No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,16819.685,75,33789.369,33807.936,34129.621
2,Dayhoff+I,16272.183,76,32696.367,32715.460,33041.155
3,Dayhoff+G4,15776.978,76,31705.957,31725.050,32050.745
4,Dayhoff+I+G4,15765.812,77,31685.625,31705.252,32034.950
5,Dayhoff+F,16805.320,94,33798.641,33828.657,34225.090
6,Dayhoff+F+I,16244.738,95,32679.475,32710.183,33110.461
7,Dayhoff+F+G4,15753.357,95,31696.715,31727.422,32127.700
8,Dayhoff+F+I+G4,15742.444,96,31676.889,31708.295,32112.411
9,mtMAM,18418.946,75,36987.892,37006.458,37328.143
10,mtMAM+I,17761.275,76,35674.551,35693.644,36019.339
11,mtMAM+G4,16690.281,76,33532.563,33551.656,33877.351
12,mtMAM+I+G4,16679.570,77,33513.140,33532.767,33862.465
13,mtMAM+F,17420.588,94,35029.176,35059.193,35455.625
14,mtMAM+F+I,16759.727,95,33709.453,33740.160,34140.439
15,mtMAM+F+G4,16005.007,95,32200.013,32230.720,32630.999
16,mtMAM+F+I+G4,15998.733,96,32189.467,32220.873,32624.989
17,JTT,16518.335,75,33186.670,33205.237,33526.922
18,JTT+I,15945.429,76,32042.858,32061.951,32387.646
19,JTT+G4,15487.362,76,31126.724,31145.817,31471.512
20,JTT+I+G4,15476.408,77,31106.817,31126.444,31456.142
21,JTT+F,16525.809,94,33239.618,33269.635,33666.067
22,JTT+F+I,15932.179,95,32054.359,32085.066,32485.345
23,JTT+F+G4,15486.383,95,31162.766,31193.473,31593.752
24,JTT+F+I+G4,15474.560,96,31141.120,31172.527,31576.643
25,WAG,16719.375,75,33588.750,33607.317,33929.002
26,WAG+I,16169.235,76,32490.469,32509.562,32835.258
27,WAG+G4,15726.662,76,31605.323,31624.416,31950.112
28,WAG+I+G4,15717.372,77,31588.743,31608.371,31938.068
29,WAG+F,16742.058,94,33672.116,33702.132,34098.565
30,WAG+F+I,16177.473,95,32544.947,32575.654,32975.933
31,WAG+F+G4,15740.722,95,31671.443,31702.150,32102.429
32,WAG+F+I+G4,15730.084,96,31652.168,31683.575,32087.691
33,cpREV,16818.684,75,33787.368,33805.935,34127.620
34,cpREV+I,16298.706,76,32749.411,32768.504,33094.200
35,cpREV+G4,15826.538,76,31805.075,31824.168,32149.864
36,cpREV+I+G4,15814.730,77,31783.459,31803.087,32132.785
37,cpREV+F,16790.330,94,33768.660,33798.677,34195.109
38,cpREV+F+I,16253.077,95,32696.155,32726.862,33127.141
