No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20288.859,115,40807.718,40835.862,41379.244
2,Dayhoff+I,19664.847,116,39561.695,39590.358,40138.191
3,Dayhoff+G4,19088.383,116,38408.766,38437.429,38985.262
4,Dayhoff+I+G4,19075.439,117,38384.879,38414.067,38966.344
5,Dayhoff+F,20341.462,134,40950.924,40989.869,41616.876
6,Dayhoff+F+I,19714.068,135,39698.137,39737.706,40369.059
7,Dayhoff+F+G4,19117.060,135,38504.119,38543.688,39175.041
8,Dayhoff+F+I+G4,19105.742,136,38483.484,38523.682,39159.375
9,mtMAM,22365.201,115,44960.402,44988.545,45531.928
10,mtMAM+I,21635.941,116,43503.881,43532.544,44080.377
11,mtMAM+G4,20219.144,116,40670.288,40698.951,41246.784
12,mtMAM+I+G4,20201.824,117,40637.649,40666.837,41219.114
13,mtMAM+F,21249.971,134,42767.943,42806.888,43433.895
14,mtMAM+F+I,20544.779,135,41359.558,41399.127,42030.479
15,mtMAM+F+G4,19532.169,135,39334.339,39373.908,40005.261
16,mtMAM+F+I+G4,19518.633,136,39309.267,39349.465,39985.158
17,JTT,20011.257,115,40252.515,40280.658,40824.041
18,JTT+I,19368.691,116,38969.382,38998.045,39545.878
19,JTT+G4,18814.856,116,37861.712,37890.375,38438.208
20,JTT+I+G4,18807.113,117,37848.225,37877.414,38429.691
21,JTT+F,20058.646,134,40385.292,40424.237,41051.244
22,JTT+F+I,19412.524,135,39095.047,39134.616,39765.969
23,JTT+F+G4,18857.993,135,37985.986,38025.555,38656.908
24,JTT+F+I+G4,18850.915,136,37973.830,38014.029,38649.722
25,WAG,20149.862,115,40529.725,40557.868,41101.251
26,WAG+I,19531.915,116,39295.830,39324.493,39872.326
27,WAG+G4,19005.430,116,38242.859,38271.522,38819.355
28,WAG+I+G4,18995.220,117,38224.440,38253.628,38805.905
29,WAG+F,20250.253,134,40768.505,40807.451,41434.457
30,WAG+F+I,19627.558,135,39525.115,39564.684,40196.037
31,WAG+F+G4,19086.572,135,38443.145,38482.714,39114.067
32,WAG+F+I+G4,19077.436,136,38426.872,38467.070,39102.763
33,cpREV,20299.290,115,40828.579,40856.723,41400.105
34,cpREV+I,19716.663,116,39665.327,39693.990,40241.823
35,cpREV+G4,19131.362,116,38494.725,38523.388,39071.220
36,cpREV+I+G4,19115.570,117,38465.141,38494.329,39046.606
37,cpREV+F,20411.264,134,41090.527,41129.472,41756.479
38,cpREV+F+I,19823.621,135,39917.242,39956.811,40588.164
39,cpREV+F+G4,19224.292,135,38718.584,38758.153,39389.506
40,cpREV+F+I+G4,19207.731,136,38687.463,38727.661,39363.354
41,mtREV,21519.067,115,43268.135,43296.278,43839.661
42,mtREV+I,20878.135,116,41988.270,42016.933,42564.766
43,mtREV+G4,19970.322,116,40172.644,40201.307,40749.140
44,mtREV+I+G4,19960.346,117,40154.693,40183.881,40736.158
