No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,101891.904,99,203981.807,203989.350,204566.919
2,Dayhoff+I,101451.707,100,203103.415,203111.113,203694.437
3,Dayhoff+G4,99322.526,100,198845.052,198852.750,199436.074
4,Dayhoff+I+G4,99276.230,101,198754.460,198762.315,199351.393
5,Dayhoff+F,101710.474,118,203656.948,203667.724,204354.354
6,Dayhoff+F+I,101235.870,119,202709.741,202720.704,203413.058
7,Dayhoff+F+G4,99042.380,119,198322.760,198333.724,199026.077
8,Dayhoff+F+I+G4,98990.846,120,198221.692,198232.844,198930.919
9,mtMAM,109490.866,99,219179.733,219187.276,219764.845
10,mtMAM+I,108847.975,100,217895.949,217903.647,218486.972
11,mtMAM+G4,103597.393,100,207394.787,207402.485,207985.809
12,mtMAM+I+G4,103565.663,101,207333.326,207341.181,207930.259
13,mtMAM+F,103497.899,118,207231.798,207242.575,207929.205
14,mtMAM+F+I,102955.741,119,206149.482,206160.445,206852.798
15,mtMAM+F+G4,99382.999,119,199003.998,199014.962,199707.315
16,mtMAM+F+I+G4,99351.658,120,198943.316,198954.469,199652.543
17,JTT,99393.356,99,198984.712,198992.255,199569.824
18,JTT+I,98894.010,100,197988.020,197995.719,198579.043
19,JTT+G4,96934.527,100,194069.054,194076.753,194660.077
20,JTT+I+G4,96878.860,101,193959.721,193967.576,194556.654
21,JTT+F,99164.346,118,198564.691,198575.468,199262.097
22,JTT+F+I,98640.392,119,197518.784,197529.748,198222.101
23,JTT+F+G4,96693.013,119,193624.027,193634.990,194327.343
24,JTT+F+I+G4,96632.370,120,193504.740,193515.892,194213.967
25,WAG,100663.571,99,201525.142,201532.684,202110.254
26,WAG+I,100234.845,100,200669.690,200677.388,201260.712
27,WAG+G4,98416.975,100,197033.950,197041.648,197624.973
28,WAG+I+G4,98372.931,101,196947.861,196955.716,197544.794
29,WAG+F,100550.920,118,201337.840,201348.617,202035.247
30,WAG+F+I,100103.640,119,200445.280,200456.244,201148.597
31,WAG+F+G4,98247.679,119,196733.358,196744.322,197436.675
32,WAG+F+I+G4,98199.854,120,196639.709,196650.861,197348.936
33,cpREV,101045.472,99,202288.943,202296.486,202874.055
34,cpREV+I,100606.345,100,201412.690,201420.389,202003.713
35,cpREV+G4,98649.716,100,197499.433,197507.131,198090.455
36,cpREV+I+G4,98603.912,101,197409.825,197417.680,198006.758
37,cpREV+F,100941.121,118,202118.242,202129.018,202815.648
38,cpREV+F+I,100478.211,119,201194.422,201205.386,201897.739
39,cpREV+F+G4,98480.338,119,197198.676,197209.639,197901.992
40,cpREV+F+I+G4,98431.459,120,197102.918,197114.070,197812.145
41,mtREV,106144.906,99,212487.813,212495.356,213072.925
42,mtREV+I,105684.593,100,211569.187,211576.885,212160.209
43,mtREV+G4,102563.864,100,205327.727,205335.426,205918.750
44,mtREV+I+G4,102531.471,101,205264.942,205272.797,205861.874
45,mtREV+F,101417.537,118,203071.075,203081.852,203768.481
46,mtREV+F+I,101016.530,119,202271.060,202282.023,202974.376
47,mtREV+F+G4,98651.696,119,197541.393,197552.356,198244.709
48,mtREV+F+I+G4,98623.905,120,197487.810,197498.962,198197.037
49,rtREV,102650.044,99,205498.089,205505.632,206083.201
50,rtREV+I,102116.273,100,204432.545,204440.243,205023.568
51,rtREV+G4,99939.519,100,200079.038,200086.736,200670.061
52,rtREV+I+G4,99881.272,101,199964.544,199972.399,200561.477
53,rtREV+F,102058.897,118,204353.793,204364.570,205051.200
54,rtREV+F+I,101512.053,119,203262.107,203273.070,203965.423
55,rtREV+F+G4,99319.290,119,198876.579,198887.543,199579.896
56,rtREV+F+I+G4,99261.164,120,198762.328,198773.480,199471.555
57,mtART,111451.136,99,223100.271,223107.814,223685.383
58,mtART+I,110684.654,100,221569.308,221577.006,222160.330
59,mtART+G4,105770.920,100,211741.840,211749.538,212332.863
60,mtART+I+G4,105719.173,101,211640.345,211648.201,212237.278
61,mtART+F,106223.371,118,212682.743,212693.519,213380.149
62,mtART+F+I,105595.048,119,211428.097,211439.060,212131.413
63,mtART+F+G4,101846.992,119,203931.985,203942.948,204635.301
64,mtART+F+I+G4,101802.923,120,203845.846,203856.998,204555.073
65,mtZOA,107606.071,99,215410.141,215417.684,215995.253
66,mtZOA+I,106920.209,100,214040.418,214048.116,214631.440
67,mtZOA+G4,102901.604,100,206003.208,206010.906,206594.230
68,mtZOA+I+G4,102852.361,101,205906.723,205914.578,206503.656
69,mtZOA+F,103632.375,118,207500.750,207511.527,208198.156
70,mtZOA+F+I,103044.503,119,206327.005,206337.969,207030.322
71,mtZOA+F+G4,100012.654,119,200263.309,200274.272,200966.625
72,mtZOA+F+I+G4,99963.538,120,200167.075,200178.227,200876.302
73,VT,100555.375,99,201308.749,201316.292,201893.861
74,VT+I,100077.563,100,200355.126,200362.825,200946.149
75,VT+G4,98368.709,100,196937.418,196945.116,197528.440
76,VT+I+G4,98313.664,101,196829.328,196837.183,197426.260
77,VT+F,100375.871,118,200987.741,200998.518,201685.148
78,VT+F+I,99886.790,119,200011.581,200022.544,200714.898
79,VT+F+G4,98193.512,119,196625.024,196635.987,197328.340
80,VT+F+I+G4,98135.327,120,196510.655,196521.807,197219.882
81,LG,101500.451,99,203198.902,203206.445,203784.014
82,LG+I,100968.964,100,202137.929,202145.627,202728.951
83,LG+G4,98735.913,100,197671.826,197679.524,198262.848
84,LG+I+G4,98684.474,101,197570.948,197578.803,198167.881
85,LG+F,101137.882,118,202511.763,202522.540,203209.170
86,LG+F+I,100597.724,119,201433.448,201444.412,202136.765
87,LG+F+G4,98393.904,119,197025.807,197036.771,197729.124
88,LG+F+I+G4,98339.922,120,196919.845,196930.997,197629.072
89,DCMut,101890.142,99,203978.284,203985.826,204563.396
90,DCMut+I,101449.944,100,203099.889,203107.587,203690.911
91,DCMut+G4,99327.730,100,198855.460,198863.159,199446.483
92,DCMut+I+G4,99281.312,101,198764.624,198772.479,199361.557
93,DCMut+F,101707.954,118,203651.908,203662.685,204349.315
94,DCMut+F+I,101233.674,119,202705.349,202716.312,203408.666
95,DCMut+F+G4,99046.875,119,198331.750,198342.714,199035.067
96,DCMut+F+I+G4,98995.294,120,198230.588,198241.740,198939.815
97,PMB,102059.070,99,204316.139,204323.682,204901.251
98,PMB+I,101587.371,100,203374.742,203382.441,203965.765
99,PMB+G4,99781.548,100,199763.097,199770.795,200354.119
100,PMB+I+G4,99730.145,101,199662.289,199670.144,200259.222
101,PMB+F,102027.329,118,204290.658,204301.434,204988.064
102,PMB+F+I,101547.983,119,203333.967,203344.930,204037.283
103,PMB+F+G4,99746.000,119,199730.000,199740.964,200433.317
104,PMB+F+I+G4,99692.513,120,199625.026,199636.178,200334.253
105,HIVb,100560.852,99,201319.704,201327.247,201904.817
106,HIVb+I,99976.059,100,200152.119,200159.817,200743.141
107,HIVb+G4,97610.076,100,195420.152,195427.850,196011.174
108,HIVb+I+G4,97543.524,101,195289.047,195296.902,195885.980
109,HIVb+F,99900.473,118,200036.946,200047.722,200734.352
110,HIVb+F+I,99265.750,119,198769.499,198780.463,199472.816
111,HIVb+F+G4,96858.260,119,193954.520,193965.484,194657.837
112,HIVb+F+I+G4,96786.373,120,193812.746,193823.898,194521.973
113,HIVw,103429.575,99,207057.151,207064.694,207642.263
114,HIVw+I,102846.137,100,205892.274,205899.972,206483.296
115,HIVw+G4,100210.196,100,200620.393,200628.091,201211.415
116,HIVw+I+G4,100137.970,101,200477.939,200485.794,201074.872
117,HIVw+F,101608.977,118,203453.953,203464.730,204151.359
118,HIVw+F+I,100990.956,119,202219.911,202230.875,202923.228
119,HIVw+F+G4,98462.290,119,197162.581,197173.544,197865.897
120,HIVw+F+I+G4,98386.351,120,197012.703,197023.855,197721.930
121,JTTDCMut,99431.000,99,199060.000,199067.543,199645.112
122,JTTDCMut+I,98937.676,100,198075.351,198083.049,198666.374
123,JTTDCMut+G4,96976.088,100,194152.176,194159.874,194743.198
124,JTTDCMut+I+G4,96921.211,101,194044.421,194052.276,194641.354
125,JTTDCMut+F,99209.966,118,198655.932,198666.708,199353.338
126,JTTDCMut+F+I,98692.226,119,197622.452,197633.415,198325.768
