No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7671.723,63,15469.447,15478.890,15773.245
2,Dayhoff+I,7474.389,64,15076.777,15086.531,15385.398
3,Dayhoff+G4,7444.661,64,15017.322,15027.076,15325.942
4,Dayhoff+I+G4,7442.373,65,15014.746,15024.816,15328.189
5,Dayhoff+F,7559.039,82,15282.078,15298.380,15677.498
6,Dayhoff+F+I,7353.017,83,14872.033,14888.753,15272.276
7,Dayhoff+F+G4,7320.257,83,14806.514,14823.234,15206.757
8,Dayhoff+F+I+G4,7318.279,84,14804.558,14821.701,15209.622
9,mtMAM,7886.951,63,15899.902,15909.345,16203.701
10,mtMAM+I,7636.424,64,15400.847,15410.601,15709.468
11,mtMAM+G4,7582.827,64,15293.653,15303.407,15602.274
12,mtMAM+I+G4,7576.690,65,15283.379,15293.450,15596.822
13,mtMAM+F,7574.584,82,15313.168,15329.470,15708.588
14,mtMAM+F+I,7336.389,83,14838.779,14855.498,15239.021
15,mtMAM+F+G4,7299.542,83,14765.085,14781.804,15165.327
16,mtMAM+F+I+G4,7294.017,84,14756.034,14773.177,15161.098
17,JTT,7580.438,63,15286.876,15296.318,15590.674
18,JTT+I,7381.117,64,14890.233,14899.987,15198.854
19,JTT+G4,7360.638,64,14849.276,14859.030,15157.896
20,JTT+I+G4,7358.738,65,14847.475,14857.545,15160.918
21,JTT+F,7463.750,82,15091.501,15107.802,15486.921
22,JTT+F+I,7264.801,83,14695.602,14712.322,15095.845
23,JTT+F+G4,7242.084,83,14650.168,14666.887,15050.410
24,JTT+F+I+G4,7240.426,84,14648.853,14665.996,15053.917
25,WAG,7749.958,63,15625.916,15635.359,15929.714
26,WAG+I,7536.630,64,15201.260,15211.013,15509.880
27,WAG+G4,7509.327,64,15146.653,15156.407,15455.274
28,WAG+I+G4,7507.046,65,15144.093,15154.163,15457.536
29,WAG+F,7609.898,82,15383.797,15400.099,15779.217
30,WAG+F+I,7392.977,83,14951.954,14968.674,15352.197
31,WAG+F+G4,7363.067,83,14892.134,14908.853,15292.376
32,WAG+F+I+G4,7361.121,84,14890.241,14907.384,15295.306
33,cpREV,7826.979,63,15779.958,15789.401,16083.757
34,cpREV+I,7590.873,64,15309.746,15319.500,15618.366
35,cpREV+G4,7561.325,64,15250.650,15260.403,15559.270
36,cpREV+I+G4,7557.098,65,15244.197,15254.267,15557.640
37,cpREV+F,7661.417,82,15486.835,15503.137,15882.255
38,cpREV+F+I,7423.687,83,15013.374,15030.093,15413.616
39,cpREV+F+G4,7386.736,83,14939.472,14956.191,15339.714
40,cpREV+F+I+G4,7383.850,84,14935.700,14952.843,15340.765
41,mtREV,7822.179,63,15770.358,15779.801,16074.156
42,mtREV+I,7609.313,64,15346.625,15356.379,15655.246
43,mtREV+G4,7578.039,64,15284.077,15293.831,15592.698
44,mtREV+I+G4,7572.718,65,15275.437,15285.507,15588.880
45,mtREV+F,7577.272,82,15318.545,15334.847,15713.965
46,mtREV+F+I,7360.218,83,14886.436,14903.156,15286.679
47,mtREV+F+G4,7327.149,83,14820.299,14837.018,15220.541
48,mtREV+F+I+G4,7323.555,84,14815.110,14832.253,15220.174
49,rtREV,7822.661,63,15771.321,15780.764,16075.120
50,rtREV+I,7605.440,64,15338.880,15348.634,15647.501
51,rtREV+G4,7574.711,64,15277.423,15287.177,15586.043
52,rtREV+I+G4,7570.918,65,15271.837,15281.907,15585.280
53,rtREV+F,7629.269,82,15422.539,15438.841,15817.959
54,rtREV+F+I,7415.554,83,14997.108,15013.828,15397.351
55,rtREV+F+G4,7383.596,83,14933.192,14949.911,15333.434
56,rtREV+F+I+G4,7380.759,84,14929.518,14946.661,15334.583
57,mtART,8037.612,63,16201.223,16210.666,16505.022
58,mtART+I,7746.967,64,15621.934,15631.688,15930.555
59,mtART+G4,7686.685,64,15501.371,15511.124,15809.991
60,mtART+I+G4,7678.103,65,15486.205,15496.276,15799.648
61,mtART+F,7687.673,82,15539.346,15555.648,15934.767
62,mtART+F+I,7438.092,83,15042.185,15058.904,15442.427
63,mtART+F+G4,7388.603,83,14943.206,14959.926,15343.449
64,mtART+F+I+G4,7381.395,84,14930.791,14947.934,15335.855
65,mtZOA,7902.382,63,15930.764,15940.207,16234.562
66,mtZOA+I,7655.419,64,15438.837,15448.591,15747.458
67,mtZOA+G4,7609.499,64,15346.997,15356.751,15655.618
68,mtZOA+I+G4,7602.579,65,15335.159,15345.229,15648.602
69,mtZOA+F,7620.296,82,15404.593,15420.894,15800.013
70,mtZOA+F+I,7391.726,83,14949.451,14966.171,15349.694
71,mtZOA+F+G4,7352.732,83,14871.464,14888.184,15271.707
