No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,13107.587,65,26345.175,26351.968,26682.666
2,Dayhoff+I,12763.527,66,25659.054,25666.062,26001.738
3,Dayhoff+G4,12558.667,66,25249.335,25256.343,25592.019
4,Dayhoff+I+G4,12555.517,67,25245.034,25252.260,25592.910
5,Dayhoff+F,13075.565,84,26319.130,26330.609,26755.274
6,Dayhoff+F+I,12726.311,85,25622.621,25634.383,26063.957
7,Dayhoff+F+G4,12518.252,85,25206.503,25218.265,25647.839
8,Dayhoff+F+I+G4,12514.406,86,25200.812,25212.860,25647.339
9,mtMAM,13975.829,65,28081.659,28088.452,28419.150
10,mtMAM+I,13524.735,66,27181.470,27188.478,27524.154
11,mtMAM+G4,13139.012,66,26410.025,26417.033,26752.709
12,mtMAM+I+G4,13133.235,67,26400.470,26407.696,26748.346
13,mtMAM+F,13565.820,84,27299.639,27311.118,27735.782
14,mtMAM+F+I,13120.302,85,26410.603,26422.365,26851.939
15,mtMAM+F+G4,12823.293,85,25816.587,25828.349,26257.922
16,mtMAM+F+I+G4,12815.973,86,25803.945,25815.994,26250.473
17,JTT,12933.520,65,25997.040,26003.833,26334.531
18,JTT+I,12602.055,66,25336.111,25343.118,25678.795
19,JTT+G4,12412.634,66,24957.267,24964.275,25299.951
20,JTT+I+G4,12408.235,67,24950.471,24957.697,25298.347
21,JTT+F,12926.906,84,26021.812,26033.291,26457.955
22,JTT+F+I,12591.289,85,25352.578,25364.340,25793.914
23,JTT+F+G4,12399.687,85,24969.373,24981.135,25410.709
24,JTT+F+I+G4,12395.279,86,24962.558,24974.607,25409.086
25,WAG,13090.619,65,26311.237,26318.031,26648.729
26,WAG+I,12760.422,66,25652.844,25659.852,25995.528
27,WAG+G4,12564.821,66,25261.642,25268.650,25604.326
28,WAG+I+G4,12559.711,67,25253.421,25260.647,25601.297
29,WAG+F,13089.666,84,26347.332,26358.811,26783.475
30,WAG+F+I,12753.787,85,25677.574,25689.336,26118.909
31,WAG+F+G4,12553.156,85,25276.311,25288.073,25717.647
32,WAG+F+I+G4,12548.012,86,25268.024,25280.072,25714.552
33,cpREV,13214.231,65,26558.462,26565.255,26895.953
34,cpREV+I,12861.154,66,25854.307,25861.315,26196.991
35,cpREV+G4,12641.717,66,25415.435,25422.443,25758.119
36,cpREV+I+G4,12635.423,67,25404.845,25412.071,25752.722
37,cpREV+F,13177.456,84,26522.912,26534.391,26959.056
38,cpREV+F+I,12820.502,85,25811.005,25822.767,26252.340
39,cpREV+F+G4,12598.641,85,25367.283,25379.044,25808.618
40,cpREV+F+I+G4,12592.432,86,25356.864,25368.913,25803.392
41,mtREV,13564.874,65,27259.748,27266.541,27597.240
42,mtREV+I,13199.790,66,26531.580,26538.588,26874.264
43,mtREV+G4,12934.888,66,26001.776,26008.784,26344.460
44,mtREV+I+G4,12930.234,67,25994.468,26001.694,26342.344
45,mtREV+F,13238.151,84,26644.301,26655.780,27080.444
46,mtREV+F+I,12878.938,85,25927.876,25939.638,26369.211
