No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,15637.320,101,31476.639,31498.102,31978.398
2,Dayhoff+I,15521.591,102,31247.181,31269.092,31753.908
3,Dayhoff+G4,15269.308,102,30742.617,30764.527,31249.343
4,Dayhoff+I+G4,15270.515,103,30747.031,30769.394,31258.726
5,Dayhoff+F,15498.308,120,31236.617,31267.477,31832.766
6,Dayhoff+F+I,15386.701,121,31015.403,31046.811,31616.520
7,Dayhoff+F+G4,15142.090,121,30526.179,30557.588,31127.296
8,Dayhoff+F+I+G4,15143.067,122,30530.134,30562.096,31136.219
9,mtMAM,16522.522,101,33247.045,33268.507,33748.804
10,mtMAM+I,16328.461,102,32860.922,32882.833,33367.649
11,mtMAM+G4,15915.808,102,32035.615,32057.525,32542.342
12,mtMAM+I+G4,15914.970,103,32035.941,32058.304,32547.635
13,mtMAM+F,15637.120,120,31514.240,31545.101,32110.389
14,mtMAM+F+I,15482.714,121,31207.427,31238.836,31808.544
15,mtMAM+F+G4,15141.013,121,30524.026,30555.435,31125.143
16,mtMAM+F+I+G4,15141.120,122,30526.240,30558.202,31132.325
17,JTT,15371.057,101,30944.115,30965.577,31445.874
18,JTT+I,15266.350,102,30736.699,30758.609,31243.426
19,JTT+G4,15038.466,102,30280.931,30302.841,30787.658
20,JTT+I+G4,15039.481,103,30284.963,30307.326,30796.657
21,JTT+F,15238.553,120,30717.106,30747.966,31313.255
22,JTT+F+I,15136.619,121,30515.239,30546.647,31116.356
23,JTT+F+G4,14908.218,121,30058.436,30089.844,30659.553
24,JTT+F+I+G4,14909.157,122,30062.313,30094.275,30668.398
25,WAG,15722.086,101,31646.172,31667.635,32147.931
26,WAG+I,15606.001,102,31416.002,31437.912,31922.729
27,WAG+G4,15358.261,102,30920.522,30942.432,31427.249
28,WAG+I+G4,15359.033,103,30924.066,30946.429,31435.760
29,WAG+F,15529.727,120,31299.455,31330.316,31895.604
30,WAG+F+I,15419.646,121,31081.292,31112.701,31682.409
31,WAG+F+G4,15171.571,121,30585.143,30616.551,31186.260
32,WAG+F+I+G4,15172.324,122,30588.648,30620.610,31194.733
33,cpREV,15902.743,101,32007.486,32028.949,32509.245
34,cpREV+I,15776.096,102,31756.192,31778.102,32262.919
35,cpREV+G4,15490.230,102,31184.461,31206.371,31691.187
36,cpREV+I+G4,15490.767,103,31187.535,31209.898,31699.229
37,cpREV+F,15630.625,120,31501.249,31532.110,32097.398
38,cpREV+F+I,15510.989,121,31263.977,31295.386,31865.094
39,cpREV+F+G4,15216.871,121,30675.742,30707.151,31276.859
40,cpREV+F+I+G4,15217.428,122,30678.856,30710.817,31284.941
41,mtREV,16213.394,101,32628.787,32650.250,33130.546
42,mtREV+I,16063.361,102,32330.723,32352.633,32837.450
43,mtREV+G4,15753.402,102,31710.804,31732.715,32217.531
44,mtREV+I+G4,15753.577,103,31713.154,31735.517,32224.849
45,mtREV+F,15493.749,120,31227.497,31258.358,31823.646
