No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,15059.047,63,30244.094,30255.900,30534.906
2,Dayhoff+I,14764.178,64,29656.356,29668.555,29951.784
3,Dayhoff+G4,14397.470,64,28922.939,28935.139,29218.367
4,Dayhoff+I+G4,14395.390,65,28920.779,28933.378,29220.823
5,Dayhoff+F,14948.859,82,30061.719,30082.219,30440.236
6,Dayhoff+F+I,14653.405,83,29472.810,29493.841,29855.943
7,Dayhoff+F+G4,14328.059,83,28822.118,28843.150,29205.251
8,Dayhoff+F+I+G4,14326.028,84,28820.056,28841.627,29207.806
9,mtMAM,15960.469,63,32046.938,32058.745,32337.750
10,mtMAM+I,15615.087,64,31358.174,31370.374,31653.602
11,mtMAM+G4,15012.682,64,30153.365,30165.564,30448.793
12,mtMAM+I+G4,15011.168,65,30152.337,30164.936,30452.381
13,mtMAM+F,15265.684,82,30695.369,30715.869,31073.886
14,mtMAM+F+I,14937.231,83,30040.462,30061.493,30423.595
15,mtMAM+F+G4,14463.753,83,29093.506,29114.538,29476.639
16,mtMAM+F+I+G4,14461.372,84,29090.743,29112.314,29478.493
17,JTT,14693.404,63,29512.807,29524.614,29803.620
18,JTT+I,14410.962,64,28949.924,28962.124,29245.352
19,JTT+G4,14091.546,64,28311.093,28323.292,28606.521
20,JTT+I+G4,14089.781,65,28309.562,28322.161,28609.606
21,JTT+F,14670.814,82,29505.629,29526.129,29884.146
22,JTT+F+I,14384.851,83,28935.702,28956.734,29318.836
23,JTT+F+G4,14076.345,83,28318.690,28339.722,28701.824
24,JTT+F+I+G4,14074.731,84,28317.462,28339.033,28705.212
25,WAG,14877.333,63,29880.666,29892.473,30171.478
26,WAG+I,14603.890,64,29335.781,29347.980,29631.209
27,WAG+G4,14295.297,64,28718.595,28730.794,29014.023
28,WAG+I+G4,14293.033,65,28716.065,28728.665,29016.110
29,WAG+F,14855.182,82,29874.365,29894.865,30252.882
30,WAG+F+I,14577.113,83,29320.227,29341.259,29703.360
31,WAG+F+G4,14282.930,83,28731.859,28752.891,29114.992
32,WAG+F+I+G4,14280.589,84,28729.177,28750.748,29116.927
33,cpREV,14865.160,63,29856.319,29868.126,30147.131
34,cpREV+I,14605.113,64,29338.227,29350.426,29633.655
35,cpREV+G4,14273.444,64,28674.888,28687.088,28970.317
36,cpREV+I+G4,14272.212,65,28674.424,28687.023,28974.468
37,cpREV+F,14872.639,82,29909.279,29929.779,30287.796
38,cpREV+F+I,14615.590,83,29397.179,29418.211,29780.313
39,cpREV+F+G4,14288.987,83,28743.973,28765.005,29127.107
40,cpREV+F+I+G4,14287.750,84,28743.500,28765.071,29131.249
41,mtREV,15534.311,63,31194.621,31206.428,31485.433
42,mtREV+I,15246.419,64,30620.838,30633.038,30916.267
43,mtREV+G4,14851.595,64,29831.190,29843.389,30126.618
44,mtREV+I+G4,14849.498,65,29828.996,29841.595,30129.040
45,mtREV+F,14928.444,82,30020.888,30041.388,30399.406
46,mtREV+F+I,14652.651,83,29471.301,29492.333,29854.435
47,mtREV+F+G4,14313.580,83,28793.160,28814.192,29176.294
48,mtREV+F+I+G4,14311.438,84,28790.877,28812.448,29178.626
49,rtREV,15141.781,63,30409.562,30421.368,30700.374
50,rtREV+I,14857.447,64,29842.894,29855.094,30138.322
51,rtREV+G4,14519.861,64,29167.722,29179.921,29463.150
52,rtREV+I+G4,14517.913,65,29165.826,29178.425,29465.870
53,rtREV+F,15050.865,82,30265.730,30286.230,30644.248
54,rtREV+F+I,14766.705,83,29699.411,29720.442,30082.544
55,rtREV+F+G4,14434.623,83,29035.246,29056.278,29418.379
56,rtREV+F+I+G4,14432.876,84,29033.752,29055.323,29421.502
57,mtART,16094.263,63,32314.525,32326.332,32605.337
58,mtART+I,15745.191,64,31618.383,31630.582,31913.811
59,mtART+G4,15124.431,64,30376.863,30389.062,30672.291
60,mtART+I+G4,15122.908,65,30375.816,30388.415,30675.860
61,mtART+F,15404.466,82,30972.932,30993.432,31351.450
62,mtART+F+I,15089.529,83,30345.058,30366.090,30728.191
63,mtART+F+G4,14589.437,83,29344.875,29365.906,29728.008
64,mtART+F+I+G4,14588.389,84,29344.778,29366.349,29732.528
65,mtZOA,15502.867,63,31131.735,31143.542,31422.547
66,mtZOA+I,15205.455,64,30538.910,30551.109,30834.338
67,mtZOA+G4,14699.049,64,29526.098,29538.297,29821.526
68,mtZOA+I+G4,14697.798,65,29525.596,29538.195,29825.640
69,mtZOA+F,15021.163,82,30206.326,30226.826,30584.844
70,mtZOA+F+I,14740.575,83,29647.151,29668.183,30030.284
71,mtZOA+F+G4,14338.492,83,28842.984,28864.016,29226.118
72,mtZOA+F+I+G4,14337.063,84,28842.127,28863.698,29229.876
73,VT,14861.000,63,29848.001,29859.808,30138.813
74,VT+I,14588.268,64,29304.536,29316.735,29599.964
75,VT+G4,14303.711,64,28735.422,28747.621,29030.850
76,VT+I+G4,14301.762,65,28733.524,28746.123,29033.568
77,VT+F,14847.807,82,29859.614,29880.114,30238.131
