No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7907.075,121,16056.150,16171.029,16532.592
2,Dayhoff+I,7773.119,122,15790.238,15907.473,16270.618
3,Dayhoff+G4,7561.893,122,15367.786,15485.021,15848.166
4,Dayhoff+I+G4,7561.596,123,15369.192,15488.816,15853.509
5,Dayhoff+F,7928.706,140,16137.412,16303.294,16688.667
6,Dayhoff+F+I,7793.174,141,15868.348,16037.310,16423.540
7,Dayhoff+F+G4,7565.547,141,15413.094,15582.056,15968.287
8,Dayhoff+F+I+G4,7565.546,142,15415.092,15587.177,15974.222
9,mtMAM,8840.179,121,17922.358,18037.237,18398.799
10,mtMAM+I,8649.168,122,17542.337,17659.571,18022.716
11,mtMAM+G4,8130.294,122,16504.588,16621.823,16984.968
12,mtMAM+I+G4,8129.782,123,16505.563,16625.187,16989.880
13,mtMAM+F,8494.184,140,17268.368,17434.251,17819.623
14,mtMAM+F+I,8312.202,141,16906.405,17075.367,17461.598
15,mtMAM+F+G4,7882.385,141,16046.770,16215.732,16601.962
16,mtMAM+F+I+G4,7882.491,142,16048.983,16221.067,16608.113
17,JTT,7797.905,121,15837.810,15952.689,16314.252
18,JTT+I,7671.926,122,15587.851,15705.086,16068.231
19,JTT+G4,7462.924,122,15169.849,15287.083,15650.228
20,JTT+I+G4,7462.657,123,15171.315,15290.938,15655.632
21,JTT+F,7815.169,140,15910.338,16076.220,16461.593
22,JTT+F+I,7686.172,141,15654.344,15823.306,16209.537
23,JTT+F+G4,7462.054,141,15206.108,15375.070,15761.300
24,JTT+F+I+G4,7461.945,142,15207.890,15379.974,15767.020
25,WAG,7845.116,121,15932.232,16047.111,16408.674
26,WAG+I,7722.442,122,15688.884,15806.119,16169.264
27,WAG+G4,7525.680,122,15295.361,15412.595,15775.740
28,WAG+I+G4,7525.469,123,15296.938,15416.562,15781.255
29,WAG+F,7843.517,140,15967.035,16132.917,16518.290
30,WAG+F+I,7719.086,141,15720.173,15889.135,16275.365
31,WAG+F+G4,7507.318,141,15296.637,15465.599,15851.829
32,WAG+F+I+G4,7507.230,142,15298.461,15470.546,15857.591
33,cpREV,7924.607,121,16091.213,16206.093,16567.655
34,cpREV+I,7798.718,122,15841.435,15958.670,16321.815
35,cpREV+G4,7585.371,122,15414.742,15531.977,15895.122
36,cpREV+I+G4,7585.081,123,15416.163,15535.786,15900.480
37,cpREV+F,7878.881,140,16037.763,16203.645,16589.018
38,cpREV+F+I,7752.957,141,15787.914,15956.876,16343.106
39,cpREV+F+G4,7538.070,141,15358.140,15527.102,15913.333
40,cpREV+F+I+G4,7537.880,142,15359.760,15531.845,15918.891
41,mtREV,8386.387,121,17014.774,17129.654,17491.216
42,mtREV+I,8239.127,122,16722.254,16839.488,17202.633
43,mtREV+G4,7891.380,122,16026.760,16143.994,16507.139
44,mtREV+I+G4,7891.976,123,16029.953,16149.576,16514.270
45,mtREV+F,8081.040,140,16442.081,16607.963,16993.336
46,mtREV+F+I,7940.333,141,16162.666,16331.628,16717.859
47,mtREV+F+G4,7640.386,141,15562.771,15731.733,16117.964
48,mtREV+F+I+G4,7640.630,142,15565.259,15737.344,16124.390
49,rtREV,8016.181,121,16274.361,16389.241,16750.803
50,rtREV+I,7882.091,122,16008.181,16125.416,16488.561
51,rtREV+G4,7658.620,122,15561.239,15678.474,16041.619
52,rtREV+I+G4,7658.081,123,15562.161,15681.785,16046.478
53,rtREV+F,7995.445,140,16270.891,16436.773,16822.146
54,rtREV+F+I,7859.478,141,16000.957,16169.919,16556.149
55,rtREV+F+G4,7616.419,141,15514.838,15683.800,16070.031
56,rtREV+F+I+G4,7616.127,142,15516.254,15688.338,16075.384
57,mtART,8818.471,121,17878.942,17993.821,18355.384
58,mtART+I,8632.200,122,17508.400,17625.635,17988.780
59,mtART+G4,8125.041,122,16494.082,16611.317,16974.462
60,mtART+I+G4,8125.533,123,16497.066,16616.690,16981.383
61,mtART+F,8494.523,140,17269.045,17434.927,17820.300
62,mtART+F+I,8318.612,141,16919.225,17088.187,17474.417
63,mtART+F+G4,7901.507,141,16085.015,16253.977,16640.207
64,mtART+F+I+G4,7901.809,142,16087.618,16259.702,16646.748
65,mtZOA,8451.370,121,17144.740,17259.619,17621.181
66,mtZOA+I,8288.451,122,16820.902,16938.136,17301.281
67,mtZOA+G4,7879.837,122,16003.674,16120.908,16484.053
68,mtZOA+I+G4,7880.060,123,16006.120,16125.744,16490.437
69,mtZOA+F,8207.668,140,16695.336,16861.218,17246.591
70,mtZOA+F+I,8052.115,141,16386.231,16555.193,16941.424
71,mtZOA+F+G4,7719.839,141,15721.678,15890.640,16276.871
72,mtZOA+F+I+G4,7719.733,142,15723.467,15895.551,16282.597
73,VT,7815.370,121,15872.740,15987.620,16349.182
74,VT+I,7695.426,122,15634.851,15752.086,16115.231
75,VT+G4,7497.346,122,15238.692,15355.926,15719.071
76,VT+I+G4,7497.117,123,15240.235,15359.858,15724.552
77,VT+F,7810.006,140,15900.011,16065.893,16451.266
78,VT+F+I,7688.571,141,15659.141,15828.103,16214.334
79,VT+F+G4,7480.266,141,15242.532,15411.494,15797.725
80,VT+F+I+G4,7480.110,142,15244.220,15416.305,15803.351
81,LG,7952.231,121,16146.463,16261.342,16622.904
82,LG+I,7822.729,122,15889.458,16006.692,16369.837
83,LG+G4,7596.464,122,15436.928,15554.162,15917.307
84,LG+I+G4,7596.163,123,15438.326,15557.949,15922.643
85,LG+F,7927.374,140,16134.747,16300.630,16686.002
