No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,2148.528,11,4319.056,4319.976,4359.761
2,Dayhoff+I,2102.948,12,4229.897,4230.988,4274.302
3,Dayhoff+G4,2092.454,12,4208.907,4209.998,4253.313
4,Dayhoff+I+G4,2091.787,13,4209.573,4210.851,4257.679
5,Dayhoff+F,2122.148,30,4304.297,4311.237,4415.310
6,Dayhoff+F+I,2076.653,31,4215.306,4222.737,4330.020
7,Dayhoff+F+G4,2065.478,31,4192.957,4200.388,4307.671
8,Dayhoff+F+I+G4,2064.976,32,4193.951,4201.891,4312.366
9,mtMAM,2274.305,11,4570.611,4571.531,4611.316
10,mtMAM+I,2217.575,12,4459.150,4460.240,4503.555
11,mtMAM+G4,2174.178,12,4372.357,4373.447,4416.762
12,mtMAM+I+G4,2175.200,13,4376.400,4377.677,4424.506
13,mtMAM+F,2147.490,30,4354.980,4361.920,4465.993
14,mtMAM+F+I,2090.303,31,4242.607,4250.038,4357.321
15,mtMAM+F+G4,2062.328,31,4186.656,4194.087,4301.370
16,mtMAM+F+I+G4,2061.977,32,4187.954,4195.894,4306.368
17,JTT,2092.722,11,4207.444,4208.364,4248.149
18,JTT+I,2054.902,12,4133.805,4134.895,4178.210
19,JTT+G4,2048.110,12,4120.220,4121.311,4164.625
20,JTT+I+G4,2047.812,13,4121.625,4122.902,4169.731
21,JTT+F,2083.760,30,4227.521,4234.461,4338.534
22,JTT+F+I,2044.593,31,4151.187,4158.617,4265.900
23,JTT+F+G4,2037.880,31,4137.760,4145.191,4252.474
24,JTT+F+I+G4,2037.587,32,4139.175,4147.114,4257.589
25,WAG,2094.884,11,4211.769,4212.688,4252.473
26,WAG+I,2062.771,12,4149.542,4150.633,4193.947
27,WAG+G4,2056.584,12,4137.169,4138.260,4181.574
28,WAG+I+G4,2056.421,13,4138.843,4140.120,4186.949
29,WAG+F,2078.647,30,4217.294,4224.234,4328.307
30,WAG+F+I,2045.448,31,4152.896,4160.327,4267.610
31,WAG+F+G4,2039.180,31,4140.360,4147.791,4255.074
32,WAG+F+I+G4,2039.027,32,4142.053,4149.993,4260.467
33,cpREV,2093.926,11,4209.853,4210.773,4250.558
34,cpREV+I,2056.896,12,4137.792,4138.883,4182.197
35,cpREV+G4,2050.901,12,4125.802,4126.893,4170.207
36,cpREV+I+G4,2050.495,13,4126.990,4128.268,4175.096
37,cpREV+F,2086.663,30,4233.326,4240.267,4344.340
38,cpREV+F+I,2046.397,31,4154.793,4162.224,4269.507
39,cpREV+F+G4,2041.218,31,4144.436,4151.867,4259.150
