No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,19552.940,107,39319.881,39371.585,39782.010
2,Dayhoff+I,19424.332,108,39064.665,39117.454,39531.113
3,Dayhoff+G4,18870.231,108,37956.461,38009.250,38422.910
4,Dayhoff+I+G4,18862.178,109,37942.356,37996.244,38413.124
5,Dayhoff+F,19470.737,126,39193.475,39268.251,39737.665
6,Dayhoff+F+I,19339.119,127,38932.238,39008.379,39480.747
7,Dayhoff+F+G4,18775.102,127,37804.204,37880.344,38352.713
8,Dayhoff+F+I+G4,18767.971,128,37791.941,37869.462,38344.769
9,mtMAM,21002.565,107,42219.129,42270.834,42681.259
10,mtMAM+I,20852.625,108,41921.250,41974.040,42387.699
11,mtMAM+G4,19670.211,108,39556.422,39609.211,40022.871
12,mtMAM+I+G4,19662.529,109,39543.057,39596.945,40013.825
13,mtMAM+F,19900.994,126,40053.988,40128.764,40598.178
14,mtMAM+F+I,19747.619,127,39749.238,39825.379,40297.747
15,mtMAM+F+G4,18872.762,127,37999.523,38075.664,38548.032
16,mtMAM+F+I+G4,18863.608,128,37983.216,38060.737,38536.044
17,JTT,19099.561,107,38413.122,38464.826,38875.251
18,JTT+I,18955.901,108,38127.803,38180.592,38594.251
19,JTT+G4,18441.920,108,37099.841,37152.630,37566.289
20,JTT+I+G4,18432.977,109,37083.954,37137.842,37554.721
21,JTT+F,19036.767,126,38325.534,38400.310,38869.724
22,JTT+F+I,18887.716,127,38029.431,38105.572,38577.940
23,JTT+F+G4,18380.836,127,37015.672,37091.813,37564.181
24,JTT+F+I+G4,18371.955,128,36999.911,37077.432,37552.738
25,WAG,19452.940,107,39119.879,39171.584,39582.009
26,WAG+I,19315.431,108,38846.862,38899.652,39313.311
27,WAG+G4,18791.424,108,37798.848,37851.637,38265.296
28,WAG+I+G4,18783.713,109,37785.425,37839.313,38256.193
29,WAG+F,19351.949,126,38955.898,39030.674,39500.088
30,WAG+F+I,19214.661,127,38683.322,38759.463,39231.831
31,WAG+F+G4,18688.522,127,37631.044,37707.185,38179.553
32,WAG+F+I+G4,18681.494,128,37618.987,37696.509,38171.815
33,cpREV,19624.632,107,39463.263,39514.968,39925.393
34,cpREV+I,19479.724,108,39175.447,39228.236,39641.896
35,cpREV+G4,18874.260,108,37964.519,38017.308,38430.968
36,cpREV+I+G4,18865.078,109,37948.157,38002.044,38418.924
37,cpREV+F,19519.916,126,39291.833,39366.608,39836.022
38,cpREV+F+I,19367.962,127,38989.923,39066.064,39538.432
39,cpREV+F+G4,18766.626,127,37787.253,37863.393,38335.762
40,cpREV+F+I+G4,18756.794,128,37769.589,37847.110,38322.417
41,mtREV,20407.081,107,41028.161,41079.866,41490.291
42,mtREV+I,20271.735,108,40759.470,40812.259,41225.918
43,mtREV+G4,19479.855,108,39175.710,39228.500,39642.159
44,mtREV+I+G4,19472.027,109,39162.055,39215.942,39632.822
45,mtREV+F,19551.895,126,39355.790,39430.566,39899.980
46,mtREV+F+I,19414.254,127,39082.508,39158.649,39631.017
47,mtREV+F+G4,18768.290,127,37790.581,37866.721,38339.090
48,mtREV+F+I+G4,18759.121,128,37774.241,37851.763,38327.069
49,rtREV,19883.220,107,39980.439,40032.144,40442.569
50,rtREV+I,19728.242,108,39672.485,39725.274,40138.933
51,rtREV+G4,19127.326,108,38470.652,38523.442,38937.101
52,rtREV+I+G4,19117.496,109,38452.991,38506.879,38923.759
53,rtREV+F,19671.604,126,39595.208,39669.984,40139.398
54,rtREV+F+I,19514.095,127,39282.191,39358.331,39830.700
55,rtREV+F+G4,18926.846,127,38107.692,38183.833,38656.201
56,rtREV+F+I+G4,18917.803,128,38091.606,38169.127,38644.434
57,mtART,21440.975,107,43095.951,43147.655,43558.080
58,mtART+I,21246.089,108,42708.178,42760.967,43174.626
59,mtART+G4,20002.638,108,40221.276,40274.065,40687.724
60,mtART+I+G4,19987.937,109,40193.875,40247.763,40664.643
61,mtART+F,20547.546,126,41347.092,41421.867,41891.282
62,mtART+F+I,20373.380,127,41000.761,41076.901,41549.270
63,mtART+F+G4,19382.791,127,39019.582,39095.723,39568.091
64,mtART+F+I+G4,19369.729,128,38995.459,39072.980,39548.287
65,mtZOA,20634.535,107,41483.070,41534.775,41945.199
66,mtZOA+I,20465.283,108,41146.565,41199.354,41613.014
67,mtZOA+G4,19452.680,108,39121.361,39174.150,39587.809
68,mtZOA+I+G4,19441.321,109,39100.641,39154.529,39571.409
69,mtZOA+F,20010.974,126,40273.949,40348.724,40818.139
70,mtZOA+F+I,19848.691,127,39951.382,40027.522,40499.891
71,mtZOA+F+G4,19035.621,127,38325.242,38401.382,38873.751
72,mtZOA+F+I+G4,19025.753,128,38307.506,38385.027,38860.334
73,VT,19405.146,107,39024.292,39075.997,39486.422
74,VT+I,19258.757,108,38733.514,38786.303,39199.962
75,VT+G4,18780.282,108,37776.565,37829.354,38243.013
76,VT+I+G4,18770.995,109,37759.991,37813.879,38230.758
77,VT+F,19314.480,126,38880.959,38955.735,39425.149
78,VT+F+I,19166.313,127,38586.627,38662.767,39135.136
79,VT+F+G4,18694.051,127,37642.102,37718.242,38190.611
80,VT+F+I+G4,18684.799,128,37625.597,37703.118,38178.425
81,LG,19596.246,107,39406.491,39458.196,39868.621
82,LG+I,19445.772,108,39107.544,39160.334,39573.993
83,LG+G4,18842.334,108,37900.669,37953.458,38367.118
84,LG+I+G4,18834.161,109,37886.321,37940.209,38357.089
85,LG+F,19457.150,126,39166.300,39241.075,39710.490
86,LG+F+I,19303.851,127,38861.702,38937.842,39410.211
87,LG+F+G4,18712.644,127,37679.287,37755.428,38227.796
88,LG+F+I+G4,18704.431,128,37664.862,37742.383,38217.689
89,DCMut,19552.635,107,39319.271,39370.975,39781.400
90,DCMut+I,19423.908,108,39063.816,39116.605,39530.265
91,DCMut+G4,18871.517,108,37959.033,38011.823,38425.482
92,DCMut+I+G4,18863.458,109,37944.917,37998.805,38415.685
93,DCMut+F,19470.295,126,39192.591,39267.367,39736.781
94,DCMut+F+I,19338.612,127,38931.224,39007.365,39479.733
95,DCMut+F+G4,18776.217,127,37806.433,37882.574,38354.942
96,DCMut+F+I+G4,18769.080,128,37794.161,37871.682,38346.989
97,PMB,19729.104,107,39672.208,39723.912,40134.337
98,PMB+I,19584.975,108,39385.951,39438.740,39852.399
99,PMB+G4,19067.528,108,38351.056,38403.845,38817.504
100,PMB+I+G4,19059.605,109,38337.210,38391.098,38807.978
101,PMB+F,19658.940,126,39569.880,39644.656,40114.070
102,PMB+F+I,19515.810,127,39285.620,39361.760,39834.129
103,PMB+F+G4,19005.513,127,38265.026,38341.167,38813.535
104,PMB+F+I+G4,18997.746,128,38251.493,38329.014,38804.320
105,HIVb,19616.863,107,39447.727,39499.431,39909.856
106,HIVb+I,19430.800,108,39077.600,39130.389,39544.049
107,HIVb+G4,18737.507,108,37691.015,37743.804,38157.463
108,HIVb+I+G4,18725.956,109,37669.912,37723.799,38140.679
109,HIVb+F,19378.181,126,39008.361,39083.137,39552.551
110,HIVb+F+I,19178.415,127,38610.830,38686.971,39159.339
111,HIVb+F+G4,18507.784,127,37269.568,37345.709,37818.077
112,HIVb+F+I+G4,18496.563,128,37249.125,37326.646,37801.953
113,HIVw,20214.441,107,40642.882,40694.586,41105.011
114,HIVw+I,20054.572,108,40325.144,40377.933,40791.592
115,HIVw+G4,19309.829,108,38835.658,38888.447,39302.106
116,HIVw+I+G4,19300.487,109,38818.973,38872.861,39289.741
117,HIVw+F,19741.977,126,39735.954,39810.729,40280.144
118,HIVw+F+I,19559.362,127,39372.724,39448.864,39921.233
119,HIVw+F+G4,18880.520,127,38015.039,38091.180,38563.548
120,HIVw+F+I+G4,18870.355,128,37996.711,38074.232,38549.538
121,JTTDCMut,19109.785,107,38433.570,38485.274,38895.699
122,JTTDCMut+I,18967.802,108,38151.605,38204.394,38618.053
123,JTTDCMut+G4,18451.545,108,37119.091,37171.880,37585.539
124,JTTDCMut+I+G4,18442.708,109,37103.416,37157.304,37574.184
125,JTTDCMut+F,19046.240,126,38344.480,38419.255,38888.670
126,JTTDCMut+F+I,18898.846,127,38051.692,38127.832,38600.201
127,JTTDCMut+F+G4,18389.349,127,37032.698,37108.839,37581.207
128,JTTDCMut+F+I+G4,18380.678,128,37017.355,37094.876,37570.183
129,FLU,19737.370,107,39688.739,39740.444,40150.869
130,FLU+I,19593.455,108,39402.910,39455.699,39869.359
