No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,11236.183,115,22702.366,22759.253,23205.102
2,Dayhoff+I,11022.006,116,22276.013,22334.013,22783.119
3,Dayhoff+G4,10810.449,116,21852.898,21910.898,22360.005
4,Dayhoff+I+G4,10797.913,117,21829.827,21888.953,22341.305
5,Dayhoff+F,11105.603,134,22479.207,22559.607,23065.003
6,Dayhoff+F+I,10888.055,135,22046.109,22127.891,22636.277
7,Dayhoff+F+G4,10667.358,135,21604.715,21686.497,22194.883
8,Dayhoff+F+I+G4,10655.474,136,21582.948,21666.127,22177.487
9,mtMAM,12090.550,115,24411.100,24467.987,24913.836
10,mtMAM+I,11818.481,116,23868.961,23926.961,24376.068
11,mtMAM+G4,11449.434,116,23130.867,23188.867,23637.974
12,mtMAM+I+G4,11435.958,117,23105.915,23165.041,23617.394
13,mtMAM+F,11505.684,134,23279.368,23359.768,23865.163
14,mtMAM+F+I,11271.221,135,22812.442,22894.224,23402.610
15,mtMAM+F+G4,10959.278,135,22188.556,22270.338,22778.724
16,mtMAM+F+I+G4,10949.662,136,22171.324,22254.502,22765.863
17,JTT,11258.039,115,22746.078,22802.965,23248.813
18,JTT+I,11014.162,116,22260.324,22318.324,22767.431
19,JTT+G4,10840.879,116,21913.757,21971.757,22420.864
20,JTT+I+G4,10824.510,117,21883.020,21942.147,22394.499
21,JTT+F,11067.364,134,22402.728,22483.128,22988.524
22,JTT+F+I,10830.789,135,21931.579,22013.361,22521.747
23,JTT+F+G4,10649.108,135,21568.217,21649.998,22158.384
24,JTT+F+I+G4,10633.892,136,21539.784,21622.962,22134.323
25,WAG,11500.793,115,23231.586,23288.473,23734.321
26,WAG+I,11240.278,116,22712.555,22770.555,23219.662
27,WAG+G4,11038.219,116,22308.439,22366.439,22815.546
28,WAG+I+G4,11022.995,117,22279.990,22339.117,22791.469
29,WAG+F,11322.583,134,22913.165,22993.565,23498.961
30,WAG+F+I,11060.951,135,22391.903,22473.685,22982.070
31,WAG+F+G4,10846.720,135,21963.440,22045.222,22553.608
32,WAG+F+I+G4,10832.371,136,21936.742,22019.921,22531.281
33,cpREV,11778.421,115,23786.843,23843.730,24289.578
34,cpREV+I,11473.803,116,23179.605,23237.605,23686.712
35,cpREV+G4,11222.428,116,22676.856,22734.856,23183.963
36,cpREV+I+G4,11207.846,117,22649.692,22708.819,23161.171
37,cpREV+F,11530.045,134,23328.089,23408.489,23913.885
38,cpREV+F+I,11236.631,135,22743.261,22825.043,23333.429
39,cpREV+F+G4,10967.036,135,22204.073,22285.855,22794.240
40,cpREV+F+I+G4,10953.360,136,22178.720,22261.899,22773.259
41,mtREV,11826.823,115,23883.645,23940.532,24386.381
42,mtREV+I,11588.039,116,23408.078,23466.078,23915.185
43,mtREV+G4,11303.323,116,22838.645,22896.645,23345.752
44,mtREV+I+G4,11292.152,117,22818.305,22877.431,23329.783
45,mtREV+F,11397.536,134,23063.072,23143.472,23648.868
46,mtREV+F+I,11171.112,135,22612.224,22694.006,23202.392
47,mtREV+F+G4,10897.159,135,22064.317,22146.099,22654.485
48,mtREV+F+I+G4,10887.205,136,22046.409,22129.588,22640.949
49,rtREV,11650.656,115,23531.312,23588.199,24034.047
50,rtREV+I,11394.492,116,23020.985,23078.985,23528.092
51,rtREV+G4,11178.874,116,22589.748,22647.748,23096.855
52,rtREV+I+G4,11164.740,117,22563.481,22622.607,23074.959
53,rtREV+F,11329.055,134,22926.110,23006.510,23511.906
54,rtREV+F+I,11087.473,135,22444.946,22526.727,23035.113
55,rtREV+F+G4,10860.972,135,21991.944,22073.726,22582.112
56,rtREV+F+I+G4,10848.681,136,21969.363,22052.541,22563.902
57,mtART,12166.326,115,24562.652,24619.539,25065.387
58,mtART+I,11845.116,116,23922.232,23980.232,24429.339
59,mtART+G4,11404.856,116,23041.712,23099.712,23548.819
60,mtART+I+G4,11393.207,117,23020.415,23079.541,23531.893
61,mtART+F,11538.503,134,23345.007,23425.407,23930.803
62,mtART+F+I,11291.456,135,22852.913,22934.695,23443.080
63,mtART+F+G4,10926.799,135,22123.599,22205.381,22713.766
64,mtART+F+I+G4,10919.479,136,22110.957,22194.136,22705.496
65,mtZOA,11737.526,115,23705.052,23761.939,24207.787
66,mtZOA+I,11469.867,116,23171.734,23229.734,23678.841
67,mtZOA+G4,11131.617,116,22495.233,22553.233,23002.340
68,mtZOA+I+G4,11121.210,117,22476.419,22535.546,22987.898
69,mtZOA+F,11314.255,134,22896.509,22976.909,23482.305
