No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,21202.478,105,42614.955,42650.515,43097.512
2,Dayhoff+I,21050.734,106,42313.469,42349.763,42800.621
3,Dayhoff+G4,20608.662,106,41429.325,41465.619,41916.477
4,Dayhoff+I+G4,20592.752,107,41399.504,41436.542,41891.252
5,Dayhoff+F,21198.284,124,42644.567,42695.638,43214.444
6,Dayhoff+F+I,21051.556,125,42353.112,42405.092,42927.584
7,Dayhoff+F+G4,20596.467,125,41442.933,41494.913,42017.406
8,Dayhoff+F+I+G4,20581.854,126,41415.708,41468.607,41994.776
9,mtMAM,23435.504,105,47081.008,47116.567,47563.565
10,mtMAM+I,23163.289,106,46538.579,46574.873,47025.731
11,mtMAM+G4,21897.219,106,44006.438,44042.733,44493.591
12,mtMAM+I+G4,21886.374,107,43986.749,44023.787,44478.497
13,mtMAM+F,21800.422,124,43848.845,43899.916,44418.722
14,mtMAM+F+I,21579.538,125,43409.077,43461.057,43983.549
15,mtMAM+F+G4,20822.013,125,41894.025,41946.006,42468.498
16,mtMAM+F+I+G4,20808.862,126,41869.724,41922.623,42448.792
17,JTT,20759.622,105,41729.244,41764.803,42211.801
18,JTT+I,20607.338,106,41426.677,41462.971,41913.830
19,JTT+G4,20160.971,106,40533.942,40570.237,41021.095
20,JTT+I+G4,20148.994,107,40511.988,40549.027,41003.737
21,JTT+F,20756.543,124,41761.087,41812.158,42330.964
22,JTT+F+I,20610.244,125,41470.487,41522.467,42044.960
23,JTT+F+G4,20179.680,125,40609.359,40661.339,41183.832
24,JTT+F+I+G4,20167.664,126,40587.328,40640.227,41166.396
25,WAG,21054.580,105,42319.160,42354.720,42801.717
26,WAG+I,20909.702,106,42031.404,42067.698,42518.556
27,WAG+G4,20493.562,106,41199.124,41235.418,41686.277
28,WAG+I+G4,20480.015,107,41174.031,41211.069,41665.779
29,WAG+F,21061.063,124,42370.127,42421.197,42940.003
30,WAG+F+I,20922.788,125,42095.576,42147.557,42670.049
31,WAG+F+G4,20503.864,125,41257.729,41309.709,41832.201
32,WAG+F+I+G4,20490.975,126,41233.951,41286.850,41813.019
33,cpREV,21326.777,105,42863.553,42899.112,43346.110
34,cpREV+I,21172.633,106,42557.266,42593.560,43044.419
35,cpREV+G4,20664.811,106,41541.621,41577.916,42028.774
36,cpREV+I+G4,20652.029,107,41518.058,41555.097,42009.807
37,cpREV+F,21328.269,124,42904.538,42955.608,43474.414
38,cpREV+F+I,21181.360,125,42612.719,42664.700,43187.192
39,cpREV+F+G4,20673.861,125,41597.722,41649.702,42172.194
40,cpREV+F+I+G4,20659.657,126,41571.315,41624.214,42150.383
41,mtREV,22535.949,105,45281.898,45317.457,45764.455
42,mtREV+I,22337.322,106,44886.644,44922.939,45373.797
43,mtREV+G4,21570.459,106,43352.918,43389.212,43840.071
44,mtREV+I+G4,21559.262,107,43332.524,43369.563,43824.273
45,mtREV+F,21308.673,124,42865.346,42916.417,43435.223
46,mtREV+F+I,21136.088,125,42522.177,42574.157,43096.649
47,mtREV+F+G4,20612.577,125,41475.155,41527.135,42049.627
48,mtREV+F+I+G4,20594.785,126,41441.569,41494.469,42020.638
49,rtREV,21441.822,105,43093.643,43129.202,43576.200
50,rtREV+I,21290.041,106,42792.082,42828.376,43279.235
51,rtREV+G4,20786.975,106,41785.949,41822.244,42273.102
52,rtREV+I+G4,20776.871,107,41767.742,41804.781,42259.491
53,rtREV+F,21265.335,124,42778.669,42829.740,43348.546
54,rtREV+F+I,21114.973,125,42479.946,42531.926,43054.418
55,rtREV+F+G4,20655.451,125,41560.901,41612.882,42135.374
