No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,38701.641,111,77625.281,77635.430,78274.470
2,Dayhoff+I,38269.180,112,76762.360,76772.695,77417.397
3,Dayhoff+G4,37738.682,112,75701.364,75711.700,76356.401
4,Dayhoff+I+G4,37728.422,113,75682.843,75693.368,76343.729
5,Dayhoff+F,38414.303,130,77088.606,77102.616,77848.916
6,Dayhoff+F+I,37975.218,131,76212.435,76226.667,76978.594
7,Dayhoff+F+G4,37442.740,131,75147.479,75161.712,75913.639
8,Dayhoff+F+I+G4,37432.301,132,75128.601,75143.057,75900.609
9,mtMAM,41132.407,111,82486.815,82496.963,83136.003
10,mtMAM+I,40373.309,112,80970.618,80980.953,81625.655
11,mtMAM+G4,39391.394,112,79006.789,79017.124,79661.826
12,mtMAM+I+G4,39364.381,113,78954.761,78965.286,79615.647
13,mtMAM+F,39222.981,130,78705.963,78719.973,79466.273
14,mtMAM+F+I,38577.427,131,77416.854,77431.086,78183.013
15,mtMAM+F+G4,37779.913,131,75821.826,75836.058,76587.985
16,mtMAM+F+I+G4,37758.221,132,75780.442,75794.897,76552.450
17,JTT,38055.076,111,76332.151,76342.300,76981.340
18,JTT+I,37630.396,112,75484.791,75495.127,76139.828
19,JTT+G4,37193.884,112,74611.769,74622.104,75266.805
20,JTT+I+G4,37183.364,113,74592.728,74603.253,75253.613
21,JTT+F,37761.264,130,75782.528,75796.539,76542.839
22,JTT+F+I,37345.331,131,74952.661,74966.893,75718.820
23,JTT+F+G4,36900.660,131,74063.320,74077.553,74829.480
24,JTT+F+I+G4,36890.377,132,74044.755,74059.210,74816.763
25,WAG,38787.061,111,77796.123,77806.271,78445.311
26,WAG+I,38362.088,112,76948.176,76958.512,77603.213
27,WAG+G4,37846.108,112,75916.216,75926.551,76571.253
28,WAG+I+G4,37840.369,113,75906.737,75917.262,76567.623
29,WAG+F,38382.048,130,77024.095,77038.106,77784.406
30,WAG+F+I,37961.187,131,76184.374,76198.606,76950.533
31,WAG+F+G4,37437.456,131,75136.912,75151.144,75903.071
32,WAG+F+I+G4,37431.658,132,75127.316,75141.772,75899.324
33,cpREV,39269.745,111,78761.490,78771.638,79410.678
34,cpREV+I,38791.689,112,77807.377,77817.713,78462.414
35,cpREV+G4,38143.898,112,76511.796,76522.132,77166.833
36,cpREV+I+G4,38138.457,113,76502.914,76513.438,77163.799
37,cpREV+F,38735.881,130,77731.762,77745.773,78492.073
38,cpREV+F+I,38265.821,131,76793.642,76807.874,77559.801
39,cpREV+F+G4,37601.866,131,75465.733,75479.965,76231.892
40,cpREV+F+I+G4,37596.259,132,75456.518,75470.973,76228.526
41,mtREV,40148.194,111,80518.388,80528.537,81167.577
42,mtREV+I,39602.773,112,79429.545,79439.881,80084.582
43,mtREV+G4,38882.973,112,77989.946,78000.282,78644.983
44,mtREV+I+G4,38869.744,113,77965.489,77976.013,78626.374
45,mtREV+F,38695.116,130,77650.233,77664.243,78410.543
46,mtREV+F+I,38202.028,131,76666.057,76680.289,77432.216
47,mtREV+F+G4,37511.691,131,75285.382,75299.614,76051.541
48,mtREV+F+I+G4,37502.519,132,75269.039,75283.494,76041.046
49,rtREV,39253.783,111,78729.566,78739.715,79378.754
50,rtREV+I,38777.065,112,77778.131,77788.467,78433.168
51,rtREV+G4,38214.704,112,76653.407,76663.743,77308.444
52,rtREV+I+G4,38205.900,113,76637.799,76648.324,77298.685
53,rtREV+F,38731.754,130,77723.509,77737.520,78483.820
54,rtREV+F+I,38268.888,131,76799.777,76814.009,77565.936
55,rtREV+F+G4,37717.576,131,75697.153,75711.385,76463.312
56,rtREV+F+I+G4,37708.345,132,75680.690,75695.145,76452.697
57,mtART,42062.546,111,84347.092,84357.241,84996.280
58,mtART+I,41249.313,112,82722.625,82732.961,83377.662
59,mtART+G4,40074.448,112,80372.897,80383.233,81027.934
60,mtART+I+G4,40059.752,113,80345.503,80356.028,81006.389
61,mtART+F,40018.585,130,80297.170,80311.180,81057.480
62,mtART+F+I,39351.103,131,78964.206,78978.438,79730.365
63,mtART+F+G4,38329.040,131,76920.081,76934.313,77686.240
64,mtART+F+I+G4,38318.160,132,76900.320,76914.775,77672.327
65,mtZOA,40690.571,111,81603.143,81613.292,82252.331
66,mtZOA+I,40015.172,112,80254.343,80264.679,80909.380
67,mtZOA+G4,39104.781,112,78433.561,78443.897,79088.598
68,mtZOA+I+G4,39089.235,113,78404.470,78414.995,79065.356
69,mtZOA+F,39179.571,130,78619.142,78633.153,79379.453
70,mtZOA+F+I,38603.269,131,77468.538,77482.770,78234.697
71,mtZOA+F+G4,37804.609,131,75871.218,75885.450,76637.377
72,mtZOA+F+I+G4,37793.276,132,75850.553,75865.008,76622.560
73,VT,38564.746,111,77351.491,77361.640,78000.679
74,VT+I,38154.333,112,76532.667,76543.003,77187.704
75,VT+G4,37734.010,112,75692.021,75702.356,76347.058
76,VT+I+G4,37725.745,113,75677.489,75688.014,76338.375
77,VT+F,38161.301,130,76582.603,76596.614,77342.914
78,VT+F+I,37761.453,131,75784.906,75799.138,76551.065
79,VT+F+G4,37335.015,131,74932.029,74946.262,75698.189
80,VT+F+I+G4,37327.073,132,74918.146,74932.601,75690.154
81,LG,39139.678,111,78501.355,78511.504,79150.543
82,LG+I,38665.779,112,77555.558,77565.894,78210.595
83,LG+G4,38104.443,112,76432.885,76443.221,77087.922
84,LG+I+G4,38096.709,113,76419.417,76429.942,77080.303
85,LG+F,38527.481,130,77314.962,77328.973,78075.273
86,LG+F+I,38073.099,131,76408.198,76422.430,77174.357
87,LG+F+G4,37521.220,131,75304.440,75318.672,76070.599
88,LG+F+I+G4,37512.982,132,75289.963,75304.419,76061.971
89,DCMut,38701.082,111,77624.164,77634.313,78273.352
90,DCMut+I,38269.177,112,76762.355,76772.690,77417.391
91,DCMut+G4,37740.198,112,75704.397,75714.732,76359.434
92,DCMut+I+G4,37730.137,113,75686.274,75696.798,76347.159
93,DCMut+F,38412.652,130,77085.303,77099.314,77845.614
94,DCMut+F+I,37974.283,131,76210.566,76224.798,76976.725
95,DCMut+F+G4,37443.797,131,75149.594,75163.826,75915.753
96,DCMut+F+I+G4,37433.329,132,75130.657,75145.112,75902.665
97,PMB,39217.103,111,78656.205,78666.354,79305.394
98,PMB+I,38797.182,112,77818.365,77828.701,78473.402
99,PMB+G4,38331.330,112,76886.660,76896.995,77541.697
100,PMB+I+G4,38325.222,113,76876.444,76886.969,77537.330
101,PMB+F,38699.201,130,77658.403,77672.414,78418.713
102,PMB+F+I,38290.874,131,76843.747,76857.979,77609.907
103,PMB+F+G4,37816.843,131,75895.686,75909.918,76661.845
104,PMB+F+I+G4,37811.421,132,75886.842,75901.298,76658.850
105,HIVb,39065.126,111,78352.252,78362.400,79001.440
106,HIVb+I,38513.714,112,77251.428,77261.764,77906.465
107,HIVb+G4,37938.253,112,76100.507,76110.842,76755.543
108,HIVb+I+G4,37922.517,113,76071.035,76081.559,76731.920
109,HIVb+F,38380.283,130,77020.567,77034.578,77780.878
110,HIVb+F+I,37849.657,131,75961.313,75975.545,76727.472
111,HIVb+F+G4,37256.008,131,74774.015,74788.247,75540.174
112,HIVb+F+I+G4,37242.148,132,74748.297,74762.752,75520.304
113,HIVw,40069.507,111,80361.013,80371.162,81010.202
114,HIVw+I,39494.076,112,79212.152,79222.488,79867.189
115,HIVw+G4,38857.051,112,77938.103,77948.439,78593.140
116,HIVw+I+G4,38841.471,113,77908.942,77919.467,78569.828
117,HIVw+F,39065.095,130,78390.189,78404.200,79150.500
118,HIVw+F+I,38496.770,131,77255.540,77269.772,78021.699
119,HIVw+F+G4,37891.885,131,76045.769,76060.001,76811.928
120,HIVw+F+I+G4,37877.457,132,76018.914,76033.369,76790.922
121,JTTDCMut,38079.809,111,76381.617,76391.766,77030.805
122,JTTDCMut+I,37655.915,112,75535.830,75546.166,76190.867
123,JTTDCMut+G4,37215.990,112,74655.980,74666.315,75311.017
124,JTTDCMut+I+G4,37205.700,113,74637.401,74647.925,75298.286
125,JTTDCMut+F,37783.276,130,75826.552,75840.563,76586.863
126,JTTDCMut+F+I,37367.172,131,74996.343,75010.575,75762.502
127,JTTDCMut+F+G4,36919.900,131,74101.801,74116.033,74867.960
128,JTTDCMut+F+I+G4,36909.761,132,74083.521,74097.977,74855.529
129,FLU,39145.432,111,78512.864,78523.012,79162.052
130,FLU+I,38597.546,112,77419.092,77429.428,78074.129
131,FLU+G4,37912.048,112,76048.096,76058.432,76703.133
132,FLU+I+G4,37901.666,113,76029.331,76039.856,76690.217
133,FLU+F,38468.065,130,77196.131,77210.141,77956.441
134,FLU+F+I,37953.145,131,76168.289,76182.521,76934.448
135,FLU+F+G4,37293.632,131,74849.264,74863.496,75615.423
136,FLU+F+I+G4,37284.425,132,74832.850,74847.306,75604.858
137,Blosum62,39480.679,111,79183.357,79193.506,79832.546
138,Blosum62+I,39061.675,112,78347.349,78357.685,79002.386
139,Blosum62+G4,38595.004,112,77414.009,77424.345,78069.046
