No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,29092.146,99,58382.292,58401.131,58882.082
2,Dayhoff+I,28861.188,100,57922.376,57941.614,58427.215
3,Dayhoff+G4,28424.107,100,57048.215,57067.453,57553.054
4,Dayhoff+I+G4,28404.893,101,57011.786,57031.428,57521.673
5,Dayhoff+F,28905.353,118,58046.705,58073.919,58642.415
6,Dayhoff+F+I,28666.636,119,57571.272,57598.974,58172.030
7,Dayhoff+F+G4,28212.770,119,56663.539,56691.241,57264.297
8,Dayhoff+F+I+G4,28194.395,120,56628.790,56656.984,57234.596
9,mtMAM,31189.413,99,62576.825,62595.664,63076.615
10,mtMAM+I,30862.639,100,61925.278,61944.516,62430.117
11,mtMAM+G4,29866.122,100,59932.244,59951.482,60437.082
12,mtMAM+I+G4,29854.565,101,59911.129,59930.771,60421.016
13,mtMAM+F,29486.064,118,59208.128,59235.342,59803.838
14,mtMAM+F+I,29201.781,119,58641.563,58669.264,59242.321
15,mtMAM+F+G4,28544.749,119,57327.498,57355.199,57928.256
16,mtMAM+F+I+G4,28531.262,120,57302.524,57330.718,57908.330
17,JTT,28307.671,99,56813.343,56832.182,57313.133
18,JTT+I,28077.653,100,56355.305,56374.543,56860.144
19,JTT+G4,27771.832,100,55743.664,55762.902,56248.503
20,JTT+I+G4,27747.765,101,55697.529,55717.171,56207.416
21,JTT+F,28136.613,118,56509.227,56536.440,57104.936
22,JTT+F+I,27908.304,119,56054.609,56082.310,56655.367
23,JTT+F+G4,27594.607,119,55427.214,55454.915,56027.972
24,JTT+F+I+G4,27571.722,120,55383.444,55411.639,55989.251
25,WAG,28999.558,99,58197.116,58215.955,58696.906
26,WAG+I,28764.415,100,57728.830,57748.068,58233.669
27,WAG+G4,28401.513,100,57003.026,57022.265,57507.865
28,WAG+I+G4,28380.466,101,56962.933,56982.575,57472.820
29,WAG+F,28787.705,118,57811.409,57838.622,58407.119
30,WAG+F+I,28554.938,119,57347.877,57375.578,57948.635
31,WAG+F+G4,28168.178,119,56574.357,56602.058,57175.115
32,WAG+F+I+G4,28148.689,120,56537.377,56565.572,57143.184
33,cpREV,29300.360,99,58798.719,58817.558,59298.509
34,cpREV+I,29048.315,100,58296.630,58315.868,58801.468
35,cpREV+G4,28569.291,100,57338.581,57357.819,57843.420
36,cpREV+I+G4,28551.635,101,57305.271,57324.912,57815.158
37,cpREV+F,29082.799,118,58401.598,58428.811,58997.308
38,cpREV+F+I,28838.587,119,57915.173,57942.874,58515.931
39,cpREV+F+G4,28303.381,119,56844.763,56872.464,57445.521
40,cpREV+F+I+G4,28287.671,120,56815.343,56843.537,57421.149
41,mtREV,30351.494,99,60900.988,60919.828,61400.779
42,mtREV+I,30073.722,100,60347.443,60366.681,60852.282
43,mtREV+G4,29512.134,100,59224.268,59243.506,59729.107
44,mtREV+I+G4,29495.212,101,59192.424,59212.065,59702.311
45,mtREV+F,29135.990,118,58507.981,58535.194,59103.690
46,mtREV+F+I,28887.316,119,58012.632,58040.333,58613.390
47,mtREV+F+G4,28381.314,119,57000.628,57028.329,57601.386
48,mtREV+F+I+G4,28366.676,120,56973.352,57001.546,57579.158
49,rtREV,29496.033,99,59190.065,59208.904,59689.855
50,rtREV+I,29243.943,100,58687.887,58707.125,59192.725
51,rtREV+G4,28854.596,100,57909.192,57928.430,58414.030
52,rtREV+I+G4,28830.290,101,57862.580,57882.221,58372.467
53,rtREV+F,29269.744,118,58775.487,58802.700,59371.197
54,rtREV+F+I,29032.101,119,58302.202,58329.903,58902.960
55,rtREV+F+G4,28630.973,119,57499.947,57527.648,58100.705
56,rtREV+F+I+G4,28610.528,120,57461.056,57489.251,58066.863
57,mtART,32126.189,99,64450.378,64469.217,64950.168
58,mtART+I,31745.153,100,63690.306,63709.544,64195.144
59,mtART+G4,30730.695,100,61661.390,61680.628,62166.229
60,mtART+I+G4,30715.514,101,61633.028,61652.669,62142.915
61,mtART+F,30416.203,118,61068.407,61095.620,61664.116
62,mtART+F+I,30135.026,119,60508.051,60535.752,61108.809
