No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,52743.319,119,105724.637,105738.502,106401.400
2,Dayhoff+I,52177.487,120,104594.973,104609.077,105277.423
3,Dayhoff+G4,50545.528,120,101331.056,101345.160,102013.506
4,Dayhoff+I+G4,50521.593,121,101285.187,101299.533,101973.324
5,Dayhoff+F,52582.427,138,105440.854,105459.651,106225.671
6,Dayhoff+F+I,51993.427,139,104264.854,104283.933,105055.358
7,Dayhoff+F+G4,50318.947,139,100915.894,100934.972,101706.398
8,Dayhoff+F+I+G4,50293.009,140,100866.018,100885.381,101662.209
9,mtMAM,56680.544,119,113599.089,113612.953,114275.851
10,mtMAM+I,56058.218,120,112356.436,112370.540,113038.886
11,mtMAM+G4,53026.848,120,106293.696,106307.799,106976.145
12,mtMAM+I+G4,53011.532,121,106265.063,106279.409,106953.200
13,mtMAM+F,53718.471,138,107712.943,107731.739,108497.760
14,mtMAM+F+I,53116.142,139,106510.284,106529.363,107300.789
15,mtMAM+F+G4,50728.342,139,101734.684,101753.763,102525.188
16,mtMAM+F+I+G4,50722.794,140,101725.589,101744.951,102521.780
17,JTT,51560.294,119,103358.588,103372.452,104035.350
18,JTT+I,50971.846,120,102183.692,102197.796,102866.142
19,JTT+G4,49459.260,120,99158.520,99172.624,99840.970
20,JTT+I+G4,49438.694,121,99119.388,99133.734,99807.525
21,JTT+F,51376.061,138,103028.122,103046.919,103812.939
22,JTT+F+I,50774.677,139,101827.353,101846.432,102617.857
23,JTT+F+G4,49273.731,139,98825.462,98844.541,99615.966
24,JTT+F+I+G4,49251.973,140,98783.945,98803.308,99580.136
25,WAG,52511.047,119,105260.095,105273.959,105936.857
26,WAG+I,51908.921,120,104057.842,104071.946,104740.292
27,WAG+G4,50343.648,120,100927.295,100941.399,101609.745
28,WAG+I+G4,50321.043,121,100884.087,100898.433,101572.224
29,WAG+F,52295.559,138,104867.119,104885.915,105651.936
30,WAG+F+I,51688.464,139,103654.929,103674.007,104445.433
31,WAG+F+G4,50113.026,139,100504.051,100523.130,101294.555
32,WAG+F+I+G4,50089.808,140,100459.617,100478.979,101255.808
33,cpREV,53121.181,119,106480.361,106494.226,107157.124
34,cpREV+I,52503.387,120,105246.774,105260.878,105929.224
35,cpREV+G4,50739.343,120,101718.685,101732.789,102401.135
36,cpREV+I+G4,50717.237,121,101676.474,101690.820,102364.611
37,cpREV+F,52785.325,138,105846.650,105865.447,106631.467
38,cpREV+F+I,52162.209,139,104602.419,104621.497,105392.923
39,cpREV+F+G4,50370.856,139,101019.712,101038.791,101810.216
40,cpREV+F+I+G4,50344.755,140,100969.510,100988.873,101765.701
41,mtREV,55033.028,119,110304.055,110317.920,110980.818
42,mtREV+I,54459.881,120,109159.762,109173.866,109842.212
43,mtREV+G4,52292.366,120,104824.733,104838.837,105507.182
44,mtREV+I+G4,52283.736,121,104809.472,104823.818,105497.609
45,mtREV+F,52758.385,138,105792.769,105811.566,106577.586
46,mtREV+F+I,52192.994,139,104663.989,104683.067,105454.493
47,mtREV+F+G4,50287.862,139,100853.723,100872.802,101644.228
48,mtREV+F+I+G4,50277.686,140,100835.373,100854.735,101631.564
49,rtREV,53498.117,119,107234.234,107248.098,107910.997
50,rtREV+I,52884.383,120,106008.767,106022.871,106691.216
51,rtREV+G4,51162.160,120,102564.319,102578.423,103246.769
52,rtREV+I+G4,51143.012,121,102528.023,102542.369,103216.160
53,rtREV+F,52970.211,138,106216.421,106235.218,107001.238
54,rtREV+F+I,52368.132,139,105014.264,105033.343,105804.769
55,rtREV+F+G4,50638.921,139,101555.841,101574.920,102346.345
56,rtREV+F+I+G4,50621.958,140,101523.916,101543.279,102320.108
57,mtART,57864.716,119,115967.432,115981.296,116644.194
58,mtART+I,57105.645,120,114451.290,114465.394,115133.740
59,mtART+G4,53926.527,120,108093.054,108107.158,108775.503
60,mtART+I+G4,53900.959,121,108043.918,108058.264,108732.055
61,mtART+F,55066.928,138,110409.857,110428.654,111194.674
62,mtART+F+I,54428.088,139,109134.176,109153.255,109924.681
