No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5489.568,49,11077.137,11102.137,11248.898
2,Dayhoff+I,5454.658,50,11009.315,11035.469,11184.582
3,Dayhoff+G4,5380.922,50,10861.844,10887.998,11037.111
4,Dayhoff+I+G4,5380.846,51,10863.692,10891.032,11042.464
5,Dayhoff+F,5464.515,68,11065.029,11118.046,11303.392
6,Dayhoff+F+I,5427.758,69,10993.516,11048.402,11235.384
7,Dayhoff+F+G4,5350.240,69,10838.481,10893.367,11080.349
8,Dayhoff+F+I+G4,5350.005,70,10840.010,10896.810,11085.383
9,mtMAM,5815.448,49,11728.896,11753.896,11900.657
10,mtMAM+I,5742.566,50,11585.131,11611.285,11760.398
11,mtMAM+G4,5603.109,50,11306.218,11332.372,11481.485
12,mtMAM+I+G4,5597.950,51,11297.900,11325.241,11476.672
13,mtMAM+F,5419.042,68,10974.084,11027.101,11212.446
14,mtMAM+F+I,5376.698,69,10891.396,10946.283,11133.264
15,mtMAM+F+G4,5277.443,69,10692.885,10747.772,10934.753
16,mtMAM+F+I+G4,5276.371,70,10692.742,10749.542,10938.115
17,JTT,5219.423,49,10536.846,10561.846,10708.607
18,JTT+I,5182.785,50,10465.570,10491.724,10640.837
19,JTT+G4,5141.097,50,10382.193,10408.347,10557.460
20,JTT+I+G4,5139.661,51,10381.322,10408.662,10560.094
21,JTT+F,5190.419,68,10516.839,10569.856,10755.201
22,JTT+F+I,5154.692,69,10447.385,10502.271,10689.253
23,JTT+F+G4,5108.732,69,10355.463,10410.349,10597.331
24,JTT+F+I+G4,5107.621,70,10355.243,10412.043,10600.616
25,WAG,5391.862,49,10881.724,10906.724,11053.485
26,WAG+I,5355.330,50,10810.660,10836.814,10985.926
27,WAG+G4,5299.337,50,10698.673,10724.827,10873.940
28,WAG+I+G4,5298.741,51,10699.482,10726.822,10878.253
29,WAG+F,5348.953,68,10833.906,10886.923,11072.269
30,WAG+F+I,5311.397,69,10760.793,10815.680,11002.661
31,WAG+F+G4,5251.525,69,10641.051,10695.937,10882.919
32,WAG+F+I+G4,5250.967,70,10641.934,10698.734,10887.307
33,cpREV,5409.339,49,10916.679,10941.679,11088.440
34,cpREV+I,5366.095,50,10832.190,10858.343,11007.456
35,cpREV+G4,5295.540,50,10691.080,10717.234,10866.347
36,cpREV+I+G4,5294.569,51,10691.138,10718.479,10869.910
37,cpREV+F,5335.490,68,10806.980,10859.997,11045.343
38,cpREV+F+I,5295.078,69,10728.156,10783.043,10970.024
39,cpREV+F+G4,5213.256,69,10564.512,10619.399,10806.380
40,cpREV+F+I+G4,5212.501,70,10565.002,10621.802,10810.376
41,mtREV,5700.980,49,11499.960,11524.960,11671.722
42,mtREV+I,5657.894,50,11415.787,11441.941,11591.054
43,mtREV+G4,5565.370,50,11230.741,11256.895,11406.007
44,mtREV+I+G4,5563.585,51,11229.170,11256.510,11407.942
45,mtREV+F,5376.258,68,10888.516,10941.533,11126.879
46,mtREV+F+I,5346.344,69,10830.688,10885.575,11072.556
47,mtREV+F+G4,5262.396,69,10662.792,10717.678,10904.660
48,mtREV+F+I+G4,5262.414,70,10664.828,10721.628,10910.201
49,rtREV,5540.745,49,11179.491,11204.491,11351.252
50,rtREV+I,5502.770,50,11105.540,11131.694,11280.806
51,rtREV+G4,5433.218,50,10966.437,10992.590,11141.703
52,rtREV+I+G4,5432.722,51,10967.444,10994.784,11146.216
53,rtREV+F,5446.234,68,11028.468,11081.485,11266.831
54,rtREV+F+I,5412.527,69,10963.054,11017.940,11204.921
55,rtREV+F+G4,5341.765,69,10821.530,10876.417,11063.398
56,rtREV+F+I+G4,5341.582,70,10823.163,10879.963,11068.536
57,mtART,6175.940,49,12449.879,12474.879,12621.640
58,mtART+I,6106.972,50,12313.944,12340.097,12489.210
59,mtART+G4,5917.320,50,11934.640,11960.794,12109.906
60,mtART+I+G4,5914.097,51,11930.195,11957.535,12108.967
