No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,14855.125,113,29936.251,29994.147,30425.106
2,Dayhoff+I,14786.689,114,29801.378,29860.432,30294.559
3,Dayhoff+G4,14505.699,114,29239.397,29298.451,29732.578
4,Dayhoff+I+G4,14505.268,115,29240.535,29300.761,29738.042
5,Dayhoff+F,14810.544,132,29885.088,29967.510,30456.140
6,Dayhoff+F+I,14739.092,133,29744.183,29828.051,30319.561
7,Dayhoff+F+G4,14459.474,133,29184.949,29268.817,29760.327
8,Dayhoff+F+I+G4,14458.835,134,29185.670,29271.000,29765.374
9,mtMAM,16159.632,113,32545.265,32603.162,33034.120
10,mtMAM+I,16068.779,114,32365.557,32424.611,32858.738
11,mtMAM+G4,15439.388,114,31106.777,31165.831,31599.958
12,mtMAM+I+G4,15439.815,115,31109.631,31169.856,31607.138
13,mtMAM+F,15362.038,132,30988.076,31070.498,31559.128
14,mtMAM+F+I,15268.343,133,30802.687,30886.555,31378.065
15,mtMAM+F+G4,14861.683,133,29989.365,30073.234,30564.743
16,mtMAM+F+I+G4,14861.346,134,29990.692,30076.022,30570.396
17,JTT,14623.509,113,29473.018,29530.914,29961.873
18,JTT+I,14538.333,114,29304.667,29363.721,29797.848
19,JTT+G4,14278.432,114,28784.864,28843.918,29278.045
20,JTT+I+G4,14277.791,115,28785.583,28845.808,29283.090
21,JTT+F,14601.405,132,29466.809,29549.232,30037.861
22,JTT+F+I,14510.470,133,29286.939,29370.808,29862.317
23,JTT+F+G4,14255.151,133,28776.302,28860.170,29351.680
24,JTT+F+I+G4,14254.166,134,28776.332,28861.662,29356.036
25,WAG,14847.248,113,29920.495,29978.392,30409.350
26,WAG+I,14766.800,114,29761.600,29820.654,30254.781
27,WAG+G4,14495.490,114,29218.980,29278.034,29712.161
28,WAG+I+G4,14494.980,115,29219.961,29280.186,29717.468
29,WAG+F,14806.175,132,29876.350,29958.772,30447.402
30,WAG+F+I,14722.834,133,29711.668,29795.536,30287.045
31,WAG+F+G4,14452.419,133,29170.839,29254.707,29746.217
32,WAG+F+I+G4,14451.527,134,29171.054,29256.384,29750.758
33,cpREV,15103.644,113,30433.289,30491.186,30922.144
34,cpREV+I,15001.087,114,30230.174,30289.228,30723.355
35,cpREV+G4,14671.327,114,29570.655,29629.709,30063.836
36,cpREV+I+G4,14670.346,115,29570.691,29630.917,30068.199
37,cpREV+F,15092.630,132,30449.259,30531.682,31020.311
38,cpREV+F+I,14985.653,133,30237.305,30321.173,30812.683
39,cpREV+F+G4,14644.018,133,29554.037,29637.905,30129.415
40,cpREV+F+I+G4,14642.694,134,29553.387,29638.717,30133.091
41,mtREV,15586.929,113,31399.859,31457.755,31888.714
42,mtREV+I,15502.929,114,31233.859,31292.913,31727.040
43,mtREV+G4,15102.447,114,30432.893,30491.947,30926.074
44,mtREV+I+G4,15102.777,115,30435.553,30495.779,30933.061
45,mtREV+F,15028.970,132,30321.940,30404.362,30892.991
46,mtREV+F+I,14941.541,133,30149.082,30232.951,30724.460
47,mtREV+F+G4,14622.054,133,29510.109,29593.977,30085.487
48,mtREV+F+I+G4,14621.733,134,29511.467,29596.797,30091.171
49,rtREV,15097.127,113,30420.254,30478.151,30909.109
50,rtREV+I,14989.442,114,30206.884,30265.938,30700.065
51,rtREV+G4,14687.736,114,29603.471,29662.525,30096.652
52,rtREV+I+G4,14686.796,115,29603.592,29663.818,30101.099
53,rtREV+F,14979.781,132,30223.562,30305.984,30794.614
54,rtREV+F+I,14877.753,133,30021.507,30105.375,30596.885
55,rtREV+F+G4,14600.410,133,29466.820,29550.689,30042.198
56,rtREV+F+I+G4,14599.148,134,29466.295,29551.625,30045.999
57,mtART,16296.544,113,32819.087,32876.984,33307.942
58,mtART+I,16161.249,114,32550.498,32609.552,33043.679
59,mtART+G4,15526.035,114,31280.070,31339.124,31773.251
60,mtART+I+G4,15525.793,115,31281.586,31341.812,31779.094
61,mtART+F,15559.786,132,31383.573,31465.995,31954.624
62,mtART+F+I,15442.096,133,31150.192,31234.060,31725.570
63,mtART+F+G4,14994.969,133,30255.938,30339.806,30831.316
64,mtART+F+I+G4,14993.938,134,30255.877,30341.207,30835.581
65,mtZOA,15700.162,113,31626.325,31684.221,32115.180
66,mtZOA+I,15582.281,114,31392.561,31451.615,31885.742
67,mtZOA+G4,15077.274,114,30382.547,30441.601,30875.728
68,mtZOA+I+G4,15076.896,115,30383.792,30444.018,30881.299
69,mtZOA+F,15203.557,132,30671.114,30753.537,31242.166
70,mtZOA+F+I,15093.005,133,30452.011,30535.879,31027.389
71,mtZOA+F+G4,14729.120,133,29724.239,29808.108,30299.617
72,mtZOA+F+I+G4,14727.841,134,29723.682,29809.012,30303.386
73,VT,14790.736,113,29807.473,29865.369,30296.328
74,VT+I,14702.779,114,29633.558,29692.612,30126.739
75,VT+G4,14457.053,114,29142.107,29201.161,29635.288
76,VT+I+G4,14456.242,115,29142.483,29202.709,29639.991
77,VT+F,14749.630,132,29763.260,29845.683,30334.312
78,VT+F+I,14659.686,133,29585.372,29669.240,30160.749
79,VT+F+G4,14419.884,133,29105.769,29189.637,29681.147
80,VT+F+I+G4,14418.618,134,29105.236,29190.566,29684.940
81,LG,14992.421,113,30210.842,30268.739,30699.697
82,LG+I,14892.704,114,30013.408,30072.462,30506.589
83,LG+G4,14592.712,114,29413.425,29472.479,29906.606
84,LG+I+G4,14592.103,115,29414.207,29474.432,29911.714
85,LG+F,14878.424,132,30020.848,30103.271,30591.900
86,LG+F+I,14778.770,133,29823.539,29907.408,30398.917
87,LG+F+G4,14500.221,133,29266.442,29350.310,29841.819
88,LG+F+I+G4,14499.090,134,29266.180,29351.510,29845.884
89,DCMut,14854.719,113,29935.438,29993.334,30424.293
90,DCMut+I,14786.202,114,29800.405,29859.459,30293.586
91,DCMut+G4,14506.070,114,29240.139,29299.193,29733.320
92,DCMut+I+G4,14505.531,115,29241.061,29301.287,29738.569
93,DCMut+F,14809.857,132,29883.715,29966.137,30454.767
94,DCMut+F+I,14738.332,133,29742.663,29826.531,30318.041
