No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4172.632,75,8495.264,8587.200,8742.638
2,Dayhoff+I,4089.830,76,8331.659,8426.814,8582.331
3,Dayhoff+G4,4009.928,76,8171.857,8267.011,8422.529
4,Dayhoff+I+G4,4007.607,77,8169.214,8267.673,8423.185
5,Dayhoff+F,4195.281,94,8578.563,8748.658,8888.605
6,Dayhoff+F+I,4110.239,95,8410.478,8585.862,8723.818
7,Dayhoff+F+G4,4024.263,95,8238.526,8413.911,8551.866
8,Dayhoff+F+I+G4,4021.962,96,8235.923,8416.739,8552.562
9,mtMAM,4628.640,75,9407.279,9499.215,9654.653
10,mtMAM+I,4557.711,76,9267.422,9362.577,9518.094
11,mtMAM+G4,4273.979,76,8699.958,8795.113,8950.630
12,mtMAM+I+G4,4274.986,77,8703.972,8802.431,8957.942
13,mtMAM+F,4347.171,94,8882.343,9052.438,9192.385
14,mtMAM+F+I,4259.806,95,8709.612,8884.997,9022.952
15,mtMAM+F+G4,4093.877,95,8377.755,8553.139,8691.095
16,mtMAM+F+I+G4,4090.755,96,8373.511,8554.326,8690.149
17,JTT,4103.075,75,8356.150,8448.085,8603.523
18,JTT+I,4021.837,76,8195.673,8290.828,8446.346
19,JTT+G4,3944.795,76,8041.590,8136.744,8292.262
20,JTT+I+G4,3943.115,77,8040.231,8138.690,8294.201
21,JTT+F,4123.247,94,8434.493,8604.588,8744.535
22,JTT+F+I,4037.492,95,8264.984,8440.369,8578.324
23,JTT+F+G4,3961.179,95,8112.357,8287.742,8425.697
24,JTT+F+I+G4,3959.647,96,8111.295,8292.110,8427.933
25,WAG,4159.005,75,8468.010,8559.945,8715.383
26,WAG+I,4075.232,76,8302.464,8397.619,8553.136
27,WAG+G4,4000.143,76,8152.285,8247.440,8402.957
28,WAG+I+G4,3998.218,77,8150.435,8248.894,8404.406
29,WAG+F,4182.236,94,8552.473,8722.568,8862.515
30,WAG+F+I,4096.728,95,8383.457,8558.841,8696.797
31,WAG+F+G4,4016.981,95,8223.962,8399.346,8537.302
32,WAG+F+I+G4,4015.268,96,8222.535,8403.351,8539.174
33,cpREV,4187.556,75,8525.113,8617.048,8772.486
34,cpREV+I,4105.164,76,8362.328,8457.482,8613.000
35,cpREV+G4,4021.651,76,8195.301,8290.456,8445.973
36,cpREV+I+G4,4020.230,77,8194.459,8292.918,8448.430
37,cpREV+F,4195.026,94,8578.052,8748.147,8888.094
38,cpREV+F+I,4106.392,95,8402.783,8578.168,8716.123
39,cpREV+F+G4,4024.925,95,8239.849,8415.234,8553.189
40,cpREV+F+I+G4,4022.578,96,8237.157,8417.972,8553.795
41,mtREV,4460.585,75,9071.169,9163.105,9318.543
42,mtREV+I,4386.740,76,8925.481,9020.635,9176.153
43,mtREV+G4,4226.386,76,8604.771,8699.926,8855.443
44,mtREV+I+G4,4225.796,77,8605.593,8704.052,8859.563
45,mtREV+F,4232.600,94,8653.201,8823.296,8963.242
46,mtREV+F+I,4152.161,95,8494.322,8669.706,8807.662
47,mtREV+F+G4,4049.590,95,8289.179,8464.564,8602.520
48,mtREV+F+I+G4,4046.960,96,8285.920,8466.736,8602.559
49,rtREV,4205.672,75,8561.344,8653.280,8808.718
50,rtREV+I,4122.883,76,8397.765,8492.919,8648.437
51,rtREV+G4,4033.544,76,8219.088,8314.243,8469.760
52,rtREV+I+G4,4029.807,77,8213.615,8312.074,8467.585
53,rtREV+F,4216.453,94,8620.905,8791.001,8930.947
54,rtREV+F+I,4128.999,95,8447.998,8623.382,8761.338
55,rtREV+F+G4,4041.602,95,8273.204,8448.588,8586.544
56,rtREV+F+I+G4,4038.606,96,8269.211,8450.027,8585.850
57,mtART,4730.847,75,9611.693,9703.629,9859.067
58,mtART+I,4629.042,76,9410.084,9505.238,9660.756
59,mtART+G4,4333.273,76,8818.546,8913.701,9069.218
60,mtART+I+G4,4333.312,77,8820.624,8919.083,9074.594
61,mtART+F,4447.365,94,9082.730,9252.825,9392.771
62,mtART+F+I,4345.377,95,8880.755,9056.140,9194.095
63,mtART+F+G4,4159.726,95,8509.452,8684.837,8822.792
64,mtART+F+I+G4,4157.557,96,8507.113,8687.929,8823.752
65,mtZOA,4498.610,75,9147.219,9239.155,9394.593
66,mtZOA+I,4413.106,76,8978.213,9073.367,9228.885
67,mtZOA+G4,4192.971,76,8537.942,8633.097,8788.615
68,mtZOA+I+G4,4192.670,77,8539.340,8637.799,8793.310
69,mtZOA+F,4286.101,94,8760.202,8930.297,9070.244
70,mtZOA+F+I,4197.569,95,8585.139,8760.523,8898.479
71,mtZOA+F+G4,4072.144,95,8334.287,8509.672,8647.627
72,mtZOA+F+I+G4,4066.584,96,8325.167,8505.983,8641.806
73,VT,4165.104,75,8480.209,8572.144,8727.583
74,VT+I,4081.216,76,8314.432,8409.586,8565.104
75,VT+G4,4010.006,76,8172.012,8267.166,8422.684
76,VT+I+G4,4008.166,77,8170.332,8268.791,8424.302
77,VT+F,4183.024,94,8554.048,8724.143,8864.090
78,VT+F+I,4096.268,95,8382.537,8557.921,8695.877
79,VT+F+G4,4027.361,95,8244.722,8420.107,8558.062
80,VT+F+I+G4,4025.455,96,8242.910,8423.726,8559.549
81,LG,4180.825,75,8511.649,8603.585,8759.023
82,LG+I,4095.956,76,8343.913,8439.067,8594.585
83,LG+G4,4007.578,76,8167.155,8262.310,8417.827
84,LG+I+G4,4004.895,77,8163.790,8262.249,8417.760
85,LG+F,4187.210,94,8562.421,8732.516,8872.463
86,LG+F+I,4097.937,95,8385.873,8561.258,8699.213
87,LG+F+G4,4013.263,95,8216.525,8391.910,8529.866
88,LG+F+I+G4,4010.967,96,8213.933,8394.749,8530.572
89,DCMut,4172.351,75,8494.702,8586.638,8742.076
90,DCMut+I,4089.508,76,8331.016,8426.171,8581.688
91,DCMut+G4,4009.932,76,8171.864,8267.019,8422.536
92,DCMut+I+G4,4007.707,77,8169.413,8267.872,8423.384
93,DCMut+F,4194.944,94,8577.888,8747.984,8887.930
94,DCMut+F+I,4109.909,95,8409.818,8585.203,8723.159
95,DCMut+F+G4,4024.319,95,8238.639,8414.023,8551.979
96,DCMut+F+I+G4,4022.028,96,8236.056,8416.871,8552.694
97,PMB,4255.731,75,8661.462,8753.397,8908.836
98,PMB+I,4163.593,76,8479.186,8574.341,8729.858
99,PMB+G4,4082.094,76,8316.187,8411.342,8566.859
100,PMB+I+G4,4080.513,77,8315.027,8413.486,8568.997
101,PMB+F,4292.193,94,8772.386,8942.481,9082.428
102,PMB+F+I,4199.171,95,8588.341,8763.726,8901.681
103,PMB+F+G4,4120.773,95,8431.545,8606.930,8744.885
104,PMB+F+I+G4,4119.083,96,8430.166,8610.982,8746.805
105,HIVb,4221.442,75,8592.883,8684.819,8840.257
106,HIVb+I,4115.717,76,8383.435,8478.589,8634.107
107,HIVb+G4,4006.278,76,8164.555,8259.710,8415.228
108,HIVb+I+G4,4004.788,77,8163.577,8262.036,8417.547
109,HIVb+F,4233.334,94,8654.667,8824.763,8964.709
110,HIVb+F+I,4122.326,95,8434.652,8610.037,8747.992
111,HIVb+F+G4,4018.683,95,8227.365,8402.750,8540.706
112,HIVb+F+I+G4,4017.662,96,8227.323,8408.139,8543.962
113,HIVw,4369.378,75,8888.756,8980.692,9136.130
114,HIVw+I,4267.157,76,8686.314,8781.469,8936.986
115,HIVw+G4,4140.342,76,8432.684,8527.839,8683.356
116,HIVw+I+G4,4138.884,77,8431.767,8530.226,8685.738
117,HIVw+F,4350.462,94,8888.925,9059.020,9198.967
118,HIVw+F+I,4230.789,95,8651.577,8826.962,8964.918
119,HIVw+F+G4,4102.253,95,8394.506,8569.891,8707.846
120,HIVw+F+I+G4,4101.080,96,8394.161,8574.976,8710.799
121,JTTDCMut,4104.529,75,8359.059,8450.994,8606.432
122,JTTDCMut+I,4023.756,76,8199.511,8294.666,8450.183
123,JTTDCMut+G4,3947.848,76,8047.695,8142.850,8298.367
124,JTTDCMut+I+G4,3946.015,77,8046.029,8144.488,8300.000
125,JTTDCMut+F,4124.867,94,8437.734,8607.830,8747.776
126,JTTDCMut+F+I,4039.320,95,8268.641,8444.025,8581.981
127,JTTDCMut+F+G4,3963.412,95,8116.825,8292.209,8430.165
128,JTTDCMut+F+I+G4,3961.776,96,8115.553,8296.368,8432.191
129,FLU,4272.138,75,8694.275,8786.211,8941.649
130,FLU+I,4180.107,76,8512.213,8607.368,8762.885
131,FLU+G4,4055.274,76,8262.547,8357.702,8513.220
132,FLU+I+G4,4054.050,77,8262.099,8360.558,8516.070
133,FLU+F,4275.058,94,8738.117,8908.212,9048.158
134,FLU+F+I,4172.153,95,8534.305,8709.690,8847.645
135,FLU+F+G4,4044.328,95,8278.657,8454.041,8591.997
136,FLU+F+I+G4,4043.670,96,8279.340,8460.156,8595.979
137,Blosum62,4259.524,75,8669.047,8760.983,8916.421
138,Blosum62+I,4173.792,76,8499.585,8594.739,8750.257
139,Blosum62+G4,4090.318,76,8332.635,8427.790,8583.307
140,Blosum62+I+G4,4088.834,77,8331.668,8430.127,8585.639
141,Blosum62+F,4281.630,94,8751.259,8921.355,9061.301
142,Blosum62+F+I,4195.285,95,8580.569,8755.954,8893.909
143,Blosum62+F+G4,4114.980,95,8419.960,8595.345,8733.300
144,Blosum62+F+I+G4,4113.330,96,8418.660,8599.475,8735.298
145,mtMet,4455.894,75,9061.789,9153.724,9309.163
146,mtMet+I,4376.898,76,8905.796,9000.951,9156.468
147,mtMet+G4,4193.983,76,8539.966,8635.121,8790.638
148,mtMet+I+G4,4194.121,77,8542.241,8640.700,8796.212
149,mtMet+F,4199.208,94,8586.416,8756.512,8896.458
150,mtMet+F+I,4112.617,95,8415.233,8590.618,8728.574
151,mtMet+F+G4,4002.398,95,8194.795,8370.180,8508.135
152,mtMet+F+I+G4,4001.741,96,8195.483,8376.298,8512.121
153,mtVer,4474.311,75,9098.622,9190.558,9345.996
154,mtVer+I,4400.755,76,8953.509,9048.664,9204.181
155,mtVer+G4,4192.486,76,8536.972,8632.126,8787.644
156,mtVer+I+G4,4192.951,77,8539.903,8638.362,8793.873
157,mtVer+F,4246.282,94,8680.564,8850.660,8990.606
158,mtVer+F+I,4154.398,95,8498.795,8674.180,8812.135
159,mtVer+F+G4,4029.538,95,8249.076,8424.461,8562.416
160,mtVer+F+I+G4,4029.378,96,8250.756,8431.571,8567.394
161,mtInv,4496.427,75,9142.855,9234.790,9390.229
162,mtInv+I,4409.346,76,8970.692,9065.847,9221.365
163,mtInv+G4,4249.654,76,8651.309,8746.463,8901.981
164,mtInv+I+G4,4249.109,77,8652.219,8750.678,8906.189
165,mtInv+F,4196.248,94,8580.497,8750.592,8890.539
166,mtInv+F+I,4108.797,95,8407.594,8582.978,8720.934
167,mtInv+F+G4,4010.703,95,8211.405,8386.790,8524.745
168,mtInv+F+I+G4,4009.923,96,8211.847,8392.662,8528.485
