No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,43946.518,115,88123.035,88148.040,88706.753
2,Dayhoff+I,43472.664,116,87177.328,87202.792,87766.122
3,Dayhoff+G4,41976.869,116,84185.739,84211.202,84774.532
4,Dayhoff+I+G4,41964.526,117,84163.052,84188.979,84756.922
5,Dayhoff+F,43952.206,134,88172.412,88206.934,88852.570
6,Dayhoff+F+I,43471.659,135,87213.317,87248.389,87898.552
7,Dayhoff+F+G4,41967.860,135,84205.721,84240.793,84890.955
8,Dayhoff+F+I+G4,41954.949,136,84181.897,84217.523,84872.207
9,mtMAM,49543.830,115,99317.660,99342.665,99901.378
10,mtMAM+I,48852.298,116,97936.596,97962.059,98525.390
11,mtMAM+G4,45125.877,116,90483.755,90509.218,91072.549
12,mtMAM+I+G4,45104.339,117,90442.678,90468.605,91036.548
13,mtMAM+F,46457.612,134,93183.225,93217.748,93863.383
14,mtMAM+F+I,45848.615,135,91967.230,92002.301,92652.464
15,mtMAM+F+G4,43310.330,135,86890.661,86925.733,87575.895
16,mtMAM+F+I+G4,43288.091,136,86848.182,86883.807,87538.492
17,JTT,43505.437,115,87240.874,87265.879,87824.592
18,JTT+I,42987.082,116,86206.164,86231.628,86794.958
19,JTT+G4,41455.667,116,83143.335,83168.798,83732.128
20,JTT+I+G4,41446.681,117,83127.363,83153.290,83721.232
21,JTT+F,43556.185,134,87380.370,87414.893,88060.528
22,JTT+F+I,43036.610,135,86343.221,86378.292,87028.455
23,JTT+F+G4,41546.807,135,83363.615,83398.687,84048.849
24,JTT+F+I+G4,41537.740,136,83347.480,83383.105,84037.790
25,WAG,43388.033,115,87006.066,87031.071,87589.784
26,WAG+I,42915.931,116,86063.863,86089.326,86652.657
27,WAG+G4,41531.082,116,83294.163,83319.627,83882.957
28,WAG+I+G4,41523.329,117,83280.657,83306.584,83874.527
29,WAG+F,43428.008,134,87124.017,87158.539,87804.175
30,WAG+F+I,42959.502,135,86189.004,86224.076,86874.239
31,WAG+F+G4,41600.925,135,83471.850,83506.921,84157.084
32,WAG+F+I+G4,41592.916,136,83457.832,83493.458,84148.142
33,cpREV,43986.319,115,88202.637,88227.642,88786.355
34,cpREV+I,43446.737,116,87125.474,87150.937,87714.268
35,cpREV+G4,41883.616,116,83999.232,84024.695,84588.026
36,cpREV+I+G4,41876.279,117,83986.558,84012.485,84580.428
37,cpREV+F,44059.316,134,88386.633,88421.156,89066.791
38,cpREV+F+I,43529.327,135,87328.653,87363.725,88013.887
39,cpREV+F+G4,42036.718,135,84343.436,84378.508,85028.670
40,cpREV+F+I+G4,42028.506,136,84329.012,84364.637,85019.322
41,mtREV,47144.265,115,94518.530,94543.535,95102.248
42,mtREV+I,46578.758,116,93389.515,93414.978,93978.309
43,mtREV+G4,44206.032,116,88644.064,88669.527,89232.857
44,mtREV+I+G4,44187.678,117,88609.356,88635.283,89203.226
45,mtREV+F,44750.864,134,89769.727,89804.250,90449.885
46,mtREV+F+I,44247.770,135,88765.540,88800.612,89450.774
47,mtREV+F+G4,42468.199,135,85206.397,85241.469,85891.632
48,mtREV+F+I+G4,42458.531,136,85189.062,85224.687,85879.372
49,rtREV,44529.788,115,89289.576,89314.580,89873.294
50,rtREV+I,43924.449,116,88080.899,88106.362,88669.692
51,rtREV+G4,42254.098,116,84740.195,84765.658,85328.989
52,rtREV+I+G4,42244.969,117,84723.938,84749.865,85317.808
53,rtREV+F,44529.942,134,89327.884,89362.407,90008.042
