No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7948.055,119,16134.111,16211.509,16633.002
2,Dayhoff+I,7769.393,120,15778.786,15857.699,16281.870
3,Dayhoff+G4,7562.064,120,15364.127,15443.040,15867.211
4,Dayhoff+I+G4,7559.685,121,15361.371,15441.818,15868.647
5,Dayhoff+F,7924.832,138,16125.665,16235.276,16704.211
6,Dayhoff+F+I,7745.456,139,15768.911,15880.430,16351.650
7,Dayhoff+F+G4,7525.299,139,15328.598,15440.116,15911.336
8,Dayhoff+F+I+G4,7522.642,140,15325.285,15438.733,15912.215
9,mtMAM,8950.867,119,18139.735,18217.133,18638.626
10,mtMAM+I,8679.532,120,17599.064,17677.977,18102.147
11,mtMAM+G4,8192.117,120,16624.235,16703.148,17127.318
12,mtMAM+I+G4,8187.716,121,16617.433,16697.879,17124.708
13,mtMAM+F,8376.665,138,17029.331,17138.942,17607.877
14,mtMAM+F+I,8134.182,139,16546.364,16657.882,17129.102
15,mtMAM+F+G4,7769.231,139,15816.463,15927.981,16399.201
16,mtMAM+F+I+G4,7766.739,140,15813.478,15926.926,16400.409
17,JTT,7839.891,119,15917.783,15995.181,16416.674
18,JTT+I,7656.218,120,15552.437,15631.350,16055.520
19,JTT+G4,7476.314,120,15192.627,15271.540,15695.711
20,JTT+I+G4,7474.720,121,15191.439,15271.886,15698.715
21,JTT+F,7807.956,138,15891.912,16001.524,16470.458
22,JTT+F+I,7623.585,139,15525.170,15636.689,16107.909
23,JTT+F+G4,7438.117,139,15154.234,15265.752,15736.972
24,JTT+F+I+G4,7437.195,140,15154.391,15267.839,15741.321
25,WAG,7958.489,119,16154.978,16232.376,16653.869
26,WAG+I,7768.766,120,15777.533,15856.446,16280.616
27,WAG+G4,7573.513,120,15387.026,15465.939,15890.110
28,WAG+I+G4,7572.069,121,15386.138,15466.585,15893.414
29,WAG+F,7933.944,138,16143.887,16253.498,16722.433
30,WAG+F+I,7742.572,139,15763.144,15874.663,16345.883
31,WAG+F+G4,7538.870,139,15355.739,15467.258,15938.477
32,WAG+F+I+G4,7537.727,140,15355.453,15468.901,15942.384
33,cpREV,8163.623,119,16565.246,16642.645,17064.137
34,cpREV+I,7944.270,120,16128.540,16207.453,16631.623
35,cpREV+G4,7686.788,120,15613.575,15692.488,16116.659
36,cpREV+I+G4,7685.563,121,15613.126,15693.573,16120.402
37,cpREV+F,8126.293,138,16528.586,16638.198,17107.132
38,cpREV+F+I,7905.666,139,16089.333,16200.851,16672.071
39,cpREV+F+G4,7633.112,139,15544.225,15655.743,16126.963
40,cpREV+F+I+G4,7632.538,140,15545.076,15658.524,16132.007
41,mtREV,8579.331,119,17396.662,17474.061,17895.554
42,mtREV+I,8347.361,120,16934.722,17013.635,17437.805
43,mtREV+G4,8012.257,120,16264.514,16343.427,16767.597
44,mtREV+I+G4,8009.169,121,16260.338,16340.785,16767.614
45,mtREV+F,8095.654,138,16467.308,16576.920,17045.854
46,mtREV+F+I,7886.877,139,16051.755,16163.274,16634.493
47,mtREV+F+G4,7606.558,139,15491.117,15602.635,16073.855
48,mtREV+F+I+G4,7604.097,140,15488.194,15601.642,16075.125
49,rtREV,8116.488,119,16470.976,16548.374,16969.867
50,rtREV+I,7918.887,120,16077.774,16156.687,16580.858
51,rtREV+G4,7702.394,120,15644.788,15723.701,16147.872
52,rtREV+I+G4,7700.840,121,15643.681,15724.127,16150.956
53,rtREV+F,7986.144,138,16248.287,16357.899,16826.833
54,rtREV+F+I,7790.016,139,15858.033,15969.551,16440.771
55,rtREV+F+G4,7575.105,139,15428.209,15539.728,16010.947
56,rtREV+F+I+G4,7573.239,140,15426.478,15539.927,16013.409
57,mtART,8958.000,119,18154.001,18231.399,18652.892
58,mtART+I,8653.041,120,17546.083,17624.996,18049.166
59,mtART+G4,8166.691,120,16573.383,16652.296,17076.466
60,mtART+I+G4,8157.356,121,16556.713,16637.159,17063.988
61,mtART+F,8401.803,138,17079.606,17189.217,17658.152
62,mtART+F+I,8153.017,139,16584.034,16695.553,17166.772
63,mtART+F+G4,7758.901,139,15795.802,15907.321,16378.541
64,mtART+F+I+G4,7756.942,140,15793.884,15907.333,16380.815
65,mtZOA,8486.613,119,17211.227,17288.625,17710.118
66,mtZOA+I,8246.303,120,16732.606,16811.519,17235.690
67,mtZOA+G4,7883.945,120,16007.890,16086.803,16510.974
68,mtZOA+I+G4,7881.321,121,16004.641,16085.088,16511.917
69,mtZOA+F,8092.901,138,16461.802,16571.413,17040.348
70,mtZOA+F+I,7889.328,139,16056.656,16168.175,16639.395
71,mtZOA+F+G4,7595.426,139,15468.852,15580.371,16051.591
72,mtZOA+F+I+G4,7595.124,140,15470.248,15583.696,16057.178
73,VT,7934.549,119,16107.097,16184.496,16605.988
74,VT+I,7750.825,120,15741.650,15820.563,16244.733
75,VT+G4,7580.605,120,15401.210,15480.123,15904.294
76,VT+I+G4,7579.125,121,15400.250,15480.697,15907.526
77,VT+F,7862.036,138,16000.071,16109.683,16578.617
78,VT+F+I,7679.249,139,15636.499,15748.017,16219.237
79,VT+F+G4,7502.951,139,15283.902,15395.421,15866.640
80,VT+F+I+G4,7501.909,140,15283.819,15397.267,15870.749
81,LG,8052.595,119,16343.190,16420.588,16842.081
82,LG+I,7851.735,120,15943.469,16022.382,16446.553
83,LG+G4,7642.970,120,15525.940,15604.853,16029.023
84,LG+I+G4,7640.650,121,15523.299,15603.746,16030.575
85,LG+F,7928.867,138,16133.735,16243.346,16712.281
86,LG+F+I,7732.425,139,15742.850,15854.368,16325.588
87,LG+F+G4,7521.949,139,15321.899,15433.417,15904.637
88,LG+F+I+G4,7519.547,140,15319.094,15432.542,15906.024
89,DCMut,7947.753,119,16133.506,16210.905,16632.397
90,DCMut+I,7768.993,120,15777.986,15856.899,16281.069
91,DCMut+G4,7562.583,120,15365.167,15444.080,15868.250
92,DCMut+I+G4,7560.048,121,15362.095,15442.542,15869.371
93,DCMut+F,7924.328,138,16124.657,16234.268,16703.203
94,DCMut+F+I,7744.896,139,15767.791,15879.310,16350.530
95,DCMut+F+G4,7525.673,139,15329.347,15440.865,15912.085
96,DCMut+F+I+G4,7522.973,140,15325.946,15439.394,15912.876
97,PMB,8031.491,119,16300.982,16378.380,16799.873
98,PMB+I,7831.185,120,15902.370,15981.283,16405.454
99,PMB+G4,7650.512,120,15541.025,15619.938,16044.108
100,PMB+I+G4,7648.288,121,15538.577,15619.024,16045.853
101,PMB+F,7984.151,138,16244.301,16353.913,16822.847
102,PMB+F+I,7788.065,139,15854.131,15965.649,16436.869
103,PMB+F+G4,7603.170,139,15484.339,15595.858,16067.078
104,PMB+F+I+G4,7601.689,140,15483.379,15596.827,16070.310
105,HIVb,8231.824,119,16701.647,16779.046,17200.538
106,HIVb+I,7975.614,120,16191.229,16270.142,16694.312
107,HIVb+G4,7718.615,120,15677.230,15756.143,16180.313
108,HIVb+I+G4,7712.169,121,15666.339,15746.786,16173.615
109,HIVb+F,8151.460,138,16578.920,16688.532,17157.466
110,HIVb+F+I,7895.271,139,16068.542,16180.061,16651.281
111,HIVb+F+G4,7639.884,139,15557.768,15669.286,16140.506
112,HIVb+F+I+G4,7632.884,140,15545.769,15659.217,16132.699
113,HIVw,8592.485,119,17422.971,17500.369,17921.862
114,HIVw+I,8345.441,120,16930.883,17009.796,17433.966
115,HIVw+G4,8066.403,120,16372.807,16451.720,16875.890
116,HIVw+I+G4,8061.640,121,16365.279,16445.726,16872.555
117,HIVw+F,8450.227,138,17176.455,17286.066,17755.001
118,HIVw+F+I,8192.195,139,16662.389,16773.908,17245.127
119,HIVw+F+G4,7905.683,139,16089.367,16200.885,16672.105
120,HIVw+F+I+G4,7900.829,140,16081.659,16195.107,16668.589
121,JTTDCMut,7847.481,119,15932.962,16010.361,16431.853
122,JTTDCMut+I,7662.917,120,15565.833,15644.747,16068.917
123,JTTDCMut+G4,7479.964,120,15199.928,15278.841,15703.012
124,JTTDCMut+I+G4,7478.416,121,15198.832,15279.278,15706.107
125,JTTDCMut+F,7817.455,138,15910.909,16020.520,16489.455
126,JTTDCMut+F+I,7631.680,139,15541.360,15652.879,16124.098
127,JTTDCMut+F+G4,7443.213,139,15164.426,15275.945,15747.165
128,JTTDCMut+F+I+G4,7442.305,140,15164.610,15278.059,15751.541
129,FLU,8279.269,119,16796.538,16873.937,17295.429
130,FLU+I,8040.792,120,16321.584,16400.497,16824.668
131,FLU+G4,7773.936,120,15787.872,15866.785,16290.956
132,FLU+I+G4,7770.057,121,15782.114,15862.561,16289.390
133,FLU+F,8211.943,138,16699.885,16809.497,17278.431
134,FLU+F+I,7961.734,139,16201.469,16312.988,16784.207
135,FLU+F+G4,7685.524,139,15649.049,15760.567,16231.787
136,FLU+F+I+G4,7680.150,140,15640.299,15753.748,16227.230
137,Blosum62,8074.465,119,16386.930,16464.328,16885.821
138,Blosum62+I,7881.159,120,16002.319,16081.232,16505.402
139,Blosum62+G4,7696.771,120,15633.542,15712.455,16136.626
