No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,36367.979,117,72969.958,72989.093,73596.268
2,Dayhoff+I,35864.873,118,71965.747,71985.222,72597.410
3,Dayhoff+G4,34388.660,118,69013.319,69032.795,69644.983
4,Dayhoff+I+G4,34389.718,119,69017.437,69037.256,69654.453
5,Dayhoff+F,36197.723,136,72667.446,72693.615,73395.466
6,Dayhoff+F+I,35667.114,137,71608.227,71634.800,72341.600
7,Dayhoff+F+G4,34138.966,137,68551.932,68578.504,69285.304
8,Dayhoff+F+I+G4,34139.964,138,68555.928,68582.907,69294.654
9,mtMAM,39322.904,117,78879.807,78898.942,79506.118
10,mtMAM+I,38662.504,118,77561.009,77580.484,78192.672
11,mtMAM+G4,35725.404,118,71686.808,71706.284,72318.472
12,mtMAM+I+G4,35715.850,119,71669.700,71689.520,72306.717
13,mtMAM+F,37842.544,136,75957.088,75983.257,76685.107
14,mtMAM+F+I,37203.770,137,74681.541,74708.113,75414.913
15,mtMAM+F+G4,34716.465,137,69706.929,69733.501,70440.302
16,mtMAM+F+I+G4,34718.279,138,69712.558,69739.537,70451.284
17,JTT,35669.844,117,71573.688,71592.823,72199.998
18,JTT+I,35153.669,118,70543.338,70562.814,71175.002
19,JTT+G4,33767.133,118,67770.265,67789.741,68401.929
20,JTT+I+G4,33768.391,119,67774.783,67794.602,68411.799
21,JTT+F,35628.331,136,71528.663,71554.831,72256.682
22,JTT+F+I,35097.032,137,70468.064,70494.636,71201.436
23,JTT+F+G4,33666.732,137,67607.464,67634.036,68340.836
24,JTT+F+I+G4,33667.749,138,67611.498,67638.477,68350.223
25,WAG,35925.592,117,72085.184,72104.319,72711.495
26,WAG+I,35437.248,118,71110.496,71129.972,71742.160
27,WAG+G4,34113.767,118,68463.533,68483.009,69095.197
28,WAG+I+G4,34114.989,119,68467.977,68487.797,69104.994
29,WAG+F,35822.256,136,71916.512,71942.680,72644.531
30,WAG+F+I,35318.984,137,70911.968,70938.540,71645.340
31,WAG+F+G4,33938.381,137,68150.761,68177.333,68884.133
32,WAG+F+I+G4,33939.532,138,68155.064,68182.043,68893.790
33,cpREV,36199.090,117,72632.181,72651.316,73258.491
34,cpREV+I,35692.559,118,71621.119,71640.594,72252.782
35,cpREV+G4,34236.833,118,68709.666,68729.141,69341.329
36,cpREV+I+G4,34237.737,119,68713.474,68733.294,69350.491
37,cpREV+F,36160.921,136,72593.841,72620.010,73321.860
38,cpREV+F+I,35634.548,137,71543.096,71569.668,72276.468
39,cpREV+F+G4,34154.287,137,68582.574,68609.146,69315.947
40,cpREV+F+I+G4,34155.098,138,68586.196,68613.175,69324.921
41,mtREV,37842.891,117,75919.782,75938.917,76546.093
42,mtREV+I,37310.561,118,74857.122,74876.598,75488.786
43,mtREV+G4,35272.576,118,70781.152,70800.628,71412.816
44,mtREV+I+G4,35272.010,119,70782.020,70801.839,71419.037
45,mtREV+F,36612.577,136,73497.154,73523.322,74225.173
46,mtREV+F+I,36090.415,137,72454.830,72481.402,73188.202
