No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20498.428,117,41230.855,41262.666,41803.413
2,Dayhoff+I,20060.292,118,40356.584,40388.976,40934.035
3,Dayhoff+G4,19613.174,118,39462.349,39494.741,40039.800
4,Dayhoff+I+G4,19602.776,119,39443.552,39476.531,40025.897
5,Dayhoff+F,20546.800,136,41365.601,41409.492,42031.138
6,Dayhoff+F+I,20121.494,137,40516.988,40561.578,41187.419
7,Dayhoff+F+G4,19651.908,137,39577.816,39622.406,40248.247
8,Dayhoff+F+I+G4,19642.734,138,39561.467,39606.761,40236.792
9,mtMAM,22982.965,117,46199.930,46231.741,46772.488
10,mtMAM+I,22187.626,118,44611.253,44643.645,45188.704
11,mtMAM+G4,21248.585,118,42733.169,42765.561,43310.621
12,mtMAM+I+G4,21219.724,119,42677.447,42710.426,43259.792
13,mtMAM+F,21776.609,136,43825.219,43869.110,44490.756
14,mtMAM+F+I,21121.717,137,42517.433,42562.023,43187.864
15,mtMAM+F+G4,20369.184,137,41012.369,41056.958,41682.799
16,mtMAM+F+I+G4,20352.478,138,40980.957,41026.251,41656.281
17,JTT,20280.932,117,40795.863,40827.674,41368.421
18,JTT+I,19801.857,118,39839.714,39872.106,40417.166
19,JTT+G4,19358.154,118,38952.307,38984.699,39529.759
20,JTT+I+G4,19350.111,119,38938.223,38971.202,39520.568
21,JTT+F,20314.460,136,40900.919,40944.811,41566.456
22,JTT+F+I,19866.350,137,40006.701,40051.290,40677.132
23,JTT+F+G4,19404.937,137,39083.874,39128.464,39754.305
24,JTT+F+I+G4,19397.754,138,39071.507,39116.801,39746.832
25,WAG,20619.985,117,41473.971,41505.782,42046.529
26,WAG+I,20142.801,118,40521.601,40553.993,41099.053
27,WAG+G4,19649.535,118,39535.070,39567.462,40112.522
28,WAG+I+G4,19642.570,119,39523.140,39556.119,40105.485
29,WAG+F,20725.395,136,41722.790,41766.681,42388.327
30,WAG+F+I,20270.050,137,40814.099,40858.689,41484.530
31,WAG+F+G4,19756.020,137,39786.040,39830.629,40456.471
32,WAG+F+I+G4,19748.871,138,39773.742,39819.036,40449.066
33,cpREV,21130.153,117,42494.306,42526.117,43066.864
34,cpREV+I,20581.266,118,41398.532,41430.924,41975.983
35,cpREV+G4,19986.137,118,40208.275,40240.667,40785.726
36,cpREV+I+G4,19979.190,119,40196.380,40229.359,40778.725
37,cpREV+F,21150.233,136,42572.467,42616.358,43238.004
38,cpREV+F+I,20644.545,137,41563.089,41607.679,42233.520
39,cpREV+F+G4,19995.101,137,40264.201,40308.791,40934.632
40,cpREV+F+I+G4,19988.234,138,40252.469,40297.763,40927.793
41,mtREV,22134.429,117,44502.859,44534.670,45075.416
42,mtREV+I,21488.300,118,43212.600,43244.992,43790.051
43,mtREV+G4,20764.223,118,41764.446,41796.838,42341.897
44,mtREV+I+G4,20745.583,119,41729.166,41762.145,42311.511
45,mtREV+F,21275.083,136,42822.167,42866.058,43487.704
46,mtREV+F+I,20716.922,137,41707.844,41752.434,42378.275
47,mtREV+F+G4,20031.886,137,40337.772,40382.361,41008.203
48,mtREV+F+I+G4,20021.509,138,40319.019,40364.313,40994.343
49,rtREV,21060.361,117,42354.722,42386.533,42927.280
50,rtREV+I,20491.038,118,41218.076,41250.468,41795.528
51,rtREV+G4,19944.299,118,40124.598,40156.990,40702.049
52,rtREV+I+G4,19932.281,119,40102.562,40135.542,40684.907
53,rtREV+F,20945.331,136,42162.661,42206.553,42828.198
54,rtREV+F+I,20421.326,137,41116.653,41161.242,41787.084
55,rtREV+F+G4,19894.693,137,40063.385,40107.975,40733.816
56,rtREV+F+I+G4,19883.742,138,40043.485,40088.779,40718.809
57,mtART,23311.909,117,46857.818,46889.629,47430.375
58,mtART+I,22467.366,118,45170.732,45203.124,45748.183
59,mtART+G4,21419.394,118,43074.788,43107.180,43652.240
60,mtART+I+G4,21391.983,119,43021.966,43054.945,43604.311
61,mtART+F,21965.667,136,44203.334,44247.226,44868.872
62,mtART+F+I,21294.111,137,42862.223,42906.812,43532.654
63,mtART+F+G4,20475.754,137,41225.508,41270.098,41895.939
64,mtART+F+I+G4,20459.938,138,41195.876,41241.170,41871.201
65,mtZOA,22163.626,117,44561.253,44593.064,45133.811
66,mtZOA+I,21447.694,118,43131.388,43163.780,43708.839
67,mtZOA+G4,20656.067,118,41548.133,41580.525,42125.585
68,mtZOA+I+G4,20632.591,119,41503.181,41536.161,42085.526
69,mtZOA+F,21274.281,136,42820.562,42864.454,43486.099
70,mtZOA+F+I,20696.368,137,41666.736,41711.326,42337.167
71,mtZOA+F+G4,20053.855,137,40381.709,40426.299,41052.140
72,mtZOA+F+I+G4,20041.444,138,40358.888,40404.182,41034.212
73,VT,20551.606,117,41337.212,41369.023,41909.769
74,VT+I,20067.530,118,40371.060,40403.452,40948.511
75,VT+G4,19624.880,118,39485.760,39518.152,40063.212
76,VT+I+G4,19617.473,119,39472.947,39505.926,40055.292
77,VT+F,20575.980,136,41423.961,41467.852,42089.498
78,VT+F+I,20121.924,137,40517.848,40562.437,41188.279
79,VT+F+G4,19673.927,137,39621.855,39666.444,40292.286
80,VT+F+I+G4,19666.787,138,39609.575,39654.869,40284.899
81,LG,20927.615,117,42089.230,42121.041,42661.788
82,LG+I,20372.068,118,40980.137,41012.529,41557.588
83,LG+G4,19826.174,118,39888.348,39920.741,40465.800
84,LG+I+G4,19816.935,119,39871.870,39904.849,40454.215
85,LG+F,20848.689,136,41969.379,42013.270,42634.916
86,LG+F+I,20343.217,137,40960.434,41005.024,41630.865
87,LG+F+G4,19813.401,137,39900.803,39945.393,40571.234
88,LG+F+I+G4,19804.839,138,39885.678,39930.972,40561.002
89,DCMut,20501.577,117,41237.155,41268.966,41809.713
90,DCMut+I,20062.784,118,40361.567,40393.959,40939.019
91,DCMut+G4,19617.095,118,39470.190,39502.582,40047.642
92,DCMut+I+G4,19606.637,119,39451.274,39484.253,40033.619
93,DCMut+F,20549.229,136,41370.459,41414.350,42035.996
94,DCMut+F+I,20123.265,137,40520.530,40565.120,41190.961
95,DCMut+F+G4,19655.133,137,39584.267,39628.856,40254.697
96,DCMut+F+I+G4,19645.856,138,39567.712,39613.005,40243.036
97,PMB,20854.898,117,41943.797,41975.608,42516.355
98,PMB+I,20372.926,118,40981.852,41014.244,41559.303
99,PMB+G4,19912.265,118,40060.531,40092.923,40637.982
100,PMB+I+G4,19904.702,119,40047.405,40080.384,40629.750
101,PMB+F,20809.917,136,41891.835,41935.726,42557.372
102,PMB+F+I,20361.951,137,40997.901,41042.491,41668.332
103,PMB+F+G4,19897.425,137,40068.850,40113.440,40739.281
104,PMB+F+I+G4,19890.766,138,40057.532,40102.826,40732.857
105,HIVb,21181.549,117,42597.098,42628.909,43169.656
106,HIVb+I,20565.950,118,41367.901,41400.293,41945.352
107,HIVb+G4,19951.129,118,40138.258,40170.651,40715.710
108,HIVb+I+G4,19940.808,119,40119.615,40152.594,40701.960
109,HIVb+F,21015.424,136,42302.848,42346.740,42968.386
110,HIVb+F+I,20458.342,137,41190.684,41235.274,41861.115
111,HIVb+F+G4,19822.653,137,39919.307,39963.896,40589.738
112,HIVb+F+I+G4,19815.184,138,39906.368,39951.662,40581.692
113,HIVw,21869.491,117,43972.981,44004.792,44545.539
114,HIVw+I,21295.695,118,42827.391,42859.783,43404.842
115,HIVw+G4,20728.695,118,41693.390,41725.782,42270.841
116,HIVw+I+G4,20710.747,119,41659.494,41692.473,42241.839
117,HIVw+F,21530.839,136,43333.678,43377.570,43999.215
118,HIVw+F+I,20974.018,137,42222.037,42266.626,42892.468
119,HIVw+F+G4,20357.826,137,40989.651,41034.241,41660.082
120,HIVw+F+I+G4,20344.846,138,40965.693,41010.987,41641.017
121,JTTDCMut,20288.565,117,40811.129,40842.940,41383.687
122,JTTDCMut+I,19811.355,118,39858.710,39891.102,40436.161
123,JTTDCMut+G4,19367.867,118,38971.735,39004.127,39549.186
