No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,3882.027,71,7906.055,7991.255,8137.337
2,Dayhoff+I,3841.517,72,7827.033,7915.370,8061.573
3,Dayhoff+G4,3716.044,72,7576.089,7664.425,7810.628
4,Dayhoff+I+G4,3716.496,73,7578.991,7670.551,7816.788
5,Dayhoff+F,3869.297,90,7918.595,8080.773,8211.770
6,Dayhoff+F+I,3829.869,91,7841.738,8009.178,8138.170
7,Dayhoff+F+G4,3707.274,91,7596.547,7763.987,7892.980
8,Dayhoff+F+I+G4,3707.669,92,7599.339,7772.187,7899.028
9,mtMAM,4056.293,71,8254.587,8339.787,8485.869
10,mtMAM+I,3999.309,72,8142.618,8230.954,8377.158
11,mtMAM+G4,3811.996,72,7767.991,7856.327,8002.531
12,mtMAM+I+G4,3811.946,73,7769.892,7861.452,8007.689
13,mtMAM+F,3965.196,90,8110.392,8272.570,8403.567
14,mtMAM+F+I,3912.518,91,8007.035,8174.475,8303.467
15,mtMAM+F+G4,3748.526,91,7679.053,7846.493,7975.485
16,mtMAM+F+I+G4,3748.818,92,7681.637,7854.485,7981.326
17,JTT,3751.059,71,7644.118,7729.318,7875.400
18,JTT+I,3715.359,72,7574.719,7663.055,7809.258
19,JTT+G4,3614.887,72,7373.775,7462.111,7608.314
20,JTT+I+G4,3615.150,73,7376.300,7467.859,7614.097
21,JTT+F,3764.862,90,7709.724,7871.902,8002.898
22,JTT+F+I,3728.707,91,7639.414,7806.854,7935.846
23,JTT+F+G4,3626.304,91,7434.609,7602.049,7731.041
24,JTT+F+I+G4,3626.548,92,7437.097,7609.945,7736.786
25,WAG,3786.300,71,7714.601,7799.801,7945.883
26,WAG+I,3750.541,72,7645.081,7733.417,7879.621
27,WAG+G4,3653.566,72,7451.132,7539.468,7685.671
28,WAG+I+G4,3653.750,73,7453.500,7545.059,7691.297
29,WAG+F,3784.055,90,7748.109,7910.287,8041.284
30,WAG+F+I,3749.169,91,7680.339,7847.779,7976.771
31,WAG+F+G4,3654.398,91,7490.797,7658.237,7787.229
32,WAG+F+I+G4,3654.572,92,7493.143,7665.992,7792.833
33,cpREV,3840.970,71,7823.940,7909.140,8055.222
34,cpREV+I,3796.993,72,7737.986,7826.323,7972.526
35,cpREV+G4,3682.427,72,7508.855,7597.191,7743.395
36,cpREV+I+G4,3682.531,73,7511.062,7602.621,7748.859
37,cpREV+F,3859.095,90,7898.190,8060.368,8191.365
38,cpREV+F+I,3815.769,91,7813.538,7980.978,8109.970
