No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,10447.395,61,21016.790,21027.930,21297.878
2,Dayhoff+I,10333.834,62,20791.668,20803.190,21077.364
3,Dayhoff+G4,10187.659,62,20499.319,20510.841,20785.015
4,Dayhoff+I+G4,10188.771,63,20503.542,20515.454,20793.846
5,Dayhoff+F,10335.342,80,20830.684,20850.320,21199.324
6,Dayhoff+F+I,10218.702,81,20599.405,20619.562,20972.653
7,Dayhoff+F+G4,10073.594,81,20309.189,20329.346,20682.437
8,Dayhoff+F+I+G4,10074.501,82,20313.001,20333.688,20690.858
9,mtMAM,11146.772,61,22415.544,22426.684,22696.632
10,mtMAM+I,10973.209,62,22070.419,22081.941,22356.115
11,mtMAM+G4,10631.996,62,21387.992,21399.514,21673.688
12,mtMAM+I+G4,10632.542,63,21391.085,21402.996,21681.389
13,mtMAM+F,10522.111,80,21204.221,21223.858,21572.861
14,mtMAM+F+I,10362.615,81,20887.231,20907.389,21260.479
15,mtMAM+F+G4,10122.280,81,20406.561,20426.719,20779.809
16,mtMAM+F+I+G4,10122.223,82,20408.447,20429.134,20786.303
17,JTT,10185.743,61,20493.486,20504.626,20774.574
18,JTT+I,10079.308,62,20282.615,20294.137,20568.311
19,JTT+G4,9958.246,62,20040.491,20052.013,20326.187
20,JTT+I+G4,9958.772,63,20043.545,20055.456,20333.849
21,JTT+F,10098.854,80,20357.708,20377.345,20726.348
22,JTT+F+I,9992.288,81,20146.575,20166.733,20519.823
23,JTT+F+G4,9873.302,81,19908.603,19928.761,20281.851
24,JTT+F+I+G4,9873.775,82,19911.549,19932.236,20289.405
25,WAG,10387.639,61,20897.277,20908.417,21178.365
26,WAG+I,10275.174,62,20674.348,20685.870,20960.044
27,WAG+G4,10147.010,62,20418.019,20429.541,20703.715
28,WAG+I+G4,10147.546,63,20421.091,20433.003,20711.395
29,WAG+F,10263.210,80,20686.420,20706.057,21055.060
30,WAG+F+I,10149.674,81,20461.347,20481.505,20834.595
31,WAG+F+G4,10020.560,81,20203.120,20223.278,20576.368
32,WAG+F+I+G4,10021.031,82,20206.062,20226.749,20583.918
33,cpREV,10501.080,61,21124.161,21135.301,21405.249
34,cpREV+I,10374.702,62,20873.404,20884.927,21159.101
35,cpREV+G4,10211.983,62,20547.966,20559.488,20833.662
36,cpREV+I+G4,10212.555,63,20551.111,20563.022,20841.415
37,cpREV+F,10330.015,80,20820.030,20839.666,21188.670
38,cpREV+F+I,10204.286,81,20570.572,20590.730,20943.820
39,cpREV+F+G4,10038.413,81,20238.827,20258.984,20612.075
40,cpREV+F+I+G4,10038.928,82,20241.856,20262.543,20619.712
41,mtREV,10866.445,61,21854.890,21866.030,22135.978
42,mtREV+I,10725.601,62,21575.201,21586.723,21860.897
43,mtREV+G4,10492.694,62,21109.388,21120.910,21395.084
44,mtREV+I+G4,10492.885,63,21111.771,21123.682,21402.075
45,mtREV+F,10335.387,80,20830.773,20850.410,21199.413
46,mtREV+F+I,10206.459,81,20574.918,20595.076,20948.166
47,mtREV+F+G4,10018.003,81,20198.005,20218.163,20571.253
48,mtREV+F+I+G4,10018.200,82,20200.399,20221.086,20578.255
49,rtREV,10572.493,61,21266.987,21278.127,21548.075
50,rtREV+I,10445.814,62,21015.628,21027.150,21301.324
51,rtREV+G4,10295.600,62,20715.200,20726.722,21000.896
52,rtREV+I+G4,10295.896,63,20717.793,20729.704,21008.097
53,rtREV+F,10397.897,80,20955.795,20975.431,21324.435
54,rtREV+F+I,10272.741,81,20707.482,20727.639,21080.730
55,rtREV+F+G4,10123.759,81,20409.517,20429.675,20782.765
56,rtREV+F+I+G4,10124.041,82,20412.082,20432.769,20789.938
57,mtART,11465.758,61,23053.516,23064.656,23334.604
58,mtART+I,11252.080,62,22628.159,22639.681,22913.855
59,mtART+G4,10882.623,62,21889.246,21900.768,22174.942
60,mtART+I+G4,10882.333,63,21890.666,21902.578,22180.970
61,mtART+F,10829.629,80,21819.258,21838.894,22187.898
62,mtART+F+I,10659.418,81,21480.835,21500.993,21854.083
63,mtART+F+G4,10359.123,81,20880.246,20900.404,21253.494
64,mtART+F+I+G4,10359.185,82,20882.371,20903.058,21260.227
65,mtZOA,10981.424,61,22084.848,22095.988,22365.936
66,mtZOA+I,10811.768,62,21747.536,21759.058,22033.232
67,mtZOA+G4,10545.578,62,21215.156,21226.678,21500.852
68,mtZOA+I+G4,10545.450,63,21216.899,21228.811,21507.203
69,mtZOA+F,10512.480,80,21184.959,21204.596,21553.599
70,mtZOA+F+I,10371.298,81,20904.596,20924.754,21277.844
71,mtZOA+F+G4,10161.014,81,20484.027,20504.185,20857.275
72,mtZOA+F+I+G4,10161.110,82,20486.220,20506.907,20864.076
73,VT,10345.423,61,20812.846,20823.986,21093.934
74,VT+I,10238.319,62,20600.638,20612.160,20886.334
75,VT+G4,10123.809,62,20371.618,20383.140,20657.314
76,VT+I+G4,10124.021,63,20374.042,20385.953,20664.346
77,VT+F,10229.279,80,20618.558,20638.194,20987.198
78,VT+F+I,10123.054,81,20408.107,20428.265,20781.355
79,VT+F+G4,10008.126,81,20178.253,20198.410,20551.501
80,VT+F+I+G4,10008.334,82,20180.668,20201.355,20558.524
81,LG,10481.075,61,21084.151,21095.290,21365.239
82,LG+I,10358.515,62,20841.030,20852.552,21126.726
83,LG+G4,10213.743,62,20551.485,20563.007,20837.181
84,LG+I+G4,10213.987,63,20553.974,20565.885,20844.278
85,LG+F,10314.385,80,20788.770,20808.407,21157.410
86,LG+F+I,10195.594,81,20553.188,20573.346,20926.437
87,LG+F+G4,10051.291,81,20264.582,20284.740,20637.830
88,LG+F+I+G4,10051.549,82,20267.098,20287.785,20644.954
89,DCMut,10447.088,61,21016.176,21027.316,21297.264
90,DCMut+I,10333.634,62,20791.267,20802.789,21076.963
