No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,11351.635,59,22821.269,22836.830,23071.675
2,Dayhoff+I,11175.392,60,22470.784,22486.907,22725.434
3,Dayhoff+G4,10937.287,60,21994.573,22010.696,22249.223
4,Dayhoff+I+G4,10933.833,61,21989.666,22006.363,22248.560
5,Dayhoff+F,11274.856,78,22705.711,22733.977,23036.756
6,Dayhoff+F+I,11100.351,79,22358.703,22387.760,22693.992
7,Dayhoff+F+G4,10868.855,79,21895.710,21924.768,22231.000
8,Dayhoff+F+I+G4,10864.541,80,21889.083,21918.945,22228.616
9,mtMAM,12349.734,59,24817.467,24833.028,25067.873
10,mtMAM+I,12170.851,60,24461.701,24477.825,24716.351
11,mtMAM+G4,11544.264,60,23208.527,23224.650,23463.177
12,mtMAM+I+G4,11542.122,61,23206.244,23222.942,23465.138
13,mtMAM+F,11571.280,78,23298.561,23326.827,23629.606
14,mtMAM+F+I,11392.646,79,22943.291,22972.349,23278.581
15,mtMAM+F+G4,10985.228,79,22128.457,22157.514,22463.746
16,mtMAM+F+I+G4,10984.751,80,22129.502,22159.364,22469.035
17,JTT,11096.088,59,22310.176,22325.737,22560.582
18,JTT+I,10922.909,60,21965.819,21981.942,22220.469
19,JTT+G4,10723.400,60,21566.799,21582.923,21821.449
20,JTT+I+G4,10720.581,61,21563.163,21579.860,21822.057
21,JTT+F,11054.425,78,22264.849,22293.115,22595.894
22,JTT+F+I,10875.748,79,21909.496,21938.554,22244.785
23,JTT+F+G4,10688.720,79,21535.440,21564.498,21870.730
24,JTT+F+I+G4,10684.520,80,21529.040,21558.902,21868.573
25,WAG,11287.484,59,22692.967,22708.528,22943.373
26,WAG+I,11120.348,60,22360.695,22376.819,22615.345
27,WAG+G4,10912.646,60,21945.292,21961.415,22199.942
28,WAG+I+G4,10909.753,61,21941.506,21958.203,22200.400
29,WAG+F,11238.305,78,22632.610,22660.876,22963.655
30,WAG+F+I,11070.767,79,22299.534,22328.591,22634.823
31,WAG+F+G4,10867.713,79,21893.426,21922.484,22228.716
32,WAG+F+I+G4,10864.130,80,21888.259,21918.121,22227.792
33,cpREV,11402.369,59,22922.738,22938.298,23173.144
34,cpREV+I,11244.600,60,22609.200,22625.323,22863.850
35,cpREV+G4,10982.299,60,22084.597,22100.721,22339.247
36,cpREV+I+G4,10981.148,61,22084.297,22100.995,22343.191
37,cpREV+F,11353.256,78,22862.511,22890.777,23193.556
38,cpREV+F+I,11190.772,79,22539.544,22568.602,22874.833
39,cpREV+F+G4,10936.748,79,22031.496,22060.554,22366.786
40,cpREV+F+I+G4,10934.333,80,22028.665,22058.527,22368.199
41,mtREV,11976.058,59,24070.116,24085.677,24320.522
42,mtREV+I,11820.624,60,23761.248,23777.371,24015.898
43,mtREV+G4,11436.004,60,22992.008,23008.131,23246.658
44,mtREV+I+G4,11435.675,61,22993.350,23010.047,23252.244
45,mtREV+F,11366.508,78,22889.015,22917.281,23220.060
46,mtREV+F+I,11211.231,79,22580.462,22609.520,22915.751
47,mtREV+F+G4,10922.847,79,22003.694,22032.751,22338.983
48,mtREV+F+I+G4,10920.907,80,22001.814,22031.676,22341.348
49,rtREV,11509.391,59,23136.781,23152.342,23387.187
50,rtREV+I,11345.278,60,22810.556,22826.679,23065.206
51,rtREV+G4,11102.310,60,22324.619,22340.742,22579.269
52,rtREV+I+G4,11100.317,61,22322.635,22339.332,22581.529
53,rtREV+F,11381.839,78,22919.679,22947.945,23250.724
54,rtREV+F+I,11214.999,79,22587.998,22617.056,22923.287
55,rtREV+F+G4,10986.412,79,22130.825,22159.882,22466.114
56,rtREV+F+I+G4,10983.154,80,22126.308,22156.170,22465.842
57,mtART,12649.145,59,25416.290,25431.851,25666.696
58,mtART+I,12435.594,60,24991.187,25007.311,25245.837
59,mtART+G4,11790.726,60,23701.452,23717.576,23956.102
60,mtART+I+G4,11791.926,61,23705.852,23722.549,23964.746
61,mtART+F,11873.973,78,23903.946,23932.212,24234.991
62,mtART+F+I,11694.144,79,23546.288,23575.345,23881.577
63,mtART+F+G4,11229.595,79,22617.190,22646.247,22952.479
64,mtART+F+I+G4,11229.579,80,22619.158,22649.019,22958.691
65,mtZOA,12028.867,59,24175.735,24191.295,24426.141
66,mtZOA+I,11849.517,60,23819.034,23835.158,24073.684
67,mtZOA+G4,11374.518,60,22869.037,22885.160,23123.687
68,mtZOA+I+G4,11374.633,61,22871.266,22887.964,23130.160
69,mtZOA+F,11492.448,78,23140.896,23169.163,23471.941
70,mtZOA+F+I,11327.764,79,22813.527,22842.585,23148.816
71,mtZOA+F+G4,10994.396,79,22146.792,22175.850,22482.081
72,mtZOA+F+I+G4,10993.277,80,22146.553,22176.415,22486.086
73,VT,11299.721,59,22717.442,22733.002,22967.847
74,VT+I,11129.929,60,22379.858,22395.981,22634.508
75,VT+G4,10944.940,60,22009.879,22026.002,22264.529
76,VT+I+G4,10942.054,61,22006.107,22022.805,22265.002
77,VT+F,11241.709,78,22639.419,22667.685,22970.464
78,VT+F+I,11070.805,79,22299.610,22328.667,22634.899
79,VT+F+G4,10896.078,79,21950.156,21979.213,22285.445
80,VT+F+I+G4,10891.866,80,21943.732,21973.593,22283.265
81,LG,11359.476,59,22836.952,22852.512,23087.358
82,LG+I,11189.907,60,22499.814,22515.938,22754.464
83,LG+G4,10953.362,60,22026.723,22042.846,22281.373
