No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,13794.709,111,27811.418,27841.703,28348.481
2,Dayhoff+I,13374.893,112,26973.787,27004.655,27515.688
3,Dayhoff+G4,13082.073,112,26388.147,26419.015,26930.048
4,Dayhoff+I+G4,13078.312,113,26382.623,26414.081,26929.363
5,Dayhoff+F,13746.839,130,27753.677,27796.146,28382.670
6,Dayhoff+F+I,13316.648,131,26895.296,26938.472,27529.127
7,Dayhoff+F+G4,13023.639,131,26309.278,26352.454,26943.109
8,Dayhoff+F+I+G4,13017.805,132,26299.610,26343.500,26938.279
9,mtMAM,15167.501,111,30557.002,30587.287,31094.065
10,mtMAM+I,14596.152,112,29416.304,29447.172,29958.205
11,mtMAM+G4,13961.669,112,28147.338,28178.206,28689.240
12,mtMAM+I+G4,13956.582,113,28139.164,28170.622,28685.904
13,mtMAM+F,14318.194,130,28896.388,28938.857,29525.381
14,mtMAM+F+I,13774.209,131,27810.417,27853.593,28444.248
15,mtMAM+F+G4,13338.855,131,26939.710,26982.886,27573.542
16,mtMAM+F+I+G4,13329.629,132,26923.258,26967.148,27561.928
17,JTT,13612.243,111,27446.486,27476.771,27983.549
18,JTT+I,13201.149,112,26626.298,26657.166,27168.199
19,JTT+G4,12932.775,112,26089.549,26120.418,26631.451
20,JTT+I+G4,12929.537,113,26085.074,26116.532,26631.814
21,JTT+F,13540.814,130,27341.628,27384.096,27970.620
22,JTT+F+I,13124.471,131,26510.942,26554.118,27144.773
23,JTT+F+G4,12866.447,131,25994.894,26038.070,26628.725
24,JTT+F+I+G4,12861.541,132,25987.083,26030.973,26625.752
25,WAG,13770.666,111,27763.332,27793.617,28300.395
26,WAG+I,13360.145,112,26944.290,26975.158,27486.191
27,WAG+G4,13091.529,112,26407.059,26437.927,26948.960
28,WAG+I+G4,13088.641,113,26403.283,26434.741,26950.023
29,WAG+F,13696.329,130,27652.658,27695.126,28281.650
30,WAG+F+I,13281.171,131,26824.342,26867.518,27458.173
31,WAG+F+G4,13014.963,131,26291.925,26335.101,26925.756
32,WAG+F+I+G4,13010.711,132,26285.421,26329.311,26924.091
33,cpREV,14027.247,111,28276.493,28306.778,28813.556
34,cpREV+I,13585.174,112,27394.347,27425.215,27936.249
35,cpREV+G4,13253.286,112,26730.571,26761.440,27272.473
36,cpREV+I+G4,13249.976,113,26725.951,26757.409,27272.691
37,cpREV+F,13915.909,130,28091.818,28134.286,28720.810
38,cpREV+F+I,13470.952,131,27203.903,27247.079,27837.734
