No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,18230.323,117,36694.645,36745.403,37220.591
2,Dayhoff+I,18103.593,118,36443.185,36494.905,36973.626
3,Dayhoff+G4,17671.713,118,35579.425,35631.145,36109.867
4,Dayhoff+I+G4,17668.204,119,35574.408,35627.102,36109.345
5,Dayhoff+F,18218.379,136,36708.758,36779.737,37320.114
6,Dayhoff+F+I,18091.193,137,36456.386,36528.546,37072.238
7,Dayhoff+F+G4,17662.345,137,35598.690,35670.850,36214.541
8,Dayhoff+F+I+G4,17658.986,138,35593.972,35667.325,36214.318
9,mtMAM,19519.661,117,39273.323,39324.080,39799.269
10,mtMAM+I,19275.891,118,38787.781,38839.501,39318.223
11,mtMAM+G4,18386.474,118,37008.948,37060.669,37539.390
12,mtMAM+I+G4,18378.759,119,36995.518,37048.212,37530.455
13,mtMAM+F,18684.711,136,37641.422,37712.401,38252.778
14,mtMAM+F+I,18479.084,137,37232.167,37304.327,37848.018
15,mtMAM+F+G4,17855.476,137,35984.952,36057.112,36600.803
16,mtMAM+F+I+G4,17847.905,138,35971.810,36045.163,36592.156
17,JTT,17800.696,117,35835.391,35886.149,36361.337
18,JTT+I,17665.380,118,35566.759,35618.479,36097.201
19,JTT+G4,17274.453,118,34784.907,34836.627,35315.348
20,JTT+I+G4,17271.174,119,34780.349,34833.042,35315.285
21,JTT+F,17853.791,136,35979.582,36050.561,36590.938
22,JTT+F+I,17717.453,137,35708.905,35781.065,36324.756
23,JTT+F+G4,17333.245,137,34940.489,35012.649,35556.340
24,JTT+F+I+G4,17330.006,138,34936.012,35009.366,35556.359
25,WAG,18045.115,117,36324.229,36374.987,36850.175
26,WAG+I,17929.446,118,36094.893,36146.613,36625.334
27,WAG+G4,17554.984,118,35345.968,35397.688,35876.409
28,WAG+I+G4,17553.161,119,35344.321,35397.015,35879.258
29,WAG+F,18133.592,136,36539.184,36610.163,37150.540
30,WAG+F+I,18018.221,137,36310.441,36382.602,36926.293
31,WAG+F+G4,17636.396,137,35546.791,35618.952,36162.643
32,WAG+F+I+G4,17634.630,138,35545.259,35618.613,36165.606
33,cpREV,18244.313,117,36722.626,36773.384,37248.572
34,cpREV+I,18105.667,118,36447.334,36499.054,36977.775
35,cpREV+G4,17653.528,118,35543.055,35594.775,36073.497
36,cpREV+I+G4,17651.341,119,35540.681,35593.375,36075.618
37,cpREV+F,18413.867,136,37099.733,37170.712,37711.089
38,cpREV+F+I,18277.271,137,36828.542,36900.703,37444.394
39,cpREV+F+G4,17808.426,137,35890.852,35963.012,36506.703
40,cpREV+F+I+G4,17806.898,138,35889.796,35963.150,36510.143
41,mtREV,18994.838,117,38223.675,38274.433,38749.621
42,mtREV+I,18822.086,118,37880.172,37931.892,38410.614
43,mtREV+G4,18245.169,118,36726.338,36778.058,37256.779
44,mtREV+I+G4,18240.108,119,36718.216,36770.910,37253.153
45,mtREV+F,18416.473,136,37104.947,37175.926,37716.303
46,mtREV+F+I,18267.339,137,36808.677,36880.837,37424.529
47,mtREV+F+G4,17786.205,137,35846.409,35918.570,36462.261
48,mtREV+F+I+G4,17781.107,138,35838.214,35911.568,36458.561
