No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,12652.569,117,25539.138,25567.199,26124.710
2,Dayhoff+I,12307.061,118,24850.121,24878.691,25440.698
3,Dayhoff+G4,11969.882,118,24175.765,24204.335,24766.341
4,Dayhoff+I+G4,11963.705,119,24165.410,24194.493,24760.991
5,Dayhoff+F,12622.265,136,25516.531,25555.146,26197.195
6,Dayhoff+F+I,12265.696,137,24805.391,24844.615,25491.060
7,Dayhoff+F+G4,11909.740,137,24093.479,24132.703,24779.148
8,Dayhoff+F+I+G4,11907.124,138,24090.249,24130.087,24780.922
9,mtMAM,13640.890,117,27515.779,27543.840,28101.350
10,mtMAM+I,13160.204,118,26556.407,26584.977,27146.983
11,mtMAM+G4,12516.060,118,25268.121,25296.690,25858.697
12,mtMAM+I+G4,12501.544,119,25241.088,25270.171,25836.669
13,mtMAM+F,12988.027,136,26248.054,26286.669,26928.718
14,mtMAM+F+I,12537.552,137,25349.103,25388.328,26034.772
15,mtMAM+F+G4,12059.004,137,24392.008,24431.232,25077.677
16,mtMAM+F+I+G4,12048.299,138,24372.599,24412.437,25063.272
17,JTT,12378.464,117,24990.928,25018.989,25576.499
18,JTT+I,12033.709,118,24303.419,24331.988,24893.995
19,JTT+G4,11734.526,118,23705.052,23733.622,24295.628
20,JTT+I+G4,11731.112,119,23700.223,23729.307,24295.804
21,JTT+F,12341.521,136,24955.042,24993.658,25635.706
22,JTT+F+I,11995.315,137,24264.629,24303.853,24950.298
23,JTT+F+G4,11693.295,137,23660.590,23699.814,24346.258
24,JTT+F+I+G4,11691.351,138,23658.703,23698.541,24349.376
25,WAG,12622.472,117,25478.944,25507.005,26064.515
26,WAG+I,12280.904,118,24797.809,24826.378,25388.385
27,WAG+G4,11968.885,118,24173.769,24202.339,24764.346
28,WAG+I+G4,11966.261,119,24170.522,24199.606,24766.103
29,WAG+F,12579.859,136,25431.718,25470.333,26112.382
30,WAG+F+I,12236.816,137,24747.632,24786.856,25433.301
31,WAG+F+G4,11912.753,137,24099.506,24138.730,24785.175
32,WAG+F+I+G4,11911.138,138,24098.277,24138.115,24788.951
33,cpREV,12805.433,117,25844.866,25872.927,26430.438
34,cpREV+I,12458.299,118,25152.597,25181.167,25743.173
35,cpREV+G4,12093.729,118,24423.459,24452.029,25014.035
36,cpREV+I+G4,12087.753,119,24413.507,24442.590,25009.088
37,cpREV+F,12723.962,136,25719.924,25758.540,26400.588
38,cpREV+F+I,12390.241,137,25054.482,25093.706,25740.150
39,cpREV+F+G4,12008.449,137,24290.898,24330.122,24976.567
40,cpREV+F+I+G4,12003.235,138,24282.471,24322.309,24973.145
41,mtREV,13283.028,117,26800.056,26828.117,27385.627
42,mtREV+I,12860.580,118,25957.159,25985.729,26547.735
43,mtREV+G4,12397.742,118,25031.485,25060.054,25622.061
44,mtREV+I+G4,12387.997,119,25013.995,25043.078,25609.575
45,mtREV+F,12731.573,136,25735.146,25773.762,26415.810
46,mtREV+F+I,12342.434,137,24958.868,24998.092,25644.537
47,mtREV+F+G4,11956.276,137,24186.551,24225.775,24872.220
48,mtREV+F+I+G4,11950.771,138,24177.542,24217.380,24868.216
49,rtREV,12828.217,117,25890.435,25918.496,26476.006
50,rtREV+I,12463.189,118,25162.379,25190.949,25752.955
51,rtREV+G4,12127.075,118,24490.149,24518.719,25080.725
52,rtREV+I+G4,12121.983,119,24481.967,24511.050,25077.548
53,rtREV+F,12750.850,136,25773.699,25812.315,26454.363
54,rtREV+F+I,12382.393,137,25038.786,25078.010,25724.455
55,rtREV+F+G4,12042.193,137,24358.386,24397.610,25044.055
56,rtREV+F+I+G4,12039.016,138,24354.032,24393.870,25044.706
57,mtART,14090.599,117,28415.198,28443.259,29000.770
58,mtART+I,13558.269,118,27352.539,27381.108,27943.115
59,mtART+G4,12843.617,118,25923.234,25951.804,26513.810
60,mtART+I+G4,12825.464,119,25888.928,25918.011,26484.509
61,mtART+F,13374.417,136,27020.834,27059.449,27701.498
62,mtART+F+I,12914.829,137,26103.659,26142.883,26789.327
63,mtART+F+G4,12333.564,137,24941.128,24980.352,25626.797
64,mtART+F+I+G4,12318.672,138,24913.345,24953.183,25604.019
