No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,22399.863,101,45001.727,45016.065,45540.954
2,Dayhoff+I,22103.289,102,44410.578,44425.210,44955.144
3,Dayhoff+G4,21789.892,102,43783.785,43798.417,44328.352
4,Dayhoff+I+G4,21789.621,103,43785.242,43800.172,44335.148
5,Dayhoff+F,22326.367,120,44892.733,44913.213,45533.400
6,Dayhoff+F+I,22024.142,121,44290.284,44311.119,44936.289
7,Dayhoff+F+G4,21708.767,121,43659.533,43680.369,44305.539
8,Dayhoff+F+I+G4,21708.071,122,43660.142,43681.337,44311.486
9,mtMAM,24115.829,101,48433.658,48447.996,48972.885
10,mtMAM+I,23696.635,102,47597.271,47611.903,48141.837
11,mtMAM+G4,22923.749,102,46051.498,46066.130,46596.065
12,mtMAM+I+G4,22925.366,103,46056.732,46071.662,46606.638
13,mtMAM+F,23136.136,120,46512.273,46532.752,47152.939
14,mtMAM+F+I,22730.531,121,45703.062,45723.897,46349.067
15,mtMAM+F+G4,22185.975,121,44613.950,44634.785,45259.955
16,mtMAM+F+I+G4,22185.691,122,44615.383,44636.578,45266.727
17,JTT,22044.493,101,44290.987,44305.325,44830.215
18,JTT+I,21755.151,102,43714.302,43728.934,44258.868
19,JTT+G4,21473.532,102,43151.063,43165.695,43695.630
20,JTT+I+G4,21472.690,103,43151.380,43166.310,43701.286
21,JTT+F,22033.872,120,44307.743,44328.223,44948.410
22,JTT+F+I,21738.872,121,43719.744,43740.579,44365.749
23,JTT+F+G4,21460.047,121,43162.094,43182.929,43808.099
24,JTT+F+I+G4,21459.071,122,43162.142,43183.337,43813.486
25,WAG,22301.149,101,44804.298,44818.636,45343.526
26,WAG+I,22024.525,102,44253.050,44267.682,44797.616
27,WAG+G4,21743.633,102,43691.266,43705.899,44235.833
28,WAG+I+G4,21743.151,103,43692.303,43707.232,44242.208
29,WAG+F,22261.876,120,44763.751,44784.231,45404.418
30,WAG+F+I,21986.856,121,44215.712,44236.547,44861.717
31,WAG+F+G4,21704.812,121,43651.623,43672.459,44297.628
32,WAG+F+I+G4,21704.330,122,43652.659,43673.854,44304.004
33,cpREV,22622.700,101,45447.399,45461.738,45986.627
34,cpREV+I,22295.470,102,44794.939,44809.571,45339.506
35,cpREV+G4,21960.382,102,44124.765,44139.397,44669.331
36,cpREV+I+G4,21959.616,103,44125.232,44140.161,44675.137
37,cpREV+F,22580.802,120,45401.603,45422.083,46042.270
38,cpREV+F+I,22248.942,121,44739.884,44760.720,45385.890
39,cpREV+F+G4,21903.888,121,44049.776,44070.611,44695.781
40,cpREV+F+I+G4,21902.982,122,44049.964,44071.158,44701.308
41,mtREV,23390.320,101,46982.641,46996.979,47521.868
42,mtREV+I,23062.865,102,46329.730,46344.362,46874.297
43,mtREV+G4,22580.101,102,45364.202,45378.834,45908.768
44,mtREV+I+G4,22580.945,103,45367.891,45382.820,45917.796
45,mtREV+F,22602.164,120,45444.329,45464.808,46084.995
46,mtREV+F+I,22285.316,121,44812.632,44833.468,45458.638
47,mtREV+F+G4,21901.822,121,44045.644,44066.479,44691.649
48,mtREV+F+I+G4,21901.347,122,44046.693,44067.888,44698.037
49,rtREV,22685.745,101,45573.490,45587.829,46112.718
50,rtREV+I,22362.014,102,44928.028,44942.660,45472.594
51,rtREV+G4,22044.586,102,44293.172,44307.804,44837.738
52,rtREV+I+G4,22043.604,103,44293.207,44308.137,44843.113
53,rtREV+F,22519.973,120,45279.947,45300.426,45920.613
54,rtREV+F+I,22204.520,121,44651.039,44671.875,45297.045
55,rtREV+F+G4,21893.439,121,44028.878,44049.713,44674.883
56,rtREV+F+I+G4,21892.472,122,44028.945,44050.140,44680.289
57,mtART,24239.948,101,48681.896,48696.234,49221.123
58,mtART+I,23713.747,102,47631.494,47646.126,48176.060
59,mtART+G4,22964.053,102,46132.107,46146.739,46676.673
60,mtART+I+G4,22964.686,103,46135.371,46150.301,46685.277
61,mtART+F,23277.235,120,46794.470,46814.949,47435.136
62,mtART+F+I,22834.686,121,45911.373,45932.208,46557.378
