No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,77855.778,111,155933.557,155941.878,156603.903
2,Dayhoff+I,77027.404,112,154278.809,154287.283,154955.195
3,Dayhoff+G4,74366.521,112,148957.042,148965.516,149633.428
4,Dayhoff+I+G4,74365.649,113,148957.298,148965.927,149639.723
5,Dayhoff+F,77819.689,130,155899.379,155910.851,156684.469
6,Dayhoff+F+I,76948.864,131,154159.728,154171.380,154950.857
7,Dayhoff+F+G4,74240.459,131,148742.918,148754.570,149534.047
8,Dayhoff+F+I+G4,74239.225,132,148742.450,148754.284,149539.618
9,mtMAM,83902.315,111,168026.630,168034.952,168696.977
10,mtMAM+I,82780.568,112,165785.137,165793.611,166461.523
11,mtMAM+G4,77735.435,112,155694.871,155703.345,156371.257
12,mtMAM+I+G4,77728.874,113,155683.748,155692.376,156366.172
13,mtMAM+F,80440.085,130,161140.170,161151.642,161925.260
14,mtMAM+F+I,79423.023,131,159108.047,159119.699,159899.176
15,mtMAM+F+G4,75338.042,131,150938.084,150949.736,151729.213
16,mtMAM+F+I+G4,75338.209,132,150940.417,150952.251,151737.586
17,JTT,76181.635,111,152585.271,152593.592,153255.617
18,JTT+I,75302.477,112,150828.954,150837.428,151505.340
19,JTT+G4,72742.220,112,145708.439,145716.913,146384.825
20,JTT+I+G4,72741.206,113,145708.412,145717.040,146390.836
21,JTT+F,76203.778,130,152667.556,152679.028,153452.646
22,JTT+F+I,75300.030,131,150862.060,150873.713,151653.190
23,JTT+F+G4,72731.225,131,145724.450,145736.102,146515.580
24,JTT+F+I+G4,72729.946,132,145723.892,145735.726,146521.061
25,WAG,77570.095,111,155362.191,155370.512,156032.537
26,WAG+I,76672.702,112,153569.405,153577.879,154245.791
27,WAG+G4,74127.094,112,148478.188,148486.662,149154.573
28,WAG+I+G4,74126.017,113,148478.035,148486.663,149160.460
29,WAG+F,77701.056,130,155662.111,155673.583,156447.202
30,WAG+F+I,76788.869,131,153839.737,153851.389,154630.867
31,WAG+F+G4,74193.460,131,148648.919,148660.571,149440.049
32,WAG+F+I+G4,74192.283,132,148648.567,148660.401,149445.735
33,cpREV,78122.889,111,156467.779,156476.100,157138.125
34,cpREV+I,77239.708,112,154703.415,154711.889,155379.801
35,cpREV+G4,74485.215,112,149194.431,149202.905,149870.816
36,cpREV+I+G4,74485.523,113,149197.046,149205.675,149879.471
37,cpREV+F,78099.502,130,156459.004,156470.476,157244.095
38,cpREV+F+I,77239.872,131,154741.744,154753.396,155532.874
39,cpREV+F+G4,74464.508,131,149191.015,149202.667,149982.145
40,cpREV+F+I+G4,74464.838,132,149193.677,149205.511,149990.846
41,mtREV,81190.217,111,162602.433,162610.755,163272.780
42,mtREV+I,80191.504,112,160607.007,160615.481,161283.393
43,mtREV+G4,76591.041,112,153406.081,153414.555,154082.467
44,mtREV+I+G4,76589.383,113,153404.767,153413.395,154087.191
45,mtREV+F,78552.453,130,157364.906,157376.378,158149.996
46,mtREV+F+I,77653.014,131,155568.029,155579.681,156359.158
47,mtREV+F+G4,74528.640,131,149319.280,149330.932,150110.410
48,mtREV+F+I+G4,74528.054,132,149320.108,149331.942,150117.277
49,rtREV,78949.317,111,158120.634,158128.955,158790.980
50,rtREV+I,78024.297,112,156272.595,156281.069,156948.980
51,rtREV+G4,75193.587,112,150611.174,150619.648,151287.560
52,rtREV+I+G4,75192.448,113,150610.895,150619.524,151293.320
53,rtREV+F,78612.618,130,157485.235,157496.707,158270.326
54,rtREV+F+I,77701.135,131,155664.269,155675.922,156455.399
55,rtREV+F+G4,74816.541,131,149895.083,149906.735,150686.212
56,rtREV+F+I+G4,74815.758,132,149895.517,149907.351,150692.686
57,mtART,84559.436,111,169340.872,169349.193,170011.218
58,mtART+I,83274.971,112,166773.942,166782.416,167450.328
59,mtART+G4,78254.783,112,156733.566,156742.040,157409.952
60,mtART+I+G4,78246.165,113,156718.329,156726.957,157400.754
61,mtART+F,81183.700,130,162627.401,162638.873,163412.491
62,mtART+F+I,80229.079,131,160720.158,160731.811,161511.288
63,mtART+F+G4,76084.408,131,152430.816,152442.469,153221.946
64,mtART+F+I+G4,76083.344,132,152430.689,152442.523,153227.858
65,mtZOA,81340.840,111,162903.680,162912.002,163574.027
66,mtZOA+I,80321.313,112,160866.627,160875.101,161543.012
67,mtZOA+G4,76111.785,112,152447.571,152456.045,153123.957
68,mtZOA+I+G4,76108.073,113,152442.146,152450.774,153124.571
69,mtZOA+F,79063.729,130,158387.459,158398.930,159172.549
70,mtZOA+F+I,78226.897,131,156715.794,156727.447,157506.924
71,mtZOA+F+G4,74737.092,131,149736.184,149747.836,150527.313
72,mtZOA+F+I+G4,74737.493,132,149738.986,149750.820,150536.155
73,VT,77346.868,111,154915.736,154924.057,155586.082
74,VT+I,76436.979,112,153097.959,153106.433,153774.345
75,VT+G4,74010.353,112,148244.707,148253.181,148921.093
76,VT+I+G4,74008.928,113,148243.857,148252.485,148926.281
77,VT+F,77370.888,130,155001.775,155013.247,155786.866
78,VT+F+I,76467.162,131,153196.324,153207.976,153987.454
79,VT+F+G4,74027.051,131,148316.103,148327.755,149107.233
80,VT+F+I+G4,74025.689,132,148315.378,148327.212,149112.547
81,LG,78080.348,111,156382.695,156391.017,157053.042
82,LG+I,77124.553,112,154473.107,154481.581,155149.492
83,LG+G4,74286.166,112,148796.332,148804.806,149472.718
84,LG+I+G4,74284.931,113,148795.861,148804.490,149478.286
85,LG+F,77906.479,130,156072.958,156084.430,156858.049
86,LG+F+I,76981.697,131,154225.395,154237.047,155016.524
87,LG+F+G4,74125.266,131,148512.532,148524.185,149303.662
88,LG+F+I+G4,74124.265,132,148512.531,148524.365,149309.699
89,DCMut,77856.628,111,155935.257,155943.578,156605.603
90,DCMut+I,77027.440,112,154278.880,154287.354,154955.265
91,DCMut+G4,74372.527,112,148969.055,148977.529,149645.440
92,DCMut+I+G4,74371.206,113,148968.411,148977.039,149650.836
93,DCMut+F,77819.941,130,155899.883,155911.354,156684.973
94,DCMut+F+I,76948.459,131,154158.917,154170.570,154950.047
95,DCMut+F+G4,74245.843,131,148753.686,148765.338,149544.816
96,DCMut+F+I+G4,74244.392,132,148752.785,148764.619,149549.954
97,PMB,78594.434,111,157410.869,157419.190,158081.215
98,PMB+I,77617.428,112,155458.856,155467.330,156135.241
99,PMB+G4,75095.370,112,150414.739,150423.213,151091.125
100,PMB+I+G4,75093.507,113,150413.014,150421.642,151095.439
101,PMB+F,78730.369,130,157720.739,157732.211,158505.829
102,PMB+F+I,77792.387,131,155846.773,155858.425,156637.903
103,PMB+F+G4,75252.298,131,150766.597,150778.249,151557.727
104,PMB+F+I+G4,75250.914,132,150765.828,150777.662,151562.997
105,HIVb,78176.970,111,156575.940,156584.261,157246.286
106,HIVb+I,77140.322,112,154504.644,154513.118,155181.030
107,HIVb+G4,74077.637,112,148379.275,148387.749,149055.660
108,HIVb+I+G4,74075.221,113,148376.443,148385.071,149058.868
109,HIVb+F,77557.027,130,155374.054,155385.526,156159.145
110,HIVb+F+I,76485.450,131,153232.899,153244.552,154024.029
111,HIVb+F+G4,73398.567,131,147059.134,147070.786,147850.264
112,HIVb+F+I+G4,73396.057,132,147056.114,147067.948,147853.283
113,HIVw,80886.618,111,161995.235,162003.556,162665.582
114,HIVw+I,79794.046,112,159812.091,159820.565,160488.477
115,HIVw+G4,76598.965,112,153421.930,153430.404,154098.315
116,HIVw+I+G4,76595.466,113,153416.933,153425.561,154099.358
117,HIVw+F,79380.890,130,159021.780,159033.251,159806.870
118,HIVw+F+I,78229.094,131,156720.188,156731.840,157511.318
119,HIVw+F+G4,75136.663,131,150535.325,150546.978,151326.455
