No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,8410.013,61,16942.025,16961.520,17192.689
2,Dayhoff+I,8106.809,62,16337.618,16357.804,16592.392
3,Dayhoff+G4,7956.198,62,16036.397,16056.583,16291.170
4,Dayhoff+I+G4,7950.677,63,16027.354,16048.245,16286.236
5,Dayhoff+F,8279.170,80,16718.340,16753.461,17047.079
6,Dayhoff+F+I,7977.704,81,16117.409,16153.506,16450.258
7,Dayhoff+F+G4,7847.541,81,15857.081,15893.179,16189.931
8,Dayhoff+F+I+G4,7841.936,82,15847.872,15884.962,16184.830
9,mtMAM,8767.363,61,17656.726,17676.221,17907.390
10,mtMAM+I,8412.830,62,16949.659,16969.845,17204.432
11,mtMAM+G4,8162.543,62,16449.087,16469.273,16703.860
12,mtMAM+I+G4,8151.063,63,16428.125,16449.017,16687.008
13,mtMAM+F,8456.577,80,17073.155,17108.277,17401.895
14,mtMAM+F+I,8100.468,81,16362.936,16399.034,16695.785
15,mtMAM+F+G4,7871.344,81,15904.688,15940.786,16237.537
16,mtMAM+F+I+G4,7862.711,82,15889.421,15926.511,16226.380
17,JTT,8161.785,61,16445.570,16465.065,16696.234
18,JTT+I,7874.819,62,15873.638,15893.824,16128.411
19,JTT+G4,7749.807,62,15623.614,15643.800,15878.387
20,JTT+I+G4,7745.975,63,15617.950,15638.842,15876.833
21,JTT+F,8086.267,80,16332.534,16367.656,16661.274
22,JTT+F+I,7796.058,81,15754.117,15790.214,16086.966
23,JTT+F+G4,7680.750,81,15523.500,15559.598,15856.349
24,JTT+F+I+G4,7676.777,82,15517.554,15554.644,15854.512
25,WAG,8245.195,61,16612.390,16631.885,16863.054
26,WAG+I,7953.066,62,16030.132,16050.318,16284.905
27,WAG+G4,7834.106,62,15792.211,15812.397,16046.984
28,WAG+I+G4,7828.764,63,15783.529,15804.420,16042.411
29,WAG+F,8157.225,80,16474.450,16509.572,16803.190
30,WAG+F+I,7859.350,81,15880.700,15916.798,16213.549
31,WAG+F+G4,7749.750,81,15661.500,15697.597,15994.349
32,WAG+F+I+G4,7744.128,82,15652.257,15689.347,15989.215
33,cpREV,8287.770,61,16697.540,16717.035,16948.205
34,cpREV+I,7986.154,62,16096.309,16116.495,16351.082
35,cpREV+G4,7848.485,62,15820.970,15841.156,16075.743
36,cpREV+I+G4,7843.173,63,15812.346,15833.237,16071.229
37,cpREV+F,8184.466,80,16528.931,16564.053,16857.671
38,cpREV+F+I,7888.969,81,15939.938,15976.036,16272.787
39,cpREV+F+G4,7753.159,81,15668.317,15704.415,16001.166
40,cpREV+F+I+G4,7747.987,82,15659.974,15697.064,15996.932
