No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,16300.848,119,32839.695,32928.391,33326.561
2,Dayhoff+I,16215.768,120,32671.537,32762.004,33162.494
3,Dayhoff+G4,15893.219,120,32026.439,32116.906,32517.396
4,Dayhoff+I+G4,15880.853,121,32003.706,32095.969,32498.755
5,Dayhoff+F,16209.545,138,32695.091,32821.704,33259.691
6,Dayhoff+F+I,16120.423,139,32518.845,32647.720,33087.538
7,Dayhoff+F+G4,15791.650,139,31861.299,31990.173,32429.991
8,Dayhoff+F+I+G4,15779.272,140,31838.544,31969.707,32411.327
9,mtMAM,17589.203,119,35416.406,35505.102,35903.272
10,mtMAM+I,17459.088,120,35158.176,35248.643,35649.133
11,mtMAM+G4,16557.380,120,33354.759,33445.226,33845.716
12,mtMAM+I+G4,16551.056,121,33344.112,33436.374,33839.160
13,mtMAM+F,16821.193,138,33918.386,34045.000,34482.987
14,mtMAM+F+I,16696.775,139,33671.551,33800.425,34240.243
15,mtMAM+F+G4,16014.250,139,32306.500,32435.375,32875.192
16,mtMAM+F+I+G4,16004.140,140,32288.281,32419.444,32861.064
17,JTT,16049.264,119,32336.527,32425.223,32823.393
18,JTT+I,15961.639,120,32163.278,32253.746,32654.235
19,JTT+G4,15638.615,120,31517.230,31607.697,32008.187
20,JTT+I+G4,15627.978,121,31497.957,31590.219,31993.005
21,JTT+F,16016.568,138,32309.137,32435.750,32873.737
22,JTT+F+I,15924.332,139,32126.664,32255.538,32695.356
23,JTT+F+G4,15597.877,139,31473.755,31602.629,32042.447
24,JTT+F+I+G4,15586.424,140,31452.847,31584.010,32025.631
25,WAG,16102.345,119,32442.689,32531.385,32929.555
26,WAG+I,16023.170,120,32286.340,32376.807,32777.297
27,WAG+G4,15752.979,120,31745.958,31836.426,32236.915
28,WAG+I+G4,15741.724,121,31725.449,31817.711,32220.497
29,WAG+F,16031.087,138,32338.173,32464.787,32902.774
30,WAG+F+I,15950.149,139,32178.298,32307.172,32746.990
31,WAG+F+G4,15672.024,139,31622.049,31750.923,32190.741
32,WAG+F+I+G4,15660.613,140,31601.227,31732.389,32174.010
33,cpREV,16240.685,119,32719.370,32808.066,33206.236
34,cpREV+I,16150.990,120,32541.980,32632.447,33032.937
35,cpREV+G4,15840.462,120,31920.924,32011.392,32411.881
36,cpREV+I+G4,15828.023,121,31898.047,31990.309,32393.095
37,cpREV+F,16143.045,138,32562.090,32688.703,33126.690
38,cpREV+F+I,16048.272,139,32374.545,32503.419,32943.237
39,cpREV+F+G4,15738.963,139,31755.925,31884.799,32324.617
40,cpREV+F+I+G4,15724.893,140,31729.786,31860.949,32302.569
41,mtREV,17033.388,119,34304.777,34393.472,34791.643
42,mtREV+I,16924.675,120,34089.349,34179.817,34580.307
43,mtREV+G4,16346.049,120,32932.097,33022.565,33423.055
44,mtREV+I+G4,16334.811,121,32911.621,33003.884,33406.670
45,mtREV+F,16358.324,138,32992.649,33119.263,33557.250
46,mtREV+F+I,16250.558,139,32779.117,32907.991,33347.809
47,mtREV+F+G4,15795.612,139,31869.224,31998.099,32437.916
48,mtREV+F+I+G4,15782.299,140,31844.598,31975.760,32417.381
49,rtREV,16350.544,119,32939.089,33027.784,33425.954
50,rtREV+I,16257.898,120,32755.796,32846.263,33246.753
51,rtREV+G4,15914.566,120,32069.133,32159.600,32560.090
52,rtREV+I+G4,15902.762,121,32047.524,32139.786,32542.572
53,rtREV+F,16248.935,138,32773.870,32900.484,33338.471
54,rtREV+F+I,16150.417,139,32578.833,32707.708,33147.526
55,rtREV+F+G4,15790.850,139,31859.699,31988.573,32428.391
56,rtREV+F+I+G4,15777.746,140,31835.492,31966.655,32408.275
57,mtART,17790.937,119,35819.874,35908.570,36306.740
58,mtART+I,17634.221,120,35508.442,35598.909,35999.399
59,mtART+G4,16709.100,120,33658.200,33748.667,34149.157
60,mtART+I+G4,16694.126,121,33630.252,33722.514,34125.300
61,mtART+F,17013.043,138,34302.085,34428.699,34866.686
62,mtART+F+I,16873.936,139,34025.872,34154.746,34594.564
63,mtART+F+G4,16125.724,139,32529.447,32658.321,33098.139
64,mtART+F+I+G4,16110.413,140,32500.826,32631.988,33073.609
65,mtZOA,17148.453,119,34534.906,34623.602,35021.772
66,mtZOA+I,17013.505,120,34267.010,34357.477,34757.967
67,mtZOA+G4,16268.311,120,32776.622,32867.089,33267.579
68,mtZOA+I+G4,16256.350,121,32754.699,32846.962,33249.748
69,mtZOA+F,16593.924,138,33463.847,33590.461,34028.448
70,mtZOA+F+I,16469.442,139,33216.884,33345.758,33785.576
71,mtZOA+F+G4,15882.263,139,32042.525,32171.400,32611.218
72,mtZOA+F+I+G4,15868.456,140,32016.912,32148.075,32589.696
73,VT,16085.667,119,32409.334,32498.030,32896.200
74,VT+I,16004.161,120,32248.322,32338.789,32739.279
75,VT+G4,15741.193,120,31722.386,31812.853,32213.343
76,VT+I+G4,15729.943,121,31701.887,31794.149,32196.935
77,VT+F,16041.645,138,32359.290,32485.904,32923.891
78,VT+F+I,15957.707,139,32193.413,32322.288,32762.106
79,VT+F+G4,15691.903,139,31661.806,31790.680,32230.498
80,VT+F+I+G4,15680.066,140,31640.133,31771.296,32212.916
81,LG,16168.387,119,32574.774,32663.470,33061.640
82,LG+I,16073.492,120,32386.984,32477.451,32877.941
83,LG+G4,15716.708,120,31673.416,31763.884,32164.374
