No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,11074.927,61,22271.853,22285.507,22541.671
2,Dayhoff+I,10731.785,62,21587.571,21601.697,21861.812
3,Dayhoff+G4,10476.484,62,21076.967,21091.094,21351.208
4,Dayhoff+I+G4,10469.606,63,21065.212,21079.821,21343.877
5,Dayhoff+F,11009.115,80,22178.230,22202.454,22532.090
6,Dayhoff+F+I,10670.119,81,21502.239,21527.115,21860.522
7,Dayhoff+F+G4,10414.225,81,20990.449,21015.326,21348.732
8,Dayhoff+F+I+G4,10407.474,82,20978.948,21004.487,21341.655
9,mtMAM,12088.070,61,24298.141,24311.794,24567.959
10,mtMAM+I,11689.773,62,23503.546,23517.673,23777.787
11,mtMAM+G4,10969.845,62,22063.690,22077.817,22337.931
12,mtMAM+I+G4,10968.665,63,22063.330,22077.939,22341.995
13,mtMAM+F,11326.269,80,22812.538,22836.763,23166.398
14,mtMAM+F+I,10942.314,81,22046.627,22071.504,22404.910
15,mtMAM+F+G4,10399.329,81,20960.657,20985.533,21318.940
16,mtMAM+F+I+G4,10397.799,82,20959.599,20985.137,21322.305
17,JTT,10751.192,61,21624.385,21638.038,21894.203
18,JTT+I,10433.738,62,20991.477,21005.604,21265.718
19,JTT+G4,10203.641,62,20531.281,20545.408,20805.523
20,JTT+I+G4,10198.383,63,20522.766,20537.375,20801.430
21,JTT+F,10724.174,80,21608.348,21632.572,21962.208
22,JTT+F+I,10408.564,81,20979.127,21004.004,21337.410
23,JTT+F+G4,10181.337,81,20524.675,20549.551,20882.958
24,JTT+F+I+G4,10175.443,82,20514.886,20540.424,20877.592
25,WAG,10865.235,61,21852.470,21866.123,22122.288
26,WAG+I,10566.970,62,21257.941,21272.067,21532.182
27,WAG+G4,10351.685,62,20827.370,20841.497,21101.612
28,WAG+I+G4,10345.869,63,20817.738,20832.347,21096.403
29,WAG+F,10811.816,80,21783.631,21807.855,22137.491
30,WAG+F+I,10517.851,81,21197.703,21222.579,21555.986
31,WAG+F+G4,10304.908,81,20771.815,20796.692,21130.098
32,WAG+F+I+G4,10298.619,82,20761.238,20786.776,21123.944
33,cpREV,10923.777,61,21969.553,21983.207,22239.371
34,cpREV+I,10637.140,62,21398.280,21412.407,21672.521
35,cpREV+G4,10375.011,62,20874.023,20888.149,21148.264
36,cpREV+I+G4,10369.220,63,20864.441,20879.049,21143.105
37,cpREV+F,10845.730,80,21851.461,21875.685,22205.321
38,cpREV+F+I,10558.342,81,21278.685,21303.561,21636.968
39,cpREV+F+G4,10306.694,81,20775.388,20800.264,21133.671
40,cpREV+F+I+G4,10300.026,82,20764.052,20789.591,21126.759
41,mtREV,11706.467,61,23534.934,23548.588,23804.753
42,mtREV+I,11372.393,62,22868.787,22882.913,23143.028
43,mtREV+G4,10898.597,62,21921.195,21935.321,22195.436
44,mtREV+I+G4,10898.651,63,21923.303,21937.911,22201.967
45,mtREV+F,11076.766,80,22313.532,22337.756,22667.392
46,mtREV+F+I,10745.800,81,21653.601,21678.477,22011.884
47,mtREV+F+G4,10365.302,81,20892.604,20917.481,21250.887
48,mtREV+F+I+G4,10361.241,82,20886.481,20912.020,21249.187
49,rtREV,11094.293,61,22310.585,22324.239,22580.403
50,rtREV+I,10803.446,62,21730.892,21745.018,22005.133
51,rtREV+G4,10514.807,62,21153.614,21167.740,21427.855
52,rtREV+I+G4,10511.505,63,21149.009,21163.618,21427.674
53,rtREV+F,10997.625,80,22155.250,22179.474,22509.110
54,rtREV+F+I,10701.670,81,21565.341,21590.217,21923.624
55,rtREV+F+G4,10406.012,81,20974.023,20998.900,21332.306
56,rtREV+F+I+G4,10402.262,82,20968.524,20994.063,21331.230
57,mtART,12281.101,61,24684.203,24697.856,24954.021
58,mtART+I,11913.556,62,23951.113,23965.239,24225.354
59,mtART+G4,11202.258,62,22528.516,22542.642,22802.757
60,mtART+I+G4,11197.632,63,22521.263,22535.872,22799.928
61,mtART+F,11607.913,80,23375.826,23400.051,23729.686
62,mtART+F+I,11255.394,81,22672.789,22697.665,23031.072
63,mtART+F+G4,10677.235,81,21516.471,21541.347,21874.754
64,mtART+F+I+G4,10672.562,82,21509.124,21534.662,21871.830
65,mtZOA,11691.990,61,23505.980,23519.633,23775.798
66,mtZOA+I,11350.783,62,22825.566,22839.693,23099.808
67,mtZOA+G4,10805.102,62,21734.205,21748.331,22008.446
68,mtZOA+I+G4,10806.107,63,21738.213,21752.822,22016.878
69,mtZOA+F,11219.078,80,22598.156,22622.380,22952.016
70,mtZOA+F+I,10882.894,81,21927.788,21952.664,22286.071
71,mtZOA+F+G4,10451.809,81,21065.617,21090.493,21423.900
72,mtZOA+F+I+G4,10451.310,82,21066.620,21092.159,21429.327
73,VT,10875.036,61,21872.072,21885.725,22141.890
74,VT+I,10583.002,62,21290.004,21304.130,21564.245
75,VT+G4,10374.714,62,20873.428,20887.555,21147.669
76,VT+I+G4,10370.235,63,20866.470,20881.079,21145.134
77,VT+F,10832.011,80,21824.022,21848.246,22177.882
78,VT+F+I,10541.490,81,21244.980,21269.856,21603.263
79,VT+F+G4,10335.963,81,20833.926,20858.802,21192.209
