No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20739.163,117,41712.326,41769.971,42226.180
2,Dayhoff+I,20476.140,118,41188.281,41247.034,41706.527
3,Dayhoff+G4,19875.977,118,39987.954,40046.707,40506.200
4,Dayhoff+I+G4,19867.395,119,39972.790,40032.664,40495.428
5,Dayhoff+F,20672.228,136,41616.457,41697.465,42213.757
6,Dayhoff+F+I,20402.245,137,41078.490,41160.869,41680.182
7,Dayhoff+F+G4,19801.032,137,39876.064,39958.443,40477.757
8,Dayhoff+F+I+G4,19792.509,138,39861.017,39944.782,40467.102
9,mtMAM,22868.004,117,45970.007,46027.653,46483.862
10,mtMAM+I,22540.359,118,45316.718,45375.471,45834.964
11,mtMAM+G4,21032.544,118,42301.088,42359.841,42819.334
12,mtMAM+I+G4,21016.727,119,42271.455,42331.329,42794.093
13,mtMAM+F,21707.942,136,43687.885,43768.893,44285.185
14,mtMAM+F+I,21396.635,137,43067.270,43149.649,43668.962
15,mtMAM+F+G4,20265.718,137,40805.437,40887.816,41407.129
16,mtMAM+F+I+G4,20253.903,138,40783.807,40867.571,41389.891
17,JTT,20346.319,117,40926.637,40984.282,41440.492
18,JTT+I,20065.104,118,40366.208,40424.961,40884.454
19,JTT+G4,19498.964,118,39233.928,39292.681,39752.174
20,JTT+I+G4,19489.054,119,39216.107,39275.981,39738.745
21,JTT+F,20359.825,136,40991.651,41072.660,41588.952
22,JTT+F+I,20072.423,137,40418.845,40501.224,41020.538
23,JTT+F+G4,19502.600,137,39279.200,39361.579,39880.892
24,JTT+F+I+G4,19491.669,138,39259.339,39343.103,39865.423
25,WAG,20442.777,117,41119.554,41177.199,41633.408
26,WAG+I,20178.710,118,40593.420,40652.173,41111.666
27,WAG+G4,19674.006,118,39584.012,39642.765,40102.259
28,WAG+I+G4,19665.391,119,39568.782,39628.657,40091.421
29,WAG+F,20401.073,136,41074.145,41155.154,41671.446
30,WAG+F+I,20131.374,137,40536.748,40619.127,41138.441
31,WAG+F+G4,19624.300,137,39522.600,39604.979,40124.293
32,WAG+F+I+G4,19615.391,138,39506.783,39590.547,40112.867
33,cpREV,20653.943,117,41541.885,41599.530,42055.739
34,cpREV+I,20387.188,118,41010.375,41069.128,41528.622
35,cpREV+G4,19810.433,118,39856.866,39915.620,40375.113
36,cpREV+I+G4,19803.599,119,39845.199,39905.073,40367.837
37,cpREV+F,20563.397,136,41398.795,41479.804,41996.096
38,cpREV+F+I,20296.197,137,40866.394,40948.773,41468.087
39,cpREV+F+G4,19734.517,137,39743.033,39825.412,40344.726
40,cpREV+F+I+G4,19726.877,138,39729.753,39813.517,40335.838
41,mtREV,21880.640,117,43995.281,44052.926,44509.135
42,mtREV+I,21584.386,118,43404.772,43463.525,43923.018
43,mtREV+G4,20642.920,118,41521.840,41580.593,42040.086
44,mtREV+I+G4,20635.897,119,41509.794,41569.669,42032.432
45,mtREV+F,20960.415,136,42192.830,42273.839,42790.131
46,mtREV+F+I,20677.894,137,41629.787,41712.167,42231.480
47,mtREV+F+G4,19927.048,137,40128.095,40210.474,40729.788
48,mtREV+F+I+G4,19917.794,138,40111.588,40195.353,40717.673
49,rtREV,20802.516,117,41839.033,41896.678,42352.887
50,rtREV+I,20526.295,118,41288.590,41347.343,41806.836
51,rtREV+G4,19903.685,118,40043.370,40102.123,40561.616
52,rtREV+I+G4,19896.689,119,40031.378,40091.253,40554.016
53,rtREV+F,20766.128,136,41804.256,41885.264,42401.556
54,rtREV+F+I,20484.816,137,41243.632,41326.011,41845.324
55,rtREV+F+G4,19847.897,137,39969.795,40052.174,40571.487
56,rtREV+F+I+G4,19839.680,138,39955.359,40039.124,40561.444
57,mtART,23076.777,117,46387.554,46445.199,46901.408
58,mtART+I,22742.709,118,45721.418,45780.171,46239.665
59,mtART+G4,21261.876,118,42759.752,42818.505,43277.998
60,mtART+I+G4,21256.585,119,42751.170,42811.044,43273.808
61,mtART+F,21955.983,136,44183.966,44264.975,44781.267
62,mtART+F+I,21659.422,137,43592.845,43675.224,44194.537
63,mtART+F+G4,20510.128,137,41294.257,41376.636,41895.950
64,mtART+F+I+G4,20503.676,138,41283.353,41367.117,41889.437
65,mtZOA,22050.132,117,44334.264,44391.909,44848.118
66,mtZOA+I,21757.897,118,43751.793,43810.546,44270.039
67,mtZOA+G4,20586.788,118,41409.575,41468.328,41927.821
68,mtZOA+I+G4,20578.346,119,41394.692,41454.566,41917.330
69,mtZOA+F,21235.294,136,42742.587,42823.596,43339.888
70,mtZOA+F+I,20963.022,137,42200.044,42282.423,42801.737
71,mtZOA+F+G4,20065.345,137,40404.691,40487.070,41006.384
72,mtZOA+F+I+G4,20057.421,138,40390.843,40474.607,40996.928
73,VT,20468.014,117,41170.028,41227.673,41683.883
74,VT+I,20191.264,118,40618.529,40677.282,41136.775
75,VT+G4,19692.979,118,39621.957,39680.710,40140.203
76,VT+I+G4,19683.942,119,39605.884,39665.758,40128.522
77,VT+F,20451.867,136,41175.735,41256.743,41773.036
78,VT+F+I,20172.634,137,40619.269,40701.648,41220.961
79,VT+F+G4,19675.537,137,39625.074,39707.453,40226.766
80,VT+F+I+G4,19665.784,138,39607.569,39691.333,40213.653
81,LG,20609.879,117,41453.758,41511.403,41967.613
82,LG+I,20330.571,118,40897.142,40955.896,41415.389
83,LG+G4,19717.303,118,39670.607,39729.360,40188.853
84,LG+I+G4,19710.063,119,39658.125,39717.999,40180.763
85,LG+F,20577.255,136,41426.510,41507.519,42023.811
86,LG+F+I,20294.943,137,40863.887,40946.266,41465.579
87,LG+F+G4,19674.145,137,39622.290,39704.669,40223.982
88,LG+F+I+G4,19665.541,138,39607.081,39690.845,40213.166
89,DCMut,20739.373,117,41712.747,41770.392,42226.601
90,DCMut+I,20476.225,118,41188.450,41247.203,41706.696
91,DCMut+G4,19877.623,118,39991.245,40049.999,40509.492
92,DCMut+I+G4,19869.064,119,39976.128,40036.002,40498.766
93,DCMut+F,20672.220,136,41616.440,41697.449,42213.741
94,DCMut+F+I,20402.151,137,41078.301,41160.680,41679.994
95,DCMut+F+G4,19802.460,137,39878.920,39961.299,40480.612
96,DCMut+F+I+G4,19793.989,138,39863.978,39947.742,40470.062
97,PMB,20718.119,117,41670.238,41727.884,42184.093
98,PMB+I,20440.195,118,41116.390,41175.143,41634.636
99,PMB+G4,19917.792,118,40071.585,40130.338,40589.831
100,PMB+I+G4,19910.667,119,40059.335,40119.209,40581.973
101,PMB+F,20698.690,136,41669.381,41750.389,42266.681
102,PMB+F+I,20422.331,137,41118.663,41201.042,41720.356
103,PMB+F+G4,19907.666,137,40089.331,40171.710,40691.024
104,PMB+F+I+G4,19900.020,138,40076.040,40159.804,40682.125
105,HIVb,20849.039,117,41932.078,41989.723,42445.932
106,HIVb+I,20513.655,118,41263.310,41322.063,41781.556
107,HIVb+G4,19820.004,118,39876.009,39934.762,40394.255
108,HIVb+I+G4,19806.254,119,39850.508,39910.382,40373.146
109,HIVb+F,20792.552,136,41857.103,41938.112,42454.404
