No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,21493.968,103,43193.936,43243.528,43635.202
2,Dayhoff+I,21023.601,104,42255.201,42305.874,42700.751
3,Dayhoff+G4,20214.741,104,40637.482,40688.155,41083.032
4,Dayhoff+I+G4,20190.683,105,40591.366,40643.133,41041.200
5,Dayhoff+F,21479.798,122,43203.596,43276.264,43726.260
6,Dayhoff+F+I,21032.199,123,42310.397,42384.436,42837.346
7,Dayhoff+F+G4,20120.494,123,40486.988,40561.027,41013.937
8,Dayhoff+F+I+G4,20097.683,124,40443.367,40518.793,40974.599
9,mtMAM,23215.634,103,46637.269,46686.861,47078.535
10,mtMAM+I,22805.289,104,45818.577,45869.250,46264.127
11,mtMAM+G4,21050.987,104,42309.974,42360.647,42755.524
12,mtMAM+I+G4,21041.536,105,42293.072,42344.840,42742.906
13,mtMAM+F,22553.688,122,45351.376,45424.045,45874.041
14,mtMAM+F+I,22126.231,123,44498.461,44572.500,45025.410
15,mtMAM+F+G4,20491.678,123,41229.356,41303.395,41756.305
16,mtMAM+F+I+G4,20481.704,124,41211.408,41286.834,41742.640
17,JTT,21022.355,103,42250.710,42300.303,42691.976
18,JTT+I,20578.345,104,41364.690,41415.363,41810.240
19,JTT+G4,19789.514,104,39787.028,39837.701,40232.578
20,JTT+I+G4,19767.895,105,39745.790,39797.558,40195.625
21,JTT+F,21170.201,122,42584.401,42657.070,43107.066
22,JTT+F+I,20736.086,123,41718.172,41792.211,42245.120
23,JTT+F+G4,19815.090,123,39876.181,39950.219,40403.129
24,JTT+F+I+G4,19799.756,124,39847.511,39922.937,40378.744
25,WAG,21233.654,103,42673.309,42722.901,43114.574
26,WAG+I,20798.974,104,41805.949,41856.622,42251.499
27,WAG+G4,20045.818,104,40299.635,40350.308,40745.185
28,WAG+I+G4,20022.979,105,40255.958,40307.725,40705.792
29,WAG+F,21265.886,122,42775.772,42848.440,43298.436
30,WAG+F+I,20849.048,123,41944.096,42018.135,42471.045
31,WAG+F+G4,19978.882,123,40203.764,40277.803,40730.712
32,WAG+F+I+G4,19957.338,124,40162.676,40238.102,40693.909
33,cpREV,21357.056,103,42920.112,42969.705,43361.378
34,cpREV+I,20941.684,104,42091.369,42142.041,42536.919
35,cpREV+G4,20104.254,104,40416.507,40467.180,40862.057
36,cpREV+I+G4,20087.266,105,40384.532,40436.299,40834.366
37,cpREV+F,21341.658,122,42927.316,42999.985,43449.981
38,cpREV+F+I,20927.857,123,42101.714,42175.752,42628.662
39,cpREV+F+G4,20004.400,123,40254.800,40328.839,40781.748
40,cpREV+F+I+G4,19987.356,124,40222.711,40298.137,40753.944
41,mtREV,22404.850,103,45015.700,45065.293,45456.966
42,mtREV+I,22004.357,104,44216.715,44267.388,44662.265
43,mtREV+G4,20738.912,104,41685.824,41736.497,42131.374
44,mtREV+I+G4,20725.669,105,41661.338,41713.106,42111.172
45,mtREV+F,21826.347,122,43896.694,43969.363,44419.359
46,mtREV+F+I,21422.192,123,43090.383,43164.422,43617.332
47,mtREV+F+G4,20215.026,123,40676.053,40750.092,41203.001
48,mtREV+F+I+G4,20200.525,124,40649.051,40724.476,41180.283
49,rtREV,21760.600,103,43727.199,43776.792,44168.465
50,rtREV+I,21320.843,104,42849.687,42900.360,43295.237
51,rtREV+G4,20394.749,104,40997.498,41048.171,41443.048
52,rtREV+I+G4,20372.729,105,40955.458,41007.225,41405.292
53,rtREV+F,21872.938,122,43989.876,44062.544,44512.540
54,rtREV+F+I,21440.855,123,43127.710,43201.749,43654.658
55,rtREV+F+G4,20354.223,123,40954.446,41028.485,41481.395
56,rtREV+F+I+G4,20333.985,124,40915.971,40991.397,41447.204
57,mtART,23600.539,103,47407.078,47456.671,47848.344
58,mtART+I,23168.009,104,46544.018,46594.691,46989.568
59,mtART+G4,21365.215,104,42938.430,42989.103,43383.980
60,mtART+I+G4,21352.409,105,42914.818,42966.585,43364.652
61,mtART+F,23070.404,122,46384.809,46457.477,46907.473
62,mtART+F+I,22618.601,123,45483.202,45557.241,46010.151
63,mtART+F+G4,20898.428,123,42042.856,42116.895,42569.805
64,mtART+F+I+G4,20886.132,124,42020.263,42095.689,42551.496
65,mtZOA,22598.371,103,45402.743,45452.335,45844.009
66,mtZOA+I,22183.483,104,44574.966,44625.639,45020.516
67,mtZOA+G4,20694.075,104,41596.150,41646.823,42041.700
68,mtZOA+I+G4,20680.653,105,41571.306,41623.073,42021.140
69,mtZOA+F,22319.035,122,44882.071,44954.739,45404.735
70,mtZOA+F+I,21885.036,123,44016.073,44090.111,44543.021
71,mtZOA+F+G4,20458.556,123,41163.112,41237.151,41690.061
72,mtZOA+F+I+G4,20442.354,124,41132.709,41208.134,41663.941
73,VT,21203.879,103,42613.758,42663.351,43055.024
74,VT+I,20772.713,104,41753.425,41804.098,42198.975
75,VT+G4,20046.381,104,40300.763,40351.436,40746.313
76,VT+I+G4,20024.105,105,40258.209,40309.977,40708.043
77,VT+F,21279.469,122,42802.937,42875.605,43325.601
78,VT+F+I,20859.077,123,41964.154,42038.193,42491.103
79,VT+F+G4,20024.841,123,40295.683,40369.722,40822.631
80,VT+F+I+G4,20007.231,124,40262.462,40337.888,40793.694
81,LG,21449.712,103,43105.424,43155.017,43546.690
82,LG+I,21017.124,104,42242.248,42292.921,42687.798
83,LG+G4,20111.403,104,40430.807,40481.480,40876.357
84,LG+I+G4,20090.716,105,40391.432,40443.200,40841.266
85,LG+F,21587.975,122,43419.950,43492.618,43942.614
86,LG+F+I,21162.971,123,42571.942,42645.981,43098.891
87,LG+F+G4,20091.456,123,40428.913,40502.951,40955.861
88,LG+F+I+G4,20073.602,124,40395.204,40470.630,40926.436
89,DCMut,21492.870,103,43191.739,43241.332,43633.005
