No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,12635.738,113,25497.475,25569.846,25966.734
2,Dayhoff+I,12453.925,114,25135.851,25209.710,25609.262
3,Dayhoff+G4,12047.724,114,24323.448,24397.307,24796.859
4,Dayhoff+I+G4,12043.073,115,24316.147,24391.514,24793.711
5,Dayhoff+F,12564.465,132,25392.931,25497.121,25941.092
6,Dayhoff+F+I,12378.707,133,25023.414,25129.497,25575.727
7,Dayhoff+F+G4,11944.017,133,24154.033,24260.117,24706.347
8,Dayhoff+F+I+G4,11939.953,134,24147.905,24255.905,24704.372
9,mtMAM,13616.395,113,27458.791,27531.161,27928.049
10,mtMAM+I,13410.055,114,27048.109,27121.968,27521.521
11,mtMAM+G4,12566.700,114,25361.400,25435.260,25834.812
12,mtMAM+I+G4,12560.877,115,25351.753,25427.121,25829.318
13,mtMAM+F,13214.428,132,26692.855,26797.045,27241.016
14,mtMAM+F+I,12992.139,133,26250.277,26356.361,26802.591
15,mtMAM+F+G4,12272.961,133,24811.922,24918.005,25364.235
16,mtMAM+F+I+G4,12267.536,134,24803.071,24911.071,25359.538
17,JTT,12399.046,113,25024.092,25096.462,25493.350
18,JTT+I,12209.878,114,24647.756,24721.616,25121.168
19,JTT+G4,11817.349,114,23862.697,23936.556,24336.109
20,JTT+I+G4,11813.446,115,23856.891,23932.259,24334.456
21,JTT+F,12396.737,132,25057.475,25161.664,25605.635
22,JTT+F+I,12203.672,133,24673.344,24779.427,25225.657
23,JTT+F+G4,11791.901,133,23849.802,23955.886,24402.116
24,JTT+F+I+G4,11787.694,134,23843.388,23951.388,24399.854
25,WAG,12526.706,113,25279.411,25351.782,25748.670
26,WAG+I,12342.080,114,24912.160,24986.019,25385.571
27,WAG+G4,11983.916,114,24195.832,24269.691,24669.244
28,WAG+I+G4,11978.813,115,24187.627,24262.994,24665.191
29,WAG+F,12439.440,132,25142.879,25247.069,25691.040
30,WAG+F+I,12250.305,133,24766.611,24872.694,25318.924
31,WAG+F+G4,11871.933,133,24009.866,24115.949,24562.179
32,WAG+F+I+G4,11867.094,134,24002.188,24110.188,24558.654
33,cpREV,12666.751,113,25559.501,25631.872,26028.760
34,cpREV+I,12459.294,114,25146.588,25220.448,25620.000
35,cpREV+G4,12050.599,114,24329.198,24403.057,24802.610
36,cpREV+I+G4,12044.823,115,24319.645,24395.013,24797.210
37,cpREV+F,12589.845,132,25443.690,25547.880,25991.851
38,cpREV+F+I,12374.609,133,25015.218,25121.301,25567.531
39,cpREV+F+G4,11958.271,133,24182.543,24288.626,24734.856
40,cpREV+F+I+G4,11951.646,134,24171.293,24279.293,24727.759
41,mtREV,13086.256,113,26398.512,26470.883,26867.771
42,mtREV+I,12891.193,114,26010.387,26084.246,26483.798
43,mtREV+G4,12344.323,114,24916.646,24990.505,25390.057
44,mtREV+I+G4,12341.633,115,24913.266,24988.634,25390.831
45,mtREV+F,12723.793,132,25711.587,25815.777,26259.747
46,mtREV+F+I,12523.879,133,25313.757,25419.841,25866.071
47,mtREV+F+G4,12044.283,133,24354.566,24460.649,24906.879
48,mtREV+F+I+G4,12039.169,134,24346.338,24454.338,24902.804
49,rtREV,12725.912,113,25677.824,25750.194,26147.082
50,rtREV+I,12530.557,114,25289.113,25362.972,25762.525
51,rtREV+G4,12112.412,114,24452.825,24526.684,24926.236
52,rtREV+I+G4,12106.894,115,24443.788,24519.155,24921.352
53,rtREV+F,12677.182,132,25618.363,25722.553,26166.524
54,rtREV+F+I,12470.891,133,25207.782,25313.866,25760.096
55,rtREV+F+G4,12014.482,133,24294.965,24401.048,24847.278
56,rtREV+F+I+G4,12008.166,134,24284.333,24392.333,24840.799
57,mtART,13909.559,113,28045.119,28117.490,28514.378
