No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4159.175,75,8468.350,8561.033,8715.348
2,Dayhoff+I,4077.980,76,8307.960,8403.894,8558.251
3,Dayhoff+G4,4001.749,76,8155.497,8251.432,8405.788
4,Dayhoff+I+G4,3999.319,77,8152.639,8251.911,8406.223
5,Dayhoff+F,4178.655,94,8545.310,8717.041,8854.881
6,Dayhoff+F+I,4095.105,95,8380.210,8557.297,8693.074
7,Dayhoff+F+G4,4013.003,95,8216.006,8393.093,8528.869
8,Dayhoff+F+I+G4,4010.530,96,8213.060,8395.648,8529.217
9,mtMAM,4586.323,75,9322.646,9415.329,9569.644
10,mtMAM+I,4516.911,76,9185.822,9281.756,9436.113
11,mtMAM+G4,4252.631,76,8657.262,8753.196,8907.553
12,mtMAM+I+G4,4253.173,77,8660.347,8759.619,8913.931
13,mtMAM+F,4307.869,94,8803.739,8975.470,9113.309
14,mtMAM+F+I,4223.036,95,8636.072,8813.159,8948.936
15,mtMAM+F+G4,4067.941,95,8325.882,8502.970,8638.746
16,mtMAM+F+I+G4,4063.209,96,8318.418,8501.006,8634.575
17,JTT,4082.287,75,8314.575,8407.257,8561.572
18,JTT+I,4002.421,76,8156.843,8252.777,8407.134
19,JTT+G4,3930.754,76,8013.508,8109.443,8263.800
20,JTT+I+G4,3929.688,77,8013.376,8112.649,8266.961
21,JTT+F,4096.848,94,8381.696,8553.427,8691.267
22,JTT+F+I,4012.585,95,8215.171,8392.258,8528.035
23,JTT+F+G4,3942.097,95,8074.193,8251.280,8387.057
24,JTT+F+I+G4,3940.861,96,8073.722,8256.310,8389.879
25,WAG,4139.503,75,8429.006,8521.689,8676.004
26,WAG+I,4056.986,76,8265.972,8361.906,8516.263
27,WAG+G4,3986.183,76,8124.367,8220.301,8374.658
28,WAG+I+G4,3984.646,77,8123.292,8222.565,8376.877
29,WAG+F,4160.398,94,8508.797,8680.528,8818.367
30,WAG+F+I,4076.216,95,8342.432,8519.519,8655.296
31,WAG+F+G4,4001.081,95,8192.161,8369.249,8505.025
32,WAG+F+I+G4,3999.230,96,8190.461,8373.049,8506.618
33,cpREV,4176.001,75,8502.002,8594.685,8749.000
34,cpREV+I,4094.723,76,8341.446,8437.381,8591.738
35,cpREV+G4,4014.416,76,8180.831,8276.766,8431.123
36,cpREV+I+G4,4013.155,77,8180.310,8279.583,8433.895
37,cpREV+F,4176.932,94,8541.865,8713.595,8851.435
38,cpREV+F+I,4089.862,95,8369.724,8546.811,8682.588
39,cpREV+F+G4,4010.732,95,8211.464,8388.551,8524.328
40,cpREV+F+I+G4,4007.795,96,8207.590,8390.178,8523.747
41,mtREV,4427.844,75,9005.688,9098.371,9252.686
42,mtREV+I,4355.640,76,8863.281,8959.215,9113.572
43,mtREV+G4,4207.452,76,8566.904,8662.838,8817.195
44,mtREV+I+G4,4206.860,77,8567.721,8666.993,8821.305
45,mtREV+F,4194.356,94,8576.712,8748.442,8886.282
46,mtREV+F+I,4116.799,95,8423.598,8600.686,8736.462
47,mtREV+F+G4,4022.449,95,8234.898,8411.986,8547.762
48,mtREV+F+I+G4,4019.954,96,8231.908,8414.496,8548.065
49,rtREV,4185.432,75,8520.864,8613.547,8767.862
50,rtREV+I,4103.539,76,8359.078,8455.013,8609.369
51,rtREV+G4,4018.142,76,8188.283,8284.218,8438.574
52,rtREV+I+G4,4015.847,77,8185.695,8284.967,8439.279
53,rtREV+F,4189.351,94,8566.701,8738.432,8876.272
54,rtREV+F+I,4103.562,95,8397.124,8574.211,8709.988
55,rtREV+F+G4,4021.983,95,8233.966,8411.053,8546.830
56,rtREV+F+I+G4,4019.542,96,8231.085,8413.673,8547.242
57,mtART,4693.043,75,9536.085,9628.768,9783.083
58,mtART+I,4594.109,76,9340.217,9436.152,9590.508
59,mtART+G4,4316.374,76,8784.747,8880.682,9035.039
60,mtART+I+G4,4316.285,77,8786.570,8885.843,9040.155
61,mtART+F,4409.889,94,9007.778,9179.509,9317.349
62,mtART+F+I,4311.559,95,8813.118,8990.206,9125.982
63,mtART+F+G4,4137.135,95,8464.270,8641.358,8777.134
64,mtART+F+I+G4,4135.359,96,8462.717,8645.306,8778.875
65,mtZOA,4469.546,75,9089.091,9181.774,9336.089
66,mtZOA+I,4385.259,76,8922.518,9018.453,9172.809
67,mtZOA+G4,4176.827,76,8505.654,8601.589,8755.946
68,mtZOA+I+G4,4176.433,77,8506.865,8606.138,8760.450
69,mtZOA+F,4254.427,94,8696.854,8868.585,9006.425
70,mtZOA+F+I,4168.222,95,8526.444,8703.532,8839.308
71,mtZOA+F+G4,4051.753,95,8293.506,8470.593,8606.370
72,mtZOA+F+I+G4,4044.333,96,8280.666,8463.254,8596.823
73,VT,4146.526,75,8443.052,8535.735,8690.050
74,VT+I,4063.486,76,8278.972,8374.907,8529.263
75,VT+G4,3995.765,76,8143.531,8239.465,8393.822
76,VT+I+G4,3994.412,77,8142.825,8242.098,8396.409
77,VT+F,4158.989,94,8505.977,8677.708,8815.548
78,VT+F+I,4073.362,95,8336.724,8513.812,8649.588
79,VT+F+G4,4008.649,95,8207.297,8384.385,8520.161
80,VT+F+I+G4,4007.011,96,8206.022,8388.611,8522.180
81,LG,4154.833,75,8459.665,8552.348,8706.663
82,LG+I,4071.529,76,8295.058,8390.993,8545.350
83,LG+G4,3989.852,76,8131.703,8227.638,8381.995
84,LG+I+G4,3987.823,77,8129.646,8228.918,8383.230
85,LG+F,4158.130,94,8504.261,8675.991,8813.831
86,LG+F+I,4070.787,95,8331.574,8508.662,8644.438
87,LG+F+G4,3993.009,95,8176.019,8353.106,8488.883
88,LG+F+I+G4,3991.002,96,8174.005,8356.593,8490.162
89,DCMut,4158.872,75,8467.744,8560.427,8714.742
90,DCMut+I,4077.651,76,8307.302,8403.236,8557.593
91,DCMut+G4,4001.738,76,8155.476,8251.410,8405.767
92,DCMut+I+G4,3999.427,77,8152.855,8252.128,8406.439
93,DCMut+F,4178.318,94,8544.636,8716.367,8854.207
94,DCMut+F+I,4094.784,95,8379.567,8556.655,8692.431
95,DCMut+F+G4,4013.066,95,8216.131,8393.218,8528.995
96,DCMut+F+I+G4,4010.626,96,8213.252,8395.840,8529.409
97,PMB,4237.320,75,8624.639,8717.322,8871.637
98,PMB+I,4146.226,76,8444.452,8540.386,8694.743
99,PMB+G4,4068.300,76,8288.600,8384.534,8538.891
100,PMB+I+G4,4067.127,77,8288.254,8387.527,8541.839
101,PMB+F,4270.654,94,8729.307,8901.038,9038.878
102,PMB+F+I,4178.892,95,8547.784,8724.871,8860.648
103,PMB+F+G4,4104.878,95,8399.755,8576.843,8712.619
104,PMB+F+I+G4,4103.299,96,8398.598,8581.186,8714.755
105,HIVb,4198.184,75,8546.368,8639.051,8793.366
106,HIVb+I,4094.560,76,8341.120,8437.054,8591.411
107,HIVb+G4,3993.541,76,8139.081,8235.016,8389.373
108,HIVb+I+G4,3991.532,77,8137.064,8236.337,8390.648
109,HIVb+F,4203.800,94,8595.600,8767.330,8905.170
110,HIVb+F+I,4095.215,95,8380.430,8557.517,8693.294
111,HIVb+F+G4,3999.229,95,8188.457,8365.545,8501.321
112,HIVb+F+I+G4,3998.045,96,8188.091,8370.679,8504.248
113,HIVw,4357.230,75,8864.460,8957.143,9111.458
114,HIVw+I,4256.354,76,8664.707,8760.642,8914.998
115,HIVw+G4,4135.299,76,8422.598,8518.532,8672.889
116,HIVw+I+G4,4134.458,77,8422.917,8522.190,8676.501
117,HIVw+F,4330.845,94,8849.690,9021.421,9159.261
118,HIVw+F+I,4213.505,95,8617.010,8794.098,8929.874
119,HIVw+F+G4,4089.128,95,8368.256,8545.344,8681.120
120,HIVw+F+I+G4,4088.534,96,8369.068,8551.656,8685.225
121,JTTDCMut,4084.159,75,8318.318,8411.001,8565.316
122,JTTDCMut+I,4004.729,76,8161.457,8257.392,8411.749
123,JTTDCMut+G4,3934.061,76,8020.122,8116.057,8270.414
124,JTTDCMut+I+G4,3932.689,77,8019.377,8118.650,8272.962
125,JTTDCMut+F,4099.167,94,8386.334,8558.065,8695.904
126,JTTDCMut+F+I,4015.073,95,8220.147,8397.234,8533.011
127,JTTDCMut+F+G4,3944.765,95,8079.530,8256.618,8392.394
128,JTTDCMut+F+I+G4,3943.243,96,8078.486,8261.074,8394.643
129,FLU,4258.221,75,8666.442,8759.125,8913.440
130,FLU+I,4167.061,76,8486.122,8582.057,8736.413
131,FLU+G4,4048.718,76,8249.436,8345.371,8499.727
132,FLU+I+G4,4047.936,77,8249.872,8349.145,8503.457
133,FLU+F,4254.209,94,8696.418,8868.148,9005.988
134,FLU+F+I,4153.166,95,8496.333,8673.420,8809.197
135,FLU+F+G4,4032.290,95,8254.580,8431.667,8567.444
136,FLU+F+I+G4,4031.578,96,8255.156,8437.744,8571.313
137,Blosum62,4242.092,75,8634.183,8726.866,8881.181
138,Blosum62+I,4157.263,76,8466.525,8562.460,8716.816
139,Blosum62+G4,4077.257,76,8306.513,8402.448,8556.804
140,Blosum62+I+G4,4076.238,77,8306.476,8405.748,8560.060
141,Blosum62+F,4261.466,94,8710.932,8882.662,9020.502
142,Blosum62+F+I,4176.218,95,8542.436,8719.523,8855.300
