No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,9941.717,109,20101.433,20160.208,20564.681
2,Dayhoff+I,9794.605,110,19809.210,19869.210,20276.708
3,Dayhoff+G4,9411.040,110,19042.080,19102.080,19509.578
4,Dayhoff+I+G4,9411.794,111,19045.588,19106.830,19517.335
5,Dayhoff+F,9851.033,128,19958.066,20042.961,20502.063
6,Dayhoff+F+I,9703.682,129,19665.363,19751.806,20213.610
7,Dayhoff+F+G4,9309.109,129,18876.219,18962.662,19424.465
8,Dayhoff+F+I+G4,9309.732,130,18879.465,18967.475,19431.961
9,mtMAM,11198.771,109,22615.541,22674.316,23078.789
10,mtMAM+I,10910.393,110,22040.786,22100.786,22508.283
11,mtMAM+G4,10098.990,110,20417.980,20477.980,20885.477
12,mtMAM+I+G4,10099.347,111,20420.694,20481.935,20892.441
13,mtMAM+F,10308.366,128,20872.732,20957.627,21416.729
14,mtMAM+F+I,10069.168,129,20396.337,20482.780,20944.583
15,mtMAM+F+G4,9441.553,129,19141.106,19227.549,19689.352
16,mtMAM+F+I+G4,9441.650,130,19143.299,19231.310,19695.796
17,JTT,9774.151,109,19766.302,19825.077,20229.549
18,JTT+I,9605.610,110,19431.220,19491.220,19898.717
19,JTT+G4,9236.018,110,18692.035,18752.035,19159.533
20,JTT+I+G4,9236.035,111,18694.070,18755.312,19165.817
21,JTT+F,9704.534,128,19665.067,19749.962,20209.064
22,JTT+F+I,9538.606,129,19335.213,19421.656,19883.459
23,JTT+F+G4,9163.413,129,18584.826,18671.270,19133.073
24,JTT+F+I+G4,9163.456,130,18586.912,18674.922,19139.409
25,WAG,9944.435,109,20106.871,20165.645,20570.118
26,WAG+I,9788.331,110,19796.661,19856.661,20264.159
27,WAG+G4,9414.711,110,19049.421,19109.421,19516.918
28,WAG+I+G4,9414.672,111,19051.343,19112.584,19523.090
29,WAG+F,9874.569,128,20005.138,20090.033,20549.135
30,WAG+F+I,9722.331,129,19702.662,19789.106,20250.909
31,WAG+F+G4,9334.623,129,18927.247,19013.690,19475.493
32,WAG+F+I+G4,9334.654,130,18929.308,19017.319,19481.805
33,cpREV,10065.914,109,20349.827,20408.602,20813.075
34,cpREV+I,9906.784,110,20033.568,20093.568,20501.066
35,cpREV+G4,9475.855,110,19171.710,19231.710,19639.208
36,cpREV+I+G4,9475.783,111,19173.567,19234.808,19645.314
37,cpREV+F,9935.320,128,20126.639,20211.534,20670.636
38,cpREV+F+I,9791.399,129,19840.799,19927.242,20389.045
39,cpREV+F+G4,9343.269,129,18944.539,19030.982,19492.786
40,cpREV+F+I+G4,9343.241,130,18946.481,19034.491,19498.978
41,mtREV,10787.015,109,21792.031,21850.805,22255.278
42,mtREV+I,10558.911,110,21337.821,21397.821,21805.318
43,mtREV+G4,9982.422,110,20184.844,20244.844,20652.342
44,mtREV+I+G4,9982.528,111,20187.056,20248.298,20658.804
45,mtREV+F,10039.375,128,20334.750,20419.645,20878.747
46,mtREV+F+I,9859.525,129,19977.050,20063.494,20525.297
47,mtREV+F+G4,9367.564,129,18993.128,19079.572,19541.375
48,mtREV+F+I+G4,9367.532,130,18995.064,19083.075,19547.561
49,rtREV,10160.284,109,20538.568,20597.342,21001.815
50,rtREV+I,9971.454,110,20162.908,20222.908,20630.406
51,rtREV+G4,9548.358,110,19316.716,19376.716,19784.213
52,rtREV+I+G4,9548.324,111,19318.648,19379.889,19790.395
53,rtREV+F,10005.897,128,20267.793,20352.688,20811.790
54,rtREV+F+I,9825.985,129,19909.971,19996.414,20458.218
55,rtREV+F+G4,9401.098,129,19060.196,19146.639,19608.442
56,rtREV+F+I+G4,9401.090,130,19062.179,19150.189,19614.676
57,mtART,11369.695,109,22957.390,23016.165,23420.638
58,mtART+I,11061.232,110,22342.463,22402.463,22809.960
59,mtART+G4,10286.736,110,20793.472,20853.472,21260.969
60,mtART+I+G4,10286.777,111,20795.554,20856.795,21267.301
61,mtART+F,10476.268,128,21208.536,21293.430,21752.533
62,mtART+F+I,10259.568,129,20777.136,20863.579,21325.383
63,mtART+F+G4,9609.266,129,19476.531,19562.975,20024.778
64,mtART+F+I+G4,9609.293,130,19478.585,19566.596,20031.082
65,mtZOA,10766.906,109,21751.812,21810.587,22215.060
66,mtZOA+I,10523.154,110,21266.308,21326.308,21733.806
67,mtZOA+G4,9904.426,110,20028.852,20088.852,20496.349
68,mtZOA+I+G4,9904.467,111,20030.935,20092.176,20502.682
69,mtZOA+F,10109.151,128,20474.303,20559.198,21018.300
70,mtZOA+F+I,9932.666,129,20123.332,20209.775,20671.579
71,mtZOA+F+G4,9414.308,129,19086.616,19173.059,19634.863
72,mtZOA+F+I+G4,9414.323,130,19088.645,19176.656,19641.142
73,VT,9941.043,109,20100.086,20158.860,20563.333
74,VT+I,9774.523,110,19769.046,19829.046,20236.543
75,VT+G4,9427.599,110,19075.198,19135.198,19542.695
76,VT+I+G4,9427.593,111,19077.187,19138.428,19548.934
77,VT+F,9852.561,128,19961.121,20046.016,20505.118
78,VT+F+I,9692.866,129,19643.731,19730.175,20191.978
79,VT+F+G4,9338.958,129,18935.916,19022.359,19484.163
80,VT+F+I+G4,9338.965,130,18937.930,19025.940,19490.427
81,LG,10049.137,109,20316.275,20375.049,20779.522
82,LG+I,9863.371,110,19946.742,20006.742,20414.239
83,LG+G4,9439.220,110,19098.440,19158.440,19565.938
84,LG+I+G4,9439.206,111,19100.411,19161.653,19572.159
85,LG+F,9916.006,128,20088.012,20172.907,20632.009
86,LG+F+I,9744.873,129,19747.747,19834.190,20295.993
87,LG+F+G4,9318.885,129,18895.771,18982.214,19444.018
88,LG+F+I+G4,9318.855,130,18897.710,18985.720,19450.207
89,DCMut,9943.723,109,20105.446,20164.220,20568.693
90,DCMut+I,9796.207,110,19812.415,19872.415,20279.912
91,DCMut+G4,9412.672,110,19045.344,19105.344,19512.841
92,DCMut+I+G4,9412.668,111,19047.336,19108.578,19519.083
93,DCMut+F,9852.900,128,19961.800,20046.695,20505.797
94,DCMut+F+I,9705.198,129,19668.395,19754.839,20216.642
95,DCMut+F+G4,9310.652,129,18879.305,18965.748,19427.551
96,DCMut+F+I+G4,9310.646,130,18881.291,18969.301,19433.788
97,PMB,10101.975,109,20421.950,20480.725,20885.197
98,PMB+I,9926.984,110,20073.968,20133.968,20541.465
99,PMB+G4,9572.966,110,19365.933,19425.933,19833.430
100,PMB+I+G4,9572.964,111,19367.928,19429.170,19839.676
101,PMB+F,9997.500,128,20250.999,20335.894,20794.996
102,PMB+F+I,9836.475,129,19930.950,20017.393,20479.196
103,PMB+F+G4,9477.221,129,19212.442,19298.886,19760.689
104,PMB+F+I+G4,9477.221,130,19214.442,19302.452,19766.939
105,HIVb,10102.481,109,20422.961,20481.736,20886.208
106,HIVb+I,9884.804,110,19989.607,20049.607,20457.104
107,HIVb+G4,9369.580,110,18959.160,19019.160,19426.657
108,HIVb+I+G4,9369.595,111,18961.189,19022.430,19432.936
109,HIVb+F,9964.341,128,20184.682,20269.576,20728.678
110,HIVb+F+I,9753.749,129,19765.498,19851.941,20313.744
111,HIVb+F+G4,9241.301,129,18740.603,18827.046,19288.849
112,HIVb+F+I+G4,9241.278,130,18742.556,18830.567,19295.053
113,HIVw,10503.400,109,21224.800,21283.574,21688.047
114,HIVw+I,10297.845,110,20815.690,20875.690,21283.188
115,HIVw+G4,9792.989,110,19805.978,19865.978,20273.476
116,HIVw+I+G4,9792.978,111,19807.956,19869.197,20279.703
117,HIVw+F,10257.497,128,20770.994,20855.889,21314.991
118,HIVw+F+I,10055.851,129,20369.702,20456.145,20917.949
119,HIVw+F+G4,9537.523,129,19333.047,19419.490,19881.293
120,HIVw+F+I+G4,9537.514,130,19335.028,19423.038,19887.525
121,JTTDCMut,9778.015,109,19774.030,19832.804,20237.277
122,JTTDCMut+I,9609.935,110,19439.871,19499.871,19907.368
123,JTTDCMut+G4,9240.041,110,18700.081,18760.081,19167.578
124,JTTDCMut+I+G4,9240.025,111,18702.050,18763.291,19173.797
125,JTTDCMut+F,9707.417,128,19670.833,19755.728,20214.830
126,JTTDCMut+F+I,9542.078,129,19342.156,19428.599,19890.402
127,JTTDCMut+F+G4,9166.359,129,18590.718,18677.161,19138.964
128,JTTDCMut+F+I+G4,9166.355,130,18592.710,18680.720,19145.207
129,FLU,10233.495,109,20684.991,20743.765,21148.238
130,FLU+I,10028.912,110,20277.823,20337.823,20745.320
131,FLU+G4,9534.094,110,19288.188,19348.188,19755.685
132,FLU+I+G4,9534.094,111,19290.188,19351.430,19761.936
133,FLU+F,10065.074,128,20386.148,20471.043,20930.145
134,FLU+F+I,9867.146,129,19992.291,20078.734,20540.538
135,FLU+F+G4,9345.330,129,18948.659,19035.103,19496.906
136,FLU+F+I+G4,9345.286,130,18950.571,19038.581,19503.068
137,Blosum62,10171.934,109,20561.868,20620.642,21025.115
138,Blosum62+I,9999.757,110,20219.514,20279.514,20687.012
139,Blosum62+G4,9638.698,110,19497.395,19557.395,19964.893
140,Blosum62+I+G4,9638.682,111,19499.365,19560.606,19971.112
141,Blosum62+F,10057.141,128,20370.281,20455.176,20914.278
142,Blosum62+F+I,9899.369,129,20056.739,20143.182,20604.986
143,Blosum62+F+G4,9526.981,129,19311.961,19398.405,19860.208
144,Blosum62+F+I+G4,9526.970,130,19313.941,19401.951,19866.437
145,mtMet,10725.372,109,21668.744,21727.518,22131.991
146,mtMet+I,10501.151,110,21222.301,21282.301,21689.798
147,mtMet+G4,9979.131,110,20178.261,20238.261,20645.759
148,mtMet+I+G4,9979.121,111,20180.241,20241.482,20651.988
149,mtMet+F,9867.551,128,19991.102,20075.997,20535.099
150,mtMet+F+I,9693.714,129,19645.427,19731.870,20193.674
151,mtMet+F+G4,9245.462,129,18748.924,18835.368,19297.171
152,mtMet+F+I+G4,9245.418,130,18750.835,18838.845,19303.332
153,mtVer,10722.147,109,21662.293,21721.068,22125.541
154,mtVer+I,10493.602,110,21207.204,21267.204,21674.701
155,mtVer+G4,9919.673,110,20059.347,20119.347,20526.844
156,mtVer+I+G4,9919.667,111,20061.335,20122.576,20533.082
157,mtVer+F,9939.073,128,20134.145,20219.040,20678.142
158,mtVer+F+I,9746.828,129,19751.655,19838.098,20299.902
159,mtVer+F+G4,9286.277,129,18830.555,18916.998,19378.802
160,mtVer+F+I+G4,9286.254,130,18832.509,18920.519,19385.006
161,mtInv,10832.467,109,21882.933,21941.708,22346.181
162,mtInv+I,10612.092,110,21444.184,21504.184,21911.681
163,mtInv+G4,10140.024,110,20500.048,20560.048,20967.545
164,mtInv+I+G4,10140.017,111,20502.034,20563.276,20973.782
165,mtInv+F,9850.163,128,19956.327,20041.221,20500.324
166,mtInv+F+I,9690.057,129,19638.115,19724.558,20186.362
167,mtInv+F+G4,9271.671,129,18801.342,18887.785,19349.589
168,mtInv+F+I+G4,9271.625,130,18803.251,18891.261,19355.748
