No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,29994.844,101,60191.688,60207.963,60719.020
2,Dayhoff+I,29501.982,102,59207.964,59224.575,59740.517
3,Dayhoff+G4,28670.616,102,57545.232,57561.842,58077.784
4,Dayhoff+I+G4,28667.825,103,57541.649,57558.598,58079.423
5,Dayhoff+F,30090.643,120,60421.287,60444.575,61047.819
6,Dayhoff+F+I,29609.603,121,59461.206,59484.901,60092.960
7,Dayhoff+F+G4,28708.146,121,57658.293,57681.988,58290.046
8,Dayhoff+F+I+G4,28705.575,122,57655.150,57679.256,58292.124
9,mtMAM,32061.937,101,64325.873,64342.148,64853.205
10,mtMAM+I,31343.420,102,62890.839,62907.450,63423.392
11,mtMAM+G4,30095.377,102,60394.755,60411.365,60927.307
12,mtMAM+I+G4,30084.527,103,60375.054,60392.004,60912.828
13,mtMAM+F,30622.893,120,61485.785,61509.073,62112.318
14,mtMAM+F+I,30004.650,121,60251.300,60274.995,60883.054
15,mtMAM+F+G4,28969.920,121,58181.840,58205.535,58813.594
16,mtMAM+F+I+G4,28963.865,122,58171.730,58195.836,58808.705
17,JTT,29359.576,101,58921.152,58937.427,59448.484
18,JTT+I,28819.888,102,57843.775,57860.385,58376.328
19,JTT+G4,28042.978,102,56289.957,56306.567,56822.509
20,JTT+I+G4,28041.814,103,56289.627,56306.577,56827.401
21,JTT+F,29367.537,120,58975.074,58998.362,59601.607
22,JTT+F+I,28846.133,121,57934.265,57957.960,58566.019
23,JTT+F+G4,28027.604,121,56297.208,56320.903,56928.962
24,JTT+F+I+G4,28027.176,122,56298.352,56322.458,56935.327
25,WAG,30010.431,101,60222.863,60239.137,60750.194
26,WAG+I,29505.688,102,59215.376,59231.986,59747.928
27,WAG+G4,28701.145,102,57606.289,57622.899,58138.842
28,WAG+I+G4,28700.560,103,57607.120,57624.069,58144.893
29,WAG+F,30064.114,120,60368.228,60391.516,60994.760
30,WAG+F+I,29576.332,121,59394.664,59418.359,60026.418
31,WAG+F+G4,28714.566,121,57671.132,57694.827,58302.886
32,WAG+F+I+G4,28714.326,122,57672.652,57696.758,58309.626
33,cpREV,30428.285,101,61058.569,61074.844,61585.901
34,cpREV+I,29904.519,102,60013.038,60029.648,60545.591
35,cpREV+G4,29026.044,102,58256.088,58272.699,58788.641
36,cpREV+I+G4,29023.470,103,58252.941,58269.890,58790.715
37,cpREV+F,30498.732,120,61237.464,61260.752,61863.996
38,cpREV+F+I,30000.157,121,60242.313,60266.008,60874.067
39,cpREV+F+G4,29027.792,121,58297.583,58321.278,58929.337
40,cpREV+F+I+G4,29025.794,122,58295.589,58319.695,58932.564
41,mtREV,31328.340,101,62858.680,62874.955,63386.012
42,mtREV+I,30728.396,102,61660.791,61677.402,62193.344
43,mtREV+G4,29733.377,102,59670.754,59687.364,60203.307
44,mtREV+I+G4,29728.734,103,59663.468,59680.417,60201.241
45,mtREV+F,30300.993,120,60841.986,60865.274,61468.518
