No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6155.258,69,12448.516,12474.139,12731.593
2,Dayhoff+I,6067.195,70,12274.390,12300.826,12561.569
3,Dayhoff+G4,5930.273,70,12000.545,12026.981,12287.724
4,Dayhoff+I+G4,5931.327,71,12004.653,12031.917,12295.935
5,Dayhoff+F,6151.088,88,12478.177,12521.931,12839.202
6,Dayhoff+F+I,6060.542,89,12299.085,12343.959,12664.212
7,Dayhoff+F+G4,5918.978,89,12015.956,12060.830,12381.084
8,Dayhoff+F+I+G4,5919.912,90,12019.823,12065.835,12389.054
9,mtMAM,6669.776,69,13477.552,13503.175,13760.628
10,mtMAM+I,6522.828,70,13185.656,13212.092,13472.835
11,mtMAM+G4,6229.047,70,12598.095,12624.531,12885.274
12,mtMAM+I+G4,6229.858,71,12601.716,12628.980,12892.998
13,mtMAM+F,6451.996,88,13079.992,13123.746,13441.017
14,mtMAM+F+I,6316.149,89,12810.297,12855.171,13175.425
15,mtMAM+F+G4,6075.480,89,12328.960,12373.834,12694.088
16,mtMAM+F+I+G4,6076.138,90,12332.275,12378.287,12701.506
17,JTT,6055.556,69,12249.112,12274.736,12532.189
18,JTT+I,5965.033,70,12070.066,12096.502,12357.245
19,JTT+G4,5841.950,70,11823.901,11850.337,12111.080
20,JTT+I+G4,5842.397,71,11826.794,11854.058,12118.076
21,JTT+F,6052.597,88,12281.194,12324.948,12642.219
22,JTT+F+I,5961.880,89,12101.759,12146.633,12466.887
23,JTT+F+G4,5837.965,89,11853.931,11898.805,12219.059
24,JTT+F+I+G4,5838.405,90,11856.810,11902.822,12226.041
25,WAG,6143.588,69,12425.176,12450.799,12708.252
26,WAG+I,6051.640,70,12243.280,12269.717,12530.459
27,WAG+G4,5919.665,70,11979.329,12005.766,12266.508
28,WAG+I+G4,5920.103,71,11982.207,12009.471,12273.488
29,WAG+F,6144.642,88,12465.283,12509.037,12826.308
30,WAG+F+I,6051.843,89,12281.686,12326.560,12646.814
31,WAG+F+G4,5915.915,89,12009.830,12054.704,12374.958
32,WAG+F+I+G4,5916.353,90,12012.707,12058.718,12381.937
33,cpREV,6224.230,69,12586.460,12612.083,12869.536
34,cpREV+I,6125.635,70,12391.270,12417.706,12678.449
35,cpREV+G4,5968.695,70,12077.390,12103.826,12364.569
36,cpREV+I+G4,5969.071,71,12080.142,12107.406,12371.424
37,cpREV+F,6221.105,88,12618.210,12661.965,12979.236
38,cpREV+F+I,6123.794,89,12425.587,12470.461,12790.715
39,cpREV+F+G4,5960.664,89,12099.328,12144.202,12464.456
40,cpREV+F+I+G4,5961.047,90,12102.093,12148.104,12471.323
41,mtREV,6434.157,69,13006.315,13031.938,13289.391
42,mtREV+I,6327.305,70,12794.610,12821.046,13081.789
43,mtREV+G4,6120.768,70,12381.535,12407.971,12668.714
44,mtREV+I+G4,6121.004,71,12384.007,12411.271,12675.289
45,mtREV+F,6277.128,88,12730.256,12774.010,13091.281
46,mtREV+F+I,6178.680,89,12535.361,12580.234,12900.488
47,mtREV+F+G4,5989.571,89,12157.143,12202.016,12522.270
48,mtREV+F+I+G4,5989.881,90,12159.761,12205.773,12528.992
49,rtREV,6251.107,69,12640.215,12665.838,12923.291
50,rtREV+I,6147.995,70,12435.989,12462.425,12723.168
51,rtREV+G4,5998.024,70,12136.048,12162.484,12423.227
52,rtREV+I+G4,5998.235,71,12138.471,12165.735,12429.752
53,rtREV+F,6221.684,88,12619.368,12663.122,12980.393
54,rtREV+F+I,6116.667,89,12411.334,12456.208,12776.462
55,rtREV+F+G4,5967.374,89,12112.747,12157.621,12477.875
56,rtREV+F+I+G4,5967.573,90,12115.146,12161.157,12484.376
57,mtART,6692.452,69,13522.905,13548.528,13805.981
58,mtART+I,6534.235,70,13208.470,13234.907,13495.650
59,mtART+G4,6230.019,70,12600.037,12626.474,12887.217
60,mtART+I+G4,6230.309,71,12602.618,12629.882,12893.899
61,mtART+F,6464.312,88,13104.623,13148.378,13465.649
62,mtART+F+I,6335.461,89,12848.922,12893.796,13214.050
63,mtART+F+G4,6074.160,89,12326.321,12371.194,12691.448
64,mtART+F+I+G4,6074.401,90,12328.802,12374.813,12698.032
65,mtZOA,6441.959,69,13021.919,13047.542,13304.995
66,mtZOA+I,6315.937,70,12771.875,12798.311,13059.054
