No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,4323.188,59,8764.375,8797.615,8977.334
2,Dayhoff+I,4282.195,60,8684.391,8718.919,8900.959
3,Dayhoff+G4,4239.045,60,8598.091,8632.619,8814.659
4,Dayhoff+I+G4,4238.687,61,8599.375,8635.223,8819.552
5,Dayhoff+F,4287.194,78,8730.389,8793.915,9011.928
6,Dayhoff+F+I,4246.787,79,8651.573,8717.066,8936.722
7,Dayhoff+F+G4,4202.338,79,8562.675,8628.168,8847.824
8,Dayhoff+F+I+G4,4202.246,80,8564.491,8631.991,8853.249
9,mtMAM,4617.690,59,9353.380,9386.619,9566.339
10,mtMAM+I,4545.510,60,9211.021,9245.549,9427.589
11,mtMAM+G4,4378.307,60,8876.614,8911.143,9093.183
12,mtMAM+I+G4,4378.963,61,8879.925,8915.774,9100.103
13,mtMAM+F,4467.395,78,9090.790,9154.316,9372.329
14,mtMAM+F+I,4403.731,79,8965.463,9030.955,9250.611
15,mtMAM+F+G4,4290.328,79,8738.656,8804.149,9023.805
16,mtMAM+F+I+G4,4290.511,80,8741.023,8808.523,9029.780
17,JTT,4256.626,59,8631.251,8664.490,8844.210
18,JTT+I,4215.422,60,8550.844,8585.372,8767.412
19,JTT+G4,4178.462,60,8476.924,8511.452,8693.492
20,JTT+I+G4,4177.931,61,8477.861,8513.710,8698.039
21,JTT+F,4246.698,78,8649.397,8712.923,8930.936
22,JTT+F+I,4205.924,79,8569.848,8635.340,8854.997
23,JTT+F+G4,4164.727,79,8487.454,8552.946,8772.602
24,JTT+F+I+G4,4164.336,80,8488.672,8556.172,8777.429
25,WAG,4264.304,59,8646.607,8679.847,8859.566
26,WAG+I,4225.976,60,8571.953,8606.481,8788.521
27,WAG+G4,4192.753,60,8505.505,8540.034,8722.074
28,WAG+I+G4,4192.173,61,8506.345,8542.193,8726.523
29,WAG+F,4253.268,78,8662.535,8726.061,8944.074
30,WAG+F+I,4213.899,79,8585.797,8651.289,8870.945
31,WAG+F+G4,4174.834,79,8507.669,8573.161,8792.817
32,WAG+F+I+G4,4174.489,80,8508.977,8576.477,8797.735
33,cpREV,4278.876,59,8675.753,8708.992,8888.711
34,cpREV+I,4234.067,60,8588.135,8622.663,8804.703
35,cpREV+G4,4198.618,60,8517.235,8551.763,8733.803
36,cpREV+I+G4,4197.804,61,8517.608,8553.457,8737.786
37,cpREV+F,4266.548,78,8689.097,8752.622,8970.635
38,cpREV+F+I,4223.783,79,8605.566,8671.058,8890.714
39,cpREV+F+G4,4188.670,79,8535.340,8600.832,8820.488
40,cpREV+F+I+G4,4187.928,80,8535.855,8603.355,8824.613
41,mtREV,4455.020,59,9028.040,9061.279,9240.999
42,mtREV+I,4401.802,60,8923.603,8958.132,9140.172
43,mtREV+G4,4313.825,60,8747.651,8782.179,8964.219
44,mtREV+I+G4,4313.919,61,8749.839,8785.687,8970.017
45,mtREV+F,4321.353,78,8798.705,8862.231,9080.244
46,mtREV+F+I,4274.233,79,8706.466,8771.958,8991.614
47,mtREV+F+G4,4213.613,79,8585.226,8650.719,8870.375
48,mtREV+F+I+G4,4213.376,80,8586.753,8654.253,8875.510
49,rtREV,4369.709,59,8857.417,8890.657,9070.376
50,rtREV+I,4317.686,60,8755.372,8789.900,8971.940
51,rtREV+G4,4271.788,60,8663.576,8698.104,8880.144
52,rtREV+I+G4,4271.180,61,8664.360,8700.208,8884.538
53,rtREV+F,4358.507,78,8873.013,8936.539,9154.552
54,rtREV+F+I,4304.323,79,8766.645,8832.138,9051.794
55,rtREV+F+G4,4247.654,79,8653.308,8718.801,8938.457
56,rtREV+F+I+G4,4247.368,80,8654.736,8722.236,8943.494
57,mtART,4582.025,59,9282.050,9315.290,9495.009
58,mtART+I,4500.737,60,9121.473,9156.002,9338.042
59,mtART+G4,4347.954,60,8815.908,8850.436,9032.476
60,mtART+I+G4,4348.419,61,8818.838,8854.686,9039.016
61,mtART+F,4455.456,78,9066.912,9130.438,9348.451
62,mtART+F+I,4385.727,79,8929.454,8994.947,9214.603
63,mtART+F+G4,4278.289,79,8714.579,8780.071,8999.727
64,mtART+F+I+G4,4278.377,80,8716.755,8784.255,9005.512
65,mtZOA,4471.354,59,9060.709,9093.948,9273.668
66,mtZOA+I,4401.924,60,8923.848,8958.377,9140.417
67,mtZOA+G4,4284.463,60,8688.925,8723.454,8905.494
68,mtZOA+I+G4,4284.622,61,8691.245,8727.093,8911.422
69,mtZOA+F,4364.840,78,8885.681,8949.207,9167.220
70,mtZOA+F+I,4305.224,79,8768.447,8833.940,9053.596
71,mtZOA+F+G4,4227.825,79,8613.651,8679.143,8898.799
72,mtZOA+F+I+G4,4227.671,80,8615.342,8682.842,8904.100
73,VT,4280.097,59,8678.193,8711.433,8891.152
74,VT+I,4239.475,60,8598.950,8633.478,8815.518
75,VT+G4,4208.898,60,8537.796,8572.324,8754.364
76,VT+I+G4,4208.326,61,8538.652,8574.500,8758.829
77,VT+F,4281.168,78,8718.336,8781.862,8999.875
78,VT+F+I,4240.551,79,8639.103,8704.595,8924.251
79,VT+F+G4,4205.359,79,8568.718,8634.210,8853.866
80,VT+F+I+G4,4204.927,80,8569.855,8637.355,8858.612
81,LG,4294.489,59,8706.979,8740.218,8919.938
82,LG+I,4247.472,60,8614.944,8649.472,8831.512
83,LG+G4,4201.371,60,8522.743,8557.271,8739.311
84,LG+I+G4,4201.019,61,8524.038,8559.886,8744.216
85,LG+F,4303.151,78,8762.301,8825.827,9043.840
86,LG+F+I,4255.120,79,8668.239,8733.732,8953.388
87,LG+F+G4,4200.996,79,8559.991,8625.483,8845.139
88,LG+F+I+G4,4200.826,80,8561.653,8629.153,8850.410
89,DCMut,4323.232,59,8764.464,8797.704,8977.423
90,DCMut+I,4282.280,60,8684.559,8719.088,8901.128
91,DCMut+G4,4239.388,60,8598.777,8633.305,8815.345
92,DCMut+I+G4,4238.912,61,8599.824,8635.672,8820.002
93,DCMut+F,4287.310,78,8730.621,8794.147,9012.160
94,DCMut+F+I,4246.941,79,8651.881,8717.374,8937.030
95,DCMut+F+G4,4202.680,79,8563.360,8628.852,8848.509
96,DCMut+F+I+G4,4202.391,80,8564.783,8632.283,8853.541
97,PMB,4329.283,59,8776.565,8809.805,8989.524
98,PMB+I,4288.911,60,8697.821,8732.349,8914.389
99,PMB+G4,4252.677,60,8625.355,8659.883,8841.923
100,PMB+I+G4,4252.226,61,8626.452,8662.300,8846.630
101,PMB+F,4338.255,78,8832.511,8896.036,9114.049
102,PMB+F+I,4296.826,79,8751.651,8817.143,9036.799
103,PMB+F+G4,4256.256,79,8670.512,8736.004,8955.660
104,PMB+F+I+G4,4255.919,80,8671.838,8739.338,8960.596
105,HIVb,4339.602,59,8797.204,8830.443,9010.163
106,HIVb+I,4287.996,60,8695.992,8730.520,8912.560
107,HIVb+G4,4235.152,60,8590.303,8624.832,8806.872
108,HIVb+I+G4,4234.467,61,8590.935,8626.783,8811.113
109,HIVb+F,4338.438,78,8832.876,8896.402,9114.415
110,HIVb+F+I,4285.087,79,8728.174,8793.666,9013.322
111,HIVb+F+G4,4224.236,79,8606.472,8671.964,8891.620
112,HIVb+F+I+G4,4223.821,80,8607.642,8675.142,8896.400
113,HIVw,4479.368,59,9076.736,9109.975,9289.695
114,HIVw+I,4419.937,60,8959.874,8994.403,9176.443
115,HIVw+G4,4360.645,60,8841.289,8875.818,9057.858
116,HIVw+I+G4,4359.752,61,8841.505,8877.353,9061.683
117,HIVw+F,4410.224,78,8976.447,9039.973,9257.986
118,HIVw+F+I,4355.171,79,8868.343,8933.835,9153.491
119,HIVw+F+G4,4296.914,79,8751.827,8817.320,9036.976
120,HIVw+F+I+G4,4296.241,80,8752.482,8819.982,9041.240
121,JTTDCMut,4256.593,59,8631.185,8664.424,8844.144
122,JTTDCMut+I,4216.091,60,8552.182,8586.710,8768.750
123,JTTDCMut+G4,4178.827,60,8477.654,8512.183,8694.223
124,JTTDCMut+I+G4,4178.216,61,8478.431,8514.280,8698.609
125,JTTDCMut+F,4246.161,78,8648.323,8711.849,8929.862
126,JTTDCMut+F+I,4205.896,79,8569.792,8635.284,8854.940
127,JTTDCMut+F+G4,4164.522,79,8487.045,8552.537,8772.193
128,JTTDCMut+F+I+G4,4164.107,80,8488.214,8555.714,8776.971
129,FLU,4354.910,59,8827.819,8861.059,9040.778
130,FLU+I,4305.528,60,8731.055,8765.584,8947.624
131,FLU+G4,4238.146,60,8596.292,8630.820,8812.860
132,FLU+I+G4,4238.008,61,8598.016,8633.864,8818.194
133,FLU+F,4341.290,78,8838.581,8902.107,9120.120
134,FLU+F+I,4291.683,79,8741.366,8806.858,9026.514
135,FLU+F+G4,4211.329,79,8580.658,8646.150,8865.806
136,FLU+F+I+G4,4211.471,80,8582.943,8650.443,8871.700
137,Blosum62,4329.760,59,8777.520,8810.759,8990.479
138,Blosum62+I,4287.240,60,8694.480,8729.008,8911.048
139,Blosum62+G4,4249.873,60,8619.745,8654.274,8836.314
140,Blosum62+I+G4,4249.299,61,8620.599,8656.447,8840.776
141,Blosum62+F,4336.375,78,8828.751,8892.277,9110.290
142,Blosum62+F+I,4293.441,79,8744.883,8810.375,9030.031
143,Blosum62+F+G4,4253.266,79,8664.533,8730.025,8949.681
144,Blosum62+F+I+G4,4252.805,80,8665.611,8733.111,8954.368
145,mtMet,4448.037,59,9014.075,9047.314,9227.034
146,mtMet+I,4389.552,60,8899.103,8933.632,9115.672
147,mtMet+G4,4295.947,60,8711.894,8746.422,8928.462
148,mtMet+I+G4,4296.050,61,8714.100,8749.949,8934.278
149,mtMet+F,4338.521,78,8833.043,8896.569,9114.582
150,mtMet+F+I,4285.882,79,8729.764,8795.256,9014.912
151,mtMet+F+G4,4222.522,79,8603.044,8668.537,8888.193
152,mtMet+F+I+G4,4222.192,80,8604.384,8671.884,8893.141
153,mtVer,4495.956,59,9109.911,9143.151,9322.870
154,mtVer+I,4436.038,60,8992.076,9026.604,9208.644
155,mtVer+G4,4325.143,60,8770.285,8804.814,8986.854
156,mtVer+I+G4,4325.394,61,8772.789,8808.637,8992.966
157,mtVer+F,4380.013,78,8916.026,8979.551,9197.564
158,mtVer+F+I,4323.762,79,8805.523,8871.016,9090.672
159,mtVer+F+G4,4255.936,79,8669.872,8735.364,8955.021
160,mtVer+F+I+G4,4255.741,80,8671.483,8738.983,8960.240
161,mtInv,4457.357,59,9032.713,9065.953,9245.672
162,mtInv+I,4400.055,60,8920.111,8954.639,9136.679
163,mtInv+G4,4321.811,60,8763.621,8798.149,8980.189
164,mtInv+I+G4,4321.740,61,8765.480,8801.328,8985.658
165,mtInv+F,4313.818,78,8783.636,8847.162,9065.175
166,mtInv+F+I,4262.824,79,8683.649,8749.141,8968.797
167,mtInv+F+G4,4211.275,79,8580.550,8646.042,8865.699
168,mtInv+F+I+G4,4210.756,80,8581.513,8649.013,8870.271
