No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,26707.569,107,53629.138,53671.624,54108.503
2,Dayhoff+I,26575.962,108,53367.924,53411.283,53851.769
3,Dayhoff+G4,25793.925,108,51803.850,51847.209,52287.695
4,Dayhoff+I+G4,25787.579,109,51793.158,51837.402,52281.483
5,Dayhoff+F,26746.590,126,53745.180,53806.140,54309.666
6,Dayhoff+F+I,26602.264,127,53458.529,53520.575,54027.494
7,Dayhoff+F+G4,25788.798,127,51831.595,51893.641,52400.561
8,Dayhoff+F+I+G4,25781.711,128,51819.421,51882.564,52392.867
9,mtMAM,29057.642,107,58329.285,58371.770,58808.650
10,mtMAM+I,28843.733,108,57903.465,57946.824,58387.310
11,mtMAM+G4,27105.601,108,54427.201,54470.560,54911.046
12,mtMAM+I+G4,27096.502,109,54411.004,54455.247,54899.328
13,mtMAM+F,27573.987,126,55399.974,55460.934,55964.460
14,mtMAM+F+I,27395.372,127,55044.744,55106.790,55613.709
15,mtMAM+F+G4,26169.918,127,52593.837,52655.882,53162.802
16,mtMAM+F+I+G4,26164.796,128,52585.591,52648.735,53159.037
17,JTT,26155.637,107,52525.273,52567.759,53004.638
18,JTT+I,26011.552,108,52239.104,52282.463,52722.949
19,JTT+G4,25247.487,108,50710.974,50754.333,51194.819
20,JTT+I+G4,25242.157,109,50702.314,50746.558,51190.639
21,JTT+F,26178.395,126,52608.790,52669.750,53173.275
22,JTT+F+I,26027.448,127,52308.896,52370.941,52877.861
23,JTT+F+G4,25265.930,127,50785.859,50847.905,51354.825
24,JTT+F+I+G4,25259.805,128,50775.609,50838.753,51349.055
25,WAG,26534.258,107,53282.515,53325.001,53761.880
26,WAG+I,26380.387,108,52976.775,53020.134,53460.619
27,WAG+G4,25648.490,108,51512.980,51556.339,51996.825
28,WAG+I+G4,25641.491,109,51500.982,51545.225,51989.307
29,WAG+F,26614.965,126,53481.930,53542.890,54046.416
30,WAG+F+I,26455.250,127,53164.499,53226.545,53733.465
31,WAG+F+G4,25698.279,127,51650.558,51712.603,52219.523
32,WAG+F+I+G4,25690.745,128,51637.489,51700.633,52210.935
33,cpREV,26737.403,107,53688.806,53731.292,54168.171
34,cpREV+I,26577.135,108,53370.271,53413.630,53854.116
35,cpREV+G4,25749.809,108,51715.618,51758.978,52199.463
36,cpREV+I+G4,25742.010,109,51702.019,51746.263,52190.344
37,cpREV+F,26859.938,126,53971.877,54032.837,54536.363
38,cpREV+F+I,26702.022,127,53658.045,53720.090,54227.010
39,cpREV+F+G4,25857.079,127,51968.158,52030.204,52537.124
40,cpREV+F+I+G4,25849.108,128,51954.216,52017.360,52527.662
41,mtREV,28021.477,107,56256.955,56299.440,56736.320
42,mtREV+I,27846.923,108,55909.847,55953.206,56393.692
43,mtREV+G4,26725.770,108,53667.539,53710.898,54151.384
44,mtREV+I+G4,26720.983,109,53659.967,53704.210,54148.292
45,mtREV+F,26927.287,126,54106.574,54167.534,54671.059
46,mtREV+F+I,26775.537,127,53805.074,53867.120,54374.040
47,mtREV+F+G4,25898.260,127,52050.520,52112.566,52619.486
48,mtREV+F+I+G4,25891.977,128,52039.954,52103.097,52613.399
49,rtREV,26986.129,107,54186.257,54228.743,54665.622
50,rtREV+I,26819.066,108,53854.133,53897.492,54337.978
51,rtREV+G4,25981.873,108,52179.747,52223.106,52663.591
52,rtREV+I+G4,25975.101,109,52168.202,52212.445,52656.527
53,rtREV+F,26856.192,126,53964.384,54025.344,54528.870
54,rtREV+F+I,26692.878,127,53639.756,53701.802,54208.722
55,rtREV+F+G4,25859.392,127,51972.784,52034.830,52541.749
56,rtREV+F+I+G4,25853.459,128,51962.918,52026.062,52536.364
57,mtART,29357.251,107,58928.503,58970.988,59407.867
58,mtART+I,29108.614,108,58433.227,58476.587,58917.072
59,mtART+G4,27384.031,108,54984.063,55027.422,55467.907
60,mtART+I+G4,27376.649,109,54971.299,55015.542,55459.624
61,mtART+F,27933.873,126,56119.746,56180.706,56684.232
62,mtART+F+I,27746.046,127,55746.091,55808.137,56315.057
63,mtART+F+G4,26502.947,127,53259.894,53321.939,53828.859
64,mtART+F+I+G4,26498.872,128,53253.744,53316.887,53827.189
65,mtZOA,28149.226,107,56512.451,56554.937,56991.816
66,mtZOA+I,27950.217,108,56116.433,56159.792,56600.278
67,mtZOA+G4,26549.748,108,53315.497,53358.856,53799.342
68,mtZOA+I+G4,26544.656,109,53307.313,53351.556,53795.637
69,mtZOA+F,27164.395,126,54580.789,54641.749,55145.275
70,mtZOA+F+I,27002.780,127,54259.559,54321.605,54828.525
71,mtZOA+F+G4,25972.976,127,52199.951,52261.997,52768.917
72,mtZOA+F+I+G4,25969.445,128,52194.891,52258.034,52768.337
73,VT,26485.946,107,53185.892,53228.378,53665.257
74,VT+I,26331.551,108,52879.101,52922.460,53362.946
75,VT+G4,25623.271,108,51462.543,51505.902,51946.388
76,VT+I+G4,25616.593,109,51451.186,51495.430,51939.511
77,VT+F,26516.267,126,53284.534,53345.494,53849.020
78,VT+F+I,26361.184,127,52976.368,53038.413,53545.333
79,VT+F+G4,25654.901,127,51563.802,51625.848,52132.768
80,VT+F+I+G4,25648.082,128,51552.165,51615.308,52125.610
81,LG,26651.143,107,53516.286,53558.771,53995.650
82,LG+I,26481.639,108,53179.278,53222.637,53663.123
83,LG+G4,25633.950,108,51483.900,51527.259,51967.745
84,LG+I+G4,25627.911,109,51473.822,51518.066,51962.147
85,LG+F,26610.704,126,53473.407,53534.367,54037.893
86,LG+F+I,26445.203,127,53144.406,53206.452,53713.372
87,LG+F+G4,25612.852,127,51479.703,51541.749,52048.669
88,LG+F+I+G4,25607.189,128,51470.378,51533.521,52043.823
89,DCMut,26707.380,107,53628.761,53671.246,54108.125
90,DCMut+I,26575.673,108,53367.347,53410.706,53851.191
91,DCMut+G4,25795.260,108,51806.520,51849.879,52290.364
92,DCMut+I+G4,25788.904,109,51795.808,51840.052,52284.133
93,DCMut+F,26746.118,126,53744.236,53805.196,54308.721
94,DCMut+F+I,26601.750,127,53457.499,53519.545,54026.465
95,DCMut+F+G4,25790.027,127,51834.054,51896.100,52403.020
96,DCMut+F+I+G4,25782.946,128,51821.892,51885.036,52395.338
97,PMB,26886.027,107,53986.054,54028.539,54465.419
98,PMB+I,26713.292,108,53642.584,53685.943,54126.429
99,PMB+G4,25976.148,108,52168.295,52211.654,52652.140
100,PMB+I+G4,25968.313,109,52154.626,52198.869,52642.950
101,PMB+F,26988.378,126,54228.756,54289.716,54793.241
102,PMB+F+I,26819.651,127,53893.303,53955.348,54462.268
103,PMB+F+G4,26084.907,127,52423.815,52485.860,52992.780
104,PMB+F+I+G4,26077.344,128,52410.689,52473.832,52984.134
105,HIVb,26779.405,107,53772.810,53815.295,54252.175
106,HIVb+I,26601.622,108,53419.245,53462.604,53903.089
107,HIVb+G4,25600.957,108,51417.915,51461.274,51901.760
108,HIVb+I+G4,25593.931,109,51405.862,51450.105,51894.187
109,HIVb+F,26670.233,126,53592.465,53653.425,54156.951
110,HIVb+F+I,26486.435,127,53226.869,53288.915,53795.835
