No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,8934.377,31,17930.755,17933.694,18072.147
2,Dayhoff+I,8798.611,32,17661.222,17664.356,17807.175
3,Dayhoff+G4,8676.872,32,17417.744,17420.877,17563.697
4,Dayhoff+I+G4,8677.651,33,17421.302,17424.636,17571.816
5,Dayhoff+F,8962.453,50,18024.905,18032.680,18252.957
6,Dayhoff+F+I,8822.490,51,17746.980,17755.078,17979.593
7,Dayhoff+F+G4,8697.325,51,17496.649,17504.747,17729.262
8,Dayhoff+F+I+G4,8698.113,52,17500.226,17508.655,17737.400
9,mtMAM,9460.257,31,18982.513,18985.453,19123.905
10,mtMAM+I,9274.204,32,18612.408,18615.541,18758.361
11,mtMAM+G4,9061.826,32,18187.652,18190.786,18333.605
12,mtMAM+I+G4,9061.122,33,18188.243,18191.578,18338.757
13,mtMAM+F,9076.846,50,18253.692,18261.466,18481.743
14,mtMAM+F+I,8914.758,51,17931.515,17939.613,18164.128
15,mtMAM+F+G4,8771.522,51,17645.044,17653.142,17877.656
16,mtMAM+F+I+G4,8771.557,52,17647.114,17655.542,17884.287
17,JTT,8626.385,31,17314.770,17317.709,17456.162
18,JTT+I,8508.645,32,17081.289,17084.423,17227.242
19,JTT+G4,8430.242,32,16924.484,16927.617,17070.437
20,JTT+I+G4,8430.486,33,16926.972,16930.306,17077.486
21,JTT+F,8653.755,50,17407.510,17415.284,17635.561
22,JTT+F+I,8532.676,51,17167.352,17175.450,17399.965
23,JTT+F+G4,8453.393,51,17008.786,17016.883,17241.398
24,JTT+F+I+G4,8453.746,52,17011.491,17019.920,17248.665
25,WAG,8833.688,31,17729.375,17732.314,17870.767
26,WAG+I,8709.832,32,17483.664,17486.797,17629.617
27,WAG+G4,8613.257,32,17290.515,17293.648,17436.468
28,WAG+I+G4,8613.993,33,17293.986,17297.320,17444.500
29,WAG+F,8883.869,50,17867.738,17875.513,18095.790
30,WAG+F+I,8756.998,51,17615.997,17624.095,17848.609
31,WAG+F+G4,8652.590,51,17407.179,17415.277,17639.792
32,WAG+F+I+G4,8653.438,52,17410.875,17419.303,17648.049
33,cpREV,8875.452,31,17812.904,17815.844,17954.296
34,cpREV+I,8745.872,32,17555.744,17558.877,17701.697
35,cpREV+G4,8623.268,32,17310.536,17313.670,17456.489
36,cpREV+I+G4,8624.073,33,17314.146,17317.481,17464.660
37,cpREV+F,8955.629,50,18011.258,18019.032,18239.309
