No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,35751.145,119,71740.290,71755.922,72403.601
2,Dayhoff+I,35639.436,120,71518.872,71534.776,72187.758
3,Dayhoff+G4,35064.648,120,70369.296,70385.200,71038.182
4,Dayhoff+I+G4,35053.543,121,70349.086,70365.263,71023.545
5,Dayhoff+F,35613.457,138,71502.915,71524.134,72272.133
6,Dayhoff+F+I,35495.506,139,71269.012,71290.550,72043.804
7,Dayhoff+F+G4,34890.418,139,70058.836,70080.374,70833.628
8,Dayhoff+F+I+G4,34878.889,140,70037.777,70059.638,70818.144
9,mtMAM,39063.037,119,78364.073,78379.705,79027.385
10,mtMAM+I,38754.688,120,77749.377,77765.280,78418.262
11,mtMAM+G4,36858.466,120,73956.932,73972.836,74625.818
12,mtMAM+I+G4,36839.568,121,73921.137,73937.314,74595.596
13,mtMAM+F,37006.682,138,74289.363,74310.582,75058.581
14,mtMAM+F+I,36792.616,139,73863.233,73884.771,74638.025
15,mtMAM+F+G4,35508.021,139,71294.041,71315.580,72068.834
16,mtMAM+F+I+G4,35492.888,140,71265.776,71287.637,72046.143
17,JTT,34963.023,119,70164.046,70179.678,70827.357
18,JTT+I,34829.836,120,69899.672,69915.576,70568.558
19,JTT+G4,34283.910,120,68807.821,68823.724,69476.706
20,JTT+I+G4,34268.569,121,68779.138,68795.316,69453.597
21,JTT+F,34760.111,138,69796.221,69817.440,70565.439
22,JTT+F+I,34630.367,139,69538.734,69560.272,70313.526
23,JTT+F+G4,34085.251,139,68448.502,68470.041,69223.294
24,JTT+F+I+G4,34070.447,140,68420.894,68442.755,69201.261
25,WAG,35347.427,119,70932.853,70948.486,71596.165
26,WAG+I,35226.053,120,70692.107,70708.010,71360.992
27,WAG+G4,34692.637,120,69625.275,69641.179,70294.160
28,WAG+I+G4,34677.400,121,69596.801,69612.978,70271.260
29,WAG+F,35238.553,138,70753.106,70774.325,71522.324
30,WAG+F+I,35118.118,139,70514.237,70535.775,71289.029
31,WAG+F+G4,34565.762,139,69409.524,69431.062,70184.316
32,WAG+F+I+G4,34551.138,140,69382.276,69404.136,70162.642
33,cpREV,35529.388,119,71296.776,71312.408,71960.087
34,cpREV+I,35392.077,120,71024.153,71040.057,71693.039
35,cpREV+G4,34717.183,120,69674.366,69690.270,70343.251
36,cpREV+I+G4,34702.367,121,69646.734,69662.912,70321.194
37,cpREV+F,35404.692,138,71085.383,71106.602,71854.601
38,cpREV+F+I,35284.452,139,70846.903,70868.442,71621.695
39,cpREV+F+G4,34625.593,139,69529.186,69550.724,70303.978
40,cpREV+F+I+G4,34612.801,140,69505.603,69527.463,70285.969
41,mtREV,37537.471,119,75312.942,75328.574,75976.253
42,mtREV+I,37341.528,120,74923.057,74938.961,75591.942
43,mtREV+G4,36253.533,120,72747.066,72762.970,73415.951
44,mtREV+I+G4,36238.964,121,72719.928,72736.105,73394.387
45,mtREV+F,35995.621,138,72267.243,72288.462,73036.461
46,mtREV+F+I,35856.851,139,71991.702,72013.241,72766.494
47,mtREV+F+G4,35055.034,139,70388.069,70409.607,71162.861
48,mtREV+F+I+G4,35044.009,140,70368.018,70389.878,71148.384
49,rtREV,36092.858,119,72423.717,72439.349,73087.028
50,rtREV+I,35942.467,120,72124.933,72140.837,72793.819
51,rtREV+G4,35237.913,120,70715.825,70731.729,71384.711
52,rtREV+I+G4,35224.792,121,70691.584,70707.761,71366.043
53,rtREV+F,35913.750,138,72103.500,72124.719,72872.719
54,rtREV+F+I,35765.814,139,71809.628,71831.166,72584.420
55,rtREV+F+G4,35069.137,139,70416.273,70437.812,71191.066
56,rtREV+F+I+G4,35055.795,140,70391.589,70413.450,71171.955
57,mtART,39615.566,119,79469.132,79484.764,80132.443
58,mtART+I,39318.970,120,78877.941,78893.845,79546.826
59,mtART+G4,37489.561,120,75219.122,75235.026,75888.008
60,mtART+I+G4,37474.222,121,75190.444,75206.622,75864.904
61,mtART+F,37507.994,138,75291.988,75313.207,76061.206
62,mtART+F+I,37299.589,139,74877.178,74898.717,75651.971
63,mtART+F+G4,35985.162,139,72248.324,72269.863,73023.116
64,mtART+F+I+G4,35973.621,140,72227.241,72249.102,73007.608
65,mtZOA,38289.548,119,76817.097,76832.729,77480.408
66,mtZOA+I,38043.566,120,76327.132,76343.036,76996.018
67,mtZOA+G4,36580.584,120,73401.168,73417.072,74070.054
68,mtZOA+I+G4,36566.919,121,73375.837,73392.015,74050.297
69,mtZOA+F,36594.832,138,73465.664,73486.883,74234.882
70,mtZOA+F+I,36422.238,139,73122.476,73144.015,73897.268
71,mtZOA+F+G4,35410.189,139,71098.377,71119.916,71873.170
72,mtZOA+F+I+G4,35399.779,140,71079.558,71101.418,71859.924
73,VT,35282.188,119,70802.376,70818.009,71465.688
74,VT+I,35151.865,120,70543.730,70559.634,71212.616
75,VT+G4,34646.655,120,69533.310,69549.214,70202.196
