No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5490.990,61,11103.980,11134.480,11331.911
2,Dayhoff+I,5410.066,62,10944.133,10975.760,11175.800
3,Dayhoff+G4,5330.124,62,10784.248,10815.876,11015.916
4,Dayhoff+I+G4,5328.653,63,10783.306,10816.086,11018.710
5,Dayhoff+F,5427.917,80,11015.833,11072.427,11314.759
6,Dayhoff+F+I,5350.736,81,10863.471,10921.734,11166.133
7,Dayhoff+F+G4,5275.693,81,10713.386,10771.649,11016.048
8,Dayhoff+F+I+G4,5274.086,82,10712.171,10772.136,11018.570
9,mtMAM,5809.426,61,11740.851,11771.351,11968.782
10,mtMAM+I,5714.859,62,11553.719,11585.346,11785.386
11,mtMAM+G4,5520.252,62,11164.503,11196.131,11396.171
12,mtMAM+I+G4,5518.905,63,11163.811,11196.591,11399.215
13,mtMAM+F,5703.552,80,11567.105,11623.699,11866.031
14,mtMAM+F+I,5601.720,81,11365.440,11423.703,11668.102
15,mtMAM+F+G4,5432.823,81,11027.646,11085.909,11330.308
16,mtMAM+F+I+G4,5431.012,82,11026.024,11085.989,11332.423
17,JTT,5386.539,61,10895.077,10925.577,11123.008
18,JTT+I,5310.638,62,10745.276,10776.903,10976.943
19,JTT+G4,5247.670,62,10619.340,10650.967,10851.007
20,JTT+I+G4,5245.992,63,10617.984,10650.764,10853.388
21,JTT+F,5367.197,80,10894.394,10950.988,11193.320
22,JTT+F+I,5294.042,81,10750.083,10808.346,11052.745
23,JTT+F+G4,5227.159,81,10616.317,10674.580,10918.980
24,JTT+F+I+G4,5225.633,82,10615.266,10675.230,10921.665
25,WAG,5403.897,61,10929.795,10960.295,11157.725
26,WAG+I,5328.767,62,10781.534,10813.162,11013.202
27,WAG+G4,5268.026,62,10660.053,10691.680,10891.720
28,WAG+I+G4,5266.276,63,10658.552,10691.332,10893.956
29,WAG+F,5368.605,80,10897.210,10953.804,11196.136
30,WAG+F+I,5294.961,81,10751.922,10810.186,11054.585
31,WAG+F+G4,5233.137,81,10628.273,10686.537,10930.936
32,WAG+F+I+G4,5231.418,82,10626.835,10686.800,10933.234
33,cpREV,5468.179,61,11058.358,11088.858,11286.289
34,cpREV+I,5388.624,62,10901.249,10932.876,11132.916
35,cpREV+G4,5307.436,62,10738.871,10770.499,10970.539
36,cpREV+I+G4,5306.436,63,10738.871,10771.652,10974.276
37,cpREV+F,5421.933,80,11003.867,11060.460,11302.792
38,cpREV+F+I,5344.642,81,10851.283,10909.546,11153.946
39,cpREV+F+G4,5263.636,81,10689.272,10747.535,10991.934
40,cpREV+F+I+G4,5262.738,82,10689.477,10749.441,10995.876
41,mtREV,5604.473,61,11330.946,11361.446,11558.877
42,mtREV+I,5525.262,62,11174.523,11206.151,11406.191
43,mtREV+G4,5407.901,62,10939.803,10971.430,11171.470
44,mtREV+I+G4,5407.427,63,10940.855,10973.635,11176.259
45,mtREV+F,5492.975,80,11145.950,11202.544,11444.876
46,mtREV+F+I,5413.054,81,10988.107,11046.370,11290.770
47,mtREV+F+G4,5304.155,81,10770.310,10828.574,11072.973
48,mtREV+F+I+G4,5303.344,82,10770.689,10830.653,11077.088
49,rtREV,5520.511,61,11163.021,11193.521,11390.952
50,rtREV+I,5438.733,62,11001.466,11033.094,11233.134
51,rtREV+G4,5364.453,62,10852.907,10884.534,11084.574
52,rtREV+I+G4,5363.035,63,10852.071,10884.851,11087.475
53,rtREV+F,5481.798,80,11123.596,11180.190,11422.522
54,rtREV+F+I,5396.224,81,10954.448,11012.711,11257.110
55,rtREV+F+G4,5313.562,81,10789.125,10847.388,11091.787
56,rtREV+F+I+G4,5312.287,82,10788.574,10848.539,11094.973
57,mtART,5832.643,61,11787.285,11817.785,12015.216
58,mtART+I,5729.308,62,11582.616,11614.244,11814.284
59,mtART+G4,5531.231,62,11186.462,11218.090,11418.130
60,mtART+I+G4,5530.955,63,11187.911,11220.691,11423.315
61,mtART+F,5753.251,80,11666.502,11723.096,11965.428
62,mtART+F+I,5655.531,81,11473.062,11531.325,11775.724
63,mtART+F+G4,5473.474,81,11108.948,11167.212,11411.611
64,mtART+F+I+G4,5472.980,82,11109.959,11169.924,11416.358
65,mtZOA,5630.305,61,11382.611,11413.111,11610.542
66,mtZOA+I,5540.579,62,11205.157,11236.785,11436.825
67,mtZOA+G4,5397.365,62,10918.729,10950.357,11150.397
68,mtZOA+I+G4,5396.591,63,10919.182,10951.963,11154.586
69,mtZOA+F,5591.319,80,11342.639,11399.233,11641.565
70,mtZOA+F+I,5504.251,81,11170.503,11228.766,11473.165
71,mtZOA+F+G4,5372.085,81,10906.171,10964.434,11208.833
72,mtZOA+F+I+G4,5371.729,82,10907.458,10967.423,11213.857
73,VT,5413.778,61,10949.557,10980.057,11177.488
74,VT+I,5340.311,62,10804.623,10836.250,11036.290
75,VT+G4,5286.122,62,10696.243,10727.871,10927.911
76,VT+I+G4,5284.244,63,10694.488,10727.269,10929.892
77,VT+F,5384.270,80,10928.539,10985.133,11227.465
78,VT+F+I,5311.931,81,10785.862,10844.126,11088.525
79,VT+F+G4,5255.226,81,10672.451,10730.714,10975.113
80,VT+F+I+G4,5253.418,82,10670.836,10730.801,10977.235
81,LG,5446.206,61,11014.411,11044.911,11242.342
82,LG+I,5366.023,62,10856.046,10887.674,11087.713
83,LG+G4,5295.774,62,10715.548,10747.175,10947.215
84,LG+I+G4,5294.503,63,10715.005,10747.786,10950.409
85,LG+F,5424.774,80,11009.548,11066.142,11308.474
86,LG+F+I,5344.206,81,10850.413,10908.676,11153.075
87,LG+F+G4,5265.843,81,10693.686,10751.950,10996.349
88,LG+F+I+G4,5264.802,82,10693.604,10753.569,11000.003
89,DCMut,5490.974,61,11103.948,11134.448,11331.879
90,DCMut+I,5410.094,62,10944.187,10975.815,11175.855
91,DCMut+G4,5330.596,62,10785.192,10816.819,11016.859
92,DCMut+I+G4,5329.018,63,10784.037,10816.817,11019.441
93,DCMut+F,5428.084,80,11016.167,11072.761,11315.093
94,DCMut+F+I,5350.893,81,10863.785,10922.049,11166.448
95,DCMut+F+G4,5276.205,81,10714.409,10772.672,11017.071
96,DCMut+F+I+G4,5274.534,82,10713.069,10773.034,11019.468
97,PMB,5441.229,61,11004.458,11034.958,11232.388
98,PMB+I,5365.876,62,10855.752,10887.379,11087.419
99,PMB+G4,5312.359,62,10748.717,10780.345,10980.385
100,PMB+I+G4,5310.113,63,10746.227,10779.007,10981.631
101,PMB+F,5436.932,80,11033.865,11090.459,11332.790
102,PMB+F+I,5361.458,81,10884.917,10943.180,11187.579
103,PMB+F+G4,5303.087,81,10768.174,10826.438,11070.837
104,PMB+F+I+G4,5301.026,82,10766.053,10826.018,11072.452
105,HIVb,5576.345,61,11274.690,11305.190,11502.621
106,HIVb+I,5473.504,62,11071.007,11102.635,11302.675
107,HIVb+G4,5379.389,62,10882.779,10914.406,11114.446
108,HIVb+I+G4,5377.738,63,10881.477,10914.257,11116.881
109,HIVb+F,5537.535,80,11235.071,11291.665,11533.997
110,HIVb+F+I,5434.115,81,11030.230,11088.493,11332.892
111,HIVb+F+G4,5332.557,81,10827.115,10885.378,11129.777
112,HIVb+F+I+G4,5331.234,82,10826.467,10886.432,11132.866
113,HIVw,5729.468,61,11580.936,11611.436,11808.867
114,HIVw+I,5632.581,62,11389.162,11420.790,11620.830
115,HIVw+G4,5524.669,62,11173.338,11204.965,11405.005
116,HIVw+I+G4,5523.205,63,11172.409,11205.190,11407.814
117,HIVw+F,5589.561,80,11339.121,11395.715,11638.047
118,HIVw+F+I,5501.408,81,11164.817,11223.080,11467.479
119,HIVw+F+G4,5400.664,81,10963.327,11021.590,11265.989
120,HIVw+F+I+G4,5399.518,82,10963.036,11023.001,11269.435
121,JTTDCMut,5388.923,61,10899.846,10930.346,11127.777
122,JTTDCMut+I,5313.026,62,10750.053,10781.680,10981.720
123,JTTDCMut+G4,5249.675,62,10623.350,10654.978,10855.018
124,JTTDCMut+I+G4,5247.979,63,10621.958,10654.738,10857.362
125,JTTDCMut+F,5368.456,80,10896.911,10953.505,11195.837
126,JTTDCMut+F+I,5295.302,81,10752.605,10810.868,11055.267
127,JTTDCMut+F+G4,5228.158,81,10618.317,10676.580,10920.979
128,JTTDCMut+F+I+G4,5226.646,82,10617.293,10677.258,10923.692
129,FLU,5537.415,61,11196.830,11227.330,11424.761
130,FLU+I,5442.750,62,11009.500,11041.128,11241.167
131,FLU+G4,5350.159,62,10824.318,10855.946,11055.986
132,FLU+I+G4,5348.140,63,10822.280,10855.060,11057.684
133,FLU+F,5492.367,80,11144.734,11201.328,11443.660
134,FLU+F+I,5403.012,81,10968.024,11026.287,11270.687
135,FLU+F+G4,5298.623,81,10759.246,10817.510,11061.909
136,FLU+F+I+G4,5296.897,82,10757.794,10817.758,11064.193
137,Blosum62,5459.356,61,11040.712,11071.212,11268.643
138,Blosum62+I,5387.369,62,10898.738,10930.366,11130.406
139,Blosum62+G4,5329.154,62,10782.309,10813.936,11013.976
140,Blosum62+I+G4,5327.433,63,10780.866,10813.647,11016.270
141,Blosum62+F,5435.140,80,11030.279,11086.873,11329.205
142,Blosum62+F+I,5362.403,81,10886.806,10945.069,11189.468
143,Blosum62+F+G4,5300.272,81,10762.543,10820.806,11065.205
144,Blosum62+F+I+G4,5298.688,82,10761.377,10821.341,11067.776
145,mtMet,5591.609,61,11305.218,11335.718,11533.149
146,mtMet+I,5508.767,62,11141.534,11173.162,11373.202
147,mtMet+G4,5396.224,62,10916.448,10948.076,11148.116
148,mtMet+I+G4,5395.150,63,10916.300,10949.081,11151.704
149,mtMet+F,5505.228,80,11170.456,11227.050,11469.382
150,mtMet+F+I,5422.643,81,11007.286,11065.549,11309.948
151,mtMet+F+G4,5317.313,81,10796.626,10854.889,11099.289
152,mtMet+F+I+G4,5316.322,82,10796.643,10856.608,11103.042
153,mtVer,5634.803,61,11391.605,11422.105,11619.536
154,mtVer+I,5550.889,62,11225.778,11257.405,11457.445
155,mtVer+G4,5420.475,62,10964.950,10996.577,11196.617
156,mtVer+I+G4,5419.240,63,10964.480,10997.260,11199.884
157,mtVer+F,5547.008,80,11254.017,11310.611,11552.942
158,mtVer+F+I,5456.320,81,11074.639,11132.902,11377.302
159,mtVer+F+G4,5343.443,81,10848.885,10907.148,11151.548
160,mtVer+F+I+G4,5342.381,82,10848.761,10908.726,11155.160
161,mtInv,5625.596,61,11373.191,11403.691,11601.122
162,mtInv+I,5542.851,62,11209.702,11241.329,11441.369
163,mtInv+G4,5442.875,62,11009.751,11041.378,11241.418
164,mtInv+I+G4,5441.998,63,11009.997,11042.777,11245.401
165,mtInv+F,5474.712,80,11109.423,11166.017,11408.349
166,mtInv+F+I,5396.875,81,10955.749,11014.012,11258.412
167,mtInv+F+G4,5303.176,81,10768.352,10826.615,11071.014
168,mtInv+F+I+G4,5302.492,82,10768.983,10828.948,11075.382
