No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6085.654,111,12393.309,12514.008,12810.897
2,Dayhoff+I,6016.313,112,12256.626,12380.099,12677.976
3,Dayhoff+G4,5884.298,112,11992.596,12116.069,12413.946
4,Dayhoff+I+G4,5884.352,113,11994.704,12120.998,12419.815
5,Dayhoff+F,6110.129,130,12480.259,12662.398,12969.326
6,Dayhoff+F+I,6043.610,131,12349.220,12535.155,12842.048
7,Dayhoff+F+G4,5911.571,131,12085.141,12271.077,12577.970
8,Dayhoff+F+I+G4,5911.729,132,12087.458,12277.252,12584.048
9,mtMAM,6594.014,111,13410.028,13530.727,13827.616
10,mtMAM+I,6489.954,112,13203.909,13327.382,13625.259
11,mtMAM+G4,6212.496,112,12648.992,12772.465,13070.342
12,mtMAM+I+G4,6208.117,113,12642.234,12768.528,13067.346
13,mtMAM+F,6340.271,130,12940.542,13122.681,13429.609
14,mtMAM+F+I,6248.296,131,12758.593,12944.528,13251.422
15,mtMAM+F+G4,6026.833,131,12315.665,12501.601,12808.494
16,mtMAM+F+I+G4,6023.032,132,12310.064,12499.859,12806.655
17,JTT,5991.187,111,12204.374,12325.073,12621.962
18,JTT+I,5914.898,112,12053.796,12177.269,12475.146
19,JTT+G4,5789.136,112,11802.271,11925.745,12223.621
20,JTT+I+G4,5789.219,113,11804.438,11930.732,12229.550
21,JTT+F,6025.103,130,12310.206,12492.345,12799.273
22,JTT+F+I,5949.106,131,12160.212,12346.148,12653.041
23,JTT+F+G4,5822.409,131,11906.818,12092.753,12399.647
24,JTT+F+I+G4,5822.487,132,11908.974,12098.768,12405.565
25,WAG,6084.350,111,12390.701,12511.400,12808.288
26,WAG+I,6009.001,112,12242.003,12365.476,12663.353
27,WAG+G4,5868.664,112,11961.328,12084.801,12382.677
28,WAG+I+G4,5868.906,113,11963.811,12090.105,12388.923
29,WAG+F,6120.804,130,12501.608,12683.747,12990.675
30,WAG+F+I,6047.742,131,12357.483,12543.419,12850.312
31,WAG+F+G4,5907.349,131,12076.698,12262.633,12569.526
32,WAG+F+I+G4,5907.609,132,12079.218,12269.013,12575.809
33,cpREV,6198.130,111,12618.261,12738.960,13035.849
34,cpREV+I,6105.088,112,12434.176,12557.650,12855.526
35,cpREV+G4,5951.485,112,12126.970,12250.443,12548.320
36,cpREV+I+G4,5951.113,113,12128.225,12254.519,12553.337
37,cpREV+F,6227.491,130,12714.981,12897.120,13204.048
38,cpREV+F+I,6136.832,131,12535.665,12721.600,13028.493
