No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6988.492,63,14102.984,14125.077,14358.856
2,Dayhoff+I,6867.290,64,13862.580,13885.437,14122.513
3,Dayhoff+G4,6762.690,64,13653.380,13676.238,13913.314
4,Dayhoff+I+G4,6761.223,65,13652.447,13676.083,13916.441
5,Dayhoff+F,6986.606,82,14137.212,14176.553,14470.251
6,Dayhoff+F+I,6868.350,83,13902.699,13943.117,14239.800
7,Dayhoff+F+G4,6750.583,83,13667.167,13707.584,14004.268
8,Dayhoff+F+I+G4,6749.412,84,13666.824,13708.335,14007.986
9,mtMAM,7599.764,63,15325.529,15347.622,15581.401
10,mtMAM+I,7405.931,64,14939.862,14962.719,15199.795
11,mtMAM+G4,7160.627,64,14449.254,14472.111,14709.187
12,mtMAM+I+G4,7157.186,65,14444.373,14468.009,14708.367
13,mtMAM+F,7222.738,82,14609.477,14648.818,14942.516
14,mtMAM+F+I,7052.473,83,14270.945,14311.363,14608.046
15,mtMAM+F+G4,6879.891,83,13925.782,13966.199,14262.883
16,mtMAM+F+I+G4,6878.082,84,13924.164,13965.676,14265.327
17,JTT,6783.188,63,13692.377,13714.470,13948.249
18,JTT+I,6664.054,64,13456.109,13478.966,13716.042
19,JTT+G4,6580.195,64,13288.390,13311.247,13548.323
20,JTT+I+G4,6579.126,65,13288.251,13311.887,13552.246
21,JTT+F,6784.724,82,13733.448,13772.789,14066.488
22,JTT+F+I,6673.800,83,13513.600,13554.017,13850.701
23,JTT+F+G4,6586.423,83,13338.845,13379.263,13675.946
24,JTT+F+I+G4,6585.700,84,13339.399,13380.911,13680.562
25,WAG,6936.739,63,13999.477,14021.570,14255.349
26,WAG+I,6817.031,64,13762.063,13784.920,14021.996
27,WAG+G4,6723.068,64,13574.136,13596.993,13834.069
28,WAG+I+G4,6721.918,65,13573.836,13597.472,13837.831
29,WAG+F,6923.508,82,14011.016,14050.358,14344.056
30,WAG+F+I,6813.036,83,13792.071,13832.489,14129.172
31,WAG+F+G4,6716.682,83,13599.364,13639.781,13936.464
32,WAG+F+I+G4,6715.869,84,13599.738,13641.249,13940.900
33,cpREV,7048.153,63,14222.306,14244.399,14478.178
34,cpREV+I,6900.409,64,13928.818,13951.675,14188.751
35,cpREV+G4,6795.988,64,13719.977,13742.834,13979.910
36,cpREV+I+G4,6794.056,65,13718.112,13741.749,13982.107
37,cpREV+F,7035.458,82,14234.916,14274.258,14567.956
38,cpREV+F+I,6905.550,83,13977.100,14017.517,14314.201
39,cpREV+F+G4,6787.379,83,13740.759,13781.176,14077.860
40,cpREV+F+I+G4,6786.254,84,13740.508,13782.019,14081.670
41,mtREV,7393.935,63,14913.870,14935.963,15169.742
42,mtREV+I,7228.346,64,14584.693,14607.550,14844.626
43,mtREV+G4,7080.342,64,14288.683,14311.541,14548.617
44,mtREV+I+G4,7078.706,65,14287.413,14311.049,14551.407
45,mtREV+F,7090.267,82,14344.533,14383.874,14677.573
46,mtREV+F+I,6948.706,83,14063.412,14103.829,14400.513
47,mtREV+F+G4,6819.144,83,13804.288,13844.705,14141.389
48,mtREV+F+I+G4,6817.677,84,13803.354,13844.866,14144.516
49,rtREV,7108.941,63,14343.882,14365.975,14599.753
50,rtREV+I,6952.738,64,14033.476,14056.334,14293.410
51,rtREV+G4,6846.861,64,13821.722,13844.579,14081.655
52,rtREV+I+G4,6844.953,65,13819.906,13843.542,14083.900
