No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,12260.123,119,24758.247,24825.447,25270.040
2,Dayhoff+I,12014.295,120,24268.590,24337.081,24784.685
3,Dayhoff+G4,11763.979,120,23767.957,23836.448,24284.051
4,Dayhoff+I+G4,11760.057,121,23762.113,23831.910,24282.508
5,Dayhoff+F,12297.565,138,24871.130,24965.623,25464.638
6,Dayhoff+F+I,12045.666,139,24369.332,24465.431,24967.141
7,Dayhoff+F+G4,11780.530,139,23839.061,23935.160,24436.870
8,Dayhoff+F+I+G4,11776.152,140,23832.303,23930.026,24434.413
9,mtMAM,13114.623,119,26467.246,26534.446,26979.039
10,mtMAM+I,12833.106,120,25906.211,25974.702,26422.306
11,mtMAM+G4,12208.359,120,24656.717,24725.208,25172.811
12,mtMAM+I+G4,12209.005,121,24660.009,24729.806,25180.404
13,mtMAM+F,12584.999,138,25445.999,25540.491,26039.507
14,mtMAM+F+I,12321.449,139,24920.899,25016.997,25518.708
15,mtMAM+F+G4,11829.618,139,23937.237,24033.336,24535.046
16,mtMAM+F+I+G4,11828.982,140,23937.964,24035.687,24540.074
17,JTT,11919.152,119,24076.303,24143.503,24588.097
18,JTT+I,11681.651,120,23603.303,23671.793,24119.397
19,JTT+G4,11450.691,120,23141.383,23209.873,23657.477
20,JTT+I+G4,11447.741,121,23137.482,23207.278,23657.877
21,JTT+F,11980.239,138,24236.477,24330.970,24829.986
22,JTT+F+I,11736.460,139,23750.919,23847.018,24348.728
23,JTT+F+G4,11495.760,139,23269.520,23365.619,23867.329
24,JTT+F+I+G4,11492.850,140,23265.700,23363.423,23867.810
25,WAG,12125.183,119,24488.367,24555.567,25000.160
26,WAG+I,11893.522,120,24027.044,24095.534,24543.138
27,WAG+G4,11650.467,120,23540.935,23609.426,24057.029
28,WAG+I+G4,11648.225,121,23538.450,23608.247,24058.845
29,WAG+F,12198.178,138,24672.355,24766.848,25265.864
30,WAG+F+I,11963.333,139,24204.666,24300.765,24802.475
31,WAG+F+G4,11707.546,139,23693.093,23789.191,24290.902
32,WAG+F+I+G4,11705.394,140,23690.787,23788.510,24292.897
33,cpREV,12231.899,119,24701.797,24768.997,25213.591
34,cpREV+I,11999.540,120,24239.080,24307.571,24755.174
35,cpREV+G4,11697.899,120,23635.798,23704.289,24151.893
36,cpREV+I+G4,11695.740,121,23633.480,23703.277,24153.875
37,cpREV+F,12320.206,138,24916.413,25010.905,25509.921
38,cpREV+F+I,12087.367,139,24452.735,24548.834,25050.544
39,cpREV+F+G4,11770.110,139,23818.219,23914.318,24416.028
40,cpREV+F+I+G4,11768.468,140,23816.937,23914.659,24419.047
41,mtREV,12702.863,119,25643.725,25710.925,26155.519
42,mtREV+I,12475.189,120,25190.379,25258.869,25706.473
43,mtREV+G4,12079.987,120,24399.975,24468.465,24916.069
44,mtREV+I+G4,12079.884,121,24401.768,24471.564,24922.163
45,mtREV+F,12246.248,138,24768.495,24862.988,25362.004
46,mtREV+F+I,12032.610,139,24343.219,24439.318,24941.029
47,mtREV+F+G4,11703.682,139,23685.365,23781.464,24283.174
48,mtREV+F+I+G4,11701.929,140,23683.859,23781.582,24285.969
49,rtREV,12296.390,119,24830.781,24897.981,25342.574
50,rtREV+I,12059.020,120,24358.039,24426.530,24874.133
51,rtREV+G4,11800.926,120,23841.851,23910.342,24357.945
52,rtREV+I+G4,11798.321,121,23838.643,23908.440,24359.038
53,rtREV+F,12305.064,138,24886.129,24980.621,25479.637
54,rtREV+F+I,12065.407,139,24408.814,24504.913,25006.624
55,rtREV+F+G4,11793.400,139,23864.800,23960.898,24462.609
56,rtREV+F+I+G4,11790.649,140,23861.298,23959.021,24463.408
57,mtART,13384.812,119,27007.625,27074.825,27519.418
58,mtART+I,13097.634,120,26435.267,26503.758,26951.361
59,mtART+G4,12471.867,120,25183.735,25252.225,25699.829
60,mtART+I+G4,12471.823,121,25185.646,25255.443,25706.042
61,mtART+F,12881.445,138,26038.889,26133.382,26632.398
62,mtART+F+I,12622.581,139,25523.162,25619.260,26120.971
63,mtART+F+G4,12143.161,139,24564.323,24660.422,25162.132
64,mtART+F+I+G4,12142.607,140,24565.213,24662.936,25167.323
65,mtZOA,12784.936,119,25807.871,25875.071,26319.665
66,mtZOA+I,12534.673,120,25309.347,25377.837,25825.441
67,mtZOA+G4,12062.487,120,24364.975,24433.465,24881.069
68,mtZOA+I+G4,12062.448,121,24366.897,24436.693,24887.292
69,mtZOA+F,12434.433,138,25144.865,25239.358,25738.374
70,mtZOA+F+I,12200.078,139,24678.156,24774.255,25275.965
71,mtZOA+F+G4,11852.360,139,23982.720,24078.818,24580.529
72,mtZOA+F+I+G4,11850.805,140,23981.610,24079.333,24583.720
73,VT,12118.045,119,24474.090,24541.290,24985.883
