No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,13450.222,101,27102.445,27143.570,27547.038
2,Dayhoff+I,12764.857,102,25733.715,25775.739,26182.710
3,Dayhoff+G4,12384.356,102,24972.712,25014.736,25421.707
4,Dayhoff+I+G4,12348.088,103,24902.176,24945.110,25355.573
5,Dayhoff+F,13350.875,120,26941.749,27001.998,27469.980
6,Dayhoff+F+I,12671.657,121,25585.313,25646.694,26117.945
7,Dayhoff+F+G4,12273.939,121,24789.878,24851.259,25322.510
8,Dayhoff+F+I+G4,12239.136,122,24722.271,24784.796,25259.305
9,mtMAM,14941.725,101,30085.450,30126.575,30530.043
10,mtMAM+I,14228.081,102,28660.163,28702.187,29109.159
11,mtMAM+G4,13216.052,102,26636.105,26678.129,27085.101
12,mtMAM+I+G4,13184.706,103,26575.411,26618.345,27028.809
13,mtMAM+F,14119.023,120,28478.045,28538.294,29006.275
14,mtMAM+F+I,13365.466,121,26972.932,27034.313,27505.564
15,mtMAM+F+G4,12626.385,121,25494.771,25556.151,26027.403
16,mtMAM+F+I+G4,12596.914,122,25437.827,25500.352,25974.861
17,JTT,13286.070,101,26774.139,26815.265,27218.733
18,JTT+I,12629.399,102,25462.798,25504.822,25911.794
19,JTT+G4,12258.362,102,24720.723,24762.747,25169.719
20,JTT+I+G4,12223.292,103,24652.585,24695.519,25105.982
21,JTT+F,13230.311,120,26700.622,26760.871,27228.852
22,JTT+F+I,12569.102,121,25380.203,25441.584,25912.835
23,JTT+F+G4,12196.035,121,24634.070,24695.451,25166.702
24,JTT+F+I+G4,12159.006,122,24562.012,24624.537,25099.046
25,WAG,13336.007,101,26874.015,26915.141,27318.609
26,WAG+I,12688.720,102,25581.440,25623.464,26030.436
27,WAG+G4,12336.933,102,24877.865,24919.889,25326.861
28,WAG+I+G4,12298.966,103,24803.932,24846.866,25257.330
29,WAG+F,13240.926,120,26721.852,26782.101,27250.082
30,WAG+F+I,12593.976,121,25429.952,25491.333,25962.584
31,WAG+F+G4,12237.473,121,24716.947,24778.327,25249.579
32,WAG+F+I+G4,12199.160,122,24642.320,24704.845,25179.354
33,cpREV,13558.760,101,27319.519,27360.645,27764.113
34,cpREV+I,12886.954,102,25977.907,26019.931,26426.903
35,cpREV+G4,12457.992,102,25119.984,25162.008,25568.979
36,cpREV+I+G4,12420.806,103,25047.613,25090.547,25501.010
37,cpREV+F,13425.611,120,27091.221,27151.470,27619.451
38,cpREV+F+I,12745.811,121,25733.622,25795.002,26266.254
39,cpREV+F+G4,12326.364,121,24894.729,24956.109,25427.361
40,cpREV+F+I+G4,12287.093,122,24818.187,24880.712,25355.221
41,mtREV,14343.839,101,28889.678,28930.804,29334.272
42,mtREV+I,13686.435,102,27576.871,27618.895,28025.866
43,mtREV+G4,13003.970,102,26211.940,26253.964,26660.935
44,mtREV+I+G4,12975.186,103,26156.373,26199.307,26609.770
