No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,24225.993,63,48577.987,48587.320,48882.468
2,Dayhoff+I,23887.336,64,47902.671,47912.312,48211.985
3,Dayhoff+G4,23180.981,64,46489.962,46499.603,46799.277
4,Dayhoff+I+G4,23174.044,65,46478.087,46488.041,46792.234
5,Dayhoff+F,24276.538,82,48717.076,48733.185,49113.385
6,Dayhoff+F+I,23926.617,83,48019.235,48035.756,48420.376
7,Dayhoff+F+G4,23154.259,83,46474.518,46491.040,46875.660
8,Dayhoff+F+I+G4,23147.466,84,46462.932,46479.871,46868.906
9,mtMAM,26973.404,63,54072.808,54082.142,54377.289
10,mtMAM+I,26546.907,64,53221.814,53231.455,53531.128
11,mtMAM+G4,24850.323,64,49828.645,49838.286,50137.960
12,mtMAM+I+G4,24849.006,65,49828.012,49837.965,50142.159
13,mtMAM+F,25158.065,82,50480.131,50496.240,50876.439
14,mtMAM+F+I,24767.391,83,49700.783,49717.304,50101.925
15,mtMAM+F+G4,23570.050,83,47306.100,47322.622,47707.242
16,mtMAM+F+I+G4,23570.430,84,47308.860,47325.799,47714.834
17,JTT,23727.384,63,47580.767,47590.101,47885.248
18,JTT+I,23360.948,64,46849.896,46859.536,47159.210
19,JTT+G4,22709.871,64,45547.742,45557.383,45857.056
20,JTT+I+G4,22704.192,65,45538.385,45548.338,45852.532
21,JTT+F,23724.606,82,47613.212,47629.321,48009.521
22,JTT+F+I,23349.351,83,46864.702,46881.223,47265.843
23,JTT+F+G4,22683.134,83,45532.267,45548.788,45933.409
24,JTT+F+I+G4,22677.232,84,45522.465,45539.404,45928.439
25,WAG,23986.119,63,48098.238,48107.571,48402.719
26,WAG+I,23652.717,64,47433.434,47443.075,47742.748
27,WAG+G4,22982.982,64,46093.964,46103.605,46403.278
28,WAG+I+G4,22978.422,65,46086.844,46096.798,46400.991
29,WAG+F,24053.633,82,48271.265,48287.374,48667.574
30,WAG+F+I,23719.779,83,47605.558,47622.080,48006.700
31,WAG+F+G4,23007.497,83,46180.994,46197.515,46582.135
32,WAG+F+I+G4,23002.631,84,46173.261,46190.201,46579.236
33,cpREV,24265.998,63,48657.997,48667.330,48962.478
34,cpREV+I,23946.676,64,48021.353,48030.993,48330.667
35,cpREV+G4,23177.399,64,46482.799,46492.440,46792.113
36,cpREV+I+G4,23174.352,65,46478.704,46488.658,46792.851
37,cpREV+F,24322.710,82,48809.421,48825.530,49205.730
