No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,7795.480,101,15792.960,15893.467,16169.372
2,Dayhoff+I,7598.485,102,15400.971,15503.971,15781.109
3,Dayhoff+G4,7345.087,102,14894.174,14997.174,15274.312
4,Dayhoff+I+G4,7340.697,103,14887.394,14992.931,15271.259
5,Dayhoff+F,7645.335,120,15530.670,15686.799,15977.891
6,Dayhoff+F+I,7451.816,121,15145.631,15305.220,15596.580
7,Dayhoff+F+G4,7198.980,121,14639.961,14799.550,15090.909
8,Dayhoff+F+I+G4,7194.604,122,14633.209,14796.317,15087.884
9,mtMAM,8307.213,101,16816.427,16916.934,17192.838
10,mtMAM+I,8128.333,102,16460.665,16563.665,16840.804
11,mtMAM+G4,7601.351,102,15406.701,15509.701,15786.840
12,mtMAM+I+G4,7598.768,103,15403.536,15509.073,15787.401
13,mtMAM+F,7950.498,120,16140.996,16297.125,16588.218
14,mtMAM+F+I,7735.919,121,15713.838,15873.427,16164.787
15,mtMAM+F+G4,7293.742,121,14829.483,14989.073,15280.432
16,mtMAM+F+I+G4,7293.687,122,14831.374,14994.482,15286.049
17,JTT,7566.912,101,15335.823,15436.330,15712.235
18,JTT+I,7376.569,102,14957.138,15060.138,15337.276
19,JTT+G4,7168.410,102,14540.819,14643.819,14920.958
20,JTT+I+G4,7164.007,103,14534.015,14639.552,14917.880
21,JTT+F,7479.158,120,15198.316,15354.445,15645.538
22,JTT+F+I,7284.842,121,14811.683,14971.272,15262.632
23,JTT+F+G4,7071.109,121,14384.219,14543.808,14835.167
24,JTT+F+I+G4,7066.196,122,14376.392,14539.501,14831.068
25,WAG,7669.054,101,15540.108,15640.615,15916.520
26,WAG+I,7474.387,102,15152.773,15255.773,15532.912
27,WAG+G4,7277.211,102,14758.422,14861.422,15138.561
28,WAG+I+G4,7271.692,103,14749.383,14854.920,15133.248
29,WAG+F,7575.379,120,15390.758,15546.887,15837.980
30,WAG+F+I,7376.039,121,14994.078,15153.667,15445.026
31,WAG+F+G4,7170.270,121,14582.540,14742.130,15033.489
32,WAG+F+I+G4,7164.661,122,14573.322,14736.431,15027.997
33,cpREV,7691.393,101,15584.787,15685.294,15961.198
34,cpREV+I,7501.951,102,15207.902,15310.902,15588.041
35,cpREV+G4,7270.220,102,14744.439,14847.439,15124.578
36,cpREV+I+G4,7265.826,103,14737.652,14843.189,15121.518
37,cpREV+F,7576.368,120,15392.737,15548.866,15839.958
38,cpREV+F+I,7379.537,121,15001.073,15160.663,15452.022
39,cpREV+F+G4,7154.955,121,14551.911,14711.500,15002.859
40,cpREV+F+I+G4,7150.955,122,14545.911,14709.020,15000.586
41,mtREV,8053.982,101,16309.963,16410.470,16686.375
42,mtREV+I,7878.270,102,15960.540,16063.540,16340.679
43,mtREV+G4,7509.903,102,15223.805,15326.805,15603.944
44,mtREV+I+G4,7511.886,103,15229.773,15335.310,15613.638
45,mtREV+F,7708.855,120,15657.709,15813.838,16104.931
46,mtREV+F+I,7517.361,121,15276.722,15436.311,15727.671
47,mtREV+F+G4,7198.101,121,14638.203,14797.792,15089.151
48,mtREV+F+I+G4,7198.368,122,14640.735,14803.844,15095.410
49,rtREV,7852.939,101,15907.878,16008.385,16284.290
50,rtREV+I,7656.569,102,15517.138,15620.138,15897.277
51,rtREV+G4,7425.240,102,15054.481,15157.481,15434.619
52,rtREV+I+G4,7420.173,103,15046.346,15151.883,15430.212
53,rtREV+F,7745.622,120,15731.245,15887.374,16178.466
54,rtREV+F+I,7538.611,121,15319.223,15478.812,15770.171
55,rtREV+F+G4,7285.181,121,14812.362,14971.951,15263.311
56,rtREV+F+I+G4,7280.515,122,14805.030,14968.139,15259.706
57,mtART,8356.283,101,16914.566,17015.073,17290.978
58,mtART+I,8167.763,102,16539.526,16642.526,16919.665
59,mtART+G4,7612.717,102,15429.434,15532.434,15809.573
60,mtART+I+G4,7615.887,103,15437.774,15543.311,15821.640
61,mtART+F,8033.351,120,16306.703,16462.832,16753.924
62,mtART+F+I,7843.762,121,15929.524,16089.113,16380.473
63,mtART+F+G4,7342.923,121,14927.845,15087.434,15378.794
64,mtART+F+I+G4,7344.838,122,14933.676,15096.785,15388.352
65,mtZOA,7993.528,101,16189.055,16289.563,16565.467
66,mtZOA+I,7825.426,102,15854.853,15957.853,16234.991
67,mtZOA+G4,7372.128,102,14948.255,15051.255,15328.394
68,mtZOA+I+G4,7377.848,103,14961.696,15067.233,15345.561
69,mtZOA+F,7775.138,120,15790.276,15946.405,16237.498
70,mtZOA+F+I,7601.249,121,15444.499,15604.088,15895.447
71,mtZOA+F+G4,7204.553,121,14651.106,14810.696,15102.055
72,mtZOA+F+I+G4,7208.202,122,14660.404,14823.513,15115.080
73,VT,7661.921,101,15525.841,15626.348,15902.253
74,VT+I,7470.378,102,15144.755,15247.755,15524.894
75,VT+G4,7286.562,102,14777.125,14880.125,15157.263
76,VT+I+G4,7280.808,103,14767.616,14873.153,15151.481
77,VT+F,7566.393,120,15372.787,15528.916,15820.008
78,VT+F+I,7369.787,121,14981.573,15141.163,15432.522
79,VT+F+G4,7179.738,121,14601.475,14761.064,15052.424
80,VT+F+I+G4,7173.273,122,14590.545,14753.654,15045.221
81,LG,7696.206,101,15594.411,15694.918,15970.823
82,LG+I,7499.764,102,15203.528,15306.528,15583.667
83,LG+G4,7274.213,102,14752.426,14855.426,15132.564
84,LG+I+G4,7269.516,103,14745.033,14850.570,15128.898
85,LG+F,7621.429,120,15482.857,15638.986,15930.079
86,LG+F+I,7418.018,121,15078.035,15237.624,15528.984
87,LG+F+G4,7174.162,121,14590.324,14749.913,15041.272
88,LG+F+I+G4,7169.363,122,14582.727,14745.836,15037.402
89,DCMut,7795.370,101,15792.740,15893.247,16169.151
90,DCMut+I,7598.279,102,15400.559,15503.559,15780.697
91,DCMut+G4,7345.692,102,14895.384,14998.384,15275.523
92,DCMut+I+G4,7341.248,103,14888.496,14994.033,15272.362
93,DCMut+F,7645.672,120,15531.345,15687.474,15978.566
94,DCMut+F+I,7451.983,121,15145.966,15305.555,15596.914
95,DCMut+F+G4,7199.813,121,14641.626,14801.215,15092.574
96,DCMut+F+I+G4,7195.396,122,14634.792,14797.901,15089.468
97,PMB,7714.771,101,15631.542,15732.049,16007.953
98,PMB+I,7518.486,102,15240.971,15343.971,15621.110
99,PMB+G4,7324.742,102,14853.485,14956.485,15233.623
100,PMB+I+G4,7318.665,103,14843.330,14948.867,15227.196
101,PMB+F,7686.389,120,15612.778,15768.907,16060.000
102,PMB+F+I,7485.571,121,15213.143,15372.732,15664.091
103,PMB+F+G4,7280.975,121,14803.951,14963.540,15254.899
104,PMB+F+I+G4,7275.070,122,14794.141,14957.250,15248.816
105,HIVb,7715.155,101,15632.310,15732.818,16008.722
106,HIVb+I,7486.275,102,15176.550,15279.550,15556.688
107,HIVb+G4,7232.151,102,14668.302,14771.302,15048.440
108,HIVb+I+G4,7228.296,103,14662.592,14768.129,15046.457
109,HIVb+F,7644.736,120,15529.472,15685.601,15976.694
110,HIVb+F+I,7397.669,121,15037.339,15196.928,15488.287
111,HIVb+F+G4,7140.672,121,14523.344,14682.933,14974.292
112,HIVb+F+I+G4,7135.335,122,14514.669,14677.778,14969.345
113,HIVw,8020.155,101,16242.309,16342.817,16618.721
114,HIVw+I,7820.774,102,15845.548,15948.548,16225.686
115,HIVw+G4,7557.759,102,15319.518,15422.518,15699.656
116,HIVw+I+G4,7553.577,103,15313.154,15418.691,15697.020
117,HIVw+F,7758.550,120,15757.101,15913.230,16204.323
118,HIVw+F+I,7542.826,121,15327.652,15487.241,15778.600
119,HIVw+F+G4,7277.191,121,14796.382,14955.971,15247.331
120,HIVw+F+I+G4,7273.350,122,14790.700,14953.809,15245.375
121,JTTDCMut,7573.719,101,15349.438,15449.945,15725.849
122,JTTDCMut+I,7383.150,102,14970.300,15073.300,15350.439
123,JTTDCMut+G4,7175.646,102,14555.291,14658.291,14935.430
124,JTTDCMut+I+G4,7171.276,103,14548.551,14654.088,14932.417
125,JTTDCMut+F,7484.440,120,15208.880,15365.009,15656.102
126,JTTDCMut+F+I,7289.319,121,14820.637,14980.226,15271.586
127,JTTDCMut+F+G4,7075.713,121,14393.426,14553.015,14844.375
128,JTTDCMut+F+I+G4,7070.863,122,14385.726,14548.835,14840.402
129,FLU,7828.734,101,15859.469,15959.976,16235.880
130,FLU+I,7642.841,102,15489.681,15592.681,15869.820
131,FLU+G4,7366.863,102,14937.727,15040.727,15317.865
132,FLU+I+G4,7364.068,103,14934.137,15039.674,15318.002
133,FLU+F,7673.646,120,15587.293,15743.422,16034.514
134,FLU+F+I,7477.742,121,15197.485,15357.074,15648.433
135,FLU+F+G4,7175.823,121,14593.645,14753.235,15044.594
136,FLU+F+I+G4,7173.394,122,14590.789,14753.898,15045.464
137,Blosum62,7745.502,101,15693.004,15793.511,16069.416
138,Blosum62+I,7554.972,102,15313.943,15416.943,15694.082
139,Blosum62+G4,7358.974,102,14921.947,15024.947,15302.086
