No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,6487.385,67,13108.771,13155.499,13348.105
2,Dayhoff+I,6305.887,68,12747.775,12796.146,12990.681
3,Dayhoff+G4,6160.565,68,12457.129,12505.501,12700.036
4,Dayhoff+I+G4,6154.969,69,12447.938,12497.990,12694.416
5,Dayhoff+F,6410.887,86,12993.775,13078.797,13300.980
6,Dayhoff+F+I,6238.932,87,12651.865,12739.362,12962.642
7,Dayhoff+F+G4,6098.735,87,12371.470,12458.967,12682.248
8,Dayhoff+F+I+G4,6093.333,88,12362.666,12452.689,12677.016
9,mtMAM,7002.138,67,14138.275,14185.003,14377.609
10,mtMAM+I,6850.317,68,13836.633,13885.004,14079.540
11,mtMAM+G4,6473.435,68,13082.870,13131.242,13325.777
12,mtMAM+I+G4,6469.818,69,13077.637,13127.689,13324.115
13,mtMAM+F,6592.900,86,13357.801,13442.823,13665.006
14,mtMAM+F+I,6442.427,87,13058.855,13146.352,13369.632
15,mtMAM+F+G4,6138.943,87,12451.886,12539.384,12762.664
16,mtMAM+F+I+G4,6136.420,88,12448.840,12538.863,12763.190
17,JTT,6315.045,67,12764.090,12810.819,13003.425
18,JTT+I,6144.612,68,12425.224,12473.595,12668.130
19,JTT+G4,6020.090,68,12176.180,12224.551,12419.086
20,JTT+I+G4,6015.211,69,12168.422,12218.474,12414.901
21,JTT+F,6279.139,86,12730.279,12815.301,13037.484
22,JTT+F+I,6116.502,87,12407.003,12494.500,12717.781
23,JTT+F+G4,5993.196,87,12160.392,12247.889,12471.169
24,JTT+F+I+G4,5988.644,88,12153.289,12243.312,12467.638
25,WAG,6409.420,67,12952.841,12999.569,13192.175
26,WAG+I,6236.668,68,12609.337,12657.708,12852.243
27,WAG+G4,6116.800,68,12369.599,12417.970,12612.506
28,WAG+I+G4,6110.867,69,12359.733,12409.785,12606.212
29,WAG+F,6359.321,86,12890.643,12975.666,13197.848
30,WAG+F+I,6196.672,87,12567.344,12654.841,12878.121
31,WAG+F+G4,6079.717,87,12333.434,12420.931,12644.211
32,WAG+F+I+G4,6074.087,88,12324.174,12414.197,12638.523
33,cpREV,6434.896,67,13003.792,13050.520,13243.126
34,cpREV+I,6271.635,68,12679.270,12727.641,12922.176
35,cpREV+G4,6126.571,68,12389.143,12437.514,12632.049
36,cpREV+I+G4,6122.262,69,12382.524,12432.575,12629.002
37,cpREV+F,6375.116,86,12922.231,13007.254,13229.437
38,cpREV+F+I,6226.955,87,12627.909,12715.406,12938.687
39,cpREV+F+G4,6084.762,87,12343.525,12431.022,12654.302
40,cpREV+F+I+G4,6081.042,88,12338.085,12428.108,12652.434
41,mtREV,6790.025,67,13714.050,13760.778,13953.385
42,mtREV+I,6641.192,68,13418.385,13466.756,13661.291
43,mtREV+G4,6394.224,68,12924.448,12972.819,13167.354
44,mtREV+I+G4,6392.738,69,12923.477,12973.529,13169.955
45,mtREV+F,6437.031,86,13046.062,13131.084,13353.267
46,mtREV+F+I,6290.828,87,12755.657,12843.154,13066.434
47,mtREV+F+G4,6082.788,87,12339.576,12427.073,12650.353
48,mtREV+F+I+G4,6079.714,88,12335.428,12425.451,12649.777
49,rtREV,6538.691,67,13211.382,13258.110,13450.716
50,rtREV+I,6376.718,68,12889.435,12937.806,13132.342
51,rtREV+G4,6218.342,68,12572.684,12621.056,12815.591
52,rtREV+I+G4,6214.258,69,12566.516,12616.568,12812.995
53,rtREV+F,6461.510,86,13095.020,13180.043,13402.225
54,rtREV+F+I,6309.690,87,12793.381,12880.878,13104.158
55,rtREV+F+G4,6142.357,87,12458.714,12546.211,12769.491
56,rtREV+F+I+G4,6138.954,88,12453.909,12543.932,12768.258
57,mtART,7102.348,67,14338.696,14385.424,14578.030
58,mtART+I,6921.914,68,13979.828,14028.200,14222.735
59,mtART+G4,6539.803,68,13215.606,13263.977,13458.513
60,mtART+I+G4,6537.509,69,13213.017,13263.069,13459.496
61,mtART+F,6736.641,86,13645.281,13730.304,13952.486
62,mtART+F+I,6589.058,87,13352.115,13439.612,13662.893
63,mtART+F+G4,6259.979,87,12693.958,12781.455,13004.736
64,mtART+F+I+G4,6257.430,88,12690.860,12780.883,13005.209
65,mtZOA,6733.229,67,13600.457,13647.186,13839.792
66,mtZOA+I,6580.914,68,13297.828,13346.199,13540.735
67,mtZOA+G4,6289.577,68,12715.154,12763.525,12958.060
68,mtZOA+I+G4,6288.555,69,12715.110,12765.161,12961.588
69,mtZOA+F,6490.746,86,13153.492,13238.515,13460.697
70,mtZOA+F+I,6349.122,87,12872.244,12959.741,13183.021
71,mtZOA+F+G4,6103.191,87,12380.382,12467.879,12691.159
72,mtZOA+F+I+G4,6100.263,88,12376.526,12466.549,12690.875
73,VT,6408.439,67,12950.878,12997.606,13190.212
74,VT+I,6236.918,68,12609.836,12658.207,12852.742
75,VT+G4,6124.914,68,12385.827,12434.199,12628.734
76,VT+I+G4,6119.185,69,12376.371,12426.422,12622.849
77,VT+F,6366.676,86,12905.352,12990.375,13212.558
78,VT+F+I,6204.140,87,12582.280,12669.777,12893.057
79,VT+F+G4,6091.287,87,12356.574,12444.071,12667.352
80,VT+F+I+G4,6086.016,88,12348.032,12438.055,12662.382
81,LG,6425.663,67,12985.326,13032.054,13224.660
82,LG+I,6255.432,68,12646.863,12695.234,12889.770
83,LG+G4,6106.968,68,12349.936,12398.307,12592.843
84,LG+I+G4,6102.415,69,12342.831,12392.883,12589.309
85,LG+F,6371.357,86,12914.715,12999.737,13221.920
86,LG+F+I,6215.954,87,12605.909,12693.406,12916.686
87,LG+F+G4,6062.553,87,12299.105,12386.603,12609.883
88,LG+F+I+G4,6058.925,88,12293.850,12383.873,12608.199
89,DCMut,6487.669,67,13109.338,13156.067,13348.673
90,DCMut+I,6306.164,68,12748.329,12796.700,12991.235
91,DCMut+G4,6161.359,68,12458.718,12507.089,12701.625
92,DCMut+I+G4,6155.691,69,12449.382,12499.434,12695.860
93,DCMut+F,6411.242,86,12994.485,13079.507,13301.690
94,DCMut+F+I,6239.275,87,12652.549,12740.046,12963.327
95,DCMut+F+G4,6099.531,87,12373.062,12460.559,12683.839
96,DCMut+F+I+G4,6094.072,88,12364.143,12454.166,12678.493
97,PMB,6483.673,67,13101.345,13148.074,13340.680
98,PMB+I,6311.529,68,12759.058,12807.429,13001.964
99,PMB+G4,6193.735,68,12523.470,12571.841,12766.377
100,PMB+I+G4,6187.727,69,12513.454,12563.506,12759.933
101,PMB+F,6460.846,86,13093.692,13178.714,13400.897
102,PMB+F+I,6299.971,87,12773.942,12861.439,13084.719
103,PMB+F+G4,6182.257,87,12538.515,12626.012,12849.292
104,PMB+F+I+G4,6176.888,88,12529.777,12619.800,12844.126
105,HIVb,6438.510,67,13011.020,13057.748,13250.354
106,HIVb+I,6250.515,68,12637.031,12685.402,12879.937
107,HIVb+G4,6105.407,68,12346.813,12395.184,12589.720
108,HIVb+I+G4,6097.741,69,12333.481,12383.533,12579.960
109,HIVb+F,6344.638,86,12861.277,12946.299,13168.482
110,HIVb+F+I,6171.567,87,12517.133,12604.630,12827.910
111,HIVb+F+G4,6025.852,87,12225.705,12313.202,12536.482
112,HIVb+F+I+G4,6019.669,88,12215.339,12305.362,12529.688
113,HIVw,6661.596,67,13457.192,13503.920,13696.526
114,HIVw+I,6449.392,68,13034.784,13083.155,13277.691
115,HIVw+G4,6325.816,68,12787.632,12836.003,13030.538
116,HIVw+I+G4,6314.589,69,12767.177,12817.229,13013.656
117,HIVw+F,6497.385,86,13166.769,13251.792,13473.975
118,HIVw+F+I,6304.607,87,12783.214,12870.711,13093.992
119,HIVw+F+G4,6180.701,87,12535.401,12622.898,12846.179
120,HIVw+F+I+G4,6170.432,88,12516.864,12606.887,12831.214
121,JTTDCMut,6325.197,67,12784.395,12831.123,13023.729
122,JTTDCMut+I,6154.688,68,12445.375,12493.746,12688.282
123,JTTDCMut+G4,6029.006,68,12194.013,12242.384,12436.919
124,JTTDCMut+I+G4,6024.025,69,12186.049,12236.101,12432.528
125,JTTDCMut+F,6286.312,86,12744.625,12829.647,13051.830
126,JTTDCMut+F+I,6124.228,87,12422.456,12509.953,12733.234
127,JTTDCMut+F+G4,6000.189,87,12174.379,12261.876,12485.156
128,JTTDCMut+F+I+G4,5995.612,88,12167.223,12257.246,12481.573
129,FLU,6449.669,67,13033.338,13080.067,13272.673
130,FLU+I,6269.403,68,12674.806,12723.177,12917.713
131,FLU+G4,6142.267,68,12420.533,12468.905,12663.440
132,FLU+I+G4,6135.080,69,12408.159,12458.211,12654.638
133,FLU+F,6320.895,86,12813.790,12898.812,13120.995
134,FLU+F+I,6169.564,87,12513.129,12600.626,12823.906
135,FLU+F+G4,6032.812,87,12239.624,12327.121,12550.401
136,FLU+F+I+G4,6027.628,88,12231.257,12321.280,12545.606
137,Blosum62,6512.454,67,13158.908,13205.636,13398.242
138,Blosum62+I,6346.719,68,12829.438,12877.809,13072.344
139,Blosum62+G4,6223.950,68,12583.899,12632.271,12826.806
140,Blosum62+I+G4,6218.299,69,12574.598,12624.650,12821.077
141,Blosum62+F,6475.798,86,13123.597,13208.619,13430.802
142,Blosum62+F+I,6318.698,87,12811.396,12898.893,13122.174
143,Blosum62+F+G4,6196.145,87,12566.289,12653.786,12877.067
144,Blosum62+F+I+G4,6191.016,88,12558.032,12648.055,12872.382
145,mtMet,6686.069,67,13506.138,13552.866,13745.472
146,mtMet+I,6533.588,68,13203.176,13251.547,13446.083
147,mtMet+G4,6298.027,68,12732.055,12780.426,12974.961
148,mtMet+I+G4,6297.490,69,12732.980,12783.032,12979.459
149,mtMet+F,6345.388,86,12862.775,12947.798,13169.981
150,mtMet+F+I,6197.080,87,12568.160,12655.657,12878.937
151,mtMet+F+G4,5995.923,87,12165.845,12253.342,12476.623
152,mtMet+F+I+G4,5993.824,88,12163.648,12253.671,12477.997
153,mtVer,6719.489,67,13572.978,13619.706,13812.312
154,mtVer+I,6575.077,68,13286.154,13334.525,13529.060
155,mtVer+G4,6307.638,68,12751.277,12799.648,12994.183
156,mtVer+I+G4,6306.606,69,12751.212,12801.264,12997.691
157,mtVer+F,6379.712,86,12931.425,13016.448,13238.630
158,mtVer+F+I,6215.213,87,12604.426,12691.923,12915.203
159,mtVer+F+G4,6000.452,87,12174.904,12262.401,12485.681
160,mtVer+F+I+G4,5998.235,88,12172.470,12262.493,12486.820
161,mtInv,6753.562,67,13641.123,13687.852,13880.458
162,mtInv+I,6591.126,68,13318.253,13366.624,13561.159
163,mtInv+G4,6377.028,68,12890.056,12938.427,13132.962
164,mtInv+I+G4,6375.980,69,12889.960,12940.012,13136.439
165,mtInv+F,6362.855,86,12897.710,12982.733,13204.915
166,mtInv+F+I,6212.295,87,12598.589,12686.087,12909.367
167,mtInv+F+G4,6026.823,87,12227.645,12315.142,12538.422
168,mtInv+F+I+G4,6024.284,88,12224.568,12314.591,12538.918
