No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,46608.097,77,93370.195,93374.078,93836.954
2,JC+I,44158.353,78,88472.706,88476.692,88945.526
3,JC+G4,43182.891,78,86521.782,86525.768,86994.602
4,JC+I+G4,43120.143,79,86398.286,86402.375,86877.168
5,F81+F,46641.870,80,93443.740,93447.934,93928.684
6,F81+F+I,44163.037,81,88488.074,88492.374,88979.080
7,F81+F+G4,43203.900,81,86569.800,86574.101,87060.806
8,F81+F+I+G4,43140.683,82,86445.366,86449.774,86942.434
9,K2P,45383.506,78,90923.012,90926.998,91395.833
10,K2P+I,42868.603,79,85895.206,85899.296,86374.089
11,K2P+G4,41791.768,79,83741.536,83745.626,84220.419
12,K2P+I+G4,41723.768,80,83607.536,83611.730,84092.480
13,HKY+F,45411.570,81,90985.140,90989.441,91476.146
14,HKY+F+I,42830.814,82,85825.629,85830.037,86322.697
15,HKY+F+G4,41751.530,82,83667.060,83671.468,84164.127
16,HKY+F+I+G4,41681.001,83,83528.002,83532.519,84031.132
17,TNe,45323.399,79,90804.798,90808.888,91283.681
18,TNe+I,42825.413,80,85810.825,85815.019,86295.769
19,TNe+G4,41775.084,80,83710.169,83714.363,84195.113
20,TNe+I+G4,41708.925,81,83579.850,83584.151,84070.856
21,TN+F,45299.546,82,90763.091,90767.500,91260.159
22,TN+F+I,42732.870,83,85631.740,85636.257,86134.869
23,TN+F+G4,41699.735,83,83565.469,83569.986,84068.599
24,TN+F+I+G4,41630.759,84,83429.517,83434.145,83938.709
25,K3P,45382.715,79,90923.429,90927.519,91402.312
26,K3P+I,42867.637,80,85895.274,85899.468,86380.218
27,K3P+G4,41791.448,80,83742.896,83747.090,84227.840
28,K3P+I+G4,41723.562,81,83609.125,83613.425,84100.131
29,K3Pu+F,45411.057,82,90986.115,90990.523,91483.183
30,K3Pu+F+I,42830.635,83,85827.271,85831.788,86330.400
31,K3Pu+F+G4,41751.531,83,83669.063,83673.580,84172.193
32,K3Pu+F+I+G4,41680.973,84,83529.946,83534.573,84039.137
33,TPM2+F,45411.435,82,90986.870,90991.278,91483.938
34,TPM2+F+I,42825.248,83,85816.496,85821.013,86319.625
35,TPM2+F+G4,41743.294,83,83652.588,83657.105,84155.717
36,TPM2+F+I+G4,41673.118,84,83514.236,83518.863,84023.427
37,TPM2u+F,45411.435,82,90986.870,90991.278,91483.938
38,TPM2u+F+I,42825.244,83,85816.487,85821.004,86319.617
39,TPM2u+F+G4,41743.296,83,83652.592,83657.109,84155.721
40,TPM2u+F+I+G4,41673.117,84,83514.235,83518.862,84023.426
41,TPM3+F,45388.237,82,90940.474,90944.882,91437.542
42,TPM3+F+I,42830.375,83,85826.750,85831.267,86329.879
43,TPM3+F+G4,41745.991,83,83657.982,83662.499,84161.112
44,TPM3+F+I+G4,41676.722,84,83521.444,83526.071,84030.635
45,TPM3u+F,45388.237,82,90940.475,90944.883,91437.542
46,TPM3u+F+I,42830.376,83,85826.752,85831.269,86329.881
47,TPM3u+F+G4,41745.991,83,83657.982,83662.499,84161.112
48,TPM3u+F+I+G4,41676.727,84,83521.454,83526.081,84030.645
49,TIMe,45322.601,80,90805.203,90809.397,91290.147
50,TIMe+I,42824.434,81,85810.868,85815.168,86301.874
51,TIMe+G4,41774.764,81,83711.529,83715.829,84202.535
52,TIMe+I+G4,41708.719,82,83581.437,83585.845,84078.505
53,TIM+F,45299.044,83,90764.088,90768.605,91267.218
54,TIM+F+I,42732.682,84,85633.364,85637.992,86142.556
55,TIM+F+G4,41699.736,84,83567.472,83572.099,84076.663
56,TIM+F+I+G4,41630.741,85,83431.482,83436.221,83946.735
57,TIM2e,45323.350,80,90806.701,90810.895,91291.645
58,TIM2e+I,42822.350,81,85806.700,85811.000,86297.706
59,TIM2e+G4,41769.931,81,83701.861,83706.162,84192.867
