No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5164.927,65,10459.854,10484.091,10722.470
2,Dayhoff+I,5031.982,66,10195.964,10221.018,10462.621
3,Dayhoff+G4,4958.607,66,10049.214,10074.268,10315.871
4,Dayhoff+I+G4,4956.816,67,10047.631,10073.518,10318.328
5,Dayhoff+F,5213.017,84,10594.035,10636.662,10933.416
6,Dayhoff+F+I,5067.100,85,10304.201,10347.973,10647.623
7,Dayhoff+F+G4,4985.397,85,10140.795,10184.567,10484.217
8,Dayhoff+F+I+G4,4983.067,86,10138.135,10183.072,10485.597
9,mtMAM,5495.007,65,11120.013,11144.251,11382.630
10,mtMAM+I,5355.061,66,10842.121,10867.175,11108.778
11,mtMAM+G4,5192.621,66,10517.242,10542.295,10783.898
12,mtMAM+I+G4,5190.844,67,10515.689,10541.575,10786.386
13,mtMAM+F,5268.077,84,10704.153,10746.780,11043.535
14,mtMAM+F+I,5140.227,85,10450.453,10494.225,10793.875
15,mtMAM+F+G4,5013.991,85,10197.982,10241.754,10541.403
16,mtMAM+F+I+G4,5011.359,86,10194.717,10239.654,10542.179
17,JTT,5085.134,65,10300.268,10324.506,10562.885
18,JTT+I,4965.401,66,10062.801,10087.855,10329.458
19,JTT+G4,4896.865,66,9925.729,9950.783,10192.386
20,JTT+I+G4,4894.854,67,9923.707,9949.594,10194.404
21,JTT+F,5101.547,84,10371.095,10413.722,10710.476
22,JTT+F+I,4975.593,85,10121.186,10164.959,10464.608
23,JTT+F+G4,4903.395,85,9976.790,10020.562,10320.212
24,JTT+F+I+G4,4901.395,86,9974.790,10019.727,10322.252
25,WAG,5179.107,65,10488.214,10512.451,10750.831
26,WAG+I,5050.715,66,10233.430,10258.484,10500.087
27,WAG+G4,4971.791,66,10075.581,10100.635,10342.238
28,WAG+I+G4,4970.247,67,10074.494,10100.381,10345.191
29,WAG+F,5223.465,84,10614.930,10657.557,10954.311
30,WAG+F+I,5090.273,85,10350.546,10394.319,10693.968
31,WAG+F+G4,5003.123,85,10176.246,10220.018,10519.667
32,WAG+F+I+G4,5001.716,86,10175.431,10220.368,10522.893
33,cpREV,5232.414,65,10594.828,10619.065,10857.445
34,cpREV+I,5102.744,66,10337.489,10362.542,10604.145
35,cpREV+G4,5012.454,66,10156.908,10181.962,10423.565
36,cpREV+I+G4,5010.741,67,10155.481,10181.367,10426.178
37,cpREV+F,5245.406,84,10658.812,10701.438,10998.193
38,cpREV+F+I,5104.661,85,10379.323,10423.095,10722.744
39,cpREV+F+G4,5004.681,85,10179.362,10223.134,10522.784
40,cpREV+F+I+G4,5003.100,86,10178.201,10223.137,10525.662
41,mtREV,5366.856,65,10863.712,10887.949,11126.328
42,mtREV+I,5257.795,66,10647.591,10672.645,10914.248
43,mtREV+G4,5151.098,66,10434.196,10459.250,10700.853
