No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,11353.192,59,22824.383,22840.117,23074.214
2,Dayhoff+I,11176.349,60,22472.698,22489.001,22726.763
3,Dayhoff+G4,10944.592,60,22009.184,22025.487,22263.249
4,Dayhoff+I+G4,10941.084,61,22004.167,22021.051,22262.466
5,Dayhoff+F,11279.282,78,22714.563,22743.157,23044.847
6,Dayhoff+F+I,11104.239,79,22366.479,22395.874,22700.997
7,Dayhoff+F+G4,10878.393,79,21914.785,21944.181,22249.304
8,Dayhoff+F+I+G4,10874.090,80,21908.181,21938.391,22246.934
9,mtMAM,12346.545,59,24811.091,24826.824,25060.921
10,mtMAM+I,12167.451,60,24454.901,24471.204,24708.966
11,mtMAM+G4,11549.916,60,23219.833,23236.135,23473.897
12,mtMAM+I+G4,11548.193,61,23218.385,23235.269,23476.684
13,mtMAM+F,11572.980,78,23301.960,23330.554,23632.244
14,mtMAM+F+I,11394.659,79,22947.318,22976.714,23281.837
15,mtMAM+F+G4,10995.803,79,22149.606,22179.002,22484.125
16,mtMAM+F+I+G4,10995.298,80,22150.597,22180.807,22489.350
17,JTT,11096.786,59,22311.571,22327.305,22561.402
18,JTT+I,10922.560,60,21965.120,21981.423,22219.185
19,JTT+G4,10726.111,60,21572.223,21588.526,21826.288
20,JTT+I+G4,10723.334,61,21568.667,21585.551,21826.966
21,JTT+F,11054.755,78,22265.510,22294.104,22595.794
22,JTT+F+I,10875.011,79,21908.022,21937.417,22242.540
23,JTT+F+G4,10691.043,79,21540.086,21569.482,21874.605
24,JTT+F+I+G4,10686.909,80,21533.818,21564.028,21872.571
25,WAG,11293.594,59,22705.188,22720.921,22955.018
26,WAG+I,11125.464,60,22370.928,22387.231,22624.993
27,WAG+G4,10920.767,60,21961.534,21977.837,22215.599
28,WAG+I+G4,10917.978,61,21957.956,21974.840,22216.255
29,WAG+F,11246.788,78,22649.576,22678.170,22979.860
30,WAG+F+I,11078.251,79,22314.502,22343.897,22649.020
31,WAG+F+G4,10877.878,79,21913.756,21943.151,22248.274
32,WAG+F+I+G4,10874.404,80,21908.808,21939.018,22247.561
33,cpREV,11417.887,59,22953.773,22969.507,23203.603
34,cpREV+I,11258.383,60,22636.767,22653.070,22890.831
35,cpREV+G4,10997.091,60,22114.183,22130.486,22368.247
36,cpREV+I+G4,10995.923,61,22113.847,22130.731,22372.146
37,cpREV+F,11370.053,78,22896.105,22924.699,23226.389
38,cpREV+F+I,11205.821,79,22569.641,22599.037,22904.160
39,cpREV+F+G4,10952.872,79,22063.743,22093.139,22398.262
40,cpREV+F+I+G4,10950.397,80,22060.794,22091.004,22399.547
41,mtREV,11989.029,59,24096.058,24111.791,24345.888
42,mtREV+I,11832.595,60,23785.190,23801.493,24039.255
43,mtREV+G4,11448.336,60,23016.671,23032.974,23270.736
44,mtREV+I+G4,11447.923,61,23017.845,23034.729,23276.144
45,mtREV+F,11377.996,78,22911.992,22940.586,23242.276
46,mtREV+F+I,11222.399,79,22602.799,22632.194,22937.317
47,mtREV+F+G4,10936.870,79,22031.740,22061.136,22366.259
48,mtREV+F+I+G4,10935.004,80,22030.008,22060.218,22368.761
49,rtREV,11515.982,59,23149.963,23165.697,23399.794
50,rtREV+I,11351.454,60,22822.909,22839.212,23076.973
51,rtREV+G4,11112.963,60,22345.925,22362.228,22599.990
52,rtREV+I+G4,11111.090,61,22344.180,22361.064,22602.479
53,rtREV+F,11388.955,78,22933.910,22962.504,23264.194
54,rtREV+F+I,11221.681,79,22601.362,22630.758,22935.881
55,rtREV+F+G4,10997.523,79,22153.045,22182.440,22487.564
56,rtREV+F+I+G4,10994.352,80,22148.704,22178.914,22487.457
57,mtART,12677.018,59,25472.036,25487.770,25721.867
58,mtART+I,12461.474,60,25042.948,25059.251,25297.012
59,mtART+G4,11816.426,60,23752.852,23769.155,24006.917
60,mtART+I+G4,11817.256,61,23756.511,23773.395,24014.810
61,mtART+F,11901.365,78,23958.730,23987.324,24289.014
62,mtART+F+I,11720.552,79,23599.105,23628.500,23933.623
63,mtART+F+G4,11257.008,79,22672.016,22701.411,23006.534
64,mtART+F+I+G4,11256.768,80,22673.536,22703.746,23012.289
65,mtZOA,12044.043,59,24206.085,24221.819,24455.916
66,mtZOA+I,11863.316,60,23846.632,23862.935,24100.696
67,mtZOA+G4,11392.664,60,22905.328,22921.631,23159.393
68,mtZOA+I+G4,11392.711,61,22907.422,22924.306,23165.721
69,mtZOA+F,11510.926,78,23177.852,23206.446,23508.136
70,mtZOA+F+I,11345.662,79,22849.323,22878.719,23183.842
71,mtZOA+F+G4,11017.960,79,22193.919,22223.315,22528.438
72,mtZOA+F+I+G4,11016.767,80,22193.535,22223.744,22532.287
73,VT,11308.245,59,22734.491,22750.224,22984.321
74,VT+I,11137.388,60,22394.775,22411.078,22648.840
75,VT+G4,10954.158,60,22028.316,22044.619,22282.381
76,VT+I+G4,10951.529,61,22025.059,22041.942,22283.358
