No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,17087.554,71,34317.109,34325.374,34684.677
2,JC+I,16694.940,72,33533.879,33542.384,33906.625
3,JC+G4,16522.657,72,33189.314,33197.818,33562.059
4,JC+I+G4,16515.316,73,33176.633,33185.381,33554.555
5,F81+F,17094.295,74,34336.590,34345.585,34719.689
6,F81+F+I,16708.108,75,33566.216,33575.461,33954.492
7,F81+F+G4,16531.430,75,33212.861,33222.107,33601.137
8,F81+F+I+G4,16524.071,76,33200.142,33209.642,33593.596
9,K2P,16440.287,72,33024.573,33033.078,33397.319
10,K2P+I,16015.021,73,32176.042,32184.790,32553.964
11,K2P+G4,15807.509,73,31761.018,31769.766,32138.940
12,K2P+I+G4,15800.257,74,31748.514,31757.509,32131.613
13,HKY+F,16441.628,75,33033.257,33042.503,33421.533
14,HKY+F+I,16016.615,76,32185.229,32194.729,32578.683
15,HKY+F+G4,15791.110,76,31734.220,31743.720,32127.673
16,HKY+F+I+G4,15783.684,77,31721.368,31731.126,32119.999
17,TNe,16439.630,73,33025.260,33034.008,33403.182
18,TNe+I,16015.019,74,32178.038,32187.033,32561.137
19,TNe+G4,15806.820,74,31761.639,31770.634,32144.739
20,TNe+I+G4,15799.591,75,31749.182,31758.428,32137.458
21,TN+F,16424.771,76,33001.542,33011.042,33394.996
22,TN+F+I,16007.114,77,32168.228,32177.986,32566.859
23,TN+F+G4,15783.624,77,31721.248,31731.006,32119.879
24,TN+F+I+G4,15776.511,78,31709.023,31719.042,32112.830
25,K3P,16436.581,73,33019.162,33027.910,33397.084
26,K3P+I,16011.287,74,32170.574,32179.569,32553.673
27,K3P+G4,15801.348,74,31750.696,31759.691,32133.796
28,K3P+I+G4,15794.362,75,31738.724,31747.970,32127.000
29,K3Pu+F,16435.308,76,33022.616,33032.116,33416.070
30,K3Pu+F+I,16011.359,77,32176.718,32186.475,32575.348
31,K3Pu+F+G4,15780.902,77,31715.805,31725.563,32114.435
32,K3Pu+F+I+G4,15773.958,78,31703.916,31713.935,32107.723
33,TPM2+F,16441.483,76,33034.966,33044.466,33428.419
34,TPM2+F+I,16016.477,77,32186.954,32196.712,32585.585
35,TPM2+F+G4,15789.663,77,31733.325,31743.083,32131.956
36,TPM2+F+I+G4,15782.138,78,31720.275,31730.295,32124.083
37,TPM2u+F,16441.483,76,33034.966,33044.466,33428.420
38,TPM2u+F+I,16016.477,77,32186.954,32196.712,32585.585
39,TPM2u+F+G4,15789.663,77,31733.326,31743.083,32131.956
40,TPM2u+F+I+G4,15782.138,78,31720.276,31730.295,32124.083
41,TPM3+F,16434.971,76,33021.943,33031.443,33415.396
42,TPM3+F+I,16013.339,77,32180.678,32190.435,32579.308
43,TPM3+F+G4,15776.234,77,31706.469,31716.227,32105.099
44,TPM3+F+I+G4,15770.184,78,31696.368,31706.387,32100.175
45,TPM3u+F,16434.968,76,33021.936,33031.436,33415.389
46,TPM3u+F+I,16013.340,77,32180.680,32190.438,32579.310
47,TPM3u+F+G4,15776.234,77,31706.468,31716.226,32105.099
48,TPM3u+F+I+G4,15770.172,78,31696.345,31706.364,32100.152
