No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,6981.386,57,14076.772,14087.136,14335.857
2,JC+I,6858.448,58,13832.897,13843.641,14096.527
3,JC+G4,6788.208,58,13692.415,13703.160,13956.046
4,JC+I+G4,6786.277,59,13690.554,13701.686,13958.729
5,F81+F,6964.164,60,14048.328,14059.855,14321.049
6,F81+F+I,6837.458,61,13796.915,13808.846,14074.182
7,F81+F+G4,6772.534,61,13667.068,13678.999,13944.335
8,F81+F+I+G4,6769.795,62,13663.589,13675.930,13945.401
9,K2P,6826.831,58,13769.662,13780.406,14033.292
10,K2P+I,6694.940,59,13507.879,13519.011,13776.055
11,K2P+G4,6613.259,59,13344.517,13355.649,13612.693
12,K2P+I+G4,6610.892,60,13341.785,13353.312,13614.506
13,HKY+F,6800.522,61,13723.044,13734.974,14000.310
14,HKY+F+I,6661.399,62,13446.799,13459.140,13728.611
15,HKY+F+G4,6587.349,62,13298.699,13311.040,13580.510
16,HKY+F+I+G4,6583.686,63,13293.372,13306.132,13579.729
17,TNe,6825.539,59,13769.077,13780.209,14037.253
18,TNe+I,6694.628,60,13509.257,13520.784,13781.978
19,TNe+G4,6613.204,60,13346.407,13357.935,13619.128
20,TNe+I+G4,6610.824,61,13343.648,13355.579,13620.914
21,TN+F,6800.060,62,13724.121,13736.462,14005.932
22,TN+F+I,6661.389,63,13448.778,13461.537,13735.135
23,TN+F+G4,6586.980,63,13299.959,13312.719,13586.316
24,TN+F+I+G4,6583.227,64,13294.454,13307.640,13585.357
25,K3P,6826.723,59,13771.445,13782.577,14039.621
26,K3P+I,6694.889,60,13509.779,13521.306,13782.500
27,K3P+G4,6613.220,60,13346.440,13357.967,13619.161
28,K3P+I+G4,6610.849,61,13343.698,13355.629,13620.964
29,K3Pu+F,6800.417,62,13724.835,13737.176,14006.646
30,K3Pu+F+I,6661.376,63,13448.752,13461.512,13735.109
31,K3Pu+F+G4,6587.335,63,13300.670,13313.429,13587.027
32,K3Pu+F+I+G4,6583.682,64,13295.364,13308.550,13586.267
33,TPM2+F,6800.437,62,13724.873,13737.214,14006.685
34,TPM2+F+I,6660.503,63,13447.005,13459.765,13733.362
35,TPM2+F+G4,6587.294,63,13300.587,13313.347,13586.944
36,TPM2+F+I+G4,6583.521,64,13295.042,13308.228,13585.945
37,TPM2u+F,6800.436,62,13724.873,13737.214,14006.685
38,TPM2u+F+I,6660.503,63,13447.005,13459.765,13733.362
39,TPM2u+F+G4,6587.294,63,13300.587,13313.347,13586.944
40,TPM2u+F+I+G4,6583.516,64,13295.031,13308.216,13585.933
41,TPM3+F,6800.336,62,13724.673,13737.014,14006.484
42,TPM3+F+I,6661.342,63,13448.683,13461.443,13735.040
43,TPM3+F+G4,6587.069,63,13300.137,13312.897,13586.494
44,TPM3+F+I+G4,6583.460,64,13294.920,13308.105,13585.822
45,TPM3u+F,6800.336,62,13724.673,13737.014,14006.485
46,TPM3u+F+I,6661.342,63,13448.683,13461.443,13735.040
47,TPM3u+F+G4,6587.069,63,13300.137,13312.897,13586.494
48,TPM3u+F+I+G4,6583.459,64,13294.917,13308.103,13585.820
49,TIMe,6825.433,60,13770.865,13782.393,14043.586
50,TIMe+I,6694.577,61,13511.154,13523.084,13788.420
51,TIMe+G4,6613.167,61,13348.334,13360.265,13625.600
52,TIMe+I+G4,6610.810,62,13345.619,13357.961,13627.431
53,TIM+F,6799.958,63,13725.916,13738.675,14012.273
54,TIM+F+I,6661.364,64,13450.728,13463.913,13741.630
55,TIM+F+G4,6586.966,64,13301.933,13315.118,13592.835
56,TIM+F+I+G4,6583.211,65,13296.421,13310.040,13591.869
57,TIM2e,6822.643,60,13765.285,13776.813,14038.006
58,TIM2e+I,6693.388,61,13508.777,13520.707,13786.043
59,TIM2e+G4,6606.585,61,13335.171,13347.101,13612.437
60,TIM2e+I+G4,6604.919,62,13333.837,13346.179,13615.649
61,TIM2+F,6799.974,63,13725.949,13738.708,14012.306
62,TIM2+F+I,6660.493,64,13448.986,13462.172,13739.889
63,TIM2+F+G4,6586.921,64,13301.841,13315.027,13592.744
64,TIM2+F+I+G4,6583.063,65,13296.125,13309.744,13591.573
65,TIM3e,6825.309,60,13770.617,13782.145,14043.338
66,TIM3e+I,6694.540,61,13511.081,13523.011,13788.347
67,TIM3e+G4,6612.842,61,13347.684,13359.615,13624.950
68,TIM3e+I+G4,6610.515,62,13345.030,13357.371,13626.841
69,TIM3+F,6799.875,63,13725.749,13738.509,14012.106
70,TIM3+F+I,6661.332,64,13450.663,13463.849,13741.566
71,TIM3+F+G4,6586.703,64,13301.407,13314.592,13592.309
72,TIM3+F+I+G4,6583.018,65,13296.036,13309.655,13591.483
73,TVMe,6823.694,61,13769.389,13781.320,14046.655
74,TVMe+I,6693.620,62,13511.240,13523.581,13793.052
75,TVMe+G4,6606.345,62,13336.689,13349.030,13618.501
76,TVMe+I+G4,6604.700,63,13335.401,13348.160,13621.758
77,TVM+F,6800.199,64,13728.398,13741.584,14019.300
78,TVM+F+I,6660.428,65,13450.857,13464.476,13746.304
79,TVM+F+G4,6587.014,65,13304.028,13317.647,13599.476
80,TVM+F+I+G4,6583.332,66,13298.665,13312.725,13598.658
81,SYM,6822.364,62,13768.727,13781.068,14050.539
82,SYM+I,6693.278,63,13512.555,13525.315,13798.912
83,SYM+G4,6606.220,63,13338.439,13351.199,13624.796
84,SYM+I+G4,6604.566,64,13337.131,13350.316,13628.033
85,GTR+F,6799.736,65,13729.472,13743.091,14024.920
