No.,Model,-LnL,df,AIC,AICc,BIC
1,JC,9967.236,69,20072.472,20088.078,20385.404
2,JC+I,9651.694,70,19443.388,19459.472,19760.855
3,JC+G4,9482.660,70,19105.319,19121.403,19422.786
4,JC+I+G4,9476.505,71,19095.010,19111.580,19417.012
5,F81+F,9951.578,72,20047.157,20064.222,20373.694
6,F81+F+I,9625.556,73,19397.112,19414.680,19728.185
7,F81+F+G4,9463.065,73,19072.130,19089.698,19403.203
8,F81+F+I+G4,9456.041,74,19060.082,19078.160,19395.689
9,K2P,9712.638,70,19565.276,19581.360,19882.743
10,K2P+I,9388.224,71,18918.449,18935.019,19240.451
11,K2P+G4,9204.342,71,18550.684,18567.255,18872.686
12,K2P+I+G4,9198.400,72,18540.800,18557.864,18867.337
13,HKY+F,9694.096,73,19534.192,19551.759,19865.265
14,HKY+F+I,9357.876,74,18863.753,18881.831,19199.360
15,HKY+F+G4,9175.686,74,18499.371,18517.449,18834.979
16,HKY+F+I+G4,9169.359,75,18488.717,18507.314,18828.860
17,TNe,9712.583,71,19567.167,19583.737,19889.169
18,TNe+I,9384.945,72,18913.890,18930.955,19240.427
19,TNe+G4,9203.980,72,18551.960,18569.025,18878.497
20,TNe+I+G4,9198.355,73,18542.710,18560.278,18873.783
21,TN+F,9688.914,74,19525.828,19543.906,19861.436
22,TN+F+I,9340.398,75,18830.796,18849.393,19170.939
23,TN+F+G4,9173.030,75,18496.059,18514.656,18836.202
24,TN+F+I+G4,9164.934,76,18481.867,18500.991,18826.546
25,K3P,9712.264,71,19566.529,19583.099,19888.531
26,K3P+I,9387.774,72,18919.548,18936.613,19246.086
27,K3P+G4,9203.711,72,18551.421,18568.486,18877.959
28,K3P+I+G4,9197.789,73,18541.578,18559.146,18872.651
29,K3Pu+F,9693.717,74,19535.434,19553.512,19871.041
30,K3Pu+F+I,9357.309,75,18864.618,18883.215,19204.761
31,K3Pu+F+G4,9175.033,75,18500.065,18518.662,18840.208
32,K3Pu+F+I+G4,9168.700,76,18489.401,18508.525,18834.079
33,TPM2+F,9693.857,74,19535.714,19553.792,19871.321
34,TPM2+F+I,9357.857,75,18865.715,18884.312,19205.858
35,TPM2+F+G4,9175.625,75,18501.250,18519.847,18841.393
36,TPM2+F+I+G4,9169.309,76,18490.618,18509.742,18835.297
37,TPM2u+F,9693.857,74,19535.713,19553.792,19871.321
38,TPM2u+F+I,9357.857,75,18865.715,18884.312,19205.858
39,TPM2u+F+G4,9175.625,75,18501.250,18519.847,18841.393
40,TPM2u+F+I+G4,9169.309,76,18490.618,18509.743,18835.297
41,TPM3+F,9687.801,74,19523.601,19541.679,19859.209
42,TPM3+F+I,9356.746,75,18863.492,18882.089,19203.635
43,TPM3+F+G4,9171.401,75,18492.801,18511.398,18832.944
44,TPM3+F+I+G4,9165.649,76,18483.298,18502.422,18827.976
45,TPM3u+F,9687.801,74,19523.602,19541.680,19859.209
46,TPM3u+F+I,9356.746,75,18863.492,18882.089,19203.635
47,TPM3u+F+G4,9171.401,75,18492.801,18511.398,18832.944
48,TPM3u+F+I+G4,9165.651,76,18483.302,18502.426,18827.980
49,TIMe,9712.209,72,19568.418,19585.483,19894.955
50,TIMe+I,9384.482,73,18914.963,18932.531,19246.036
51,TIMe+G4,9203.356,73,18552.711,18570.279,18883.784
52,TIMe+I+G4,9197.747,74,18543.494,18561.573,18879.102
53,TIM+F,9688.526,75,19527.052,19545.649,19867.195
54,TIM+F+I,9339.801,76,18831.602,18850.726,19176.280
55,TIM+F+G4,9172.362,76,18496.724,18515.848,18841.403
56,TIM+F+I+G4,9164.282,77,18482.564,18502.224,18831.778
57,TIM2e,9712.233,72,19568.466,19585.531,19895.003
58,TIM2e+I,9384.900,73,18915.799,18933.367,19246.872
59,TIM2e+G4,9203.847,73,18553.693,18571.261,18884.766
60,TIM2e+I+G4,9198.235,74,18544.470,18562.548,18880.078
61,TIM2+F,9688.681,75,19527.362,19545.959,19867.505
62,TIM2+F+I,9340.378,76,18832.755,18851.880,19177.434
63,TIM2+F+G4,9172.976,76,18497.953,18517.077,18842.631
64,TIM2+F+I+G4,9164.889,77,18483.778,18503.438,18832.992
65,TIM3e,9690.567,72,19525.134,19542.199,19851.672
66,TIM3e+I,9372.878,73,18891.756,18909.324,19222.829
67,TIM3e+G4,9182.823,73,18511.646,18529.214,18842.719
68,TIM3e+I+G4,9177.446,74,18502.893,18520.971,18838.501
69,TIM3+F,9682.511,75,19515.022,19533.619,19855.165
70,TIM3+F+I,9339.218,76,18830.436,18849.560,19175.114
71,TIM3+F+G4,9168.664,76,18489.328,18508.452,18834.007
72,TIM3+F+I+G4,9161.197,77,18476.393,18496.053,18825.607
73,TVMe,9689.723,73,19525.445,19543.013,19856.518
74,TVMe+I,9375.418,74,18898.837,18916.915,19234.445
75,TVMe+G4,9181.820,74,18511.640,18529.719,18847.248
76,TVMe+I+G4,9176.393,75,18502.785,18521.382,18842.928
77,TVM+F,9686.970,76,19525.940,19545.065,19870.619
78,TVM+F+I,9356.017,77,18866.034,18885.694,19215.248
79,TVM+F+G4,9170.402,77,18494.805,18514.464,18844.018
80,TVM+F+I+G4,9164.671,78,18485.342,18505.545,18839.091
81,SYM,9689.652,74,19527.303,19545.382,19862.911
82,SYM+I,9372.208,75,18894.417,18913.014,19234.560
83,SYM+G4,9181.749,75,18513.498,18532.095,18853.641
84,SYM+I+G4,9176.370,76,18504.740,18523.864,18849.418
85,GTR+F,9681.671,77,19517.342,19537.002,19866.556
86,GTR+F+I,9338.441,78,18832.882,18853.085,19186.630
87,GTR+F+G4,9167.665,78,18491.330,18511.533,18845.078
88,GTR+F+I+G4,9160.268,79,18478.536,18499.292,18836.821
