No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,10372.808,65,20875.616,20888.537,21174.164
2,Dayhoff+I,10267.246,66,20666.493,20679.832,20969.633
3,Dayhoff+G4,10064.783,66,20261.565,20274.905,20564.706
4,Dayhoff+I+G4,10064.521,67,20263.041,20276.805,20570.775
5,Dayhoff+F,10306.904,84,20781.808,20803.947,21167.624
6,Dayhoff+F+I,10201.253,85,20572.507,20595.209,20962.916
7,Dayhoff+F+G4,9995.864,85,20161.727,20184.429,20552.136
8,Dayhoff+F+I+G4,9995.600,86,20163.200,20186.473,20558.202
9,mtMAM,11154.235,65,22438.471,22451.392,22737.019
10,mtMAM+I,11060.018,66,22252.036,22265.375,22555.177
11,mtMAM+G4,10566.898,66,21265.795,21279.135,21568.936
12,mtMAM+I+G4,10567.164,67,21268.328,21282.092,21576.062
13,mtMAM+F,10578.663,84,21325.327,21347.466,21711.143
14,mtMAM+F+I,10486.131,85,21142.262,21164.963,21532.670
15,mtMAM+F+G4,10117.023,85,20404.046,20426.748,20794.455
16,mtMAM+F+I+G4,10117.522,86,20407.045,20430.317,20802.047
17,JTT,10145.358,65,20420.715,20433.637,20719.263
18,JTT+I,10041.311,66,20214.621,20227.961,20517.762
19,JTT+G4,9863.323,66,19858.645,19871.985,20161.786
20,JTT+I+G4,9862.959,67,19859.918,19873.683,20167.652
21,JTT+F,10109.731,84,20387.461,20409.601,20773.277
22,JTT+F+I,10005.106,85,20180.211,20202.913,20570.620
23,JTT+F+G4,9822.317,85,19814.635,19837.337,20205.043
24,JTT+F+I+G4,9821.995,86,19815.991,19839.263,20210.993
25,WAG,10231.433,65,20592.865,20605.787,20891.413
26,WAG+I,10134.778,66,20401.556,20414.896,20704.697
27,WAG+G4,9964.512,66,20061.024,20074.363,20364.164
28,WAG+I+G4,9964.305,67,20062.609,20076.374,20370.343
29,WAG+F,10162.797,84,20493.593,20515.733,20879.409
30,WAG+F+I,10066.406,85,20302.811,20325.513,20693.220
31,WAG+F+G4,9890.584,85,19951.168,19973.870,20341.576
32,WAG+F+I+G4,9890.465,86,19952.929,19976.201,20347.931
33,cpREV,10328.484,65,20786.969,20799.890,21085.517
