No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,34981.504,51,70065.008,70067.250,70360.333
2,Dayhoff+I,34446.612,52,68997.223,68999.554,69298.339
3,Dayhoff+G4,34072.127,52,68248.253,68250.584,68549.370
4,Dayhoff+I+G4,34070.289,53,68246.579,68249.000,68553.486
5,Dayhoff+F,34923.362,70,69986.724,69990.959,70392.072
6,Dayhoff+F+I,34362.690,71,68867.380,68871.739,69278.520
7,Dayhoff+F+G4,33983.988,71,68109.977,68114.335,68521.116
8,Dayhoff+F+I+G4,33980.370,72,68104.740,68109.223,68521.670
9,mtMAM,36257.636,51,72617.273,72619.514,72912.598
10,mtMAM+I,35635.737,52,71375.473,71377.804,71676.589
11,mtMAM+G4,34935.394,52,69974.788,69977.119,70275.904
12,mtMAM+I+G4,34930.248,53,69966.495,69968.917,70273.402
13,mtMAM+F,34380.464,70,68900.928,68905.163,69306.277
14,mtMAM+F+I,33775.343,71,67692.686,67697.044,68103.825
15,mtMAM+F+G4,33329.095,71,66800.189,66804.547,67211.329
16,mtMAM+F+I+G4,33321.453,72,66786.907,66791.389,67203.837
17,JTT,33746.288,51,67594.576,67596.818,67889.901
18,JTT+I,33238.923,52,66581.847,66584.177,66882.963
19,JTT+G4,32963.100,52,66030.199,66032.530,66331.315
20,JTT+I+G4,32960.221,53,66026.442,66028.864,66333.349
21,JTT+F,33692.255,70,67524.510,67528.745,67929.859
22,JTT+F+I,33170.863,71,66483.725,66488.083,66894.865
23,JTT+F+G4,32889.521,71,65921.041,65925.400,66332.181
24,JTT+F+I+G4,32885.891,72,65915.783,65920.265,66332.713
25,WAG,34791.944,51,69685.888,69688.130,69981.213
26,WAG+I,34230.224,52,68564.448,68566.778,68865.564
27,WAG+G4,33894.700,52,67893.401,67895.731,68194.517
28,WAG+I+G4,33892.677,53,67891.353,67893.774,68198.260
29,WAG+F,34732.731,70,69605.461,69609.696,70010.810
30,WAG+F+I,34152.268,71,68446.535,68450.893,68857.674
31,WAG+F+G4,33800.226,71,67742.453,67746.811,68153.592
32,WAG+F+I+G4,33797.616,72,67739.231,67743.714,68156.162
33,cpREV,35045.069,51,70192.137,70194.379,70487.463
34,cpREV+I,34401.747,52,68907.493,68909.824,69208.610
35,cpREV+G4,33954.863,52,68013.727,68016.057,68314.843
36,cpREV+I+G4,33952.712,53,68011.424,68013.846,68318.331
37,cpREV+F,34992.362,70,70124.725,70128.960,70530.073
38,cpREV+F+I,34319.081,71,68780.161,68784.519,69191.301
39,cpREV+F+G4,33818.045,71,67778.091,67782.449,68189.230
40,cpREV+F+I+G4,33816.225,72,67776.450,67780.932,68193.380
41,mtREV,35927.064,51,71956.127,71958.369,72251.453
42,mtREV+I,35372.246,52,70848.492,70850.822,71149.608
43,mtREV+G4,34913.108,52,69930.216,69932.546,70231.332
44,mtREV+I+G4,34908.931,53,69923.862,69926.284,70230.769
45,mtREV+F,34509.532,70,69159.064,69163.299,69564.412
46,mtREV+F+I,33940.935,71,68023.870,68028.228,68435.009
47,mtREV+F+G4,33499.540,71,67141.081,67145.439,67552.220
48,mtREV+F+I+G4,33497.191,72,67138.382,67142.864,67555.312
49,rtREV,35530.595,51,71163.189,71165.431,71458.515
50,rtREV+I,34959.656,52,70023.313,70025.643,70324.429
51,rtREV+G4,34586.977,52,69277.954,69280.285,69579.070
52,rtREV+I+G4,34584.900,53,69275.800,69278.221,69582.707
53,rtREV+F,35182.175,70,70504.350,70508.585,70909.699
54,rtREV+F+I,34615.214,71,69372.427,69376.785,69783.567
55,rtREV+F+G4,34240.536,71,68623.072,68627.430,69034.212
56,rtREV+F+I+G4,34238.759,72,68621.519,68626.001,69038.449
57,mtART,37720.698,51,75543.396,75545.638,75838.722
58,mtART+I,36987.383,52,74078.766,74081.097,74379.882
59,mtART+G4,36269.655,52,72643.310,72645.641,72944.426
60,mtART+I+G4,36263.178,53,72632.356,72634.777,72939.262
61,mtART+F,36016.379,70,72172.758,72176.993,72578.106
62,mtART+F+I,35366.446,71,70874.891,70879.250,71286.031
63,mtART+F+G4,34794.908,71,69731.815,69736.173,70142.955
64,mtART+F+I+G4,34789.326,72,69722.652,69727.134,70139.582
65,mtZOA,36429.937,51,72961.875,72964.117,73257.200
66,mtZOA+I,35829.642,52,71763.284,71765.615,72064.400
67,mtZOA+G4,35308.826,52,70721.652,70723.982,71022.768
68,mtZOA+I+G4,35302.387,53,70710.774,70713.195,71017.681
69,mtZOA+F,35188.774,70,70517.549,70521.784,70922.898
70,mtZOA+F+I,34608.191,71,69358.381,69362.739,69769.521
71,mtZOA+F+G4,34168.029,71,68478.059,68482.417,68889.198
72,mtZOA+F+I+G4,34163.542,72,68471.085,68475.567,68888.015
73,VT,34665.508,51,69433.016,69435.258,69728.342
74,VT+I,34128.544,52,68361.089,68363.419,68662.205
75,VT+G4,33857.704,52,67819.407,67821.738,68120.523
76,VT+I+G4,33854.447,53,67814.894,67817.316,68121.801
77,VT+F,34588.579,70,69317.158,69321.393,69722.506
78,VT+F+I,34043.693,71,68229.385,68233.743,68640.525
79,VT+F+G4,33754.386,71,67650.773,67655.131,68061.912
80,VT+F+I+G4,33751.103,72,67646.207,67650.689,68063.137
81,LG,35087.006,51,70276.013,70278.254,70571.338
82,LG+I,34517.090,52,69138.181,69140.511,69439.297
83,LG+G4,34180.677,52,68465.354,68467.685,68766.470
84,LG+I+G4,34177.820,53,68461.639,68464.061,68768.546
85,LG+F,34826.618,70,69793.236,69797.471,70198.585
86,LG+F+I,34265.566,71,68673.133,68677.491,69084.272
87,LG+F+G4,33914.550,71,67971.101,67975.459,68382.240
88,LG+F+I+G4,33911.898,72,67967.797,67972.280,68384.727
89,DCMut,34983.722,51,70069.445,70071.687,70364.770
90,DCMut+I,34448.813,52,69001.626,69003.957,69302.743
91,DCMut+G4,34075.821,52,68255.642,68257.973,68556.758
92,DCMut+I+G4,34073.372,53,68252.744,68255.165,68559.651
93,DCMut+F,34924.636,70,69989.272,69993.507,70394.621
94,DCMut+F+I,34364.071,71,68870.141,68874.500,69281.281
95,DCMut+F+G4,33986.893,71,68115.786,68120.144,68526.926
96,DCMut+F+I+G4,33983.042,72,68110.084,68114.567,68527.014
97,PMB,35466.883,51,71035.767,71038.008,71331.092
98,PMB+I,34894.416,52,69892.832,69895.163,70193.948
99,PMB+G4,34619.205,52,69342.410,69344.740,69643.526
100,PMB+I+G4,34615.190,53,69336.379,69338.801,69643.286
101,PMB+F,35336.391,70,70812.781,70817.017,71218.130
102,PMB+F+I,34757.191,71,69656.382,69660.740,70067.521
103,PMB+F+G4,34452.098,71,69046.196,69050.554,69457.335
104,PMB+F+I+G4,34448.818,72,69041.636,69046.119,69458.566
105,HIVb,34038.156,51,68178.312,68180.553,68473.637
106,HIVb+I,33406.423,52,66916.847,66919.178,67217.963
107,HIVb+G4,33062.343,52,66228.686,66231.017,66529.802
108,HIVb+I+G4,33057.589,53,66221.178,66223.599,66528.085
109,HIVb+F,33662.739,70,67465.478,67469.713,67870.827
110,HIVb+F+I,33053.563,71,66249.125,66253.483,66660.265
111,HIVb+F+G4,32678.598,71,65499.196,65503.554,65910.335
112,HIVb+F+I+G4,32674.716,72,65493.431,65497.914,65910.361
113,HIVw,34597.402,51,69296.804,69299.046,69592.130
114,HIVw+I,33891.192,52,67886.384,67888.714,68187.500
115,HIVw+G4,33493.452,52,67090.904,67093.235,67392.021
116,HIVw+I+G4,33486.708,53,67079.415,67081.837,67386.322
117,HIVw+F,34135.242,70,68410.484,68414.720,68815.833
118,HIVw+F+I,33419.538,71,66981.076,66985.434,67392.215
119,HIVw+F+G4,33059.731,71,66261.461,66265.819,66672.601
120,HIVw+F+I+G4,33051.873,72,66247.747,66252.229,66664.677
121,JTTDCMut,33783.870,51,67669.740,67671.982,67965.065
122,JTTDCMut+I,33275.026,52,66654.052,66656.382,66955.168
123,JTTDCMut+G4,32993.636,52,66091.271,66093.602,66392.387
124,JTTDCMut+I+G4,32990.892,53,66087.785,66090.206,66394.692
125,JTTDCMut+F,33727.443,70,67594.886,67599.121,68000.235
126,JTTDCMut+F+I,33204.531,71,66551.063,66555.421,66962.202
127,JTTDCMut+F+G4,32918.948,71,65979.896,65984.254,66391.036
128,JTTDCMut+F+I+G4,32915.403,72,65974.806,65979.289,66391.736
129,FLU,34272.453,51,68646.906,68649.147,68942.231
130,FLU+I,33599.209,52,67302.418,67304.748,67603.534
131,FLU+G4,33257.029,52,66618.058,66620.389,66919.175
132,FLU+I+G4,33249.553,53,66605.106,66607.527,66912.013
133,FLU+F,34155.432,70,68450.865,68455.100,68856.214
134,FLU+F+I,33450.864,71,67043.727,67048.085,67454.867
135,FLU+F+G4,33095.578,71,66333.157,66337.515,66744.296
136,FLU+F+I+G4,33088.179,72,66320.357,66324.840,66737.288
137,Blosum62,35723.181,51,71548.362,71550.603,71843.687
138,Blosum62+I,35147.701,52,70399.402,70401.733,70700.518
139,Blosum62+G4,34841.951,52,69787.902,69790.233,70089.019
140,Blosum62+I+G4,34838.780,53,69783.560,69785.981,70090.466
141,Blosum62+F,35531.542,70,71203.084,71207.320,71608.433
142,Blosum62+F+I,34944.168,71,70030.336,70034.694,70441.476
143,Blosum62+F+G4,34605.097,71,69352.193,69356.551,69763.333
144,Blosum62+F+I+G4,34602.640,72,69349.279,69353.762,69766.209
145,mtMet,35319.331,51,70740.661,70742.903,71035.987
146,mtMet+I,34783.950,52,69671.900,69674.231,69973.016
147,mtMet+G4,34423.818,52,68951.635,68953.966,69252.751
148,mtMet+I+G4,34415.794,53,68937.589,68940.010,69244.496
149,mtMet+F,33807.669,70,67755.339,67759.574,68160.687
150,mtMet+F+I,33282.362,71,66706.723,66711.081,67117.862
151,mtMet+F+G4,32960.968,71,66063.936,66068.294,66475.075
152,mtMet+F+I+G4,32955.867,72,66055.734,66060.217,66472.664
153,mtVer,35105.071,51,70312.142,70314.383,70607.467
154,mtVer+I,34573.582,52,69251.163,69253.494,69552.280
155,mtVer+G4,34150.068,52,68404.137,68406.467,68705.253
156,mtVer+I+G4,34143.802,53,68393.605,68396.026,68700.511
157,mtVer+F,33644.553,70,67429.106,67433.342,67834.455
158,mtVer+F+I,33079.263,71,66300.526,66304.885,66711.666
159,mtVer+F+G4,32738.659,71,65619.318,65623.676,66030.458
160,mtVer+F+I+G4,32732.693,72,65609.386,65613.868,66026.316
161,mtInv,36098.095,51,72298.191,72300.433,72593.516
162,mtInv+I,35540.745,52,71185.490,71187.820,71486.606
163,mtInv+G4,35218.910,52,70541.821,70544.151,70842.937
164,mtInv+I+G4,35210.601,53,70527.202,70529.623,70834.109
165,mtInv+F,34345.184,70,68830.369,68834.604,69235.718
166,mtInv+F+I,33806.784,71,67755.567,67759.925,68166.707
167,mtInv+F+G4,33462.784,71,67067.568,67071.926,67478.708
168,mtInv+F+I+G4,33459.242,72,67062.484,67066.967,67479.415
