No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,5434.148,71,11010.296,11047.747,11283.188
2,Dayhoff+I,5338.638,72,10821.277,10859.924,11098.012
3,Dayhoff+G4,5165.322,72,10474.645,10513.292,10751.380
4,Dayhoff+I+G4,5166.133,73,10478.267,10518.134,10758.846
5,Dayhoff+F,5429.251,90,11038.501,11102.990,11384.420
6,Dayhoff+F+I,5331.492,91,10844.983,10911.165,11194.746
7,Dayhoff+F+G4,5153.495,91,10488.990,10555.172,10838.752
8,Dayhoff+F+I+G4,5154.153,92,10492.305,10560.210,10845.911
9,mtMAM,6017.974,71,12177.949,12215.400,12450.841
10,mtMAM+I,5858.042,72,11860.084,11898.732,12136.820
11,mtMAM+G4,5465.366,72,11074.732,11113.379,11351.467
12,mtMAM+I+G4,5464.973,73,11075.947,11115.814,11356.526
13,mtMAM+F,5667.587,90,11515.174,11579.662,11861.093
14,mtMAM+F+I,5531.090,91,11244.180,11310.361,11593.942
15,mtMAM+F+G4,5225.293,91,10632.585,10698.767,10982.348
16,mtMAM+F+I+G4,5225.612,92,10635.224,10703.129,10988.830
17,JTT,5325.177,71,10792.355,10829.805,11065.246
18,JTT+I,5224.231,72,10592.461,10631.108,10869.197
19,JTT+G4,5062.908,72,10269.815,10308.462,10546.550
20,JTT+I+G4,5063.327,73,10272.654,10312.521,10553.233
21,JTT+F,5321.792,90,10823.584,10888.072,11169.503
22,JTT+F+I,5220.940,91,10623.881,10690.063,10973.643
23,JTT+F+G4,5059.583,91,10301.166,10367.348,10650.928
24,JTT+F+I+G4,5059.956,92,10303.912,10371.817,10657.518
25,WAG,5374.973,71,10891.946,10929.396,11164.837
26,WAG+I,5285.168,72,10714.337,10752.984,10991.072
27,WAG+G4,5123.041,72,10390.081,10428.728,10666.817
28,WAG+I+G4,5123.501,73,10393.002,10432.869,10673.581
29,WAG+F,5373.898,90,10927.797,10992.285,11273.715
30,WAG+F+I,5283.686,91,10749.371,10815.553,11099.134
31,WAG+F+G4,5120.033,91,10422.067,10488.249,10771.829
32,WAG+F+I+G4,5120.435,92,10424.871,10492.776,10778.477
33,cpREV,5407.160,71,10956.319,10993.770,11229.211
34,cpREV+I,5313.729,72,10771.458,10810.106,11048.194
35,cpREV+G4,5131.251,72,10406.501,10445.148,10683.237
36,cpREV+I+G4,5131.569,73,10409.138,10449.005,10689.716
37,cpREV+F,5406.378,90,10992.755,11057.243,11338.674
38,cpREV+F+I,5315.184,91,10812.367,10878.549,11162.130
39,cpREV+F+G4,5132.530,91,10447.059,10513.241,10796.822
40,cpREV+F+I+G4,5132.862,92,10449.723,10517.628,10803.329
41,mtREV,5782.357,71,11706.715,11744.165,11979.606
42,mtREV+I,5670.808,72,11485.617,11524.264,11762.352
43,mtREV+G4,5417.508,72,10979.016,11017.663,11255.752
44,mtREV+I+G4,5417.758,73,10981.515,11021.382,11262.094
45,mtREV+F,5490.695,90,11161.390,11225.878,11507.309
46,mtREV+F+I,5395.436,91,10972.872,11039.054,11322.634
47,mtREV+F+G4,5176.398,91,10534.796,10600.978,10884.558
48,mtREV+F+I+G4,5176.640,92,10537.279,10605.184,10890.885
49,rtREV,5491.178,71,11124.357,11161.807,11397.249
50,rtREV+I,5387.266,72,10918.532,10957.179,11195.268
51,rtREV+G4,5209.338,72,10562.675,10601.322,10839.411
52,rtREV+I+G4,5209.505,73,10565.009,10604.876,10845.588
53,rtREV+F,5467.611,90,11115.222,11179.711,11461.141
54,rtREV+F+I,5362.878,91,10907.755,10973.937,11257.518
55,rtREV+F+G4,5187.756,91,10557.512,10623.694,10907.275
