No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,9067.025,41,18216.049,18224.172,18385.961
2,Dayhoff+I,9038.883,42,18161.767,18170.306,18335.822
3,Dayhoff+G4,8924.358,42,17932.715,17941.254,18106.771
4,Dayhoff+I+G4,8924.677,43,17935.355,17944.322,18113.555
5,Dayhoff+F,8935.227,60,17990.454,18008.528,18239.105
6,Dayhoff+F+I,8905.728,61,17933.457,17952.180,18186.252
7,Dayhoff+F+G4,8797.236,61,17716.472,17735.195,17969.268
8,Dayhoff+F+I+G4,8797.373,62,17718.746,17738.130,17975.685
9,mtMAM,9644.489,41,19370.978,19379.101,19540.890
10,mtMAM+I,9575.308,42,19234.616,19243.155,19408.672
11,mtMAM+G4,9264.744,42,18613.487,18622.026,18787.543
12,mtMAM+I+G4,9264.157,43,18614.314,18623.281,18792.514
13,mtMAM+F,8896.732,60,17913.464,17931.539,18162.116
14,mtMAM+F+I,8841.932,61,17805.865,17824.587,18058.660
15,mtMAM+F+G4,8668.189,61,17458.377,17477.100,17711.173
16,mtMAM+F+I+G4,8667.174,62,17458.347,17477.732,17715.287
17,JTT,8673.390,41,17428.779,17436.902,17598.691
18,JTT+I,8640.247,42,17364.494,17373.034,17538.550
19,JTT+G4,8564.781,42,17213.561,17222.101,17387.617
20,JTT+I+G4,8564.500,43,17215.000,17223.967,17393.200
21,JTT+F,8578.737,60,17277.473,17295.547,17526.125
22,JTT+F+I,8543.452,61,17208.903,17227.626,17461.698
23,JTT+F+G4,8471.396,61,17064.792,17083.515,17317.587
24,JTT+F+I+G4,8470.954,62,17065.908,17085.292,17322.847
25,WAG,8921.406,41,17924.812,17932.934,18094.723
26,WAG+I,8890.758,42,17865.517,17874.056,18039.572
27,WAG+G4,8813.708,42,17711.416,17719.955,17885.472
28,WAG+I+G4,8813.547,43,17713.094,17722.061,17891.294
29,WAG+F,8770.818,60,17661.635,17679.709,17910.287
30,WAG+F+I,8741.427,61,17604.854,17623.576,17857.649
31,WAG+F+G4,8665.445,61,17452.890,17471.613,17705.686
32,WAG+F+I+G4,8665.241,62,17454.482,17473.867,17711.422
33,cpREV,8978.443,41,18038.887,18047.009,18208.798
34,cpREV+I,8938.451,42,17960.903,17969.442,18134.959
35,cpREV+G4,8837.154,42,17758.308,17766.847,17932.364
36,cpREV+I+G4,8836.640,43,17759.279,17768.246,17937.479
37,cpREV+F,8813.644,60,17747.288,17765.362,17995.939
38,cpREV+F+I,8776.956,61,17675.912,17694.635,17928.707
