No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,19804.839,59,39727.678,39733.315,40033.437
2,Dayhoff+I,19233.450,60,38586.899,38592.732,38897.840
3,Dayhoff+G4,18856.978,60,37833.955,37839.788,38144.897
4,Dayhoff+I+G4,18848.476,61,37818.953,37824.985,38135.076
5,Dayhoff+F,19741.899,78,39639.799,39649.762,40044.022
6,Dayhoff+F+I,19148.598,79,38455.196,38465.422,38864.602
7,Dayhoff+F+G4,18773.980,79,37705.960,37716.187,38115.366
8,Dayhoff+F+I+G4,18764.828,80,37689.655,37700.149,38104.243
9,mtMAM,21095.108,59,42308.216,42313.853,42613.974
10,mtMAM+I,20375.704,60,40871.408,40877.241,41182.349
11,mtMAM+G4,19654.866,60,39429.732,39435.565,39740.673
12,mtMAM+I+G4,19645.948,61,39413.897,39419.929,39730.020
13,mtMAM+F,20123.408,78,40402.817,40412.779,40807.040
14,mtMAM+F+I,19453.787,79,39065.574,39075.800,39474.980
15,mtMAM+F+G4,18924.712,79,38007.425,38017.651,38416.830
16,mtMAM+F+I+G4,18914.702,80,37989.404,37999.898,38403.992
17,JTT,19443.937,59,39005.874,39011.511,39311.633
18,JTT+I,18856.760,60,37833.520,37839.353,38144.461
19,JTT+G4,18531.355,60,37182.710,37188.542,37493.651
20,JTT+I+G4,18523.786,61,37169.571,37175.603,37485.695
21,JTT+F,19386.553,78,38929.106,38939.069,39333.330
22,JTT+F+I,18784.464,79,37726.928,37737.155,38136.334
23,JTT+F+G4,18464.319,79,37086.638,37096.864,37496.044
24,JTT+F+I+G4,18455.742,80,37071.484,37081.978,37486.072
25,WAG,19768.849,59,39655.698,39661.335,39961.457
26,WAG+I,19173.711,60,38467.421,38473.254,38778.363
27,WAG+G4,18851.196,60,37822.392,37828.225,38133.333
28,WAG+I+G4,18841.536,61,37805.072,37811.104,38121.195
29,WAG+F,19722.420,78,39600.840,39610.803,40005.064
30,WAG+F+I,19117.758,79,38393.515,38403.742,38802.921
31,WAG+F+G4,18793.228,79,37744.455,37754.682,38153.861
32,WAG+F+I+G4,18783.116,80,37726.232,37736.726,38140.820
33,cpREV,19928.707,59,39975.414,39981.051,40281.173
34,cpREV+I,19319.933,60,38759.867,38765.700,39070.808
35,cpREV+G4,18966.804,60,38053.607,38059.440,38364.548
36,cpREV+I+G4,18954.099,61,38030.199,38036.231,38346.322
37,cpREV+F,19823.102,78,39802.205,39812.168,40206.428
38,cpREV+F+I,19214.750,79,38587.500,38597.727,38996.906
39,cpREV+F+G4,18850.899,79,37859.799,37870.025,38269.205
40,cpREV+F+I+G4,18836.931,80,37833.863,37844.357,38248.451
41,mtREV,20612.053,59,41342.106,41347.743,41647.865
42,mtREV+I,19989.225,60,40098.450,40104.283,40409.391
43,mtREV+G4,19528.548,60,39177.095,39182.928,39488.036
44,mtREV+I+G4,19518.736,61,39159.472,39165.504,39475.595
45,mtREV+F,19836.784,78,39829.568,39839.531,40233.791
46,mtREV+F+I,19256.020,79,38670.039,38680.266,39079.445
47,mtREV+F+G4,18856.034,79,37870.068,37880.294,38279.474
48,mtREV+F+I+G4,18846.347,80,37852.694,37863.188,38267.283
49,rtREV,20058.981,59,40235.963,40241.600,40541.722
50,rtREV+I,19443.721,60,39007.443,39013.275,39318.384
51,rtREV+G4,19096.189,60,38312.377,38318.210,38623.318
52,rtREV+I+G4,19087.742,61,38297.483,38303.515,38613.607
53,rtREV+F,19921.035,78,39998.069,40008.032,40402.293
54,rtREV+F+I,19308.722,79,38775.444,38785.671,39184.850
55,rtREV+F+G4,18955.998,79,38069.996,38080.222,38479.401
56,rtREV+F+I+G4,18947.872,80,38055.743,38066.237,38470.331
57,mtART,21351.123,59,42820.246,42825.883,43126.005
58,mtART+I,20531.469,60,41182.939,41188.771,41493.880
59,mtART+G4,19868.298,60,39856.597,39862.429,40167.538
60,mtART+I+G4,19850.556,61,39823.112,39829.144,40139.235
61,mtART+F,20383.775,78,40923.550,40933.513,41327.774
62,mtART+F+I,19719.857,79,39597.714,39607.941,40007.120
63,mtART+F+G4,19173.762,79,38505.524,38515.750,38914.929
64,mtART+F+I+G4,19160.296,80,38480.592,38491.086,38895.181
65,mtZOA,20640.672,59,41399.345,41404.982,41705.104
66,mtZOA+I,19953.058,60,40026.115,40031.948,40337.056
67,mtZOA+G4,19388.931,60,38897.862,38903.695,39208.803
68,mtZOA+I+G4,19377.786,61,38877.571,38883.603,39193.694
69,mtZOA+F,19938.393,78,40032.787,40042.750,40437.010
70,mtZOA+F+I,19336.348,79,38830.697,38840.924,39240.103
71,mtZOA+F+G4,18883.009,79,37924.018,37934.244,38333.424
72,mtZOA+F+I+G4,18873.370,80,37906.740,37917.234,38321.328
73,VT,19780.551,59,39679.103,39684.740,39984.861
74,VT+I,19180.215,60,38480.429,38486.262,38791.370
75,VT+G4,18881.011,60,37882.023,37887.855,38192.964
76,VT+I+G4,18872.606,61,37867.212,37873.244,38183.335
77,VT+F,19722.166,78,39600.332,39610.295,40004.555
78,VT+F+I,19119.382,79,38396.763,38406.990,38806.169
79,VT+F+G4,18819.481,79,37796.962,37807.189,38206.368
80,VT+F+I+G4,18810.724,80,37781.448,37791.942,38196.036
81,LG,19799.339,59,39716.678,39722.315,40022.437
82,LG+I,19181.183,60,38482.366,38488.199,38793.307
83,LG+G4,18839.638,60,37799.277,37805.109,38110.218
84,LG+I+G4,18830.912,61,37783.824,37789.856,38099.947
85,LG+F,19699.355,78,39554.710,39564.673,39958.933
86,LG+F+I,19089.910,79,38337.820,38348.046,38747.226
87,LG+F+G4,18744.872,79,37647.744,37657.970,38057.150
88,LG+F+I+G4,18736.044,80,37632.089,37642.583,38046.677
89,DCMut,19806.063,59,39730.125,39735.762,40035.884
90,DCMut+I,19234.481,60,38588.963,38594.795,38899.904
91,DCMut+G4,18858.969,60,37837.938,37843.771,38148.879
92,DCMut+I+G4,18850.265,61,37822.530,37828.562,38138.653
93,DCMut+F,19742.858,78,39641.716,39651.679,40045.940
94,DCMut+F+I,19149.429,79,38456.858,38467.085,38866.264
95,DCMut+F+G4,18775.763,79,37709.526,37719.753,38118.932
96,DCMut+F+I+G4,18766.541,80,37693.081,37703.575,38107.669
97,PMB,20106.786,59,40331.572,40337.209,40637.331
98,PMB+I,19472.023,60,39064.046,39069.879,39374.988
99,PMB+G4,19167.289,60,38454.579,38460.411,38765.520
100,PMB+I+G4,19156.514,61,38435.029,38441.061,38751.152
101,PMB+F,20066.738,78,40289.475,40299.438,40693.699
102,PMB+F+I,19442.747,79,39043.493,39053.720,39452.899
103,PMB+F+G4,19131.075,79,38420.150,38430.377,38829.556
104,PMB+F+I+G4,19120.402,80,38400.805,38411.299,38815.393
105,HIVb,19893.849,59,39905.698,39911.334,40211.456
106,HIVb+I,19215.663,60,38551.327,38557.159,38862.268
107,HIVb+G4,18808.562,60,37737.123,37742.956,38048.064
108,HIVb+I+G4,18796.296,61,37714.592,37720.624,38030.716
109,HIVb+F,19693.425,78,39542.851,39552.814,39947.074
110,HIVb+F+I,18996.073,79,38150.145,38160.372,38559.551
111,HIVb+F+G4,18599.016,79,37356.031,37366.258,37765.437
112,HIVb+F+I+G4,18584.276,80,37328.553,37339.047,37743.141
113,HIVw,20632.764,59,41383.528,41389.165,41689.286
114,HIVw+I,19895.632,60,39911.263,39917.096,40222.204
115,HIVw+G4,19437.536,60,38995.071,39000.904,39306.012
116,HIVw+I+G4,19423.695,61,38969.390,38975.422,39285.514
117,HIVw+F,20162.396,78,40480.792,40490.755,40885.015
118,HIVw+F+I,19401.573,79,38961.146,38971.373,39370.552
119,HIVw+F+G4,18995.799,79,38149.597,38159.824,38559.003
120,HIVw+F+I+G4,18979.708,80,38119.417,38129.911,38534.005
121,JTTDCMut,19452.659,59,39023.317,39028.954,39329.076
122,JTTDCMut+I,18866.930,60,37853.860,37859.693,38164.801
123,JTTDCMut+G4,18540.630,60,37201.259,37207.092,37512.200
124,JTTDCMut+I+G4,18533.144,61,37188.289,37194.321,37504.412
125,JTTDCMut+F,19396.253,78,38948.505,38958.468,39352.729
