No.,Model,-LnL,df,AIC,AICc,BIC
1,Dayhoff,20516.214,59,41150.428,41160.964,41421.579
2,Dayhoff+I,20447.427,60,41014.854,41025.763,41290.601
3,Dayhoff+G4,20096.029,60,40312.057,40322.966,40587.804
4,Dayhoff+I+G4,20094.470,61,40310.940,40322.230,40591.283
5,Dayhoff+F,20412.738,78,40981.477,41000.350,41339.948
6,Dayhoff+F+I,20356.374,79,40870.747,40890.134,41233.814
7,Dayhoff+F+G4,20016.905,79,40191.811,40211.197,40554.878
8,Dayhoff+F+I+G4,20016.105,80,40192.210,40212.118,40559.872
9,mtMAM,22120.410,59,44358.819,44369.355,44629.970
10,mtMAM+I,21978.995,60,44077.990,44088.899,44353.736
11,mtMAM+G4,21002.675,60,42125.350,42136.259,42401.097
12,mtMAM+I+G4,21002.366,61,42126.732,42138.022,42407.075
13,mtMAM+F,20565.755,78,41287.509,41306.382,41645.980
14,mtMAM+F+I,20496.825,79,41151.649,41171.036,41514.716
15,mtMAM+F+G4,19938.577,79,40035.154,40054.540,40398.220
16,mtMAM+F+I+G4,19938.874,80,40037.749,40057.656,40405.411
17,JTT,19932.752,59,39983.503,39994.039,40254.654
18,JTT+I,19857.826,60,39835.652,39846.561,40111.399
19,JTT+G4,19544.588,60,39209.176,39220.085,39484.923
20,JTT+I+G4,19543.660,61,39209.320,39220.610,39489.663
21,JTT+F,19806.920,78,39769.839,39788.712,40128.310
22,JTT+F+I,19751.792,79,39661.584,39680.970,40024.650
23,JTT+F+G4,19476.215,79,39110.431,39129.817,39473.498
24,JTT+F+I+G4,19475.816,80,39111.632,39131.540,39479.295
25,WAG,20248.231,59,40614.463,40624.998,40885.614
26,WAG+I,20178.918,60,40477.835,40488.744,40753.582
27,WAG+G4,19879.933,60,39879.866,39890.775,40155.613
28,WAG+I+G4,19879.211,61,39880.422,39891.712,40160.765
29,WAG+F,20142.009,78,40440.018,40458.891,40798.489
30,WAG+F+I,20090.247,79,40338.494,40357.881,40701.561
31,WAG+F+G4,19805.760,79,39769.521,39788.907,40132.587
32,WAG+F+I+G4,19805.537,80,39771.073,39790.981,40138.735
33,cpREV,20403.566,59,40925.133,40935.668,41196.284
34,cpREV+I,20322.630,60,40765.260,40776.169,41041.007
35,cpREV+G4,19966.351,60,40052.701,40063.610,40328.448
36,cpREV+I+G4,19965.860,61,40053.721,40065.010,40334.063
37,cpREV+F,20217.381,78,40590.763,40609.636,40949.234
38,cpREV+F+I,20164.676,79,40487.351,40506.738,40850.418
39,cpREV+F+G4,19833.918,79,39825.837,39845.223,40188.903
40,cpREV+F+I+G4,19833.983,80,39827.966,39847.874,40195.628
41,mtREV,21505.340,59,43128.680,43139.216,43399.831
42,mtREV+I,21387.546,60,42895.093,42906.002,43170.840
43,mtREV+G4,20802.105,60,41724.210,41735.119,41999.956
44,mtREV+I+G4,20801.284,61,41724.568,41735.858,42004.911
45,mtREV+F,20198.554,78,40553.109,40571.982,40911.580
46,mtREV+F+I,20143.027,79,40444.053,40463.440,40807.120
47,mtREV+F+G4,19785.135,79,39728.270,39747.656,40091.336
48,mtREV+F+I+G4,19785.274,80,39730.547,39750.455,40098.210
49,rtREV,20625.021,59,41368.041,41378.577,41639.192
50,rtREV+I,20543.183,60,41206.367,41217.276,41482.114
51,rtREV+G4,20192.613,60,40505.227,40516.136,40780.974
52,rtREV+I+G4,20191.977,61,40505.953,40517.243,40786.296
53,rtREV+F,20427.613,78,41011.226,41030.099,41369.697
54,rtREV+F+I,20360.894,79,40879.787,40899.174,41242.854
55,rtREV+F+G4,20032.353,79,40222.706,40242.093,40585.773
56,rtREV+F+I+G4,20031.563,80,40223.126,40243.034,40590.788
57,mtART,22991.049,59,46100.099,46110.634,46371.250
58,mtART+I,22788.912,60,45697.823,45708.732,45973.570
59,mtART+G4,21680.911,60,43481.822,43492.731,43757.569
60,mtART+I+G4,21678.506,61,43479.013,43490.302,43759.355
61,mtART+F,21316.049,78,42788.097,42806.970,43146.568
62,mtART+F+I,21227.807,79,42613.614,42633.001,42976.681
63,mtART+F+G4,20523.601,79,41205.202,41224.589,41568.269
64,mtART+F+I+G4,20523.760,80,41207.519,41227.427,41575.182
65,mtZOA,21791.515,59,43701.030,43711.566,43972.181
66,mtZOA+I,21638.538,60,43397.075,43407.984,43672.822
67,mtZOA+G4,20820.446,60,41760.891,41771.800,42036.638
68,mtZOA+I+G4,20819.276,61,41760.551,41771.841,42040.894
69,mtZOA+F,20662.858,78,41481.715,41500.588,41840.186
70,mtZOA+F+I,20587.609,79,41333.219,41352.605,41696.285
71,mtZOA+F+G4,20079.648,79,40317.295,40336.682,40680.362
72,mtZOA+F+I+G4,20079.523,80,40319.046,40338.954,40686.709
73,VT,20255.438,59,40628.877,40639.412,40900.028
74,VT+I,20179.203,60,40478.406,40489.315,40754.153
75,VT+G4,19892.792,60,39905.583,39916.492,40181.330
76,VT+I+G4,19891.928,61,39905.856,39917.146,40186.199
77,VT+F,20118.211,78,40392.422,40411.295,40750.893
78,VT+F+I,20060.627,79,40279.253,40298.640,40642.320
79,VT+F+G4,19801.252,79,39760.504,39779.890,40123.570
80,VT+F+I+G4,19800.853,80,39761.707,39781.615,40129.369
81,LG,20410.684,59,40939.368,40949.904,41210.519
82,LG+I,20323.239,60,40766.477,40777.386,41042.224
83,LG+G4,19962.199,60,40044.398,40055.307,40320.145
84,LG+I+G4,19961.519,61,40045.037,40056.327,40325.380
85,LG+F,20213.396,78,40582.792,40601.665,40941.263
86,LG+F+I,20151.068,79,40460.137,40479.523,40823.204
87,LG+F+G4,19827.463,79,39812.926,39832.312,40175.992
88,LG+F+I+G4,19827.151,80,39814.303,39834.211,40181.965
89,DCMut,20516.625,59,41151.251,41161.787,41422.402
90,DCMut+I,20447.786,60,41015.571,41026.480,41291.318
91,DCMut+G4,20097.323,60,40314.646,40325.555,40590.393
92,DCMut+I+G4,20095.729,61,40313.458,40324.748,40593.801
93,DCMut+F,20412.846,78,40981.692,41000.565,41340.163
94,DCMut+F+I,20356.461,79,40870.922,40890.309,41233.989
95,DCMut+F+G4,20018.057,79,40194.114,40213.500,40557.180
96,DCMut+F+I+G4,20017.157,80,40194.313,40214.221,40561.975
97,PMB,20554.202,59,41226.404,41236.939,41497.555
98,PMB+I,20467.974,60,41055.947,41066.856,41331.694
99,PMB+G4,20155.075,60,40430.149,40441.058,40705.896
100,PMB+I+G4,20153.972,61,40429.944,40441.234,40710.287
101,PMB+F,20460.306,78,41076.612,41095.485,41435.083
102,PMB+F+I,20399.363,79,40956.726,40976.113,41319.793
103,PMB+F+G4,20119.168,79,40396.335,40415.722,40759.402
104,PMB+F+I+G4,20118.853,80,40397.706,40417.613,40765.368
105,HIVb,20297.838,59,40713.677,40724.213,40984.828
106,HIVb+I,20212.704,60,40545.407,40556.316,40821.154
107,HIVb+G4,19805.083,60,39730.166,39741.075,40005.913
108,HIVb+I+G4,19804.100,61,39730.200,39741.489,40010.542
109,HIVb+F,20001.668,78,40159.335,40178.208,40517.806
110,HIVb+F+I,19939.756,79,40037.512,40056.899,40400.579
111,HIVb+F+G4,19578.850,79,39315.700,39335.086,39678.767
112,HIVb+F+I+G4,19578.292,80,39316.584,39336.492,39684.247
113,HIVw,21176.069,59,42470.138,42480.674,42741.290
114,HIVw+I,21074.533,60,42269.067,42279.976,42544.813
115,HIVw+G4,20587.321,60,41294.642,41305.551,41570.389
116,HIVw+I+G4,20585.582,61,41293.165,41304.454,41573.507
117,HIVw+F,20473.939,78,41103.878,41122.751,41462.349
118,HIVw+F+I,20407.819,79,40973.637,40993.024,41336.704
119,HIVw+F+G4,19998.929,79,40155.859,40175.245,40518.926
120,HIVw+F+I+G4,19998.464,80,40156.929,40176.837,40524.591
121,JTTDCMut,19947.211,59,40012.421,40022.957,40283.572
122,JTTDCMut+I,19872.212,60,39864.424,39875.333,40140.171
123,JTTDCMut+G4,19558.497,60,39236.993,39247.903,39512.740
124,JTTDCMut+I+G4,19557.500,61,39237.000,39248.289,39517.342
125,JTTDCMut+F,19817.043,78,39790.087,39808.960,40148.558
126,JTTDCMut+F+I,19762.226,79,39682.453,39701.839,40045.520
127,JTTDCMut+F+G4,19486.731,79,39131.462,39150.849,39494.529
128,JTTDCMut+F+I+G4,19486.372,80,39132.744,39152.652,39500.406
129,FLU,20693.537,59,41505.074,41515.610,41776.225
130,FLU+I,20606.489,60,41332.979,41343.888,41608.725
131,FLU+G4,20143.760,60,40407.521,40418.430,40683.268
132,FLU+I+G4,20142.991,61,40407.982,40419.272,40688.325
133,FLU+F,20238.034,78,40632.068,40650.940,40990.538
134,FLU+F+I,20184.163,79,40526.325,40545.712,40889.392
135,FLU+F+G4,19768.894,79,39695.789,39715.175,40058.855
136,FLU+F+I+G4,19769.189,80,39698.379,39718.286,40066.041
137,Blosum62,20652.644,59,41423.288,41433.823,41694.439
138,Blosum62+I,20569.621,60,41259.241,41270.150,41534.988
139,Blosum62+G4,20255.797,60,40631.595,40642.504,40907.341
140,Blosum62+I+G4,20254.916,61,40631.832,40643.122,40912.175
141,Blosum62+F,20506.116,78,41168.232,41187.105,41526.703
142,Blosum62+F+I,20448.513,79,41055.027,41074.413,41418.093
